ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,LIGH_1,TEMP_1,GRAV_X,GRAV_Y,GRAV_Z,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,TIME,VOICE
-3.726532,1.6671295,8.453339,-0.30238342,0.08546448,0.7227478,46.0,40.402466,-5.3578105,2.308135,7.8826876,1.4296441,-0.9044554,1.4176126,0.29688358,-0.09977439,-0.9464523,2017-07-19 19:40:46,51.057464065180575
-0.019607544,1.9613342,9.5516815,-0.51612854,-0.38830566,-1.1108093,14.0,40.402466,-0.89975005,2.1901684,9.516512,0.861633,-0.18377852,0.23094177,0.046731487,-0.11229025,-0.9925656,2017-07-19 19:40:47,38.69044487696006
1.3729248,-1.2160187,10.571564,0.6926422,-0.082458496,-0.3667755,34.0,40.402466,1.1462395,-1.4256725,9.634521,0.24496865,0.18691337,1.0907211,0.028273692,-0.08931283,0.9280157,2017-07-19 19:40:48,32.57664078149365
3.1577454,-0.9022064,9.630127,-0.37306213,0.07646179,-0.31021118,36.0,40.402466,3.0810232,-1.1838856,9.234506,0.10336614,0.27144122,0.47547913,0.10296992,-0.13626605,0.83646053,2017-07-19 19:40:49,34.40430530724326
4.216858,-0.25497437,9.120178,-0.039154053,0.02394104,0.03845215,49.0,40.402466,3.9946842,-0.34870547,8.949374,0.20061922,0.095612645,0.12251568,0.15242207,-0.14309593,0.7684527,2017-07-19 19:40:50,59.03576758392202
4.2560883,-0.50994873,8.982895,-0.06034851,-3.0517578E-4,-0.07044983,45.0,40.402466,4.124656,-0.5023926,8.88286,0.09015322,-0.0025282502,0.011136055,0.15038803,-0.15647246,0.7565674,2017-07-19 19:40:51,26.68168404334484
4.805252,-2.628189,8.531784,0.18055725,0.3221588,-0.69566345,46.0,40.402466,6.1430345,-1.1027998,7.5642147,-1.4231343,-1.5100669,0.8624711,0.12666577,-0.31989393,0.4835011,2017-07-19 19:40:52,29.81303171106624
5.0602264,-1.3925476,8.002228,0.7135315,-0.38549805,0.5345917,22.0,40.402466,5.238734,-1.2292442,8.198477,-0.22248316,-0.15298462,-0.26506996,0.10429143,-0.26667833,0.54357797,2017-07-19 19:40:53,40.041594685806544
1.7259674,2.1574554,7.2569275,-0.27922058,0.67762756,0.6871338,19.0,40.402466,1.7677873,2.5629563,9.299278,-0.059606075,-0.43128753,-2.135913,0.14111587,0.077169254,0.8814915,2017-07-19 19:40:54,25.9767690715357
1.6671295,-0.5295563,9.728195,0.49588013,0.19430542,1.4038086,47.0,40.502472,1.2498386,-0.4066633,9.718174,0.41174436,-0.12108827,-0.033106804,-0.06608137,0.012010646,-0.98869383,2017-07-19 19:40:55,32.70007859001517
