ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,LIGH_1,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,TIME,VOICE
0.0,0.0,0.0,0.0,0.0,0.0,550.0,-0.05695027,-0.036897182,-0.19848585,0.0,0.0,0.0,2017-05-24 10:45:39,38.9141554132389
5.61,5.101,6.42,0.027844392,-0.3013589,-0.11657341,320.0,-0.1864996,0.122639656,-0.4751687,0.4127306,0.0073009,0.6213044,2017-05-24 10:45:40,59.665463138399694
5.482,5.241,6.855,0.012123634,-0.15720756,-0.042099655,320.0,0.5049615,-0.02259779,0.6841326,0.405023,0.0029658505,0.61795115,2017-05-24 10:45:41,80.10074616284845
4.857,5.427,6.414,-0.06488143,0.03690381,0.033706367,320.0,-0.0673089,0.091141224,-0.49549294,0.3981618,0.025352793,0.6286879,2017-05-24 10:45:42,75.25905748286397
4.788,4.94,7.052,-0.047828402,0.082067676,0.109379165,550.0,0.8310771,-0.3617487,0.36552477,0.38641718,0.043327104,0.6437841,2017-05-24 10:45:43,73.55377727004213
4.67,5.077,6.918,-0.02584599,-0.15600853,0.09352518,550.0,0.22272873,0.018108845,-0.043646812,0.3741134,0.042263273,0.65786165,2017-05-24 10:45:44,49.113332819998696
4.831,4.685,8.127,-0.114974685,0.8958167,-0.057953637,550.0,-0.49839354,0.08115435,0.112409115,0.36920267,0.04617506,0.6577938,2017-05-24 10:45:45,78.99499708705014
-2.367,-1.058,9.112,-2.2235544,0.7540634,-0.16786571,320.0,-0.020374537,-0.59326303,-0.42692757,-0.119033456,0.06833399,0.70029616,2017-05-24 10:45:46,63.44231915489263
0.257,-0.346,9.873,-0.011191047,-0.0119904075,0.009325872,320.0,0.006163016,-0.026101857,8.459091E-4,-0.0014187334,-0.00788231,0.80150545,2017-05-24 10:45:47,65.08655410517072
0.265,-0.354,9.273,-0.00985878,-0.010791367,0.011723954,320.0,0.016750425,0.008827031,0.012817383,-0.0014102003,-0.007886661,0.80150545,2017-05-24 10:45:48,57.751206748714914
0.268,-0.372,9.904,-0.011191047,-0.0119904075,0.010524914,320.0,0.031714186,0.023192242,0.036161423,-0.0014102003,-0.007886661,0.80150545,2017-05-24 10:45:49,59.07759611166231
0.25,-0.386,9.865,-0.00985878,-0.0119904075,0.011723954,320.0,0.013159126,0.008827031,-0.0027446747,-0.0014102003,-0.007886661,0.80150545,2017-05-24 10:45:50,43.73584370546756
0.251,-0.396,9.861,-0.00985878,-0.0119904075,0.011723954,320.0,0.014356226,-7.497817E-4,-0.0075330734,-0.0014102003,-0.007886661,0.80150545,2017-05-24 10:45:51,43.04695426612993
0.25,-0.381,9.895,-0.00985878,-0.010791367,0.012922995,320.0,0.013757676,0.014213979,0.027182579,-0.0014102003,-0.007886661,0.80150545,2017-05-24 10:45:52,71.24812123390522
0.245,-0.385,9.886,-0.008659739,-0.010791367,0.010524914,320.0,0.013757676,0.0094255805,0.017605782,-0.0014102003,-0.007886661,0.80150545,2017-05-24 10:45:53,57.45460045719095
0.245,-0.397,9.892,-0.00985878,-0.013189448,0.010524914,320.0,0.0053779706,0.008827031,0.027781487,-0.0014102003,-0.007886661,0.80150545,2017-05-24 10:45:54,64.30720254402294
0.241,-0.39,9.9,-0.011191047,-0.010791367,0.011723954,320.0,0.010764927,0.01241833,0.05292034,-0.0014102003,-0.007886661,0.80150545,2017-05-24 10:45:55,49.79057323305511
0.248,-0.372,9.889,-0.00985878,-0.010791367,0.009325872,320.0,0.010166377,4.4733286E-4,-0.017708778,-0.0014102003,-0.007886661,0.80150545,2017-05-24 10:45:57,47.270303101542986
0.249,-0.36,9.944,-0.008659739,-0.01438849,0.010524914,320.0,-0.0030017346,8.9398026E-4,0.12356377,-0.0014420685,-0.007929379,0.801505,2017-05-24 10:45:58,70.27189751370221
0.244,-0.365,9.853,-0.00985878,-0.0119904075,0.011723954,320.0,-0.018564045,-0.023048043,0.031985283,-0.0014420685,-0.007929379,0.801505,2017-05-24 10:45:59,65.61225326126923
0.255,-0.406,9.856,-0.00985878,-0.0119904075,0.011723954,320.0,0.07061996,0.017054833,0.04156208,-0.0014420685,-0.007929379,0.801505,2017-05-24 10:46:00,63.122944833859805
0.253,-0.386,9.885,-0.00985878,-0.0119904075,0.010524914,320.0,0.016750425,0.009872228,0.016423225,-0.0014420685,-0.007929379,0.801505,2017-05-24 10:46:01,70.60623403401944
6.129,-0.92,9.56,-0.6806555,-1.2456701,-0.44644284,320.0,3.0787308,-0.65378034,-0.55571365,0.07125941,-0.08393659,0.92985326,2017-05-24 10:46:02,67.81875475253261
4.102,-3.63,6.164,0.51652014,0.016120438,-0.07007727,225.0,0.12721682,0.037355423,-2.2801638,0.13791102,-0.22470734,0.91611904,2017-05-24 10:46:03,61.17862764629996
2.658,-0.731,9.689,-0.33240074,0.27031708,0.082600586,225.0,-1.1842577,0.5690656,-0.01752472,0.15960328,-0.11064965,0.9391491,2017-05-24 10:46:04,75.9869303840691
3.022,-1.718,8.718,-0.06727951,-0.38808954,-0.089661606,225.0,-0.54751277,-0.011366487,-0.44349957,0.1477295,-0.11958512,0.9455899,2017-05-24 10:46:05,80.54020001658384
0.132,-0.351,9.848,-0.008659739,-0.013189448,0.011723954,320.0,-0.3998529,0.31439325,0.032339096,0.013081546,-0.024771495,0.9653094,2017-05-24 10:46:06,66.34214063031668
0.147,-0.352,9.855,-0.008659739,-0.010791367,0.011723954,320.0,-0.14932154,0.10749799,-0.011162758,0.0036711625,-0.011846515,0.96563065,2017-05-24 10:46:07,83.39689257138902
