ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,GRAV_X,GRAV_Y,GRAV_Z,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,TIME,VOICE
-0.095768064,0.08619126,9.854534,-0.0017055218,0.0027862012,-0.07316947,-0.08385686,0.09231509,9.805858,-0.025105923,0.03026804,0.04165329,-0.0026707833,0.005770799,0.954137,2017-05-31 17:13:20,76.15823326078144
-0.11492168,0.1340753,9.739613,-0.0010045925,-3.5763602E-4,0.021810552,-0.07484336,0.0926074,9.805928,-0.04773976,0.00273503,7.2158576E-4,-0.00220424,0.0056567,0.9528818,2017-05-31 17:13:21,60.67101148843183
-0.05746084,0.1340753,9.835381,-0.0021889978,0.011491731,0.030202502,-0.100326344,0.10494102,9.805576,0.018604267,0.01764211,0.0010740656,-0.003248152,0.0066517554,0.9527139,2017-05-31 17:13:22,55.414441064849456
-0.10534488,0.1340753,9.873688,0.010875168,4.91501E-4,0.011989565,-0.08851603,0.097382374,9.805767,-0.0068264105,0.025200745,0.014503209,-0.0028209891,0.006088035,0.9541774,2017-05-31 17:13:23,52.707502690922574
-0.33518824,-0.34476504,9.80665,-0.15682322,-0.32620147,-0.47370416,0.2523811,-0.13680361,9.802447,-0.524788,0.082322225,0.072304055,0.009825871,-0.010850397,0.9432563,2017-05-31 17:13:24,58.828401636486085
0.047884032,0.095768064,9.80665,0.0017966733,0.008673123,-0.008037418,-0.034101494,0.0849608,9.806224,-0.061240938,0.024001976,0.25921306,-1.325431E-4,0.0046658767,0.93822736,2017-05-31 17:13:25,56.36002695634029
-0.06703765,0.10534488,9.835381,0.0026081586,-0.008474846,-0.0063705402,-0.045661382,0.09842953,9.80605,0.018420685,0.010533247,0.109562166,-4.5778672E-4,0.0055133263,0.93883973,2017-05-31 17:13:26,67.48439779630748
-0.10534488,0.49799395,9.682152,-0.17529291,0.033543054,0.43612343,0.0305616,0.056839366,9.8064375,-0.12590402,0.39263207,0.068313725,0.002424877,0.0022240744,0.9443309,2017-05-31 17:13:27,79.16716307997928
0.12449849,0.12449849,9.892841,0.030380879,0.0019144088,-0.011062541,0.19174993,0.08133725,9.804438,-0.05554647,0.014005184,-0.025028553,0.010484926,0.0016904044,0.97096556,2017-05-31 17:13:28,76.49597361225935
1.3982137,-2.566584,11.9614315,-0.6515397,-0.40636054,-0.16603898,0.16514313,-0.38366157,9.797751,1.8642887,-2.6536758,1.7795435,0.0032515612,-0.021051679,0.9678901,2017-05-31 17:13:29,76.36783719156834
-0.4309563,-0.08619126,9.797073,-0.7119588,-1.1535047,1.5550939,-1.6180881,-0.5033972,9.65913,0.5965621,-0.2184812,-0.94210756,-0.08354441,0.023277115,0.83692706,2017-05-31 17:13:30,62.58769212700948
-0.02873042,0.076614454,9.816227,-0.0029822337,-0.0063390387,-0.022871984,-0.013294653,0.07935617,9.80632,0.013294653,0.015986258,0.08205212,0.001218582,0.003917299,0.8926551,2017-05-31 17:13:31,62.34082459815281
0.019153614,0.095768064,9.873688,0.003893665,-0.005477885,0.008604734,-0.015464717,0.09328079,9.806194,0.015464717,-0.011558706,0.09579799,0.0014466784,0.0045987903,0.8919791,2017-05-31 17:13:32,62.15637413923279
-0.019153614,0.095768064,9.873688,-0.003722972,-0.0024867351,-0.008678885,-0.005192678,0.090438135,9.8062315,0.005192678,0.004904301,0.12300128,0.0018359468,0.004238128,0.8932969,2017-05-31 17:13:33,55.150954673496486
-0.06703765,0.08619126,9.902418,0.0027204202,0.0049001956,-0.021662565,-0.014444285,0.08409862,9.806279,-0.01279641,0.011243804,0.08209285,0.0012714815,0.004160721,0.8930615,2017-05-31 17:13:34,55.27089418987019
-0.038307227,0.10534488,9.921572,-0.008461668,0.007325541,0.023793925,-0.006439175,0.08649492,9.806267,0.006439175,0.008847512,0.09572567,0.001690363,0.0040864483,0.89312685,2017-05-31 17:13:35,64.80688843325736
-0.019153614,0.12449849,9.864111,0.0020568601,-0.0012365342,-0.012693831,-0.0043898686,0.077562235,9.806343,-0.00923048,0.045020886,0.09565002,0.0015825748,0.0036310395,0.8926641,2017-05-31 17:13:36,63.120844504477816
-0.047884032,0.06703765,9.873688,0.008884573,-0.006698801,0.0065638,-0.009235641,0.086733885,9.806262,-0.018005054,-0.018632142,3.8822644E-4,0.0015704684,0.00416072,0.8929138,2017-05-31 17:13:37,60.20940561948419
-0.019153614,0.12449849,9.873688,-0.0024234666,0.00141523,0.022729829,-0.012751968,0.08508001,9.806273,-8.683803E-4,0.010262419,0.082099505,0.0013728341,0.0041660005,0.892869,2017-05-31 17:13:38,59.83101472468675
0.019153614,0.095768064,9.825804,-0.0022765205,-0.004669578,-0.031214923,-0.005623494,0.08479068,9.806282,0.005623494,0.03779245,0.16381244,0.0016915957,0.0039887894,0.8927692,2017-05-31 17:13:39,57.14170700659558
0.16280572,-0.38307226,8.513782,-0.025707528,-0.01098302,0.013121404,2.2455686E-4,0.09030284,9.806234,0.19046031,-0.81218123,0.15023948,0.0020876715,0.00410372,0.89240956,2017-05-31 17:13:40,56.10212785058552
0.0,0.11492168,9.892841,-0.002376459,0.003269208,-0.029827101,-0.0036772767,0.0809878,9.806315,0.03091797,0.01435463,0.0820571,0.0016903196,0.0037721065,0.89307034,2017-05-31 17:13:41,63.09869195117933
0.009576807,0.10534488,9.902418,-0.005953223,-3.5768215E-4,0.01245657,-0.007652777,0.093204804,9.806205,0.03489347,-0.025103074,-0.01317476,0.0017902247,0.0044193356,0.89299875,2017-05-31 17:13:42,71.75601687601217
0.009576807,0.11492168,9.950302,0.0032604658,0.0010753083,-0.005991394,-0.010906904,0.08924307,9.806238,0.010906904,-0.0075209914,0.13661581,0.0015530245,0.0043129437,0.89280415,2017-05-31 17:13:43,65.98185772539308
-0.047884032,0.076614454,9.873688,0.0033364615,-0.0053307456,-0.015702026,-0.015844695,0.089990094,9.806224,0.015844695,0.018972684,0.06852738,0.0013494747,0.004459121,0.8923926,2017-05-31 17:13:44,68.89195813682312
-0.019153614,0.08619126,9.854534,7.841734E-4,-0.003730286,0.011336719,-0.014882379,0.09133173,9.806214,0.0012620315,0.031251404,0.08215853,0.0014233575,0.0044982694,0.8924694,2017-05-31 17:13:45,62.47920798210842
-0.019153614,0.10534488,9.825804,0.0054019177,-0.004029523,0.011021581,-0.011135575,0.09334218,9.8062,-0.01610512,0.015620608,0.041310787,0.0016448654,0.0045018415,0.89199054,2017-05-31 17:13:46,60.85588683112874
-0.019153614,0.095768064,9.854534,-0.0,-0.0,-0.0,-0.0036311275,0.08886818,9.806248,0.0036311275,-0.007146092,0.12298549,0.0018831732,0.0041253446,0.8919782,2017-05-31 17:13:47,55.202045661697326
-0.009576807,0.06703765,9.854534,-0.004732715,-0.0024101043,0.030421507,-0.008914307,0.085948184,9.806271,0.008914307,-0.0042260997,0.014000261,0.0015700711,0.004116425,0.8925846,2017-05-31 17:13:48,53.980794870884
0.009576807,0.076614454,9.873688,-0.0013379536,-0.005977412,-0.019177912,-0.006175567,0.082008705,9.806305,0.006175567,-0.013906972,0.04120604,0.0015994132,0.0038761357,0.89313585,2017-05-31 17:13:49,54.78968964780307
-0.038307227,0.095768064,9.835381,0.0047926144,8.323379E-4,4.24169E-4,-0.007567762,0.08332841,9.8062935,0.02118811,0.012014023,0.04121768,0.0015661876,0.0039681955,0.893146,2017-05-31 17:13:50,52.067279295589614
-0.076614454,0.10534488,9.787497,-0.0016643989,0.0023485601,-0.003944097,-0.002393827,0.085014366,9.806282,0.002393827,0.023948414,0.02760897,0.0018490859,0.0039222753,0.89215535,2017-05-31 17:13:51,53.12986624938537
0.019153614,0.12449849,10.151415,0.019045863,-0.012744448,-0.02488462,-0.006318746,0.10177781,9.80612,0.088040836,-0.033676073,0.58620536,0.0020526834,0.0047769304,0.89252555,2017-05-31 17:13:52,53.39866810005029
-0.019153614,0.10534488,9.854534,-8.811662E-4,-0.0067318617,-0.01696148,-0.00864963,0.08698581,9.806261,-0.004970718,0.008356623,0.054870445,0.0015992693,0.0041601458,0.89330965,2017-05-31 17:13:53,63.84384938215612
