ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,LIGH_1,GRAV_X,GRAV_Y,GRAV_Z,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,HUMI_1,TEMP_2,TIME,VOICE
1.472434,-0.6811504,10.098145,0.5001417,-0.20293288,0.8183894,1.6576,2.207664,-0.05207082,9.554784,-0.73522997,-0.6290796,0.5433607,0.033642,-0.108212,0.317251,69.67539,34.115097,2017-07-11 19:01:32,-Infinity
2.3038206,1.8088194,9.19553,0.13475595,-0.027696876,0.90494215,1.2044,2.7291968,1.0474206,9.36081,-0.42537618,0.7613988,-0.16528034,0.145082,-0.041021,0.791744,69.67539,34.115097,2017-07-11 19:01:33,60.99572105711676
3.3674448,0.7870938,9.88925,0.4908206,0.03435478,0.37337518,1.2044,3.1200027,0.4591293,9.28575,0.247442,0.3279645,0.6034994,0.162831,0.006675,0.981183,69.67539,34.115097,2017-07-11 19:01:34,78.96215751973213
4.984728,2.618658,7.6530657,-0.38056573,0.051132694,-0.3616573,1.6452,3.629351,2.0082035,8.886243,1.4565322,0.1866808,-0.93330336,-0.182454,-0.116783,-0.974257,69.67539,34.115097,2017-07-11 19:01:35,63.34596248240716
4.293402,0.47524905,8.165425,0.22397186,-0.22077605,-0.36724994,1.5986,2.8355038,1.1846693,9.312725,1.1604187,-0.33712184,-0.8157034,0.150669,0.04982,0.984446,70.09603,34.115097,2017-07-11 19:01:36,58.308924162206125
2.7748797,0.6254852,8.776545,0.14833808,-0.7795073,-0.08442221,1.6576,3.0592053,0.9526313,9.268448,-1.0420904,-0.6342025,-2.4276152,0.165614,0.003558,0.947668,70.09603,34.115097,2017-07-11 19:01:37,74.64198446604347
3.5966895,1.4790181,10.906187,0.0743022,-0.27324033,0.52331114,0.0,2.7182202,1.4481409,9.310453,0.32121873,0.30920315,1.0229216,-0.126718,-0.096133,-0.974737,70.09603,34.115097,2017-07-11 19:01:38,70.71177275633255
2.9412768,0.96785605,8.215703,0.08229168,-0.05352954,0.48070058,3.2314,2.3298311,0.5356448,9.510801,0.31995153,0.06529981,-0.48825264,-0.0634,-0.105188,-0.689727,70.09603,33.961807,2017-07-11 19:01:39,72.7595876198602
1.4646529,1.5819688,9.214684,0.13342437,0.5861618,0.34967306,6.857,2.284184,0.8411749,9.499753,-1.0906744,-1.6845324,1.4142151,-0.04507,-0.116688,-0.655279,70.09603,33.961807,2017-07-11 19:01:40,64.78039197375253
0.09816227,3.7576995,9.846753,-0.16005598,-0.023435818,-0.53476274,11.6836,0.39763102,2.6747386,9.426455,-0.7040888,1.2732999,0.608243,0.073516,-0.118237,-0.754929,70.09603,33.961807,2017-07-11 19:01:41,72.81201319759738
0.30945057,0.25318682,9.124303,0.08655274,-0.32463935,-0.01438107,22.8388,-2.5203779,0.7698594,9.445919,3.4409485,-0.50530005,2.5526228,0.113769,0.073816,-0.637352,70.668205,33.857395,2017-07-11 19:01:42,71.50447987341205
0.557849,-0.2693477,9.841965,0.03222425,0.008522116,-0.017044231,24.5986,-0.21633437,-0.004435087,9.804263,0.7562269,-0.2768836,0.09037399,0.006925,0.008589,-0.643449,70.668205,33.857395,2017-07-11 19:01:43,78.63341126962867
0.46088383,-0.0047884034,9.713276,0.03435478,0.006924219,-0.017576864,26.2126,0.1464709,0.23914133,9.80264,0.2856825,-0.17449789,-0.10013771,0.004488,-0.013577,-0.645675,70.668205,33.857395,2017-07-11 19:01:44,71.48099594763784
0.47644615,0.048482586,9.742006,0.0314253,0.010918961,-0.01784318,26.998,0.325175,0.262448,9.797743,0.13810304,-0.24030164,-0.096437454,-5.24E-4,-0.021304,-0.646854,71.17973,33.667713,2017-07-11 19:01:45,75.51672395736358
0.44831428,0.049679685,9.834184,0.03435478,0.011185277,-0.017044231,27.8454,0.3591521,0.271316,9.796314,0.09754187,-0.22043921,-0.014802933,-0.001346,-0.022916,-0.648349,71.17973,33.667713,2017-07-11 19:01:46,78.6847609636138
0.46148238,0.025737667,9.815628,0.03089267,0.0127831735,-0.017310547,27.833,0.3669098,0.25797305,9.796388,0.094572574,-0.198118,-0.053782463,-0.002161,-0.022772,-0.649701,71.17973,33.667713,2017-07-11 19:01:47,79.63264070779742
0.47405192,0.049679685,9.850943,0.030360037,0.0127831735,-0.020506341,29.4812,0.3556498,0.24980098,9.797014,0.09326303,-0.2725459,-0.021489143,-0.00216,-0.022059,-0.651619,71.17973,33.667713,2017-07-11 19:01:48,68.41187259648068
0.43394905,0.025139118,9.856929,0.045007423,0.010386328,-0.0058589545,28.668,0.34753105,0.3255225,9.795082,0.114549875,-0.26566747,-0.06983471,0.001065,-0.024262,-0.650763,71.17973,33.667713,2017-07-11 19:01:49,76.01515410465579
0.84455466,0.65541273,9.562442,0.038615838,0.041545313,0.3121225,29.4906,0.50052667,0.26404375,9.790309,0.18002516,0.6852572,-0.26258373,-0.004947,-0.028438,-0.611014,71.17973,33.667713,2017-07-11 19:01:50,57.6340562307706
-0.40043023,-0.092176765,9.730635,-0.010386328,-0.19627498,0.07483483,30.698,0.5115563,0.17855255,9.791671,0.9076068,-0.42156404,0.20112896,-0.010008,-0.02576,-0.648835,72.13002,33.294792,2017-07-11 19:01:51,69.4273336383337
1.323395,-0.3369839,9.645041,0.01571265,-0.05139901,0.9558085,30.6514,0.40963572,0.10266447,9.797553,1.2459548,0.32889038,0.51487255,-0.009445,-0.019355,-0.643729,72.13002,33.294792,2017-07-11 19:01:52,70.96462949623334
0.39205053,-0.015562311,9.911396,0.033023197,0.13262543,-0.6021407,27.833,0.44457027,0.4673227,9.785416,-2.0205536,-0.52478355,-0.03383255,5.0E-6,-0.032904,-0.724027,72.13002,33.294792,2017-07-11 19:01:53,56.008681190289465
0.6775591,0.25438392,9.8198185,0.03169162,-0.0058589545,-7.9894834E-4,33.1098,0.3062528,0.36957926,9.794897,0.32940772,-0.20737208,0.09495163,0.002967,-0.024299,-0.686773,72.822174,33.084084,2017-07-11 19:01:54,76.78522484313733
0.54647654,0.11851298,9.588778,0.041012682,0.016245283,-0.022104237,34.3296,0.30620486,0.32783443,9.796384,0.19418329,-0.16802147,-0.107647896,0.001368,-0.022837,-0.6885,72.822174,33.084084,2017-07-11 19:01:56,60.016216434892364
0.6171055,0.14544775,9.821015,0.03542004,0.007989483,-0.023702133,32.7652,0.48854363,0.35400054,9.7880745,0.11898506,-0.18520932,0.04790497,-0.004069,-0.030505,-0.688344,72.822174,33.084084,2017-07-11 19:01:56,77.86113941429099
0.61171854,0.13347675,9.796474,0.030626353,0.011717909,-0.019707393,31.9178,0.5077808,0.3605053,9.786857,0.09795225,-0.2084735,0.015604019,-0.004553,-0.031439,-0.689443,72.822174,33.084084,2017-07-11 19:01:58,77.5803062565176
0.60932434,0.036511578,9.812635,0.0034621095,0.010386328,-0.018109497,30.7382,0.568891,0.21770976,9.787714,0.049411595,-0.18538804,0.042279243,-0.012005,-0.028659,-0.690167,72.822174,33.084084,2017-07-11 19:01:58,58.70553870475182
0.61650693,0.045489833,9.857527,0.033822145,0.011717909,-0.01784318,30.7258,0.5305432,0.25450766,9.7889805,0.059627533,-0.21560189,0.023056984,-0.009349,-0.028522,-0.691526,72.822174,33.084084,2017-07-11 19:01:59,81.67286788707798
0.57640404,0.047285482,9.794679,0.030360037,0.011451593,-0.019441076,30.7382,0.5182203,0.26200283,9.789442,0.08332288,-0.2105275,0.06329632,-0.008688,-0.028317,-0.692808,73.42288,32.902046,2017-07-11 19:02:00,76.38848352482526
0.6123171,0.0676362,9.795278,0.034621093,0.011451593,-0.018109497,30.3316,0.5906572,0.06174292,9.788651,0.007893264,-0.012063235,0.023983955,-0.018611,-0.023902,-0.692747,73.42288,32.902046,2017-07-11 19:02:01,78.21259220109472
