ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,LIGH_1,GRAV_X,GRAV_Y,GRAV_Z,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,HUMI_1,TEMP_2,TIME,VOICE
8.813655,-0.0712275,3.8522706,0.040927973,0.056199603,-0.047036625,13.0,8.984799,-0.07577421,3.929126,-0.17114449,0.0045467094,-0.07685542,0.3773758,-0.39655748,0.58199584,50.522816,20.806725,2016-11-08 11:04:56,53.622323832759584
8.804078,-0.061650693,3.8546648,0.04184427,0.056199603,-0.050701816,13.0,8.986993,-0.073032506,3.9241588,-0.18291473,0.011381812,-0.06949401,0.38061225,-0.3937739,0.5863702,50.522816,20.806725,2016-11-08 11:04:58,64.05827257084377
8.80767,-0.062249243,3.8552632,0.04520403,0.05497787,-0.050701816,13.0,8.9860935,-0.06992285,3.9262745,-0.17842388,0.0076736063,-0.071011305,0.37681216,-0.39727613,0.58054924,50.246914,20.945396,2016-11-08 11:04:59,60.961329851899386
8.7951,-0.06703765,3.8420951,0.03940081,0.057421334,-0.04886922,14.0,8.986144,-0.13551264,3.924441,-0.19104385,0.068474986,-0.08234596,0.37968284,-0.39448982,0.587218,50.246914,20.945396,2016-11-08 11:05:00,58.17470001640253
8.80767,-0.053869538,3.8391025,0.045814894,0.05589417,-0.051618114,13.0,9.003412,-0.6697583,3.8288884,-0.1957426,0.6158888,0.01021409,0.38161004,-0.39830762,0.6183447,50.246914,20.945396,2016-11-08 11:05:01,57.48978545173247
8.7849245,-0.055066638,3.840898,0.04153884,0.056199603,-0.049785517,13.0,9.025009,-1.1012112,3.6751802,-0.24008465,1.0461446,0.16571784,0.38451898,-0.40507072,0.6380189,50.246914,20.945396,2016-11-08 11:05:02,53.99437024534141
8.789114,-0.0796072,3.8606503,0.043066,0.059253927,-0.05131268,13.0,9.057589,-1.3706174,3.5002692,-0.26368618,1.3107624,0.31369424,0.38656637,-0.41406652,0.6447644,50.246914,20.945396,2016-11-08 11:05:03,60.62687431714588
8.798093,-0.075417355,3.8426938,0.04337143,0.049785517,-0.04917465,14.0,9.095279,-1.4540055,3.3663294,-0.2971859,1.3785881,0.47636437,0.39118743,-0.4179711,0.64660025,50.246914,20.945396,2016-11-08 11:05:04,58.7503397376119
8.79091,-0.077213004,3.8325183,0.040317107,0.054061573,-0.04917465,14.0,9.134622,-1.3775454,3.2911172,-0.34371185,1.3003323,0.54140115,0.39375967,-0.42009124,0.640882,50.246914,20.945396,2016-11-08 11:05:05,55.54445385954906
8.799889,-0.075417355,3.8492777,0.04062254,0.057726767,-0.04886922,15.0,9.165845,-1.2086966,3.2705853,-0.3659563,1.1332792,0.57869244,0.39628914,-0.41922706,0.63313097,50.246914,20.945396,2016-11-08 11:05:06,58.04486734934221
