ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,LIGH_1,GRAV_X,GRAV_Y,GRAV_Z,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,TIME,VOICE
-0.038307227,-0.5746084,10.189722,0.02565634,0.0012217305,0.008552114,8.0,-0.0266,-0.53709996,9.7918,-0.0016999999,-0.0103,0.0084999995,-0.011557,0.024876,-0.884578,2017-04-08 16:35:53,32.15551647629586
-0.047884032,-0.59376204,10.180145,0.02443461,0.0012217305,0.007330383,8.0,-0.0442,-0.5444,9.7914,-0.003,0.0267,0.0286,-0.010924,0.025632,-0.884852,2017-04-08 16:35:54,71.06097516603691
-0.047884032,-0.5746084,10.160992,0.02443461,0.0012217305,0.008552114,8.0,-0.0409,-0.54499996,9.7914,-0.0064,-0.0022,9.0E-4,-0.011193,0.025532,-0.882888,2017-04-08 16:35:55,84.00857206541836
-0.076614454,-0.5554548,10.160992,0.02565634,0.0012217305,0.007330383,8.0,-0.0361,-0.5646,9.790299,-0.0016,0.018099999,0.0019999999,-0.0117999995,0.026335,-0.8842,2017-04-08 16:35:56,71.89426126529644
-0.05746084,-0.5746084,10.189722,0.02565634,0.0012217305,0.007330383,8.0,-0.0468,-0.54829997,9.7911,0.029099999,0.0011,0.0011,-0.0110059995,0.02582,-0.882812,2017-04-08 16:35:57,70.77906472587755
-0.05746084,-0.5650316,10.180145,0.02565634,0.002443461,0.007330383,8.0,8.0E-4,-0.61439997,9.7873,-0.059499998,0.0845,0.0354,-0.015276,0.028193,-0.886355,2017-04-08 16:35:58,72.87812931430662
-0.047884032,-0.5746084,10.180145,0.02565634,0.0,0.0061086523,8.0,-0.048,-0.566,9.7901,0.0,0.0426,-0.0074,-0.011437,0.026801,-0.883763,2017-04-08 16:35:59,75.8473644675605
-0.06703765,-0.545878,10.160992,0.02443461,0.0012217305,0.008552114,8.0,-0.04,-0.5581,9.7906,-0.0074,0.0212,-0.0081,-0.011446,0.026148,-0.884701,2017-04-08 16:36:00,82.0448632634075
-0.06703765,-0.5650316,10.160992,0.02565634,0.002443461,0.008552114,8.0,-0.0229,-0.5841,9.7892,-0.0202,0.055299997,0.0325,-0.0133,0.027163,-0.883675,2017-04-08 16:36:01,79.21879484915934
-0.038307227,-0.5554548,10.160992,0.02443461,0.0012217305,0.008552114,8.0,-0.0457,-0.5408,9.7916,-0.0015,0.0016,0.0196,-0.010855,0.025465,-0.883231,2017-04-08 16:36:02,57.866896443292326
