ACC_X,ACC_Y,ACC_Z,LIGH_1,GRAV_X,GRAV_Y,GRAV_Z,LINACC_X,LINACC_Y,LINACC_Z,TIME,VOICE
0.24899697,8.178593,-6.0716953,8.0,-3.8273177,8.553578,-2.9283745,4.3040295,-0.10896278,-2.860273,2017-06-12 07:10:52,46.22759415047199
3.4955344,7.728483,-4.8267107,11.0,0.7899802,8.458236,-4.903325,2.465283,-0.38136974,0.08172209,2017-06-12 07:10:53,54.79972437105518
4.3957543,6.981492,-5.0182467,11.0,3.9499006,7.641015,-4.7126403,0.62653595,-0.3405087,0.13620347,2017-06-12 07:10:54,71.37958594778506
4.2904096,6.9527617,-5.1235914,11.0,4.276789,7.354988,-4.862464,0.027240695,-0.29964766,-0.24516624,2017-06-12 07:10:56,75.41447838502744
2.72939,6.4643445,-7.144298,5.0,4.113345,7.0417194,-5.434519,-1.1168685,-0.8580819,-1.0215261,2017-06-12 07:10:57,70.6126152325392
3.6966474,6.2249246,-6.6367273,8.0,3.3369853,6.592248,-6.4560447,0.12258312,-0.19068487,-0.29964766,2017-06-12 07:10:58,51.8109205684045
3.7924154,6.2249246,-6.83784,8.0,3.3369853,6.238119,-6.782933,0.3949901,-0.013620348,-0.068101734,2017-06-12 07:10:59,56.25696633531207
5.046977,6.0238113,-5.861006,8.0,3.7455957,6.1291566,-6.6739707,0.92618364,-0.31326798,0.6810174,2017-06-12 07:11:00,70.43193101191137
4.9895163,5.5737014,-6.1866174,8.0,4.5219555,6.0610547,-6.238119,0.3949901,-0.24516624,0.040861044,2017-06-12 07:11:01,75.09032130323206
4.865018,5.8705826,-6.196194,11.0,4.985047,5.8431287,-6.0882955,-0.10896278,-0.027240695,-0.12258312,2017-06-12 07:11:02,69.66653902505948
5.391742,7.3071036,-4.9703627,11.0,4.9169455,5.924851,-6.074675,1.293933,1.1032481,1.7297841,2017-06-12 07:11:03,74.1658737937509
2.930503,8.034941,-3.074155,48.0,5.298315,6.387943,-5.2165933,0.095342435,0.6810174,2.070293,2017-06-12 07:11:04,65.56680610386456
