ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,LIGH_1,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,TIME,VOICE
0.0,0.0,0.0,-2.1801705,-2.7036247,0.18550107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-21 12:06:05,22.920872578114384
-0.452,-17.032,0.356,-2.803838,-1.5426439,0.24520256,0.0,6.8648176,-10.44096,-0.16924667,-0.48852652,0.16099373,0.6845331,2017-10-21 12:06:06,57.010710326808265
6.168,-17.793,6.258,-1.9936035,1.08742,0.65884864,0.0,9.897653,-9.595484,0.5233711,-0.6532108,0.39871234,0.47462153,2017-10-21 12:06:07,74.35974833744054
-1.065,-17.103,-3.49,-2.0927505,1.4733475,0.47441363,0.0,9.03382,-13.401528,-2.5540056,-0.66231114,0.39334413,0.49212942,2017-10-21 12:06:08,73.79735806522245
-0.468,-13.879,-2.573,1.1769723,-0.118336886,-0.6801706,0.0,10.547791,-10.843013,-3.0069122,-0.5312711,0.4205066,0.5234452,2017-10-21 12:06:09,66.73671408416362
0.293,-10.642,1.828,0.5671642,-1.8688699,0.20682302,0.0,10.128212,-8.097337,-0.569926,-0.493209,0.34522122,0.63625884,2017-10-21 12:06:10,52.81605546363424
2.533,-10.574,-5.996,0.62899786,1.9200426,0.4520256,0.0,5.795384,-8.750219,-1.8592317,-0.48812896,0.19860692,0.6819377,2017-10-21 12:06:11,79.51767309846348
2.702,-13.487,-9.095,0.7953092,0.7473348,-0.039445627,0.0,10.7694845,-8.726769,-6.4054446,-0.6398008,0.24421792,0.6368273,2017-10-21 12:06:12,74.63841205597821
-0.049,-10.588,0.427,-1.8869936,0.7910448,0.21641791,0.0,9.520299,-7.0304127,0.48123282,-0.6757728,0.18215425,0.64465564,2017-10-21 12:06:13,77.36696154339711
4.195,-11.976,-0.757,-2.1226013,-0.3955224,-0.5351812,0.0,13.277144,-8.566081,-4.794253,-0.4678742,0.22619054,0.700587,2017-10-21 12:06:14,75.14254982179719
4.544,-10.271,-2.041,0.47441363,0.30063966,-0.18443497,0.0,13.036021,-5.9366436,-8.878869,-0.4521366,0.095641755,0.71406317,2017-10-21 12:06:15,72.38453655061667
1.446,-11.045,-0.155,0.3848614,-1.3070363,0.2249467,0.0,-0.1814754,0.745739,0.1375691,-0.4547555,-0.5426653,0.38816994,2017-10-21 12:06:16,60.60139931533814
1.331,-11.385,0.202,0.29424307,0.88272923,-0.41577825,0.0,-0.8663651,-0.09871197,-2.0075886,-0.32465857,-0.5658656,0.52512574,2017-10-21 12:06:17,54.22523845254858
1.981,-11.248,-0.168,-0.09594883,-0.6023454,0.0010660981,0.0,-1.0339553,-0.17571545,-0.37350905,-0.28980508,-0.6457436,0.5137275,2017-10-21 12:06:18,78.74931314381097
2.188,-10.901,-0.678,0.14925373,0.0063965884,0.2217484,0.0,-0.23042488,0.38237762,-0.101903856,-0.27236614,-0.6798735,0.527195,2017-10-21 12:06:19,77.4826625740948
0.764,-11.457,1.063,-0.14818764,0.4914712,-0.07782516,0.0,-1.1628685,-0.16284466,0.4260371,-0.30342075,-0.6197138,0.5602309,2017-10-21 12:06:20,64.12977551957604
2.874,-11.063,-1.133,-0.14179105,-0.63646054,-0.018123668,0.0,-0.24445963,-0.1649189,0.8384402,-0.32144323,-0.6793143,0.45898548,2017-10-21 12:06:21,72.85892121952868
2.062,-11.346,-1.431,-0.019189766,0.06396589,-0.05010661,0.0,-0.2007742,-0.019402504,-0.23461491,-0.23562314,-0.70172673,0.52646184,2017-10-21 12:06:22,59.313142857762045
2.62,-11.056,0.549,0.14605543,0.025586354,0.06289978,0.0,-0.013927698,0.08717251,0.3132341,-0.23258391,-0.6658089,0.5608876,2017-10-21 12:06:23,78.55338505730995
1.426,-11.596,0.226,0.008528785,-0.024520256,0.035181236,0.0,-0.50508285,-0.1564951,0.15640184,-0.21214035,-0.67707837,0.59879065,2017-10-21 12:06:24,73.14029428309749
5.369,-11.219,-0.495,0.0554371,-0.40938166,0.39019188,0.0,2.771753,0.13936901,0.9978374,-0.25701615,-0.67694086,0.58750653,2017-10-21 12:06:25,80.02203767609734
0.073,-11.45,-0.243,1.2579957,-2.7878466,0.6929638,0.0,-2.382968,-0.021986008,0.37700045,-0.011647704,-0.6913447,0.7075458,2017-10-21 12:06:26,72.81784083105347
-0.032,-11.766,-10.919,0.21108742,0.21748401,0.5405117,0.0,-2.2410367,3.2297845,-2.642574,-0.2609961,0.7477444,-0.6064237,2017-10-21 12:06:27,81.96358296208678
1.044,-10.854,1.508,0.023454158,1.0597014,1.7633262,0.0,-0.20846188,0.2279625,2.0245583,-0.34350765,0.70308745,-0.5983842,2017-10-21 12:06:28,77.0616961966481
-5.652,-11.019,0.834,-2.4765458,0.1663113,-0.64285713,0.0,-6.9559855,-0.34310532,1.5081162,-0.095619194,-0.7487863,0.61554873,2017-10-21 12:06:29,78.10283160517199
3.292,-11.487,-3.565,0.7292111,-1.706823,0.19829424,0.0,1.8580704,0.09466648,-3.1597252,-0.3042788,-0.62404054,0.6138162,2017-10-21 12:06:30,64.44024707625036
1.116,-12.514,-2.184,1.0501066,2.4722815,0.6545842,0.0,-1.1334804,-0.33260918,1.0267292,-0.53595716,-0.48056933,0.46203646,2017-10-21 12:06:31,76.44506150710542
2.553,-11.381,0.134,0.6204691,1.630064,0.3432836,0.0,2.520587,0.14624214,0.9595987,-0.5417255,-0.5217519,0.40013045,2017-10-21 12:06:32,70.66179935127423
0.808,-11.764,1.028,0.06396589,0.6791045,0.21215352,0.0,1.0697956,0.2661581,1.9521368,-0.63568586,-0.35747552,0.31225908,2017-10-21 12:06:33,72.61246267842863
1.215,-11.097,1.182,-0.41151386,0.09488273,-0.30810234,0.0,0.024306774,0.51741886,1.2936811,-0.6342627,-0.3357652,0.20855114,2017-10-21 12:06:34,66.65894439807411
0.72,-11.958,2.404,0.08422175,1.4914712,-0.008528785,0.0,0.111653924,-0.27807522,1.6594377,-0.56931317,-0.35387453,0.30675685,2017-10-21 12:06:36,76.45128119956833
0.933,-11.678,0.402,-0.042643923,0.4360341,-0.021321962,0.0,1.0947601,0.09697151,-0.006656289,-0.61185145,-0.3074413,0.2875305,2017-10-21 12:06:37,77.74528242783092
0.688,-11.698,0.954,0.14605543,0.2260128,0.025586354,0.0,0.0052524805,-0.06558514,0.36981228,-0.599681,-0.34540093,0.2787346,2017-10-21 12:06:38,73.65204284577342
0.632,-11.713,0.243,0.058635395,0.3326226,-0.014925373,0.0,-0.041663647,-0.0037794113,0.016710639,-0.596504,-0.34335762,0.27531934,2017-10-21 12:06:39,77.15957705685666
