ACC_X,ACC_Y,ACC_Z,LIGH_1,GRAV_X,GRAV_Y,GRAV_Z,LINACC_X,LINACC_Y,LINACC_Z,TIME,VOICE
2.1270087,-1.505474,9.520251,240.0,2.1383946,-1.4437568,9.466142,-0.027240695,-0.05448139,-0.08172209,2016-11-12 12:02:54,33.2337554965737
5.2682014,-1.4863204,8.029009,240.0,2.2473574,-1.4437568,9.438901,2.6151068,-0.10896278,-0.667397,2016-11-12 12:02:55,34.082717728249115
2.854846,-1.8119318,9.006711,98.0,3.840938,-1.5799603,8.880466,-1.1441091,-1.3892754,1.4437568,2016-11-12 12:02:56,41.480415923054544
2.6345797,-2.0226216,9.9251585,954.0,3.486809,-1.838747,8.989429,-1.0623871,0.040861044,0.17706451,2016-11-12 12:02:57,42.525277569852236
2.66331,-1.8119318,9.342487,915.0,2.6014864,-1.8523673,9.275456,0.05448139,0.040861044,0.040861044,2016-11-12 12:02:58,37.78803785004169
2.7016172,-1.8406622,9.372114,913.0,2.6559677,-1.7978858,9.275456,-0.040861044,-0.040861044,0.068101734,2016-11-12 12:02:59,35.317799847094804
3.4007242,-2.14712,8.838823,239.0,2.6423473,-1.7978858,9.275456,0.068101734,-0.19068487,0.08172209,2016-11-12 12:03:00,31.939880654670723
3.1325736,-2.453578,9.223978,254.0,2.7240696,-2.0294318,9.207355,0.08172209,-0.32688835,-0.10896278,2016-11-12 12:03:01,34.76995924583677
2.6920404,-2.4440012,9.105469,257.0,2.8330321,-2.3426998,9.0983925,0.10896278,-0.10896278,0.068101734,2016-11-12 12:03:02,40.582342699684276
1.6960524,-2.4152706,9.362239,413.0,2.6014864,-2.3699405,9.152873,-0.7763598,-0.095342435,0.21792556,2016-11-12 12:03:03,34.78271064063068
1.8588582,-2.5301924,9.016586,908.0,1.9477097,-2.3971813,9.316318,-0.62653595,-0.08172209,0.08172209,2016-11-12 12:03:04,44.53006126477839
1.6864756,-2.4152706,9.401742,902.0,1.648062,-2.4244218,9.357179,0.05448139,0.040861044,0.13620347,2016-11-12 12:03:05,45.06076487959287
1.6768988,-2.4056938,9.411617,903.0,1.648062,-2.4108014,9.370799,0.095342435,0.013620348,-0.013620348,2016-11-12 12:03:06,51.65569507766974
1.6960524,-2.4056938,9.431369,898.0,1.6616825,-2.383561,9.370799,-0.013620348,-0.040861044,0.040861044,2016-11-12 12:03:07,58.69294497155942
1.6577452,-2.4056938,9.460997,898.0,1.6616825,-2.3971813,9.370799,0.0,-0.013620348,0.068101734,2016-11-12 12:03:08,46.65606785280555
1.7152061,-2.4344244,9.411617,903.0,1.6753027,-2.3971813,9.370799,0.0,0.0,0.040861044,2016-11-12 12:03:09,42.35814660265477
1.7056293,-2.4727316,9.38199,903.0,1.6753027,-2.383561,9.370799,0.0,0.013620348,0.12258312,2016-11-12 12:03:10,57.88265285271197
1.6577452,-2.3865402,9.431369,907.0,1.6753027,-2.3699405,9.370799,0.0,-0.013620348,0.040861044,2016-11-12 12:03:11,51.51047946580486
1.6768988,-2.4248474,9.431369,902.0,1.6753027,-2.3699405,9.370799,0.040861044,-0.095342435,0.05448139,2016-11-12 12:03:12,59.13598728176539
1.6960524,-2.4344244,9.460997,903.0,1.6616825,-2.383561,9.370799,0.027240695,-0.040861044,0.16344418,2016-11-12 12:03:13,53.18708115506041
1.667322,-2.4056938,9.431369,902.0,1.6753027,-2.3971813,9.370799,0.040861044,0.0,0.040861044,2016-11-12 12:03:14,62.07416696951341
1.6864756,-2.3673866,9.411617,902.0,1.6753027,-2.3971813,9.370799,0.013620348,0.0,0.0,2016-11-12 12:03:15,55.09218190432012
1.667322,-2.4248474,9.38199,906.0,1.6753027,-2.3971813,9.370799,0.013620348,-0.027240695,0.040861044,2016-11-12 12:03:16,52.58504979622859
1.6960524,-2.4152706,9.421494,898.0,1.6753027,-2.383561,9.370799,0.08172209,0.05448139,0.05448139,2016-11-12 12:03:17,37.64217943368299
1.724783,-2.4344244,9.510375,902.0,1.6753027,-2.383561,9.370799,0.027240695,0.0,0.2043052,2016-11-12 12:03:18,44.238707723477965
1.6864756,-2.396117,9.391866,902.0,1.6753027,-2.3699405,9.370799,0.05448139,-0.013620348,0.027240695,2016-11-12 12:03:19,59.91901802742379
1.7343597,-2.4248474,9.302984,911.0,1.6753027,-2.3699405,9.370799,0.040861044,-0.05448139,0.08172209,2016-11-12 12:03:20,42.49146705389645
1.6864756,-2.4056938,9.401742,902.0,1.6753027,-2.3971813,9.370799,0.0,0.0,0.068101734,2016-11-12 12:03:21,56.80805793027162
1.667322,-2.4152706,9.352363,911.0,1.6753027,-2.383561,9.370799,0.0,0.013620348,0.027240695,2016-11-12 12:03:22,30.146563657955028
1.667322,-2.396117,9.421494,903.0,1.6616825,-2.3971813,9.370799,0.040861044,-0.027240695,0.040861044,2016-11-12 12:03:23,29.10582720755649
1.7343597,-2.4248474,9.45112,907.0,1.6616825,-2.383561,9.370799,0.05448139,0.027240695,0.040861044,2016-11-12 12:03:24,30.661161831810873
1.7056293,-2.4248474,9.362239,908.0,1.6753027,-2.3699405,9.370799,0.040861044,-0.05448139,0.040861044,2016-11-12 12:03:25,40.67462711852155
1.6960524,-2.4056938,9.332611,907.0,1.6616825,-2.3699405,9.370799,0.05448139,-0.05448139,0.095342435,2016-11-12 12:03:26,52.64302607866093
1.7056293,-2.4344244,9.411617,902.0,1.6753027,-2.3971813,9.370799,0.013620348,-0.027240695,0.08172209,2016-11-12 12:03:27,52.44377114564398
1.6864756,-2.3865402,9.431369,903.0,1.6753027,-2.3971813,9.370799,0.013620348,0.0,0.027240695,2016-11-12 12:03:28,51.988076723843974
1.6577452,-2.4344244,9.421494,903.0,1.6753027,-2.383561,9.370799,0.027240695,-0.013620348,0.027240695,2016-11-12 12:03:29,29.917706794878605
1.6864756,-2.3865402,9.401742,898.0,1.6753027,-2.383561,9.370799,0.040861044,-0.027240695,-0.08172209,2016-11-12 12:03:30,44.94308944703259
