ACC_X,ACC_Y,ACC_Z,LIGH_1,TIME,VOICE
6.225,0.498,7.661,69.0,2017-07-12 18:36:39,4.420998892716296
4.941,3.601,7.202,33.0,2017-07-12 18:36:40,38.068043004617785
4.51,4.003,8.255,33.0,2017-07-12 18:36:41,33.38560953579162
7.412,0.555,9.241,24.0,2017-07-12 18:36:42,36.953846149743555
7.7,-0.268,5.717,8.0,2017-07-12 18:36:43,38.227221421006796
6.838,-0.335,4.587,11.0,2017-07-12 18:36:44,37.47726859351625
8.657,-0.459,3.897,12.0,2017-07-12 18:36:46,43.97770261362338
5.966,-0.22,7.709,11.0,2017-07-12 18:36:47,49.82701806218725
5.104,-0.804,8.006,11.0,2017-07-12 18:36:48,38.088263948901414
0.469,-0.593,9.653,23.0,2017-07-12 18:36:49,40.767375919171876
5.19,-0.411,8.198,22.0,2017-07-12 18:36:50,42.44909715983453
2.499,-0.306,9.356,14.0,2017-07-12 18:36:51,45.61048552397129
2.901,-0.641,9.577,19.0,2017-07-12 18:36:52,46.099207306447894
1.398,-0.162,9.816,15.0,2017-07-12 18:36:53,37.63976511246739
2.039,-0.258,9.672,32.0,2017-07-12 18:36:54,39.09691286461859
3.581,0.306,9.749,15.0,2017-07-12 18:36:55,49.99043291328213
4.079,-0.814,8.925,17.0,2017-07-12 18:36:56,53.813337882147884
8.533,-0.086,5.248,8.0,2017-07-12 18:36:57,38.285264746637885
9.711,-0.402,2.011,7.0,2017-07-12 18:36:58,41.800215705148034
9.797,-0.411,0.545,5.0,2017-07-12 18:36:59,64.51649473113099
9.816,-0.411,0.785,10.0,2017-07-12 18:37:00,60.901031679588094
9.854,-0.383,0.708,10.0,2017-07-12 18:37:01,39.07605161499665
9.845,-0.392,0.871,11.0,2017-07-12 18:37:02,48.91214307218925
9.701,-0.392,1.857,8.0,2017-07-12 18:37:03,41.04100033312677
9.73,-0.392,1.379,8.0,2017-07-12 18:37:04,42.6275426137964
9.797,-0.363,0.469,7.0,2017-07-12 18:37:05,36.75184621416485
9.845,-0.335,0.268,11.0,2017-07-12 18:37:06,44.961485732187576
9.902,-0.411,0.478,12.0,2017-07-12 18:37:07,53.664331358836115
9.797,-0.363,0.565,14.0,2017-07-12 18:37:08,42.41180015539979
9.854,-0.383,0.469,13.0,2017-07-12 18:37:09,37.24393085763638
9.826,-0.354,0.555,10.0,2017-07-12 18:37:10,36.856120360217396
9.816,-0.363,0.545,13.0,2017-07-12 18:37:11,43.721392455856545
9.845,-0.363,0.555,14.0,2017-07-12 18:37:12,38.63059479947112
9.826,-0.411,0.517,13.0,2017-07-12 18:37:13,33.91958501842176
9.835,-0.383,0.574,13.0,2017-07-12 18:37:14,37.635478993805684
9.816,-0.383,0.545,13.0,2017-07-12 18:37:15,48.37846381778367
9.816,-0.363,0.545,11.0,2017-07-12 18:37:16,36.6903143955737
9.845,-0.383,0.488,13.0,2017-07-12 18:37:17,34.534443617804115
9.816,-0.373,0.545,13.0,2017-07-12 18:37:18,34.56735568334147
