ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,LIGH_1,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,TIME,VOICE
0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.023082105,-0.0054602856,0.88822883,2017-02-16 16:09:04,-6.90153670528758
-0.547,0.025,9.841,0.0,0.0,-0.0010660981,225.0,-0.036881536,-0.008572243,0.014164925,0.022941126,-0.005397992,0.8882315,2017-02-16 16:09:05,23.064187443096063
-0.542,0.025,9.842,0.0,-0.0010660981,-0.0010660981,225.0,-0.042268485,0.0039973184,0.0069818497,0.022941126,-0.005397992,0.8882315,2017-02-16 16:09:06,32.26393209741354
-0.537,0.027,9.848,0.0,-0.0010660981,0.0,225.0,-0.031494588,0.0039973184,0.01955223,0.022941126,-0.005397992,0.8882315,2017-02-16 16:09:07,49.89706853044276
-0.527,0.029,9.86,-0.0010660981,0.0,0.0,225.0,-0.02431199,0.005194418,0.024938583,0.022941126,-0.005397992,0.8882315,2017-02-16 16:09:08,46.97398683498478
-0.524,0.022,9.857,0.0,-0.0010660981,0.0,225.0,-0.026706189,0.0028002188,0.02733326,0.022941126,-0.005397992,0.8882315,2017-02-16 16:09:09,33.34445111671008
-0.521,0.016,9.856,0.0,0.0,-0.0010660981,225.0,-0.029100388,0.014172681,0.009975433,0.022941126,-0.005397992,0.8882315,2017-02-16 16:09:10,52.16338043672586
-0.541,0.026,9.84,0.0,0.0,-0.0010660981,225.0,-0.029100388,-0.013959192,0.011770248,0.022941126,-0.005397992,0.8882315,2017-02-16 16:09:11,39.5432741852741
-0.528,0.035,9.856,-0.0010660981,-0.0010660981,-0.0010660981,225.0,-0.036282986,0.006391518,0.023142815,0.022941126,-0.005397992,0.8882315,2017-02-16 16:09:12,24.23365890098895
-0.537,0.009,9.851,0.0,-0.0010660981,0.0010660981,225.0,-0.035085887,-0.009769343,0.014164925,0.022941126,-0.005397992,0.8882315,2017-02-16 16:09:13,42.47286398842644
-0.53,-0.012,9.849,0.0,0.0,-0.0010660981,225.0,-0.027903289,-0.036704108,0.014164925,0.022941126,-0.005397992,0.8882315,2017-02-16 16:09:14,47.40235212450975
-0.527,0.019,9.857,0.0,-0.0010660981,0.0,225.0,-0.02491054,0.005194418,0.007580757,0.022941126,-0.005397992,0.8882315,2017-02-16 16:09:15,19.748210116191437
-0.522,0.025,9.857,0.0,-0.0010660981,0.0,225.0,-0.02371344,0.002201669,0.014763832,0.022941126,-0.005397992,0.8882315,2017-02-16 16:09:17,52.42109552163246
-0.539,0.02,9.85,0.0,-0.0010660981,0.0,225.0,-0.031494588,-0.012163542,0.015361786,0.022941126,-0.005397992,0.8882315,2017-02-16 16:09:18,32.123439526615975
-0.521,0.019,9.852,0.0,-0.0010660981,0.0,225.0,-0.018925041,-0.004382387,0.017157555,0.022941126,-0.005397992,0.8882315,2017-02-16 16:09:19,48.929219761134696
-0.532,0.03,9.859,0.0,0.0,-0.0021321962,225.0,-0.02371344,-1.925379E-4,0.011172295,0.022941126,-0.005397992,0.8882315,2017-02-16 16:09:20,50.77869420786425
-0.525,0.031,9.848,0.0,-0.0010660981,0.0,225.0,-0.012340993,0.010581374,0.026135445,0.022941126,-0.005397992,0.8882315,2017-02-16 16:09:21,51.33952358412489
