ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,LIGH_1,GRAV_X,GRAV_Y,GRAV_Z,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,HUMI_1,TEMP_2,TIME,VOICE
-2.4265234,7.587225,5.243302,0.020240024,0.017044231,-0.0029294773,30.9844,-2.3908393,7.9308167,5.2494125,-0.07219577,-0.14188004,-0.6058583,0.219387,0.429213,0.63185,74.661415,23.492012,2017-10-02 11:31:39,-Infinity
-2.4253263,7.7308774,5.3516393,0.38908786,0.17124127,-0.06178534,31.391,-2.7871845,8.23966,4.5287676,0.36185813,-0.50878286,0.8228717,0.218523,0.470473,0.619088,74.661415,23.492012,2017-10-02 11:31:40,50.80090005818255
-2.8335378,8.161834,4.136582,0.02743056,0.026631612,0.017044231,30.1246,-2.9349585,8.3955555,4.131678,0.13493967,-0.14034843,-0.309335,0.218284,0.491625,0.614419,74.661415,23.492012,2017-10-02 11:31:41,66.55042651266852
0.05865794,8.166023,5.2684407,-0.4926848,-0.34914044,0.6780408,30.1246,-0.72938806,8.012278,5.607281,0.005740583,-0.74826956,0.26689243,0.246222,0.391769,0.704718,74.0025,23.545736,2017-10-02 11:31:42,62.46396459936976
3.7181952,6.555923,5.93343,-0.18508969,-0.016511599,0.038615838,23.8888,3.6747324,6.768042,6.0712647,0.05244112,-0.38031197,-0.010343075,0.325527,0.290661,0.846882,74.0025,23.545736,2017-10-02 11:31:43,63.16523390819535
3.9402575,6.6947865,5.5641246,0.37470677,0.046072688,0.3965447,25.9902,4.1135526,6.736084,5.820142,-0.26247907,-0.23403072,-0.7097182,0.330386,0.306758,0.85925,74.0025,23.600475,2017-10-02 11:31:44,23.87912356145629
2.2703018,4.296395,8.209119,0.12783173,-0.1470065,-0.010652645,45.9144,2.746569,4.3572335,8.345133,-0.4834497,-0.39901948,-1.2864275,-0.112468,-0.248732,-0.952903,74.0025,23.600475,2017-10-02 11:31:45,49.79091875282883
2.6641479,4.3556514,7.665635,-0.013315806,-0.05965481,-0.010918961,47.0816,2.930851,4.6552052,8.118466,-0.16494942,-0.17385817,-0.4390645,-0.115095,-0.269864,-0.943972,74.0025,23.600475,2017-10-02 11:31:46,32.60354660799531
2.8048072,4.620809,7.5974007,0.011451593,-0.004261058,-0.006657903,47.0816,2.9250343,4.801634,8.034852,-0.20402408,-0.2801838,-0.50209475,-0.110545,-0.279493,-0.939933,74.46023,23.683243,2017-10-02 11:31:47,33.47170175296465
3.7122097,3.0789435,7.012018,-0.6375608,-0.090281166,-0.026365295,26.8688,2.7594595,2.8480527,8.969076,0.5056331,0.7528267,-1.7367916,-0.142781,-0.149392,-0.978391,74.46023,23.683243,2017-10-02 11:31:49,28.128340071332456
2.7635074,1.8231846,6.105214,-0.4013384,-0.47830373,-1.3006879,21.4894,6.287917,2.9027293,6.9430923,-2.9701521,-2.0875037,-1.5968399,0.378699,-0.050871,0.779996,74.46023,23.683243,2017-10-02 11:31:50,34.11620407342641
3.3824084,2.2972364,8.090606,-0.05486112,0.180296,0.44741106,20.2478,2.9004056,3.2555,8.784061,0.43052745,-0.97981143,-0.7898221,0.219696,0.062219,0.821211,74.882866,23.648573,2017-10-02 11:31:51,34.738684828170804
3.09271,2.3570917,8.494029,0.15845808,0.01784318,0.45992792,19.388,3.1393902,2.737307,8.878161,-0.888242,-0.088721514,-0.5217991,0.216611,0.02048,0.792779,74.882866,23.648573,2017-10-02 11:31:52,45.170068430038896
1.9219455,4.028843,8.143278,0.015446335,0.048469532,0.38935417,23.926,1.3997064,3.465309,9.066578,0.008084178,0.04698491,-1.9701643,0.148965,0.12467,0.865493,74.882866,23.648573,2017-10-02 11:31:53,48.54614203070288
0.22864626,2.825158,8.775947,-0.17656758,0.1419465,-0.46578687,21.8836,1.0245994,3.2620215,9.191289,-0.40031135,-0.026856422,0.59022236,0.140563,0.107781,0.805388,75.4261,23.648573,2017-10-02 11:31:54,57.24754778735697
-0.19752164,-0.29747957,9.348759,-0.027164243,0.38109836,-0.29481193,24.82,-0.2647573,-0.015773168,9.803063,0.63226724,-0.17396732,-0.277133,-0.011127,0.007687,0.787424,75.4261,23.648573,2017-10-02 11:31:55,41.670776557521265
-1.7531542,0.1945289,8.662222,0.13821806,-0.011984225,-0.09241169,32.285,-1.6397563,0.21200347,9.666264,-0.051747203,0.014248595,-0.8723612,-0.056345,0.063111,0.753429,75.4261,23.648573,2017-10-02 11:31:56,31.275002907539758
-1.8417397,0.5722142,8.428787,-0.5089301,0.11611383,-0.06924219,30.972,-1.7368095,0.8440135,9.614651,-0.21266925,0.4650163,-2.4577832,-0.032773,0.093355,0.706844,76.23526,23.648573,2017-10-02 11:31:57,51.96375283181424
-1.3204023,-0.79966336,9.440337,0.17470337,-0.25379926,-0.28842035,37.661,-0.68579453,-0.8268737,9.747633,-0.6220382,-0.21220976,-0.68976974,-0.054795,-0.002557,0.672559,76.23526,23.648573,2017-10-02 11:31:58,46.02858810460518
-7.8547773,-3.5224693,7.1460934,-0.47723848,2.386725,-1.9960393,13.6362,-5.696259,-1.7234626,7.7943974,-2.9282537,-1.1591563,-2.602571,-0.117712,0.297893,0.078077,76.23526,23.648573,2017-10-02 11:31:59,26.905559964271927
-7.5429325,-0.01616086,5.006874,0.2876214,0.34754252,0.9440906,7.3568,-7.3392215,-1.838528,6.239068,0.35832787,-0.17798841,-0.29546213,-0.142642,0.401932,0.08631,76.73453,23.648573,2017-10-02 11:32:00,40.044831290999554
-8.714894,-1.2030864,2.6156654,-0.10146644,0.14088123,0.04580637,4.9014,-9.234435,-1.225736,3.064795,0.3154354,0.18006837,-0.3880775,-0.121542,0.573556,0.0622,76.73453,23.648573,2017-10-02 11:32:01,29.83190120095953
0.20410569,5.6341553,8.763377,0.32330775,0.20479709,2.6897926,16.1224,0.09590163,6.1498556,7.6380863,0.10820406,-0.51570034,1.1252909,0.124156,0.308466,0.880273,76.73453,23.648573,2017-10-02 11:32:02,14.70281830189357
1.4921862,5.6389437,7.295731,-0.350472,0.03781689,-0.041012682,14.8778,1.7832509,6.1930323,7.3916616,-0.14023006,-0.3930788,-0.88601685,0.119577,0.318717,0.937301,77.086945,23.843105,2017-10-02 11:32:03,54.0389522640185
0.25019407,1.1085154,7.958925,-2.47168,0.8269115,2.469283,22.6844,1.4620687,1.9644055,9.495991,-1.8265859,0.37233543,-3.4835515,-0.063598,-0.028312,-0.986639,77.086945,23.843105,2017-10-02 11:32:04,24.531813270727444
-4.337096,0.10534488,10.491392,-0.27004454,0.068176925,-0.15286545,19.329,-4.007675,-0.08081629,8.949993,1.4458795,-0.028119884,1.4264774,-0.204161,0.015005,0.970973,77.086945,23.843105,2017-10-02 11:32:05,57.61439883191997
