ACC_X,ACC_Y,ACC_Z,LIGH_1,TIME,VOICE
0.6864624,5.099457,8.610245,71.0,2017-02-10 13:01:26,70.41332279478394
0.47071838,7.2569275,7.6687927,71.0,2017-02-10 13:01:27,43.69743578834197
0.07846069,7.3746033,7.5118866,71.0,2017-02-10 13:01:28,44.45119924618915
0.17651367,7.4726715,6.7077484,71.0,2017-02-10 13:01:29,45.3441406060023
0.15690613,7.394211,6.7077484,71.0,2017-02-10 13:01:30,44.76356863133099
0.23536682,7.3157654,7.060791,71.0,2017-02-10 13:01:31,44.37549788956645
0.50994873,7.492279,6.5508423,71.0,2017-02-10 13:01:32,67.34748793520684
-2.2555237,5.0013885,9.3359375,71.0,2017-02-10 13:01:33,75.76357748324317
-1.0198975,-4.0207214,13.356659,71.0,2017-02-10 13:01:34,64.43105207321791
-0.15690613,-0.2745819,10.3754425,92.0,2017-02-10 13:01:35,36.66880155930866
-0.07846069,-0.19613647,10.453888,76.0,2017-02-10 13:01:36,46.80065465217133
-0.13729858,-0.19613647,10.453888,76.0,2017-02-10 13:01:37,38.210571884383484
-0.11767578,-0.17651367,10.493118,76.0,2017-02-10 13:01:38,36.344711691495
-0.07846069,-0.19613647,10.493118,76.0,2017-02-10 13:01:39,43.2510225449851
-0.15690613,-0.21574402,10.39505,76.0,2017-02-10 13:01:40,42.18368544878432
-0.07846069,-0.23536682,10.43428,76.0,2017-02-10 13:01:41,40.123796799816446
-0.11767578,-0.23536682,10.414658,76.0,2017-02-10 13:01:42,39.207585253461644
-0.05883789,-0.2745819,10.493118,76.0,2017-02-10 13:01:43,40.96406550425012
-0.07846069,-0.21574402,10.493118,76.0,2017-02-10 13:01:44,38.744860078744686
-0.07846069,-0.21574402,10.453888,76.0,2017-02-10 13:01:45,37.804156283334805
-0.07846069,-0.25497437,10.453888,76.0,2017-02-10 13:01:46,39.05090063300713
-0.07846069,-0.23536682,10.453888,76.0,2017-02-10 13:01:47,40.217265837297205
-0.05883789,-0.19613647,10.39505,76.0,2017-02-10 13:01:48,40.09483512474462
-0.07846069,-0.23536682,10.512726,76.0,2017-02-10 13:01:49,39.66466781724014
-0.09806824,-0.19613647,10.453888,76.0,2017-02-10 13:01:50,39.217412261317016
-0.09806824,-0.2745819,10.493118,76.0,2017-02-10 13:01:51,39.29411141873953
-0.07846069,-0.2942047,10.35582,76.0,2017-02-10 13:01:52,40.321816781982946
-0.039230347,-0.23536682,10.453888,76.0,2017-02-10 13:01:53,35.47631467627546
-0.07846069,-0.15690613,10.414658,76.0,2017-02-10 13:01:54,36.47793709552762
-0.019607544,-0.19613647,10.512726,76.0,2017-02-10 13:01:55,37.98024336823887
-0.07846069,-0.19613647,10.493118,76.0,2017-02-10 13:01:56,39.18084218674325
-0.019607544,-0.23536682,10.414658,76.0,2017-02-10 13:01:57,40.06127286158996
-0.019607544,-0.19613647,10.35582,76.0,2017-02-10 13:01:58,41.006709574631984
-0.05883789,-0.19613647,10.43428,76.0,2017-02-10 13:01:59,39.05805890436848
-0.09806824,-0.19613647,10.512726,76.0,2017-02-10 13:02:00,37.52036437297116
-0.07846069,-0.23536682,10.43428,76.0,2017-02-10 13:02:01,38.06917309041043
-0.05883789,-0.23536682,10.512726,76.0,2017-02-10 13:02:02,37.95305962247908
-0.039230347,-0.21574402,10.453888,76.0,2017-02-10 13:02:03,38.64564845404397
-0.039230347,-0.21574402,10.35582,76.0,2017-02-10 13:02:04,38.80503318961167
0.0,-0.17651367,10.39505,76.0,2017-02-10 13:02:05,38.05980196051624
0.0,-0.23536682,10.493118,76.0,2017-02-10 13:02:06,39.17901136432341
-0.05883789,-0.23536682,10.493118,76.0,2017-02-10 13:02:07,41.735427208528044
-0.05883789,-0.25497437,10.4734955,76.0,2017-02-10 13:02:08,40.95843733614743
-0.039230347,-0.21574402,10.493118,76.0,2017-02-10 13:02:09,39.32187788811538
-0.019607544,-0.23536682,10.43428,76.0,2017-02-10 13:02:10,37.327548933813965
0.0,-0.21574402,10.532349,76.0,2017-02-10 13:02:11,38.74222741075508
-0.05883789,-0.19613647,10.39505,76.0,2017-02-10 13:02:12,39.760712361467
-0.05883789,-0.23536682,10.493118,76.0,2017-02-10 13:02:13,38.26059483624591
-0.11767578,-0.17651367,10.493118,76.0,2017-02-10 13:02:14,41.49437612625022
0.0,-0.21574402,10.43428,76.0,2017-02-10 13:02:15,40.970475404358886
-0.039230347,-0.19613647,10.39505,76.0,2017-02-10 13:02:16,40.366613265286645
-0.019607544,-0.23536682,10.453888,76.0,2017-02-10 13:02:17,38.96071939361515
0.0,-0.21574402,10.43428,76.0,2017-02-10 13:02:18,41.09242551598836
-0.039230347,-0.25497437,10.414658,76.0,2017-02-10 13:02:19,39.020833489572794
-0.09806824,-0.21574402,10.43428,76.0,2017-02-10 13:02:20,38.157253207023246
0.019607544,-0.25497437,10.453888,76.0,2017-02-10 13:02:21,38.19884379832616
-0.05883789,-0.15690613,10.43428,76.0,2017-02-10 13:02:22,37.668231159303886
-0.05883789,-0.17651367,10.414658,76.0,2017-02-10 13:02:23,40.108495509604516
-0.05883789,-0.19613647,10.493118,76.0,2017-02-10 13:02:24,41.56949481051551
-0.09806824,-0.17651367,10.39505,76.0,2017-02-10 13:02:25,39.289915062017556
-0.019607544,-0.21574402,10.4734955,76.0,2017-02-10 13:02:26,39.01780678665884
0.019607544,-0.21574402,10.453888,76.0,2017-02-10 13:02:27,36.0984984556759
0.0,-0.13729858,10.532349,76.0,2017-02-10 13:02:28,38.326413662938116
0.019607544,-0.2745819,10.4734955,76.0,2017-02-10 13:02:29,41.96300243435191
-0.07846069,-0.23536682,10.3754425,76.0,2017-02-10 13:02:30,37.951274934306475
-0.07846069,-0.21574402,10.414658,76.0,2017-02-10 13:02:31,40.03808773210452
-0.07846069,-0.21574402,10.43428,76.0,2017-02-10 13:02:32,40.16891074117281
0.0,-0.19613647,10.453888,76.0,2017-02-10 13:02:33,38.54703401704344
-0.07846069,-0.23536682,10.414658,76.0,2017-02-10 13:02:34,38.4657484184059
0.0,-0.15690613,10.453888,76.0,2017-02-10 13:02:35,40.11215643823185
0.0,-0.23536682,10.493118,76.0,2017-02-10 13:02:36,36.21639315306795
-0.05883789,-0.19613647,10.43428,76.0,2017-02-10 13:02:37,37.878118018336494
-0.05883789,-0.2745819,10.453888,76.0,2017-02-10 13:02:38,36.30639781846368
0.0,-0.17651367,10.414658,76.0,2017-02-10 13:02:39,38.00927206299126
-0.039230347,-0.17651367,10.4734955,76.0,2017-02-10 13:02:40,40.21238655254911
-0.05883789,-0.21574402,10.414658,76.0,2017-02-10 13:02:41,39.7939603977182
-0.039230347,-0.21574402,10.414658,76.0,2017-02-10 13:02:42,41.555902545190975
-0.09806824,-0.17651367,10.3754425,76.0,2017-02-10 13:02:43,39.41684829310859
0.0,-0.17651367,10.493118,76.0,2017-02-10 13:02:44,38.86130352748013
-0.039230347,-0.21574402,10.43428,76.0,2017-02-10 13:02:45,41.19296751999407
-0.07846069,-0.25497437,10.336212,76.0,2017-02-10 13:02:46,39.660090215615114
-0.05883789,-0.19613647,10.453888,76.0,2017-02-10 13:02:47,38.50813576104679
-0.11767578,-0.19613647,10.4734955,76.0,2017-02-10 13:02:48,38.234514307607384
-0.05883789,-0.23536682,10.4734955,76.0,2017-02-10 13:02:49,39.65770828499172
-0.019607544,-0.17651367,10.453888,76.0,2017-02-10 13:02:50,39.49107520448778
-0.039230347,-0.21574402,10.414658,76.0,2017-02-10 13:02:51,39.9633215544762
0.019607544,-0.23536682,10.493118,76.0,2017-02-10 13:02:52,38.16817456001365
0.019607544,-0.19613647,10.43428,76.0,2017-02-10 13:02:53,38.396537958000245
-0.019607544,-0.23536682,10.414658,76.0,2017-02-10 13:02:54,38.97790586643003
0.039230347,-0.19613647,10.4734955,76.0,2017-02-10 13:02:55,37.55768590527795
-0.07846069,-0.23536682,10.43428,76.0,2017-02-10 13:02:56,36.25493516647661
0.019607544,-0.25497437,10.3754425,76.0,2017-02-10 13:02:57,37.37204294078799
-0.019607544,-0.17651367,10.414658,76.0,2017-02-10 13:02:58,39.17485303328227
-0.05883789,-0.19613647,10.43428,76.0,2017-02-10 13:02:59,39.62728367437396
0.019607544,-0.19613647,10.493118,76.0,2017-02-10 13:03:00,39.836870595776645
-0.039230347,-0.13729858,10.414658,76.0,2017-02-10 13:03:01,39.07154610910945
-0.039230347,-0.19613647,10.453888,76.0,2017-02-10 13:03:02,38.185972549959125
-0.039230347,-0.17651367,10.3754425,76.0,2017-02-10 13:03:03,37.2782517876284
0.0,-0.25497437,10.414658,76.0,2017-02-10 13:03:04,36.98023194989678
-0.039230347,-0.25497437,10.453888,76.0,2017-02-10 13:03:05,39.945640750724195
-0.09806824,-0.25497437,10.414658,76.0,2017-02-10 13:03:06,39.10956796874188
-0.05883789,-0.17651367,10.453888,76.0,2017-02-10 13:03:07,42.38599160537146
-0.019607544,-0.2745819,10.414658,76.0,2017-02-10 13:03:08,40.10220593364316
-0.039230347,-0.23536682,10.43428,76.0,2017-02-10 13:03:09,40.43285277882898
-0.09806824,-0.19613647,10.4734955,76.0,2017-02-10 13:03:10,38.35075818932492
-0.05883789,-0.21574402,10.453888,76.0,2017-02-10 13:03:11,37.91033629397318
-0.019607544,-0.21574402,10.591187,87.0,2017-02-10 13:03:12,38.36965626730069
-0.05883789,-0.19613647,10.532349,87.0,2017-02-10 13:03:13,40.56419227867864
0.019607544,-0.2745819,10.414658,87.0,2017-02-10 13:03:14,38.378281700355586
0.019607544,-0.23536682,10.3754425,87.0,2017-02-10 13:03:15,39.12834697224177
-0.039230347,-0.17651367,10.493118,87.0,2017-02-10 13:03:16,39.374957551600296
-0.019607544,-0.15690613,10.453888,87.0,2017-02-10 13:03:17,52.076659658831936
-0.039230347,-0.25497437,10.532349,87.0,2017-02-10 13:03:18,48.49520206064652
0.019607544,-0.17651367,10.453888,87.0,2017-02-10 13:03:19,38.14373381160674
-0.13729858,-0.23536682,10.43428,87.0,2017-02-10 13:03:21,37.490588625779885
