ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,LIGH_1,TEMP_1,GRAV_X,GRAV_Y,GRAV_Z,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,TIME,VOICE
-0.15690613,8.492554,5.805542,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-12 21:34:48,52.20646675891335
2.6085663,7.1000214,7.492279,-0.22505188,-0.13327026,0.17982483,4.0,25.201538,2.5133302,6.619948,6.78453,-0.04128766,0.12047863,0.33921432,0.3919954,-0.020611638,0.28085116,2016-12-12 21:34:49,46.5587544513972
-2.8243103,5.3348236,7.6884155,-0.15174866,-0.3002777,-1.0044403,21.0,25.201538,-1.7526336,6.5393076,7.0947957,0.44982362,-0.043403625,-0.49626493,0.36433712,0.07432754,-0.056234125,2016-12-12 21:34:50,71.52533668666455
-4.1384125,6.9823303,8.374878,-0.75639343,1.3084717,0.12374878,24.0,25.301544,-3.051967,4.8376904,7.965716,0.19442415,1.1640735,0.3021145,0.30195692,0.051802803,-0.36446536,2016-12-12 21:34:51,62.678073650456625
-8.747528,-1.0787354,4.746414,0.0776062,-0.049957275,0.1809845,4.0,25.301544,-8.520667,-1.0124081,4.748015,0.16354752,-0.12499893,-0.107903,0.18875624,0.47147608,-0.4122961,2016-12-12 21:34:52,64.23740597962993
2.0005493,8.924057,5.844757,0.5444946,0.64360046,0.5165863,16.0,25.40155,0.5735007,8.635015,4.612809,1.5867245,-0.023546219,0.70413685,0.50453174,-0.10129117,-0.11269145,2016-12-12 21:34:53,43.20447097075557
2.628189,7.335373,4.53067,1.8922577,-1.0797577,1.2253876,24.0,25.40155,3.1261332,8.524845,3.704687,-0.6884279,-1.4414854,1.5990629,0.55422086,-0.06287106,0.19610116,2016-12-12 21:34:54,61.86518898751994
8.571014,0.66685486,5.3936615,0.11653137,0.11392212,-0.3119049,1.0,25.40155,8.503656,0.29107127,4.8758073,-0.51960754,-0.37955287,1.6248479,0.4036512,-0.2974369,0.6785728,2016-12-12 21:34:55,65.5846194842535
7.4138336,0.2745819,6.393936,0.08256531,0.014053345,0.25764465,2.0,25.501556,7.825387,0.4849573,5.890545,-0.46127987,-0.14836651,0.6173711,0.32477248,-0.30690166,0.6109734,2016-12-12 21:34:56,67.00865638821561
8.139526,0.23536682,6.4920044,0.026779175,0.05760193,-0.047821045,1.0,25.501556,7.8439245,0.31210706,5.8775706,-0.08797073,-0.14773369,0.032766342,0.20270412,-0.3990468,0.37297547,2016-12-12 21:34:57,53.635633148763084
8.237579,-0.039230347,6.080124,0.029846191,-0.014465332,0.060699463,1.0,25.601563,7.8336945,0.16023102,5.897282,-0.003583908,-0.06728782,-0.3195963,0.1510309,-0.42013326,0.28541997,2016-12-12 21:34:58,63.77280564647036
8.119904,0.23536682,6.2762604,0.010971069,0.06175232,-0.058944702,1.0,25.601563,7.797691,0.17863852,5.944282,-0.024428368,-0.06755605,-0.14239216,0.12966417,-0.4243974,0.24214871,2016-12-12 21:34:59,68.51845543345797
7.9041595,0.17651367,6.4331665,0.026306152,0.019119263,0.067474365,1.0,25.701569,7.6409645,0.2558097,6.1417108,-0.07601309,-0.14883372,0.250309,0.11545238,-0.4165701,0.21162829,2016-12-12 21:35:00,76.39776835674374
7.9826202,0.13729858,5.7663116,0.0036315918,0.060287476,-0.09736633,1.0,25.701569,7.74211,0.15818572,6.017067,-0.054154873,-0.026106149,-0.2531395,0.11379769,-0.4245763,0.21476567,2016-12-12 21:35:01,79.33270451160033
7.9826202,0.13729858,6.511612,-0.02468872,0.086242676,-0.01399231,1.0,25.701569,7.573613,0.18586883,6.227056,0.031747818,0.022542179,-0.03956318,0.10542147,-0.41399857,0.20155133,2016-12-12 21:35:02,69.10017923958343
7.786484,0.72569275,6.5900726,-0.0065612793,0.017349243,-0.0054473877,1.0,25.701569,7.511549,0.6992718,6.2656236,0.010989666,-0.02323538,0.114043236,0.14007226,-0.40115067,0.21791598,2016-12-12 21:35:03,36.15921351869786
7.7472534,0.7453003,6.6489105,0.002960205,0.010803223,0.0068206787,1.0,25.701569,7.4336963,0.7266703,6.354723,-0.044473648,0.010923803,0.015965939,0.13650075,-0.39669493,0.21044435,2016-12-12 21:35:04,58.577693985148215
7.727646,0.64723206,6.5312347,0.0011901855,-0.0010986328,-8.69751E-4,1.0,25.801575,7.4000783,0.65453637,6.4016256,-0.039947987,-0.07035202,-0.14271355,0.13052186,-0.39569178,0.2075983,2016-12-12 21:35:05,30.173977084158906
7.7472534,0.7060852,6.668518,0.0035705566,0.02986145,-0.037200928,1.0,25.801575,7.3984513,0.695189,6.3992195,0.033169746,-0.05614984,0.0132546425,0.1303498,-0.39590344,0.20225182,2016-12-12 21:35:06,66.88863160225678
7.708023,0.9022064,6.727356,-0.0011291504,0.0015869141,0.008773804,1.0,25.801575,7.3856535,0.8163378,6.3996954,0.03458309,0.05189061,0.08091211,0.1353345,-0.39419654,0.19892728,2016-12-12 21:35:07,31.989473213111083
