ACC_X,ACC_Y,ACC_Z,TIME,VOICE
1.532289,-0.0,9.653421,2017-05-23 09:28:47,78.41381750006603
1.3790601,-0.0,9.80665,2017-05-23 09:28:48,67.67204100780604
1.532289,-0.0,9.653421,2017-05-23 09:28:50,77.15360286537714
1.532289,-0.0,9.80665,2017-05-23 09:28:51,77.45390706718486
1.3790601,-0.0,9.80665,2017-05-23 09:28:52,79.19061753046948
1.532289,-0.0,9.959879,2017-05-23 09:28:53,81.60450889573981
1.532289,-0.0,9.500193,2017-05-23 09:28:54,76.2412078013708
1.532289,-0.0,9.653421,2017-05-23 09:28:55,81.07454432681727
1.532289,-0.0,9.653421,2017-05-23 09:28:56,74.83289034311684
1.532289,-0.0,10.113108,2017-05-23 09:28:57,77.11095265167597
1.532289,-0.0,9.653421,2017-05-23 09:28:58,75.57788106388516
1.3790601,-0.0,9.653421,2017-05-23 09:28:59,83.16673857614035
1.3790601,-0.0,9.80665,2017-05-23 09:29:01,72.37453791026515
1.532289,-0.0,9.653421,2017-05-23 09:29:02,81.35084687932962
1.532289,-0.0,9.653421,2017-05-23 09:29:03,81.57539415355211
1.532289,-0.0,9.80665,2017-05-23 09:29:04,81.8501759658288
1.532289,-0.15322891,9.80665,2017-05-23 09:29:05,83.31374273577359
1.3790601,-0.0,9.80665,2017-05-23 09:29:06,80.37820203435523
1.532289,-0.0,9.80665,2017-05-23 09:29:07,81.72570527662162
1.532289,-0.15322891,9.653421,2017-05-23 09:29:08,84.2628475111975
1.3790601,-0.0,9.653421,2017-05-23 09:29:09,77.86391467683117
1.532289,-0.15322891,9.80665,2017-05-23 09:29:11,76.92127560641038
1.532289,-0.0,9.959879,2017-05-23 09:29:12,72.70157320514792
1.532289,-0.0,9.959879,2017-05-23 09:29:13,80.2196042679274
1.532289,-0.0,9.653421,2017-05-23 09:29:14,82.82082187249881
1.3790601,-0.0,9.80665,2017-05-23 09:29:15,83.15804571327118
1.532289,-0.0,9.80665,2017-05-23 09:29:16,80.20532150246318
1.532289,-0.0,9.959879,2017-05-23 09:29:17,77.67053955264386
1.532289,-0.0,9.653421,2017-05-23 09:29:19,72.65557192941178
1.532289,-0.0,9.653421,2017-05-23 09:29:20,65.19747740228492
1.532289,-0.0,9.80665,2017-05-23 09:29:21,72.09977854003358
1.532289,-0.0,9.653421,2017-05-23 09:29:22,82.62900716424295
1.532289,-0.0,9.80665,2017-05-23 09:29:23,82.0604953898773
1.3790601,-0.0,9.80665,2017-05-23 09:29:24,77.5475241435056
1.532289,-0.0,9.959879,2017-05-23 09:29:25,81.11416137013597
1.532289,-0.0,9.653421,2017-05-23 09:29:26,82.02712224238914
1.532289,-0.0,9.959879,2017-05-23 09:29:27,75.16157512813867
1.532289,-0.0,9.653421,2017-05-23 09:29:29,67.78136264784311
1.3790601,-0.0,9.80665,2017-05-23 09:29:30,79.74470295930536
1.532289,-0.0,9.653421,2017-05-23 09:29:31,80.19760858650307
1.3790601,-0.0,9.80665,2017-05-23 09:29:33,57.335552275393134
1.532289,-0.0,9.80665,2017-05-23 09:29:34,78.79250996185516
1.532289,-0.0,9.653421,2017-05-23 09:29:36,77.73518537732232
1.532289,-0.0,9.653421,2017-05-23 09:29:37,83.22038428753542
1.3790601,-0.0,9.500193,2017-05-23 09:29:38,84.87123125641217
1.532289,-0.0,9.959879,2017-05-23 09:29:39,78.62140522092774
1.532289,-0.0,9.80665,2017-05-23 09:29:41,78.1154271810314
1.532289,-0.0,9.653421,2017-05-23 09:29:42,81.83327724100107
1.532289,-0.0,10.113108,2017-05-23 09:29:43,84.04406524574385
1.532289,-0.0,9.653421,2017-05-23 09:29:44,86.20280270290856
1.532289,-0.0,9.80665,2017-05-23 09:29:45,83.53333267479825
1.532289,-0.0,9.653421,2017-05-23 09:29:46,78.73424463875146
1.532289,-0.0,9.80665,2017-05-23 09:29:47,83.56390429734145
1.532289,-0.0,9.959879,2017-05-23 09:29:48,85.70871473931666
1.532289,-0.0,9.80665,2017-05-23 09:29:49,83.67241612542077
1.3790601,-0.0,9.653421,2017-05-23 09:29:51,82.91683942869255
1.3790601,-0.0,9.653421,2017-05-23 09:29:52,81.96689659784725
1.532289,-0.0,9.653421,2017-05-23 09:29:53,79.07887701117782
1.532289,-0.0,9.653421,2017-05-23 09:29:54,81.67189116425777
1.532289,-0.0,9.653421,2017-05-23 09:29:55,77.28347083718289
1.532289,-0.0,9.959879,2017-05-23 09:29:57,80.07169573377645
1.3790601,-0.0,9.80665,2017-05-23 09:29:58,79.83201673140685
1.532289,-0.15322891,9.80665,2017-05-23 09:29:59,82.66138922884231
1.532289,-0.0,9.80665,2017-05-23 09:30:00,71.36156915247707
1.532289,-0.0,9.653421,2017-05-23 09:30:01,83.12539225686342
1.3790601,-0.0,9.80665,2017-05-23 09:30:02,77.74747119633444
1.3790601,-0.0,9.80665,2017-05-23 09:30:03,80.22523049893067
1.532289,-0.0,9.653421,2017-05-23 09:30:04,65.1276450724705
1.532289,-0.0,9.653421,2017-05-23 09:30:05,58.669256439206585
1.532289,-0.0,9.653421,2017-05-23 09:30:06,79.09400008173753
1.532289,-0.0,9.653421,2017-05-23 09:30:08,78.71986273261538
1.3790601,-0.0,9.653421,2017-05-23 09:30:09,80.02865978638309
1.3790601,-0.0,9.80665,2017-05-23 09:30:10,73.41925991130591
1.532289,-0.0,9.653421,2017-05-23 09:30:11,82.05677715493657
1.532289,-0.0,9.80665,2017-05-23 09:30:12,80.76353437315106
1.532289,-0.0,9.653421,2017-05-23 09:30:13,80.33627244663307
1.532289,-0.0,9.653421,2017-05-23 09:30:15,76.09253067582064
1.532289,-0.0,9.653421,2017-05-23 09:30:16,85.69946532005333
1.532289,-0.0,9.959879,2017-05-23 09:30:17,82.41704792110461
1.3790601,-0.0,9.80665,2017-05-23 09:30:19,80.28436231369916
1.532289,-0.0,9.653421,2017-05-23 09:30:20,80.67112420543702
1.532289,-0.0,9.653421,2017-05-23 09:30:22,73.24842135846109
1.532289,-0.0,9.500193,2017-05-23 09:30:23,77.38964200528797
1.532289,-0.0,9.653421,2017-05-23 09:30:24,71.62457278769021
1.532289,-0.0,9.80665,2017-05-23 09:30:25,63.297495498421064
1.532289,-0.0,9.500193,2017-05-23 09:30:27,58.87128939316596
1.3790601,-0.0,9.80665,2017-05-23 09:30:28,66.46953043460323
1.3790601,-0.0,9.80665,2017-05-23 09:30:29,81.79447919569225
1.3790601,-0.0,10.113108,2017-05-23 09:30:31,82.34655694235663
1.2258313,-0.15322891,9.653421,2017-05-23 09:30:32,63.442312748567645
1.532289,-0.0,9.80665,2017-05-23 09:30:33,78.19716108549324
1.532289,-0.0,9.653421,2017-05-23 09:30:34,81.82656386338738
1.532289,-0.0,9.653421,2017-05-23 09:30:35,66.27727008270135
1.532289,-0.0,9.653421,2017-05-23 09:30:36,83.57824649988834
1.532289,-0.0,9.653421,2017-05-23 09:30:37,80.2376888409552
1.532289,-0.0,9.80665,2017-05-23 09:30:38,78.99248984252434
1.532289,-0.0,9.959879,2017-05-23 09:30:40,82.49436887367268
1.532289,-0.0,9.80665,2017-05-23 09:30:41,78.6457157688717
1.3790601,-0.0,9.80665,2017-05-23 09:30:42,80.3846406405677
1.532289,-0.0,9.80665,2017-05-23 09:30:43,80.3731194650089
1.532289,-0.0,9.80665,2017-05-23 09:30:44,79.66212337628224
1.532289,-0.15322891,10.113108,2017-05-23 09:30:45,80.6135681598673
1.532289,-0.0,9.653421,2017-05-23 09:30:46,77.86510107972632
1.532289,-0.0,9.653421,2017-05-23 09:30:48,79.58060070708159
1.532289,-0.0,9.653421,2017-05-23 09:30:49,72.83731519267674
1.532289,-0.0,9.80665,2017-05-23 09:30:50,83.802723034661
1.532289,-0.0,9.653421,2017-05-23 09:30:51,78.6004837025273
1.532289,-0.0,10.113108,2017-05-23 09:30:52,81.96026656408887
1.532289,-0.0,9.653421,2017-05-23 09:30:53,85.26741221264362
1.532289,-0.0,9.653421,2017-05-23 09:30:54,81.14229003621908
1.532289,-0.0,9.80665,2017-05-23 09:30:55,82.65187430985235
1.3790601,-0.0,9.959879,2017-05-23 09:30:56,85.37298279876507
1.532289,-0.0,9.80665,2017-05-23 09:30:58,86.44004205102634
1.532289,-0.0,9.653421,2017-05-23 09:30:59,84.06163741108284
1.3790601,-0.0,9.80665,2017-05-23 09:31:00,81.14598297345441
1.3790601,-0.0,9.80665,2017-05-23 09:31:01,82.10252173634174
1.532289,-0.0,9.959879,2017-05-23 09:31:02,82.34249024916079
1.532289,-0.0,9.653421,2017-05-23 09:31:03,74.56814681796774
1.3790601,-0.0,9.80665,2017-05-23 09:31:05,67.72191082532544
1.3790601,-0.0,9.80665,2017-05-23 09:31:06,80.71717670647045
1.532289,-0.0,9.653421,2017-05-23 09:31:07,76.51128788992244
1.532289,-0.0,9.80665,2017-05-23 09:31:08,79.76689678270915
1.532289,-0.0,9.653421,2017-05-23 09:31:09,60.100457162270104
1.3790601,-0.0,9.80665,2017-05-23 09:31:11,72.1992049232306
1.532289,-0.0,9.80665,2017-05-23 09:31:12,85.0820121712847
1.532289,-0.0,9.653421,2017-05-23 09:31:13,84.89753494895497
1.3790601,-0.0,9.653421,2017-05-23 09:31:14,83.0649384392186
1.532289,-0.0,9.80665,2017-05-23 09:31:15,69.71620973032164
1.532289,-0.15322891,10.419566,2017-05-23 09:31:16,82.21975554002994
1.532289,-0.0,9.80665,2017-05-23 09:31:17,80.83799067114087
1.532289,-0.0,9.959879,2017-05-23 09:31:18,83.04389660233015
1.532289,-0.0,9.653421,2017-05-23 09:31:19,84.41852272139238
1.532289,-0.0,9.80665,2017-05-23 09:31:20,82.36537880815264
1.3790601,-0.0,9.653421,2017-05-23 09:31:22,85.42961003457194
1.3790601,-0.0,9.80665,2017-05-23 09:31:23,81.48614215344075
1.532289,-0.0,9.653421,2017-05-23 09:31:24,84.95914616362042
1.532289,-0.0,9.653421,2017-05-23 09:31:25,77.92933555234497
1.532289,-0.15322891,10.113108,2017-05-23 09:31:26,60.71176250719755
1.532289,-0.0,9.653421,2017-05-23 09:31:27,75.27648640333189
1.532289,-0.0,9.500193,2017-05-23 09:31:28,81.80875692684091
1.532289,-0.0,9.80665,2017-05-23 09:31:29,81.69016207661971
1.532289,-0.0,9.653421,2017-05-23 09:31:31,82.26804844148751
1.532289,-0.0,9.653421,2017-05-23 09:31:32,84.49766305693075
1.532289,-0.0,9.653421,2017-05-23 09:31:33,85.04420084288375
1.532289,-0.0,9.346964,2017-05-23 09:31:34,77.79867719163465
1.532289,-0.0,9.80665,2017-05-23 09:31:35,72.8625577995211
1.532289,-0.0,9.653421,2017-05-23 09:31:36,78.80173537376058
1.532289,-0.0,9.80665,2017-05-23 09:31:37,83.689861331352
1.532289,-0.0,9.80665,2017-05-23 09:31:39,80.57764336688737
1.532289,-0.0,9.653421,2017-05-23 09:31:40,83.2491826061078
1.532289,-0.0,9.80665,2017-05-23 09:31:41,66.53390581733564
1.532289,-0.0,9.653421,2017-05-23 09:31:42,57.177537860480285
1.532289,-0.0,9.80665,2017-05-23 09:31:43,79.19270699819694
1.532289,-0.0,9.80665,2017-05-23 09:31:44,83.13077118611508
1.532289,-0.0,9.653421,2017-05-23 09:31:46,68.47841921279326
1.3790601,-0.0,9.959879,2017-05-23 09:31:47,70.37417652764663
1.532289,-0.0,9.80665,2017-05-23 09:31:48,79.45309668072457
1.532289,-0.0,9.653421,2017-05-23 09:31:49,75.21777216731839
1.532289,-0.0,9.959879,2017-05-23 09:31:50,79.2196677031564
1.532289,-0.0,9.80665,2017-05-23 09:31:51,80.29056446441425
1.532289,-0.0,9.959879,2017-05-23 09:31:52,85.04112330262123
1.3790601,-0.0,9.653421,2017-05-23 09:31:53,79.60678696174631
1.532289,-0.0,9.80665,2017-05-23 09:31:54,86.45099069009626
1.532289,-0.0,9.653421,2017-05-23 09:31:55,82.75700196394683
1.532289,-0.0,9.80665,2017-05-23 09:31:56,70.64218281918316
1.532289,-0.0,9.653421,2017-05-23 09:31:58,80.62859923999035
1.532289,-0.0,9.653421,2017-05-23 09:31:59,80.55549570099939
1.532289,-0.0,9.500193,2017-05-23 09:32:00,76.8097798369112
1.532289,-0.0,9.80665,2017-05-23 09:32:01,69.4074907983838
1.532289,-0.0,9.959879,2017-05-23 09:32:02,83.06585476261174
1.532289,-0.0,9.80665,2017-05-23 09:32:03,75.15346344252742
1.532289,-0.0,9.653421,2017-05-23 09:32:04,82.30737910497717
1.3790601,-0.0,9.80665,2017-05-23 09:32:05,83.25070746101153
1.532289,-0.0,9.500193,2017-05-23 09:32:06,79.1811640698382
1.532289,-0.0,9.653421,2017-05-23 09:32:08,78.57946587894754
1.532289,-0.0,9.959879,2017-05-23 09:32:09,83.72827589072791
1.532289,-0.0,9.959879,2017-05-23 09:32:10,78.97010360072377
1.532289,-0.0,10.113108,2017-05-23 09:32:11,69.0743430212882
1.532289,-0.0,9.653421,2017-05-23 09:32:13,85.09436158921672
1.3790601,-0.0,9.653421,2017-05-23 09:32:14,83.55543285597223
1.532289,-0.15322891,9.80665,2017-05-23 09:32:15,84.01686664540432
1.3790601,-0.0,9.80665,2017-05-23 09:32:16,82.66657816002207
1.532289,-0.0,9.80665,2017-05-23 09:32:17,71.82468667706245
1.532289,-0.0,9.653421,2017-05-23 09:32:18,68.74600590481934
1.3790601,-0.0,9.80665,2017-05-23 09:32:19,72.47478903186504
1.3790601,-0.0,9.959879,2017-05-23 09:32:21,81.71579603458945
1.532289,-0.0,9.653421,2017-05-23 09:32:22,83.2501244788724
1.532289,-0.0,9.80665,2017-05-23 09:32:23,78.92551906754571
1.532289,-0.0,9.653421,2017-05-23 09:32:24,82.50776001484368
3.217807,-0.0,9.193734,2017-05-23 09:32:26,71.24051794506053
5.9759274,2.1452048,7.8146744,2017-05-23 09:32:27,65.49515712514582
5.363012,0.7661445,8.42759,2017-05-23 09:32:28,57.22335379270423
5.209783,1.0726024,8.734048,2017-05-23 09:32:29,57.017219961832986
4.903325,0.7661445,8.274361,2017-05-23 09:32:30,56.56131076088771
2.9113493,-0.45968673,8.580819,2017-05-23 09:32:31,81.50952861720256
1.3790601,-0.15322891,9.80665,2017-05-23 09:32:32,69.24828483099324
1.532289,-0.15322891,9.653421,2017-05-23 09:32:33,81.82893975710016
1.532289,-0.15322891,9.653421,2017-05-23 09:32:34,81.40159333084527
1.3790601,-0.15322891,9.653421,2017-05-23 09:32:35,77.7755340448303
1.3790601,-0.15322891,9.80665,2017-05-23 09:32:36,77.99175441430523
1.532289,-0.15322891,9.80665,2017-05-23 09:32:37,79.87896422340908
1.3790601,-0.15322891,9.653421,2017-05-23 09:32:38,78.12101217375469
1.532289,-0.15322891,9.80665,2017-05-23 09:32:39,72.17701352379567
1.3790601,-0.15322891,9.80665,2017-05-23 09:32:41,78.59916302208515
1.3790601,-0.15322891,9.80665,2017-05-23 09:32:42,78.85235913525337
1.3790601,-0.15322891,9.80665,2017-05-23 09:32:43,78.07652597804261
1.3790601,-0.15322891,9.653421,2017-05-23 09:32:44,81.19841749980239
1.3790601,-0.15322891,9.80665,2017-05-23 09:32:45,78.35612594070595
1.532289,-0.15322891,9.653421,2017-05-23 09:32:46,78.87479687634462
1.3790601,-0.15322891,9.80665,2017-05-23 09:32:47,71.27506887165771
1.532289,-0.15322891,9.80665,2017-05-23 09:32:48,79.30076453669929
1.3790601,-0.15322891,9.80665,2017-05-23 09:32:49,77.37314236498632
1.532289,-0.15322891,9.653421,2017-05-23 09:32:51,50.04641476939796
1.532289,-0.15322891,9.80665,2017-05-23 09:32:52,78.92192833139697
1.532289,-0.15322891,9.653421,2017-05-23 09:32:53,77.58767105166685
1.532289,-0.15322891,9.80665,2017-05-23 09:32:54,49.97407191047074
1.3790601,-0.15322891,9.80665,2017-05-23 09:32:55,79.14514908973969
1.3790601,-0.0,9.80665,2017-05-23 09:32:56,79.46546694512179
1.532289,-0.15322891,9.80665,2017-05-23 09:32:57,70.61825462144118
1.3790601,-0.15322891,9.959879,2017-05-23 09:32:58,79.40498321683741
1.3790601,-0.15322891,9.80665,2017-05-23 09:32:59,72.64373363194355
1.532289,-0.15322891,9.653421,2017-05-23 09:33:01,77.74509776055534
1.532289,-0.15322891,9.80665,2017-05-23 09:33:02,84.12363808631035
1.532289,-0.15322891,9.80665,2017-05-23 09:33:03,78.06184500668391
1.532289,-0.15322891,9.80665,2017-05-23 09:33:04,81.58852075690095
1.532289,-0.15322891,9.80665,2017-05-23 09:33:05,77.73420076939632
1.3790601,-0.15322891,9.80665,2017-05-23 09:33:06,80.28735786497998
1.3790601,-0.15322891,9.80665,2017-05-23 09:33:08,78.6976579161794
1.532289,-0.15322891,9.653421,2017-05-23 09:33:09,79.33594765562442
1.3790601,-0.15322891,9.80665,2017-05-23 09:33:10,72.41555668135115
1.532289,-0.15322891,9.80665,2017-05-23 09:33:11,48.99550675540325
1.532289,-0.15322891,9.80665,2017-05-23 09:33:12,70.52892099723432
1.532289,-0.15322891,9.80665,2017-05-23 09:33:13,74.78881771071556
1.532289,-0.15322891,9.80665,2017-05-23 09:33:14,70.87235233472245
1.3790601,-0.15322891,9.80665,2017-05-23 09:33:15,82.52156548435786
1.532289,-0.15322891,9.653421,2017-05-23 09:33:16,82.54051350369294
1.532289,-0.15322891,9.80665,2017-05-23 09:33:18,80.11071441251084
1.532289,-0.15322891,9.80665,2017-05-23 09:33:19,79.22139739470687
1.3790601,-0.15322891,9.653421,2017-05-23 09:33:20,75.86584462729357
1.532289,-0.15322891,9.653421,2017-05-23 09:33:21,64.64665213985474
1.532289,-0.15322891,9.959879,2017-05-23 09:33:22,70.64225878007012
1.3790601,-0.15322891,9.80665,2017-05-23 09:33:23,54.163092727399786
1.3790601,-0.15322891,9.80665,2017-05-23 09:33:24,50.81376360918382
1.3790601,-0.15322891,9.80665,2017-05-23 09:33:25,79.74930864566986
1.532289,-0.15322891,9.80665,2017-05-23 09:33:26,78.93384139932559
1.532289,-0.15322891,9.80665,2017-05-23 09:33:27,80.73121987514523
1.3790601,-0.15322891,9.80665,2017-05-23 09:33:28,77.75804649536087
1.3790601,-0.15322891,9.80665,2017-05-23 09:33:29,74.8357145662799
1.532289,-0.15322891,9.653421,2017-05-23 09:33:31,67.49443814603362
1.3790601,-0.15322891,9.80665,2017-05-23 09:33:32,76.60725345147637
1.532289,-0.15322891,9.80665,2017-05-23 09:33:33,81.43686826106064
1.3790601,-0.15322891,9.80665,2017-05-23 09:33:34,77.24835944024406
1.532289,-0.15322891,9.80665,2017-05-23 09:33:35,73.61091217795297
1.532289,-0.15322891,9.653421,2017-05-23 09:33:36,77.13420306732229
1.3790601,-0.15322891,9.80665,2017-05-23 09:33:37,57.70591697066865
1.3790601,-0.15322891,9.80665,2017-05-23 09:33:38,50.47946499173912
1.532289,-0.15322891,9.80665,2017-05-23 09:33:40,81.77487356159435
1.3790601,-0.15322891,9.653421,2017-05-23 09:33:41,83.67616475817292
1.532289,-0.15322891,9.80665,2017-05-23 09:33:42,81.9832618154565
1.532289,-0.15322891,9.653421,2017-05-23 09:33:43,74.09185512739036
1.3790601,-0.15322891,9.80665,2017-05-23 09:33:44,79.05679022391949
1.3790601,-0.15322891,9.80665,2017-05-23 09:33:45,70.86772226965137
1.3790601,-0.15322891,9.80665,2017-05-23 09:33:46,73.96106252174454
1.3790601,-0.15322891,9.80665,2017-05-23 09:33:47,76.6519352452603
1.3790601,-0.15322891,9.80665,2017-05-23 09:33:48,77.49114529235055
1.3790601,-0.15322891,9.80665,2017-05-23 09:33:50,78.36927443397336
1.3790601,-0.15322891,9.80665,2017-05-23 09:33:51,74.27466760058913
1.3790601,-0.15322891,9.653421,2017-05-23 09:33:52,78.19151101585439
1.3790601,-0.15322891,9.80665,2017-05-23 09:33:53,60.51135359720968
1.3790601,-0.15322891,9.80665,2017-05-23 09:33:54,57.06026164487543
1.3790601,-0.15322891,9.653421,2017-05-23 09:33:55,77.8193857005689
1.532289,-0.15322891,9.80665,2017-05-23 09:33:56,71.34663300863886
1.532289,-0.15322891,9.80665,2017-05-23 09:33:57,76.5307724297201
1.532289,-0.15322891,9.653421,2017-05-23 09:33:58,77.97038875362678
1.532289,-0.15322891,9.80665,2017-05-23 09:33:59,80.39869007276161
1.3790601,-0.15322891,9.80665,2017-05-23 09:34:01,78.3163028884515
1.3790601,-0.15322891,9.80665,2017-05-23 09:34:02,69.24603816521154
1.532289,-0.15322891,9.80665,2017-05-23 09:34:03,66.43725133595053
1.3790601,-0.15322891,9.80665,2017-05-23 09:34:04,72.86313075369817
1.3790601,-0.15322891,9.80665,2017-05-23 09:34:05,54.98055726491313
1.532289,-0.15322891,9.80665,2017-05-23 09:34:06,48.69166908705517
1.532289,-0.15322891,9.653421,2017-05-23 09:34:07,75.04711712532546
1.532289,-0.15322891,9.80665,2017-05-23 09:34:08,78.60782844976144
1.532289,-0.15322891,9.653421,2017-05-23 09:34:09,77.75599097585275
1.532289,-0.15322891,9.80665,2017-05-23 09:34:10,53.44577954445064
1.3790601,-0.0,9.653421,2017-05-23 09:34:11,48.565381422140234
1.532289,-0.15322891,9.80665,2017-05-23 09:34:12,70.93326539802959
1.532289,-0.15322891,9.80665,2017-05-23 09:34:13,74.52976064393103
1.532289,-0.15322891,9.653421,2017-05-23 09:34:14,63.725609064736815
1.3790601,-0.15322891,9.80665,2017-05-23 09:34:16,77.28809212772471
1.532289,-0.15322891,9.80665,2017-05-23 09:34:17,80.15156644783902
1.532289,-0.15322891,9.80665,2017-05-23 09:34:18,77.62899037733636
1.532289,-0.15322891,9.80665,2017-05-23 09:34:19,77.02561023994156
1.3790601,-0.15322891,9.80665,2017-05-23 09:34:20,83.95405362600974
1.3790601,-0.15322891,9.80665,2017-05-23 09:34:21,72.49698615314566
1.532289,-0.0,9.80665,2017-05-23 09:34:22,81.20606616374965
1.532289,-0.15322891,9.80665,2017-05-23 09:34:23,67.59570385305973
1.3790601,-0.15322891,9.653421,2017-05-23 09:34:24,48.24634823192749
1.3790601,-0.15322891,9.653421,2017-05-23 09:34:25,82.668372205935
1.532289,-0.15322891,9.80665,2017-05-23 09:34:26,76.31525388735389
1.3790601,-0.15322891,9.80665,2017-05-23 09:34:28,49.34698362394901
1.532289,-0.15322891,9.80665,2017-05-23 09:34:29,68.98479066923228
1.532289,-0.15322891,9.653421,2017-05-23 09:34:30,73.8889089528406
1.532289,-0.15322891,9.653421,2017-05-23 09:34:31,78.98517731257999
1.3790601,-0.15322891,9.80665,2017-05-23 09:34:32,78.87419930259557
1.532289,-0.15322891,9.653421,2017-05-23 09:34:33,82.8833027051541
1.532289,-0.15322891,9.80665,2017-05-23 09:34:34,77.87190444735265
1.532289,-0.15322891,9.653421,2017-05-23 09:34:35,74.60322444092978
1.532289,-0.15322891,9.959879,2017-05-23 09:34:36,79.6945889952522
1.3790601,-0.15322891,9.80665,2017-05-23 09:34:38,78.05972747142658
1.3790601,-0.0,9.80665,2017-05-23 09:34:39,77.1996652864897
1.532289,-0.15322891,9.80665,2017-05-23 09:34:40,81.41567237247344
1.532289,-0.15322891,9.653421,2017-05-23 09:34:41,79.52165214918745
1.532289,-0.15322891,9.653421,2017-05-23 09:34:42,61.714027677419885
1.3790601,-0.15322891,9.80665,2017-05-23 09:34:43,84.41029162094638
1.532289,-0.15322891,9.80665,2017-05-23 09:34:44,80.46973758154685
1.532289,-0.15322891,9.80665,2017-05-23 09:34:45,77.13081117758873
1.532289,-0.15322891,9.653421,2017-05-23 09:34:46,80.96817202224761
1.532289,-0.15322891,9.80665,2017-05-23 09:34:48,74.33557364659451
1.3790601,-0.15322891,9.80665,2017-05-23 09:34:49,77.0931255792017
1.3790601,-0.15322891,9.653421,2017-05-23 09:34:50,81.16035755405802
1.532289,-0.15322891,9.80665,2017-05-23 09:34:51,79.17778531126314
1.532289,-0.15322891,9.653421,2017-05-23 09:34:52,80.8078966736164
1.3790601,-0.15322891,9.653421,2017-05-23 09:34:53,77.77682628016719
1.3790601,-0.15322891,9.80665,2017-05-23 09:34:54,73.03861586961611
1.3790601,-0.15322891,9.80665,2017-05-23 09:34:55,67.10958084366122
