ACC_X,ACC_Y,ACC_Z,LIGH_1,TIME,VOICE
-4.817134,6.7133417,-5.602432,0.0,2017-05-22 06:00:41,50.37054133373056
-4.7979803,6.7229185,-5.6120086,0.0,2017-05-22 06:00:42,52.45507429311
0.33518824,8.00621,-6.081272,0.0,2017-05-22 06:00:43,39.91663104594583
-0.2873042,7.9583263,-5.7843914,0.0,2017-05-22 06:00:44,35.51898598165563
-0.45010993,7.9008656,-5.90889,0.0,2017-05-22 06:00:45,20.21551060425219
-0.33518824,7.7572136,-6.0716953,0.0,2017-05-22 06:00:46,57.64948219821371
-0.41180268,7.6135616,-6.205771,0.0,2017-05-22 06:00:47,44.89021593098365
-0.33518824,7.4986396,-6.38773,0.0,2017-05-22 06:00:48,33.83110786046892
-0.34476504,7.4507556,-6.38773,0.0,2017-05-22 06:00:49,46.020140486848206
-0.2681506,7.431602,-6.4068837,0.0,2017-05-22 06:00:50,16.56277922471388
-0.24899697,7.383718,-6.483498,0.0,2017-05-22 06:00:51,59.93262325410262
-0.22984336,7.3645644,-6.531382,0.0,2017-05-22 06:00:53,41.27646990273909
-0.076614454,7.2687964,-6.655881,0.0,2017-05-22 06:00:54,33.70867224243986
-0.05746084,7.153875,-6.7612257,0.0,2017-05-22 06:00:55,42.15165312191924
0.038307227,7.240066,-6.83784,0.0,2017-05-22 06:00:56,35.12207290641251
0.1436521,7.2304893,-6.655881,0.0,2017-05-22 06:00:57,61.82324417098235
1.1492168,6.435614,-7.4124484,0.0,2017-05-22 06:00:58,56.12210377249979
8.2169,0.7469909,-2.834735,0.0,2017-05-22 06:00:59,34.862911233044564
9.212888,0.61291564,-2.6910827,0.0,2017-05-22 06:01:00,50.403831599128004
9.3182335,0.34476504,-2.336741,0.0,2017-05-22 06:01:01,39.49272165915438
9.193734,0.5363012,-2.6144683,0.0,2017-05-22 06:01:02,31.23806739780416
9.203311,0.545878,-2.566584,0.0,2017-05-22 06:01:03,14.488350951415768
9.251195,0.59376204,-2.480393,0.0,2017-05-22 06:01:04,53.23119560816621
9.279925,0.641646,-2.3942018,0.0,2017-05-22 06:01:05,17.891251456244195
9.299079,0.6799533,-2.327164,0.0,2017-05-22 06:01:06,19.993299460409915
9.289502,0.6703765,-2.327164,0.0,2017-05-22 06:01:07,49.034935914726205
9.289502,0.6512229,-2.3175871,0.0,2017-05-22 06:01:08,59.354066430337156
9.308656,0.641646,-2.2601264,0.0,2017-05-22 06:01:09,19.107466552719657
9.3182335,0.6895301,-2.2601264,0.0,2017-05-22 06:01:10,49.56287626910929
9.299079,0.6799533,-2.2601264,0.0,2017-05-22 06:01:11,52.67294981096683
9.3182335,0.6799533,-2.2218192,0.0,2017-05-22 06:01:12,55.18510164460584
9.3182335,0.6799533,-2.2601264,0.0,2017-05-22 06:01:13,41.68295978945892
9.32781,0.6799533,-2.1739352,0.0,2017-05-22 06:01:15,43.96888576685566
9.308656,0.7182605,-2.1643584,0.0,2017-05-22 06:01:16,34.74310982408771
9.3182335,0.7086837,-2.1452048,0.0,2017-05-22 06:01:17,30.054263071121316
9.32781,0.7086837,-2.135628,0.0,2017-05-22 06:01:18,58.10893589587489
9.337387,0.6991069,-2.1260512,0.0,2017-05-22 06:01:19,35.3212987067185
9.3182335,0.7182605,-2.1930888,0.0,2017-05-22 06:01:20,37.20889407063574
9.308656,0.7086837,-2.1643584,0.0,2017-05-22 06:01:21,51.3937896651369
9.3182335,0.7182605,-2.1739352,0.0,2017-05-22 06:01:22,54.389200431159004
9.337387,0.7278373,-2.1452048,0.0,2017-05-22 06:01:23,56.36587511045842
9.3182335,0.7182605,-2.1643584,0.0,2017-05-22 06:01:24,48.05415327479545
9.337387,0.7278373,-2.1739352,0.0,2017-05-22 06:01:25,33.500197437103665
9.32781,0.7182605,-2.1452048,0.0,2017-05-22 06:01:26,42.582580971428044
9.346964,0.7278373,-2.135628,0.0,2017-05-22 06:01:27,46.1869804895375
9.337387,0.7182605,-2.135628,0.0,2017-05-22 06:01:28,47.722071727394834
9.3182335,0.7469909,-2.1260512,0.0,2017-05-22 06:01:29,48.25963284356291
9.32781,0.7278373,-2.078167,0.0,2017-05-22 06:01:30,35.11860532079189
9.32781,0.7182605,-2.078167,0.0,2017-05-22 06:01:31,57.30439018147132
9.346964,0.7182605,-2.087744,0.0,2017-05-22 06:01:32,46.239806414133255
9.32781,0.7374141,-2.0973208,0.0,2017-05-22 06:01:34,38.21544368986713
9.346964,0.7469909,-2.0973208,0.0,2017-05-22 06:01:35,33.14317619968036
9.346964,0.7469909,-2.0685902,0.0,2017-05-22 06:01:36,56.30295873602361
9.346964,0.7278373,-2.0494366,0.0,2017-05-22 06:01:37,54.50464633145515
9.32781,0.7182605,-2.087744,0.0,2017-05-22 06:01:38,35.488966689087164
9.346964,0.7565677,-2.0590134,0.0,2017-05-22 06:01:39,57.72465628507454
9.346964,0.7469909,-2.078167,0.0,2017-05-22 06:01:40,51.654185247575974
9.346964,0.7469909,-2.0973208,0.0,2017-05-22 06:01:41,48.237472212236526
9.346964,0.7469909,-2.087744,0.0,2017-05-22 06:01:42,40.0082735670773
9.346964,0.7278373,-1.9919758,0.0,2017-05-22 06:01:43,36.15016226631229
9.337387,0.7469909,-2.030283,0.0,2017-05-22 06:01:44,60.91069619185804
9.337387,0.7374141,-2.0494366,0.0,2017-05-22 06:01:45,47.47386411793492
9.346964,0.7469909,-2.0207062,0.0,2017-05-22 06:01:46,33.291448062195855
9.356541,0.7661445,-2.0111294,0.0,2017-05-22 06:01:47,41.57878793762399
9.346964,0.7374141,-2.0111294,0.0,2017-05-22 06:01:48,42.210626713560934
9.356541,0.7565677,-2.0015526,0.0,2017-05-22 06:01:49,20.15333554420886
9.346964,0.7469909,-1.9728222,0.0,2017-05-22 06:01:50,52.289049669949314
9.32781,0.6607997,-2.0685902,0.0,2017-05-22 06:01:51,12.837251374555107
9.346964,0.7086837,-2.0685902,0.0,2017-05-22 06:01:52,48.597378163786786
