ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,LIGH_1,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,TIME,VOICE
2.646,6.176,5.044,0.3955224,0.826226,1.3027718,550.0,-0.4233631,-0.44129896,0.80048513,0.45382443,-0.08315591,-0.0012650292,2017-05-04 11:32:20,30.702857681727327
3.589,6.929,5.603,0.020255864,0.21641791,-0.02238806,550.0,0.14555097,-0.22164774,0.15986109,0.4404508,-0.18824637,0.08637921,2017-05-04 11:32:21,61.20505113623244
3.126,7.068,5.148,0.058635395,0.17697228,-0.02238806,550.0,-0.049121857,0.060444355,0.02341032,0.44988507,-0.15009487,0.08927957,2017-05-04 11:32:22,45.66654122726597
2.357,7.97,4.686,-0.0063965884,-0.21108742,-0.33582088,550.0,0.056928396,0.088840485,0.118113995,0.5012824,-0.114352144,0.0727731,2017-05-04 11:32:23,39.636640785696365
2.172,7.744,4.868,-0.02238806,0.029850746,-0.0074626864,550.0,-0.085552454,0.116986275,-0.13554573,0.49374643,-0.0974857,0.08881436,2017-05-04 11:32:24,68.92452312259083
2.355,7.689,4.925,-0.03731343,0.009594883,0.051172707,550.0,-0.07982087,0.076210976,0.051790237,0.47775993,-0.13692082,0.039401364,2017-05-04 11:32:25,58.90919717863891
1.878,7.526,5.387,-0.0053304904,-0.09488273,-0.023454158,550.0,-0.14207649,-0.025033474,0.0451684,0.46571892,-0.08477684,0.0772269,2017-05-04 11:32:26,65.69672241113201
1.792,7.531,5.665,-0.07569297,0.08635394,-0.0053304904,550.0,0.07596302,-0.12491226,-0.06521225,0.46671766,-0.0893472,0.07016016,2017-05-04 11:32:27,54.683160067509284
1.587,7.524,5.704,-0.011727079,0.026652452,0.009594883,550.0,-0.04698217,-0.031847477,0.14053059,0.46095103,-0.06891176,0.08478261,2017-05-04 11:32:28,57.785503266676855
1.658,7.401,5.64,-0.02238806,0.0031982942,0.0,550.0,-0.048432708,-0.04419136,0.030766964,0.457577,-0.06692793,0.085652314,2017-05-04 11:32:29,67.7949012931927
1.647,7.381,5.649,-0.014925373,-0.031982943,0.025586354,550.0,0.06319225,-0.07499838,0.018408775,0.45560497,-0.06398127,0.08963692,2017-05-04 11:32:30,59.23596048845057
1.464,7.447,5.599,0.0,-0.019189766,0.0021321962,550.0,0.14973009,-0.12825537,0.018091202,0.457271,-0.056275565,0.096885026,2017-05-04 11:32:31,50.61242152187739
1.251,7.685,4.998,0.12579957,0.05010661,-0.10660981,550.0,0.006171584,-0.16767693,0.5212145,0.4771817,-0.040093735,0.08992828,2017-05-04 11:32:32,63.80793399016834
1.38,7.599,5.898,-0.20895523,-0.18656716,-0.071428575,550.0,-0.06343186,-0.1278696,0.2658267,0.4699112,-0.04675526,0.09003113,2017-05-04 11:32:33,54.490216071507504
3.57,6.943,5.592,-0.28784648,-0.59381664,0.18017058,550.0,-0.32039094,-0.1559143,-0.058192253,0.4265517,-0.20831645,-0.037033714,2017-05-04 11:32:34,67.39526588298493
