
0.2777274,9.107543,4.4819455,0.029432002,0.100257926,0.044772007,16.0,0.19353521,9.09036,3.6740031,0.2967973,-0.060069524,0.12607384,0.26036343,-0.4948625,-0.725313,2016-12-08 22:00:34,NaN
0.19153613,8.90643,5.1140146,-0.08235508,-0.15703413,-0.058034956,19.0,0.027125176,8.917699,4.0797424,0.136319,0.030869408,0.4422128,0.24257661,-0.48285362,-0.7507303,2016-12-08 22:00:35,NaN
0.05746084,9.165004,3.8402996,0.032285795,-0.039940726,-0.018509619,19.0,0.13672288,8.960254,3.9831576,-0.041380435,0.17899899,-0.15584008,0.2568935,-0.4805426,-0.73335046,2016-12-08 22:00:36,NaN
0.21068975,9.270349,3.5913026,0.00744845,0.14318912,0.037735827,16.0,0.22364174,9.170843,3.4664114,-0.0057161828,0.10461331,-0.0068430104,0.24083869,-0.515033,-0.7364747,2016-12-08 22:00:37,NaN
0.5267244,9.174581,3.3901896,-0.26500657,-0.21548663,0.1296867,16.0,0.13629343,9.336349,2.9974034,0.29955772,-0.18347481,0.31234106,0.25236225,-0.53243625,-0.72498685,2016-12-08 22:00:38,NaN
0.25857377,9.203311,3.7828386,0.0042218883,0.10262853,0.04670385,19.0,0.30500337,9.052757,3.7583184,-0.073457465,0.18183795,0.014517758,0.22095643,-0.50946784,-0.7513965,2016-12-08 22:00:39,NaN
0.18195933,9.414001,3.0933087,0.055387847,-0.007438509,3.8280495E-4,13.0,0.071820065,9.353002,2.9473057,0.078003764,0.08589947,0.1853744,0.25445166,-0.5338385,-0.7252468,2016-12-08 22:00:40,NaN
0.22026655,9.414001,2.3463178,0.025786586,0.0016476468,-0.024412232,16.0,0.07779285,9.259943,3.2276633,-0.13227424,0.23343965,-1.034787,0.24114923,-0.52657586,-0.7383054,2016-12-08 22:00:41,NaN
0.06703765,9.212888,3.7732618,-0.047850296,0.04309662,0.020170324,16.0,0.051009327,9.084404,3.6934254,0.044333104,0.095709875,0.038549557,0.22803012,-0.5095979,-0.75537235,2016-12-08 22:00:42,NaN
-0.12449849,9.136273,3.620033,-0.024283316,-0.12816665,-0.0026376029,16.0,0.07169922,9.092347,3.6734843,0.20070773,-0.14377846,-0.05047193,0.2515712,-0.49941605,-0.7374374,2016-12-08 22:00:43,NaN
-0.5650316,9.356541,3.3518825,0.017260324,-0.24299887,-0.067300454,16.0,-0.52579474,9.156463,3.471765,0.008221547,0.17347571,-0.039437614,0.2838952,-0.492334,-0.73518425,2016-12-08 22:00:44,NaN
-0.89064306,9.605537,2.7102363,-0.3643593,-0.74052805,-0.1648968,16.0,-0.3099392,9.220826,3.3242571,-0.33021712,0.27255577,-0.34140092,0.26015863,-0.5126671,-0.74167794,2016-12-08 22:00:45,NaN
-0.038307227,9.346964,3.323152,-0.018155843,0.022623364,0.02054674,16.0,-0.08203532,9.249661,3.2569032,-0.026927464,0.1347578,0.039221056,0.26121396,-0.5154721,-0.73122984,2016-12-08 22:00:46,NaN
-0.047884032,9.433155,2.9879637,0.0034990567,0.086916216,0.009306532,16.0,-0.03782602,9.334784,3.0051267,-0.0030350229,0.10411785,-0.008650093,0.27155754,-0.52253014,-0.71865916,2016-12-08 22:00:47,NaN
-0.08619126,9.471462,2.96881,0.006457484,-0.1834997,-0.052586257,16.0,-0.060726408,9.360115,2.9248824,-0.020995677,0.10602655,0.017112723,0.24665023,-0.53855,-0.73467594,2016-12-08 22:00:48,NaN
-0.05746084,9.442732,2.9975405,-0.017194286,-0.029561652,-0.006811835,16.0,-0.067391284,9.346815,2.9669673,0.012909893,0.078465804,0.02950895,0.24315523,-0.5381471,-0.73780435,2016-12-08 22:00:49,NaN
0.038307227,9.404425,3.2369606,0.016889853,0.030311998,0.00597444,16.0,-0.021372752,9.252316,3.2503202,0.034993097,0.11848223,-0.022297665,0.23931979,-0.5263134,-0.74351555,2016-12-08 22:00:50,NaN
-0.1340753,9.490616,2.7964275,0.06231657,-0.01240772,-0.0062980796,13.0,-0.13057034,9.332662,3.0091133,0.04884825,0.13347924,-0.10797912,0.27953714,-0.518109,-0.71670604,2016-12-08 22:00:51,NaN
0.038307227,9.270349,3.7349546,-0.013334817,-0.10796475,-0.05538181,16.0,-0.031099195,9.153425,3.5191216,0.031099195,0.13565148,0.11751124,0.24643995,-0.50974715,-0.7433122,2016-12-08 22:00:52,NaN
0.2777274,8.781932,4.711789,-0.27964473,-0.14586323,0.087076165,13.0,0.28907308,8.744565,4.42938,0.09229665,0.026938926,0.20153818,0.21102937,-0.47919834,-0.7679321,2016-12-08 22:00:53,NaN
6.6654577,-0.2873042,8.935161,-1.5840088,-0.034685966,2.1539762,26.0,3.2985055,5.239102,7.6053967,2.5173829,-5.1846204,1.4248934,0.20331994,-0.2662587,-0.32904184,2016-12-08 22:00:54,NaN
8.015787,0.31603462,4.8267107,0.015984112,-0.18426746,0.3358113,11.0,8.0635,1.1971223,5.4513535,0.02698631,-0.7476509,-0.5480286,0.02166154,-0.47073248,-0.08928359,2016-12-08 22:00:55,NaN
8.226477,-0.17238252,5.085284,-0.45251468,-0.010433313,-0.15476334,13.0,8.77719,0.3181749,4.362351,-0.6322222,-0.54972076,0.7997606,-0.01286414,-0.5267035,-0.05152083,2016-12-08 22:00:56,NaN
8.599973,-0.08619126,4.156334,-0.019487439,-0.0049773995,-8.814099E-4,13.0,8.53437,-0.17512502,4.8274474,0.032827996,0.13426398,-0.12842771,-0.080935284,-0.497311,-0.121232264,2016-12-08 22:00:57,NaN
8.312668,-0.49799395,4.999093,0.05438968,-0.028113276,-0.060549732,13.0,8.51254,-0.31938174,4.8585033,0.027417766,0.29214108,-0.33654785,-0.0890847,-0.4943169,-0.12135071,2016-12-08 22:00:58,NaN
8.7532015,0.095768064,4.213795,0.14622897,0.08123801,0.25081772,13.0,8.890451,0.26337308,4.130486,0.08535745,-0.20889167,-0.31678864,-0.018357318,-0.53764945,-0.053699493,2016-12-08 22:00:59,NaN
8.437167,-0.25857377,4.855441,-0.12751198,-0.11528723,-0.11896749,13.0,8.417215,-0.27582705,5.0244217,0.013779961,0.057901494,-0.14833742,-0.06890524,-0.48895586,-0.09307855,2016-12-08 22:01:00,NaN
8.66701,-0.10534488,4.596867,-0.035835482,0.11214056,0.016694395,13.0,8.758574,0.15604013,4.408337,-0.12327312,-0.22414187,0.15447922,-0.025970373,-0.5239875,-0.057282053,2016-12-08 22:01:01,NaN
8.159439,-0.10534488,5.085284,-0.2697846,0.082722396,-0.16191553,13.0,8.456727,-0.24693997,4.9591517,-0.17555568,0.02901442,0.107617706,-0.06816497,-0.4924502,-0.093831226,2016-12-08 22:01:02,NaN
8.743625,0.51714754,4.2042184,0.30519432,-0.262935,-0.0076778503,13.0,8.757688,0.30012473,4.402636,-0.10876741,0.14934672,-0.1258469,-0.025269167,-0.5242991,-0.07006915,2016-12-08 22:01:03,NaN
8.063671,-0.05746084,5.2959743,-0.14458102,0.05267041,-0.00462938,16.0,8.316443,-0.019083617,5.196805,-0.14423487,-0.22608264,0.101510406,-0.07111368,-0.47956184,-0.12630822,2016-12-08 22:01:04,NaN
8.101978,0.076614454,5.1906295,0.0074507045,-0.024393313,-0.010601572,11.0,8.18591,0.01796835,5.400086,-0.08180355,0.06375374,-0.19711345,-0.07142388,-0.468584,-0.13459222,2016-12-08 22:01:05,NaN
