ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,GRAV_X,GRAV_Y,GRAV_Z,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,TIME,VOICE
-0.009576807,0.1436521,9.892841,-0.0043210755,-0.0027293076,0.049772274,-0.0029421966,0.09190341,9.806219,0.0029421966,0.017059369,0.014050971,1.650275E-4,-0.004685316,-0.9999839,2017-05-26 10:22:39,59.297499315201236
0.047884032,0.08619126,9.959879,-0.0061547165,-0.006913127,-0.024122616,0.05776535,0.068801746,9.80624,-0.003283961,0.026540685,0.054892063,-0.0027782388,-0.0036416438,-0.998899,2017-05-26 10:22:40,39.75574395688453
0.047884032,0.05746084,9.902418,4.9181766E-4,0.0027443771,-0.026598547,0.06001761,0.07019909,9.806215,-0.005536221,0.011522999,-0.013185567,-0.00290738,-0.0037043083,-0.9991101,2017-05-26 10:22:41,59.70510579100788
0.009576807,0.11492168,9.864111,0.0012509426,-0.011872831,0.011982213,0.044098914,0.06619971,9.806329,-0.0032378712,0.015522369,0.1092845,-0.0020884245,-0.0034765555,-0.9989016,2017-05-26 10:22:42,56.58850646775556
0.08619126,0.095768064,9.864111,-0.0,-0.0,-0.0,0.09987462,0.07648145,9.805843,-0.0045321877,-0.02200006,0.014426728,-0.004949713,-0.0040790057,-0.9993409,2017-05-26 10:22:43,58.411746741207075
0.095768064,0.076614454,9.816227,-0.0058959206,-0.0010627888,-0.0034339959,0.084497176,0.085704096,9.805913,-0.030015783,0.009638331,0.09607982,-0.0041630925,-0.0045082667,-0.99944675,2017-05-26 10:22:44,55.39322716025374
0.08619126,0.12449849,9.864111,0.0029502215,-0.005091788,-0.015857877,0.09790288,0.08328462,9.805808,0.05192094,-0.001562531,0.068943866,-0.004899657,-0.004352376,-0.99974906,2017-05-26 10:22:45,54.84685078088465
0.05746084,0.076614454,9.854534,-0.005103576,-0.0037317236,-0.06718512,0.10090521,0.0905324,9.805714,0.021677917,0.004810037,0.028177593,-0.0050181304,-0.0047534397,-0.99961036,2017-05-26 10:22:46,54.195530602487764
0.06703765,0.095768064,9.825804,6.308604E-4,-7.9992885E-4,-0.024876714,0.09556659,0.0913462,9.805759,-0.027464854,0.017616581,0.014511523,-0.004752277,-0.004780214,-0.999652,2017-05-26 10:22:47,57.308401861448736
0.08619126,0.1340753,9.864111,-0.004246513,0.0017658138,0.038790844,0.09973235,0.09378656,9.805696,-0.004389909,0.0015558739,0.0145755345,-0.004936097,-0.0049355277,-0.99950576,2017-05-26 10:22:48,58.306201831600035
0.038307227,0.10534488,9.80665,0.0025372966,0.0022560302,0.019843997,0.09334734,0.09341822,9.805761,-0.025245605,0.0019242136,0.06899042,-0.0046409373,-0.004878695,-0.9996751,2017-05-26 10:22:49,61.39825047994109
0.12449849,0.06703765,9.892841,6.474816E-4,0.009204654,-0.049897708,0.09702504,0.098832175,9.805673,-0.028923294,-0.017110085,0.028218327,-0.0048346673,-0.005147054,-0.9997317,2017-05-26 10:22:50,60.79436372259978
0.009576807,0.095768064,9.77792,0.003381497,0.0023545225,-0.014880873,0.070460044,0.08527084,9.806026,-0.0023583057,0.023691941,6.2349E-4,-0.0035203395,-0.0044063227,-0.99984807,2017-05-26 10:22:51,62.27078752831786
0.095768064,0.06703765,9.883265,-8.9062145E-4,0.001748476,-0.054556295,0.07237626,0.08468457,9.806018,0.03658652,0.010657861,0.0278725,-0.003576972,-0.0044120583,-0.99964744,2017-05-26 10:22:52,60.656157955205245
0.05746084,0.10534488,9.844957,-0.0010369221,0.0030377365,-0.109354615,0.08246656,0.09017083,9.805889,-0.01436482,0.018791951,0.028001353,-0.004096453,-0.004694239,-0.99970907,2017-05-26 10:22:53,58.86678215661507
0.095768064,0.10534488,9.844957,-0.0053525358,1.29746495E-5,0.06970619,0.08713263,0.09234702,9.805828,-0.032651246,-0.02424528,0.055303562,-0.0043505235,-0.004793697,-0.99979126,2017-05-26 10:22:54,56.10660069950734
