ACC_X,ACC_Y,ACC_Z,TIME,VOICE
3.8307228,-0.91937345,9.040505,2017-05-23 09:03:32,-Infinity
2.6048915,-1.8387469,9.500193,2017-05-23 09:03:33,-Infinity
1.532289,-1.2258313,9.500193,2017-05-23 09:03:34,60.04352387950779
1.0726024,0.15322891,9.346964,2017-05-23 09:03:36,68.61123073275294
1.685518,0.15322891,9.959879,2017-05-23 09:03:37,67.94250409329271
0.15322891,0.30645782,10.113108,2017-05-23 09:03:38,82.47143997457533
-0.15322891,0.45968673,10.113108,2017-05-23 09:03:39,71.12747360947856
1.3790601,0.15322891,9.80665,2017-05-23 09:03:40,63.00572416186368
1.3790601,0.15322891,9.80665,2017-05-23 09:03:41,82.16338392385296
1.3790601,0.15322891,9.80665,2017-05-23 09:03:42,74.86757788195268
1.3790601,-0.15322891,9.959879,2017-05-23 09:03:43,59.64722984352911
1.3790601,0.15322891,9.80665,2017-05-23 09:03:44,73.18666049345542
1.532289,0.15322891,9.959879,2017-05-23 09:03:45,78.08039969173863
1.3790601,0.15322891,9.959879,2017-05-23 09:03:46,75.0262157098525
1.3790601,0.15322891,9.959879,2017-05-23 09:03:47,83.13733358495311
1.3790601,0.15322891,9.80665,2017-05-23 09:03:48,81.5222876028609
1.3790601,0.15322891,9.959879,2017-05-23 09:03:50,77.36425216506406
1.3790601,0.15322891,9.80665,2017-05-23 09:03:51,75.40621667381161
1.3790601,0.15322891,9.80665,2017-05-23 09:03:52,59.758709464365836
1.3790601,0.15322891,9.959879,2017-05-23 09:03:53,56.93907229112399
1.3790601,0.15322891,9.80665,2017-05-23 09:03:54,80.36879541050773
1.3790601,-0.0,9.959879,2017-05-23 09:03:55,80.38383793702792
1.3790601,0.15322891,9.959879,2017-05-23 09:03:56,80.81620464345073
1.3790601,0.15322891,9.959879,2017-05-23 09:03:57,80.86362199148901
1.532289,-0.0,9.653421,2017-05-23 09:03:58,77.83811070726318
2.6048915,2.1452048,9.040505,2017-05-23 09:03:59,77.81521016880393
3.217807,3.5242648,12.105083,2017-05-23 09:04:00,81.79033802357355
-0.0,0.15322891,10.113108,2017-05-23 09:04:01,78.93045480285183
-0.0,0.30645782,10.113108,2017-05-23 09:04:02,79.47022140644455
-0.0,0.30645782,10.113108,2017-05-23 09:04:04,79.935842434602
-0.0,0.30645782,10.113108,2017-05-23 09:04:05,81.03052508388551
-0.0,0.30645782,10.113108,2017-05-23 09:04:06,79.34107590331742
-0.0,0.30645782,10.266336,2017-05-23 09:04:07,80.03821414118129
-0.0,0.30645782,9.959879,2017-05-23 09:04:08,75.37128700322914
-0.0,0.30645782,10.113108,2017-05-23 09:04:09,76.62889583927887
-0.0,0.30645782,9.959879,2017-05-23 09:04:10,76.6243774204515
-0.0,0.15322891,10.113108,2017-05-23 09:04:11,80.67660998609239
-0.0,0.30645782,9.959879,2017-05-23 09:04:13,81.92407158663839
-0.0,0.15322891,9.80665,2017-05-23 09:04:14,63.46621732161401
-0.0,0.15322891,9.959879,2017-05-23 09:04:15,68.01904390024914
0.45968673,0.45968673,9.959879,2017-05-23 09:04:16,70.26870663549671
1.0726024,7.3549876,6.588843,2017-05-23 09:04:17,80.25394905774502
-1.3790601,2.9113493,10.266336,2017-05-23 09:04:18,75.19161630605593
-1.3790601,1.532289,9.959879,2017-05-23 09:04:20,75.10716902518928
2.4516625,0.7661445,9.500193,2017-05-23 09:04:21,70.93142585139083
2.6048915,1.9919758,9.500193,2017-05-23 09:04:22,84.1982490044259
2.9113493,0.15322891,9.346964,2017-05-23 09:04:23,80.19241231480297
2.4516625,0.30645782,9.80665,2017-05-23 09:04:24,79.82065723210859
1.3790601,0.15322891,9.959879,2017-05-23 09:04:25,83.18806144047775
1.2258313,0.15322891,9.959879,2017-05-23 09:04:26,76.54300563252862
1.3790601,0.15322891,9.959879,2017-05-23 09:04:27,79.29970421699743
0.91937345,-0.0,9.959879,2017-05-23 09:04:28,80.1887259828884
1.532289,0.15322891,10.113108,2017-05-23 09:04:29,78.26303627948471
1.2258313,0.15322891,9.959879,2017-05-23 09:04:30,82.67615569204392
1.3790601,0.15322891,9.959879,2017-05-23 09:04:31,77.7891144668075
1.2258313,0.15322891,9.80665,2017-05-23 09:04:33,76.34884092308081
1.3790601,0.15322891,9.80665,2017-05-23 09:04:34,77.35898727836249
1.2258313,0.15322891,9.959879,2017-05-23 09:04:35,82.79248048194404
1.3790601,0.15322891,9.959879,2017-05-23 09:04:36,83.58811542067797
1.2258313,0.15322891,9.959879,2017-05-23 09:04:37,78.82354707546054
1.2258313,0.15322891,9.80665,2017-05-23 09:04:38,83.62714478691969
1.2258313,0.15322891,9.80665,2017-05-23 09:04:39,76.47498079816516
1.2258313,0.15322891,9.959879,2017-05-23 09:04:40,81.82018706243383
1.2258313,0.15322891,9.80665,2017-05-23 09:04:42,78.22777760735038
1.2258313,0.15322891,9.959879,2017-05-23 09:04:43,80.02037079802066
1.2258313,0.15322891,9.959879,2017-05-23 09:04:44,82.75963012010486
