ACC_X,ACC_Y,ACC_Z,LIGH_1,TIME,VOICE
8.839,3.332,2.126,20.0,2017-01-02 09:52:41,-Infinity
8.992,3.179,2.547,24.0,2017-01-02 09:52:41,-Infinity
8.648,3.639,3.888,22.0,2017-01-02 09:52:42,-Infinity
8.609,-2.681,5.075,26.0,2017-01-02 09:52:44,-Infinity
8.763,-3.869,0.095,16.0,2017-01-02 09:52:45,-Infinity
8.839,-3.984,-0.172,16.0,2017-01-02 09:52:46,-Infinity
8.341,-4.367,-0.555,14.0,2017-01-02 09:52:47,-Infinity
9.376,-3.601,-0.134,13.0,2017-01-02 09:52:48,-Infinity
7.345,-5.937,1.743,12.0,2017-01-02 09:52:49,-Infinity
7.345,-5.899,2.049,13.0,2017-01-02 09:52:50,-Infinity
6.541,-6.244,2.739,12.0,2017-01-02 09:52:51,-Infinity
6.502,-6.282,3.198,16.0,2017-01-02 09:52:52,-Infinity
6.387,-6.32,1.666,14.0,2017-01-02 09:52:53,-Infinity
6.273,-6.359,3.428,14.0,2017-01-02 09:52:54,-Infinity
7.383,-5.401,2.47,17.0,2017-01-02 09:52:55,-Infinity
7.0,-5.095,2.164,13.0,2017-01-02 09:52:56,-Infinity
7.0,-5.899,2.394,16.0,2017-01-02 09:52:57,-Infinity
7.039,-5.899,2.47,14.0,2017-01-02 09:52:58,-Infinity
7.077,-5.899,2.624,13.0,2017-01-02 09:52:59,-Infinity
6.924,-5.937,2.47,12.0,2017-01-02 09:53:00,-Infinity
6.924,-6.014,2.815,12.0,2017-01-02 09:53:01,-Infinity
6.847,-5.937,2.547,10.0,2017-01-02 09:53:02,-Infinity
6.962,-6.014,2.815,10.0,2017-01-02 09:53:03,-Infinity
6.924,-5.937,3.466,10.0,2017-01-02 09:53:04,-Infinity
6.924,-5.899,3.275,12.0,2017-01-02 09:53:05,-Infinity
6.962,-5.937,3.505,16.0,2017-01-02 09:53:06,-Infinity
6.847,-5.899,2.777,14.0,2017-01-02 09:53:07,-Infinity
8.188,-6.014,3.122,16.0,2017-01-02 09:53:08,-Infinity
8.992,-4.711,-0.249,6.0,2017-01-02 09:53:09,-Infinity
6.579,-6.244,-0.019,12.0,2017-01-02 09:53:10,-Infinity
5.315,-4.788,-0.172,12.0,2017-01-02 09:53:11,-Infinity
-3.533,-8.389,4.96,14.0,2017-01-02 09:53:12,-Infinity
-7.134,-3.869,7.297,16.0,2017-01-02 09:53:13,-Infinity
0.603,0.651,4.309,9.0,2017-01-02 09:53:14,-Infinity
4.357,-0.191,8.715,22.0,2017-01-02 09:53:15,-Infinity
4.319,-0.268,8.753,24.0,2017-01-02 09:53:16,-Infinity
4.434,-0.229,8.868,24.0,2017-01-02 09:53:17,-Infinity
4.319,-0.306,8.791,25.0,2017-01-02 09:53:18,-Infinity
4.357,-0.229,8.561,24.0,2017-01-02 09:53:19,-Infinity
4.357,-0.268,9.059,22.0,2017-01-02 09:53:20,-Infinity
4.28,-0.229,8.408,22.0,2017-01-02 09:53:21,-Infinity
4.357,-0.229,9.519,22.0,2017-01-02 09:53:22,-Infinity
4.242,-0.306,8.753,24.0,2017-01-02 09:53:24,-Infinity
4.28,-0.229,8.791,24.0,2017-01-02 09:53:25,-Infinity
4.28,-0.229,8.83,22.0,2017-01-02 09:53:26,-Infinity
4.28,-0.268,8.791,21.0,2017-01-02 09:53:27,-Infinity
4.242,-0.268,8.447,23.0,2017-01-02 09:53:28,-Infinity
4.28,-0.229,8.83,23.0,2017-01-02 09:53:29,-Infinity
4.28,-0.268,8.791,22.0,2017-01-02 09:53:30,-Infinity
4.166,-0.268,8.638,22.0,2017-01-02 09:53:31,-Infinity
4.127,-0.229,8.868,22.0,2017-01-02 09:53:32,-Infinity
4.166,-0.306,8.83,22.0,2017-01-02 09:53:33,-Infinity
4.166,-0.306,8.83,22.0,2017-01-02 09:53:34,-Infinity
4.242,-0.268,8.906,22.0,2017-01-02 09:53:35,-Infinity
4.127,-0.229,9.136,22.0,2017-01-02 09:53:36,-Infinity
4.166,-0.229,9.328,22.0,2017-01-02 09:53:37,-Infinity
4.127,-0.268,8.676,20.0,2017-01-02 09:53:38,-Infinity
4.166,-0.268,8.791,20.0,2017-01-02 09:53:39,-Infinity
4.127,-0.268,8.638,20.0,2017-01-02 09:53:40,-Infinity
