ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,LIGH_1,GRAV_X,GRAV_Y,GRAV_Z,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,HUMI_1,TEMP_2,TIME,VOICE
5.9011087,-0.01616086,7.946954,-7.9894834E-4,-0.029028457,0.008255799,3.8304,5.8927746,-0.031694822,7.8386602,0.00833416,0.015533961,0.10829353,0.21854432,-0.2292988,0.6580826,36.32339,25.128931,2017-01-12 22:04:18,14.50748135030846
6.0291986,-0.021547815,7.979874,0.028495824,0.0018642128,0.030360037,3.877,6.1219563,-0.06829437,7.6607685,-0.0927577,0.046746552,0.31910563,0.22582394,-0.24168794,0.65194196,36.32339,25.128931,2017-01-12 22:04:19,23.09941905299013
5.695806,-0.08200141,8.110358,-0.00479369,-0.005060006,0.030360037,3.8304,6.0710855,-0.11195406,7.7006354,-0.37527943,0.029952653,0.4097228,0.21998273,-0.24286719,0.6470628,36.32339,25.128931,2017-01-12 22:04:20,25.2148030729335
5.625177,-0.18614918,8.226477,0.025033714,-0.047404267,0.014114754,3.8304,6.128518,-0.20879765,7.652977,-0.5033412,0.022648469,0.5734997,0.21478873,-0.25233424,0.6356691,36.214413,25.151531,2017-01-12 22:04:21,26.522879004646917
5.683835,-0.20949265,8.189367,0.013582122,-0.027696876,0.01438107,3.8304,6.2757554,-0.19740357,7.5330143,-0.5919204,-0.012089089,0.656353,0.22176534,-0.25834724,0.6345536,36.214413,25.151531,2017-01-12 22:04:22,27.39669671574231
5.8185086,-0.2136825,8.051102,-0.008255799,-0.09054748,0.005060006,3.8304,6.417583,-0.20125966,7.4124565,-0.58470917,0.0025409162,0.5751991,0.22610803,-0.26635513,0.6284678,36.214413,25.151531,2017-01-12 22:04:23,27.59090663961878
5.90889,-0.19812019,7.939771,0.011185277,-0.012250541,0.013848438,3.877,6.5015717,-0.20614919,7.338764,-0.5926819,0.008028999,0.601007,0.2289401,-0.27094942,0.62576896,35.85444,25.151531,2017-01-12 22:04:24,55.67399266929541
5.8466406,-0.19153613,7.963713,-5.326322E-4,-0.023702133,0.015180019,3.8894,6.4368777,-0.19964784,7.395751,-0.59023714,0.008111715,0.56796217,0.22747533,-0.26678947,0.62943107,35.85444,25.151531,2017-01-12 22:04:25,62.180762544133415
5.8292828,-0.24720132,7.9984293,2.663161E-4,0.004527374,0.04580637,3.877,6.301904,-0.24698915,7.509686,-0.47262144,-2.1217763E-4,0.4887433,0.21822877,-0.26360723,0.62707335,35.85444,25.151531,2017-01-12 22:04:26,66.56827147013477
5.7239375,-0.29688102,8.161235,0.002396845,-0.018375812,0.011717909,3.8304,6.1552835,-0.27238837,7.629461,-0.43134594,-0.024492651,0.53177404,0.2110577,-0.25779915,0.6289492,35.85444,25.151531,2017-01-12 22:04:27,73.76792937582753
5.877765,-0.24600422,7.988254,0.014114754,-0.03781689,0.012516857,3.8894,6.2649198,-0.22390345,7.541289,-0.38715458,-0.022100776,0.44696522,0.21864483,-0.26018402,0.6303843,35.85444,25.151531,2017-01-12 22:04:28,72.513772628134
5.861006,-0.29448682,7.925406,0.006924219,-0.03834952,0.010918961,3.8894,6.2061777,-0.27309594,7.5880938,-0.29249954,-0.063887954,0.43906593,0.21305203,-0.2602378,0.62802494,35.85444,25.151531,2017-01-12 22:04:29,69.99935570688307
5.849633,-0.32321724,8.057087,0.010918961,-0.025300032,0.013582122,3.8894,6.0740256,-0.28109893,7.693997,-0.22439241,-0.04211831,0.36309004,0.20738572,-0.25437474,0.6300942,35.85444,24.897646,2017-01-12 22:04:30,71.05105697708419
5.7658362,-0.30585927,8.10557,0.00958738,-0.0077231675,0.02130529,3.8304,5.8977103,-0.28706688,7.829751,-0.13187408,-0.01879239,0.27581882,0.20085423,-0.24586864,0.63491386,35.85444,24.897646,2017-01-12 22:04:31,70.01449971725246
5.683236,-0.3669114,8.142081,0.007190535,-0.036485307,7.9894834E-4,3.877,5.7478447,-0.33403674,7.9385824,-0.064608574,-0.032874674,0.20349884,0.19199686,-0.241624,0.63395953,35.85444,24.897646,2017-01-12 22:04:32,58.194936415035805
5.7706246,-0.31902736,8.08462,0.017044231,-0.034088463,0.011185277,3.8894,5.831317,-0.29697308,7.878956,-0.06069231,-0.022054285,0.20566463,0.19756491,-0.24337974,0.6351633,35.783333,24.897646,2017-01-12 22:04:33,52.90409832946929
5.7466826,-0.3489549,8.087613,0.00958738,-0.028495824,0.017576864,3.8894,5.7324734,-0.32105246,7.9502244,0.0142092705,-0.027902424,0.1373887,0.19259195,-0.23998201,0.63596666,35.783333,24.897646,2017-01-12 22:04:34,72.24499323738479
5.8280854,-0.374094,8.078036,0.012516857,-0.0127831735,0.00958738,3.8894,5.704238,-0.34008798,7.969718,0.123847485,-0.03400603,0.10831833,0.19047824,-0.2395319,0.63583994,35.491142,25.148115,2017-01-12 22:04:35,73.00840297034027
5.8759694,-0.3800795,8.04751,0.00479369,-0.053263225,0.0034621095,3.8428,5.747558,-0.31949323,7.939388,0.036833286,-0.027067453,0.19910192,0.19346538,-0.24036434,0.6366264,35.491142,25.148115,2017-01-12 22:04:36,73.61111609070853
6.2979474,-0.31244332,7.6387005,0.21944448,0.26232138,0.566987,3.8894,6.130545,-0.47058252,7.6397223,0.16740227,0.1581392,-0.001021862,0.19104546,-0.27200037,0.5995638,35.491142,25.148115,2017-01-12 22:04:37,69.75262764473652
4.8644195,-1.3257892,8.052897,-0.5552691,0.11638014,-0.7281082,5.0844,4.7350874,-0.8048226,8.549948,0.12933207,-0.5209666,-0.4970503,0.123849705,-0.22076064,0.6080294,35.491142,25.025633,2017-01-12 22:04:38,50.836123861382525
1.7375919,1.8848352,9.711481,-0.21065605,0.13582122,-0.34914044,19.5364,1.5011507,0.6859571,9.666768,0.23644114,1.1988782,0.04471302,0.08040663,-0.025822416,0.7362565,35.491142,25.025633,2017-01-12 22:04:39,56.02769235251629
-0.97743285,-2.107496,7.6572556,0.37790257,-0.076965354,0.28495824,31.9926,-0.50956184,-2.4519367,9.481495,-0.467871,0.3444407,-1.8242393,-0.1100419,-0.0668513,0.6765634,35.491142,25.025633,2017-01-12 22:04:40,61.88751905932036
-0.7835025,-0.27234045,9.81922,0.010918961,-0.034621093,0.01304949,32.477,-0.7794243,-0.18520583,9.773872,-0.0040782094,-0.087134615,0.045347214,-0.035571925,0.0201453,0.7320414,35.491142,24.990301,2017-01-12 22:04:41,68.86815012375835
-0.7398083,-0.25139117,9.888652,0.011717909,-0.027696876,0.014647386,32.5236,-0.81698,-0.13115521,9.77168,0.06340504,-0.13639684,0.13792133,-0.035112992,0.023453388,0.73235446,35.491142,24.990301,2017-01-12 22:04:42,66.31608460160449
-0.7404069,-0.25857377,9.90601,0.011451593,-0.027963191,0.01438107,32.058,-0.8562283,-0.10314426,9.768655,0.11582142,-0.15542951,0.13735485,-0.03562153,0.025851829,0.7325602,35.491142,24.990301,2017-01-12 22:04:43,47.42251366592892
-0.75477207,-0.28072014,9.907805,0.010652645,-0.027164243,0.013848438,32.477,-0.8919179,-0.09709099,9.765523,0.13714582,-0.18362916,0.14228249,-0.03674722,0.027322762,0.73243207,35.491142,24.752485,2017-01-12 22:04:44,61.946995171150604
-0.7302315,-0.26635495,9.895834,0.010652645,-0.028229509,0.01438107,32.477,-0.9216215,-0.10492968,9.762684,0.19138998,-0.16142526,0.1331501,-0.0381395,0.028054403,0.73252124,35.491142,24.752485,2017-01-12 22:04:45,70.19261019007797
-0.76315176,-0.2753332,9.8994255,0.010652645,-0.026365295,0.01438107,32.058,-0.94541186,-0.11960235,9.760239,0.1822601,-0.15573084,0.13918686,-0.039530996,0.028347397,0.7322199,35.491142,24.752485,2017-01-12 22:04:46,66.06813977284281
-0.74758947,-0.2657564,9.916184,0.009054748,-0.025832662,0.0127831735,32.477,-0.96482426,-0.13525672,9.758136,0.21723479,-0.13049968,0.15804863,-0.040790666,0.028454954,0.73188287,35.491142,24.575788,2017-01-12 22:04:47,69.9566512234065
-0.7326257,-0.24899697,9.865907,0.010652645,-0.027164243,0.01304949,32.5236,-0.97811866,-0.14957613,9.756603,0.23771179,-0.104807794,0.10092354,-0.041781228,0.028390732,0.7317155,35.491142,24.575788,2017-01-12 22:04:48,69.52653693722864
-0.7613561,-0.26396075,9.925163,0.012250541,-0.025832662,0.013848438,32.5236,-0.9890679,-0.1650349,9.755249,0.2277118,-0.098925844,0.16991425,-0.04272862,0.028195072,0.7316723,35.491142,24.575788,2017-01-12 22:04:49,72.17306753811388
-0.75716627,-0.25917232,9.894038,0.010120012,-0.027164243,0.013315806,32.5236,-0.9932776,-0.1809613,9.7545395,0.23611134,-0.078211024,0.13949871,-0.043441426,0.027744357,0.73168725,35.491142,24.575788,2017-01-12 22:04:50,71.27091522517419
-0.7302315,-0.26156655,9.922769,0.010386328,-0.025300032,0.013582122,32.5236,-0.99212676,-0.19334169,9.754418,0.26189524,-0.06822486,0.16835022,-0.04380896,0.027273087,0.7311927,35.491142,24.575788,2017-01-12 22:04:51,60.751832507382886
-0.75357497,-0.24361002,9.903615,0.010386328,-0.027696876,0.013582122,32.477,-0.9866333,-0.2069686,9.754697,0.23305833,-0.03664142,0.14891815,-0.044067383,0.026554432,0.73133546,35.191284,24.515284,2017-01-12 22:04:52,52.252825111214094
