ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,LIGH_1,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,TIME,VOICE
4.575,8.33,5.184,-0.2803838,-0.2782516,0.68869936,320.0,1.8307498,-1.5869913,6.8759627,-0.1152289,-0.7699206,-0.6264598,2017-03-13 12:47:11,-9.932666173410317
3.135,8.142,3.608,-0.21108742,-0.3891258,-0.45948827,320.0,1.597436,-2.8747373,4.9904423,-0.11565937,-0.7153612,-0.67576253,2017-03-13 12:47:12,41.729280503660455
4.04,7.924,5.444,0.1673774,0.010660981,-0.25373134,225.0,1.7646868,-1.9498086,4.721693,-0.13665573,-0.6868366,-0.7126386,2017-03-13 12:47:13,24.836736436348556
4.75,7.213,5.664,-0.06289978,-0.081023455,-0.03731343,225.0,1.9336891,-2.5904179,3.0102377,-0.17881393,-0.607508,-0.7733119,2017-03-13 12:47:14,39.21939347504753
4.652,7.386,5.013,-0.028784648,-0.010660981,-0.024520256,225.0,1.420377,-2.0012746,2.5229676,-0.17363137,-0.6084315,-0.7731164,2017-03-13 12:47:15,21.656725790312137
5.11,6.866,5.909,-0.30277187,-0.11727079,0.061833687,320.0,0.17999601,-0.8347297,0.95614624,-0.22597481,-0.48106706,-0.8429729,2017-03-13 12:47:16,11.730553136207005
4.82,6.958,5.755,-0.0031982942,0.009594883,0.0074626864,225.0,0.09484053,-0.5568886,0.56883574,-0.22124252,-0.44972903,-0.86039215,2017-03-13 12:47:17,39.9622970616054
4.459,7.153,5.252,-0.031982943,-0.081023455,-0.23134328,225.0,0.10095358,-0.49550915,0.108837605,-0.20778969,-0.44689363,-0.8647124,2017-03-13 12:47:18,41.40793843471839
3.924,6.244,8.763,-0.8304904,-0.0074626864,0.12153518,225.0,0.3486452,-1.0214028,1.3901787,-0.2100057,-0.36202443,-0.90698636,2017-03-13 12:47:19,27.348982320289945
3.923,5.265,8.205,0.08955224,0.34221748,0.06396589,30.0,-0.0023970604,-0.6950989,1.1750522,-0.18060906,-0.33175462,-0.92214584,2017-03-13 12:47:20,11.528017584041635
2.513,3.34,9.611,-0.4488273,0.14605543,0.7164179,30.0,-1.5370696,-0.43611956,-0.17331696,-0.1068472,-0.24391699,-0.88621473,2017-03-13 12:47:21,39.83769485141389
3.236,1.441,9.677,-0.020255864,0.019189766,0.052238807,10.0,-1.2393267,-0.2556939,0.6125078,-0.17623377,-0.16570963,-0.8683877,2017-03-13 12:47:22,20.07626108910351
3.545,2.156,9.956,-0.015991472,0.1673774,-0.039445627,10.0,-0.47112513,-0.042756557,0.7270298,-0.14364314,-0.18394572,-0.8657039,2017-03-13 12:47:23,39.1571314522254
