ACC_X,ACC_Y,ACC_Z,LIGH_1,GRAV_X,GRAV_Y,GRAV_Z,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,TIME,VOICEACC_X,ACC_Y,ACC_Z,LIGH_1,GRAV_X,GRAV_Y,GRAV_Z,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,TIME,VOICE
4.741684,-0.9297638,9.217529,2767.0,4.5374746,-1.2562371,8.602533,0.14400291,0.22699678,-0.059939384,0.21294273,-0.12668172,0.9345975,2017-04-04 08:32:06,43.47572438895626
1.9062653,1.3692322,9.121735,3023.0,6.0059953,0.027179131,7.752269,-3.4128976,0.07828362,3.1920567,0.30215642,-0.11595602,0.8818219,2017-04-04 08:32:07,42.74456288060848
0.69929504,2.7869415,8.738571,3861.0,0.7346766,2.674142,9.40636,0.35335237,-0.0723114,1.5417061,0.13448669,0.04819193,0.5687777,2017-04-04 08:32:08,42.067395058957324
1.3889923,2.5187225,8.872681,3885.0,1.6918827,2.0171187,9.446648,0.54482853,0.27294326,0.39775944,0.13537703,-0.005298758,0.60653424,2017-04-04 08:32:09,42.12063651261161
3.6113434,1.0818481,8.527832,3095.0,3.4555285,1.4568294,9.061311,0.31524253,-0.30776763,-0.11541748,0.19320478,-0.025954455,0.8450025,2017-04-04 08:32:10,51.35321624800284
4.49263,0.047302246,8.6427765,2570.0,4.529748,0.070013806,8.697521,-0.056031704,0.01590313,0.059137344,0.2193442,-0.09185849,0.8900157,2017-04-04 08:32:11,59.08121474371826
4.3202057,0.1622467,8.681091,2484.0,4.363618,0.1687233,8.780704,-0.025001526,-0.024914518,0.014063835,0.21339779,-0.08228055,0.894105,2017-04-04 08:32:12,50.678303290472044
4.6650543,-0.08680725,8.661926,2625.0,4.5052505,0.03565615,8.710444,0.11024332,-0.14170218,-0.20435429,0.21754383,-0.09255076,0.8910636,2017-04-04 08:32:13,47.847175088726004
4.6842194,-0.27838135,8.89183,2919.0,4.526283,-0.30844882,8.694137,-0.023608685,-0.07774368,0.20693874,0.2083221,-0.11543097,0.87956613,2017-04-04 08:32:14,44.84561405189737
4.49263,0.008987427,8.681091,2734.0,4.5978346,-0.14179036,8.660843,-0.08505392,0.055543274,-0.09059715,0.21757033,-0.10527607,0.8860824,2017-04-04 08:32:15,46.06870980447097
4.3202057,0.3730011,8.757721,2319.0,4.4323244,0.23936816,8.744575,-0.11764717,0.19183399,0.17415905,0.21827336,-0.08066909,0.8927322,2017-04-04 08:32:16,36.90605254079605
4.262726,0.33467102,8.604462,2303.0,4.28823,0.29992232,8.81428,0.06332874,0.036941558,-0.011262894,0.21209888,-0.07490596,0.8938823,2017-04-04 08:32:17,33.64046526917336
4.5692596,-0.029327393,9.08342,2728.0,4.3637605,0.06197847,8.782035,0.24024153,-0.24517554,-0.07032776,0.208792,-0.092987776,0.88360506,2017-04-04 08:32:18,35.48408997799908
4.818329,0.5645752,8.163818,2076.0,4.8802857,0.30680597,8.500534,0.022852898,0.13260496,-0.28046322,0.23826715,-0.0991069,0.86700153,2017-04-04 08:32:19,36.199685732603434
4.6075745,0.1622467,8.393723,2030.0,4.8494406,0.12540096,8.522769,-0.075521946,0.01852952,-0.09155941,0.2339564,-0.10355741,0.8735787,2017-04-04 08:32:20,43.888753310452735
4.530945,0.008987427,8.623611,1945.0,4.6831975,0.007208506,8.616148,-0.16643715,0.0017865631,0.0932436,0.22252613,-0.10573959,0.8747327,2017-04-04 08:32:21,56.996248620993455
5.009903,-0.2975464,8.3745575,2036.0,4.770861,-0.25535026,8.564116,-0.0583148,-0.05569938,0.17614079,0.21845037,-0.12502435,0.86445963,2017-04-04 08:32:22,64.5789901376563
4.262726,-3.707718,7.7998047,125.0,5.4288936,-2.662937,7.7205095,0.14041758,-0.46324372,-0.4155016,0.22365725,-0.23736258,0.8850281,2017-04-04 08:32:23,39.54022592186609
3.9370422,-2.0409546,8.6427765,1137.0,4.8953924,-3.114241,7.9061384,-0.5448904,1.1027615,-0.5451608,0.26036033,-0.17062135,0.9502292,2017-04-04 08:32:24,60.34887548091518
3.458084,-2.6157074,9.447418,6122.0,5.2142572,-4.485507,6.9901457,-1.7025466,1.2301874,1.238203,-0.37276283,-0.06818824,-0.5815089,2017-04-04 08:32:25,66.42257424811956
6.331833,3.419159,4.5237427,8616.0,7.48656,-0.69105214,6.2963686,-2.4190598,0.28001547,-0.28948164,-0.4225424,0.02079574,-0.90527207,2017-04-04 08:32:26,45.80253476825375
4.1669464,2.0589294,6.0755615,991.0,7.2926803,1.3011292,6.4260616,-1.454546,-0.10965228,1.4072528,-0.40578336,-0.08776055,-0.90914226,2017-04-04 08:32:27,44.56810065775126
8.209335,2.1930237,8.566147,13123.0,8.749389,1.8023019,4.0460215,0.734622,-0.5081761,2.679667,0.5416402,0.018334607,0.8283932,2017-04-04 08:32:28,41.49507776329618
7.059845,0.98605347,4.983536,13123.0,7.8050036,0.071812436,5.936931,-0.416162,0.91726804,-0.7031417,-0.44377014,-0.019204695,-0.89541554,2017-04-04 08:32:29,37.82864928917859
5.8911896,4.664444,-3.0246277,1234.0,9.747734,0.23363596,1.047607,-5.569935,5.142822,-2.3629382,-0.63199025,-0.21719866,-0.70912063,2017-04-04 08:32:30,37.22784778705187
5.1823273,4.645294,4.8685913,781.0,6.9087195,3.4726975,6.0316133,-5.8500443,1.9949994,-0.3160429,-0.3943678,-0.18334725,-0.8993847,2017-04-04 08:32:31,38.88923456473128
11.447098,4.932663,-1.9134369,0.0,8.211623,5.205154,-1.2829646,-1.3809934,-0.70777893,-0.8167695,0.70420873,0.26363435,0.6451941,2017-04-04 08:32:32,41.31808766900144
5.258957,3.5915833,0.17480469,10.0,9.563247,2.157379,0.24580926,11.756751,0.6394522,0.9527918,-0.6720303,-0.18932098,-0.7149192,2017-04-04 08:32:33,36.81191754391097
8.918198,1.0243683,1.2285156,16.0,9.423256,2.5098693,1.0359521,0.37831688,-0.23839521,1.0633407,-0.5906976,-0.3134605,-0.7243482,2017-04-04 08:32:34,39.44844561918331
9.109772,4.5878143,-1.0321655,10.0,9.199096,3.3790114,-0.35958955,-0.8156948,-0.5105517,0.20083624,-0.57961696,-0.42705756,-0.66641986,2017-04-04 08:32:35,37.90933679726204
9.243881,3.0359955,1.2093506,14.0,9.592982,1.8610669,0.8255314,-0.08943844,1.076325,0.3037895,-0.6096647,-0.29362997,-0.7120458,2017-04-04 08:32:36,43.36937701259555
14.72316,7.250824,-0.01676941,1.0,9.10494,3.106006,-1.903463,2.9041052,1.3145099,-0.3406769,-0.6751234,-0.37584308,-0.62461644,2017-04-04 08:32:37,44.66155727137517
9.684525,3.8598022,-1.166275,88.0,9.162096,3.4764826,0.37476546,0.7282734,0.46142578,-1.5326207,-0.55106974,-0.42096847,-0.69047105,2017-04-04 08:32:38,39.12174876937677
9.243881,2.5187225,2.5887604,1.0,9.055948,2.7293434,2.590537,-0.12700081,-0.9369612,-0.44473052,-0.5781929,-0.18333673,-0.79495335,2017-04-04 08:32:39,46.761273863900485
9.263046,4.3579254,-0.11256409,1.0,9.086071,3.6725066,-0.35551497,-0.074261665,0.21573043,0.16231793,-0.61536366,-0.3734351,-0.68515724,2017-04-04 08:32:40,43.23624082707495
9.876114,1.656601,0.82618713,9.0,9.435103,2.139612,1.6035173,0.18811321,-0.36024594,-0.5990447,-0.5742984,-0.29736298,-0.738109,2017-04-04 08:32:41,46.72366754268396
8.132706,2.2696686,-1.5877533,1.0,9.037715,3.772759,-0.5063428,-0.12048817,-0.18790698,-0.4534319,-0.51759535,-0.50784975,-0.6393754,2017-04-04 08:32:42,41.75195327010165
9.742004,0.39215088,0.4238739,12.0,9.637124,1.6375803,0.7839423,-0.026431084,-0.44932806,-0.3649798,-0.54827005,-0.39928687,-0.65807414,2017-04-04 08:32:43,42.3244455870256
9.033142,4.932663,1.7457886,10.0,9.060438,3.6501412,-0.8690909,3.4126968,1.22315,-0.3149649,-0.5292095,-0.5140512,-0.6248961,2017-04-04 08:32:44,40.69559243765441
7.8644867,3.5149536,-1.6069183,0.0,9.604975,1.8857818,0.5988946,-2.8320198,0.21129942,-0.02517426,-0.49802327,-0.47057167,-0.6158826,2017-04-04 08:32:45,41.64557823778693
8.458405,2.2121887,1.860733,20.0,8.955157,3.379685,2.1338391,0.053536415,-0.4704039,0.24380994,-0.46365303,-0.419798,-0.7260535,2017-04-04 08:32:46,49.11269773118655
7.8644867,3.380844,0.19396973,1.0,9.180206,3.4209602,0.43729421,-1.1398535,0.116327286,-0.38639662,-0.5192183,-0.4561979,-0.6753043,2017-04-04 08:32:47,45.77166531663758
9.397156,2.4612427,1.7266388,15.0,9.1111765,2.8369355,2.2602332,0.28050232,-0.09128189,-0.23332524,-0.5367339,-0.31092906,-0.7649144,2017-04-04 08:32:48,43.696267579557926
8.151871,2.384613,-1.1854248,0.0,9.062298,3.6163683,-0.98336923,-0.44348717,-1.0454197,-0.2527243,-0.5086907,-0.53978854,-0.60815287,2017-04-04 08:32:49,44.57822167677981
11.638672,1.8673401,-0.6490021,10.0,9.68991,1.4191741,0.51183033,0.795784,-0.009563565,-0.87273455,-0.4428452,-0.5094567,-0.5573517,2017-04-04 08:32:50,41.93682419726258
7.6537476,3.1126251,0.4813385,27.0,9.044169,3.7492733,-0.56244385,1.0829334,1.4315052,3.3553855,-0.37020847,-0.6257974,-0.54918134,2017-04-04 08:32:51,42.626044673797324
10.431702,3.7640076,-1.6260681,36.0,9.177595,3.4447176,-0.2757899,-2.7761564,1.5118217,-1.9775276,-0.33544418,-0.6336707,-0.5218367,2017-04-04 08:32:52,52.53035706339973
8.822403,2.5762024,0.40470886,34.0,9.389684,2.5830026,1.1542672,-0.30457878,0.03229904,-0.56619287,-0.4284109,-0.5075558,-0.6164383,2017-04-04 08:32:53,63.72366025436472
7.4238434,5.4882507,-0.34246826,0.0,8.119332,5.4978175,-0.14436008,0.6011348,-0.13125086,-0.60678405,-0.2911148,-0.6500865,-0.5966947,2017-04-04 08:32:54,66.33042991513028
8.343445,5.3158264,1.5733643,0.0,8.3430395,5.0973244,0.7624692,0.39723778,0.03742838,-0.48546326,-0.43426967,-0.5220486,-0.6948313,2017-04-04 08:32:55,58.998025887777004
9.49295,7.040085,2.8761292,5833.0,7.8213067,5.8853235,0.60043204,0.7819147,-0.062172413,0.7408341,-0.5331779,-0.43024158,-0.72801435,2017-04-04 08:32:56,46.00373218058451
11.868576,0.4304657,1.132721,290.0,9.575507,1.2676947,1.6949942,0.38743973,-0.16052854,1.6046051,-0.60403943,-0.2207163,-0.7475397,2017-04-04 08:32:57,52.02765252396432
4.8757935,-0.10595703,7.6082306,2730.0,4.7476325,0.6616687,8.555265,-0.087872505,-0.7977339,-1.3363285,-0.22297588,-0.11867864,-0.90870017,2017-04-04 08:32:58,52.9556210073694
5.4505463,0.89027405,6.8418884,2315.0,6.114137,1.3551469,7.546608,-0.067703724,-0.34761834,-0.062594414,-0.23320791,-0.24666607,-0.7788058,2017-04-04 08:33:00,47.771371546158754
6.4659424,-0.43165588,7.531601,2956.0,6.2230396,-0.1952384,7.576678,0.8216481,-0.29642725,-0.82818556,-0.30481994,-0.1441588,-0.8380199,2017-04-04 08:33:01,56.190454893714694
6.1977234,1.9056549,6.6119995,2220.0,6.5423884,1.5348855,7.1422453,0.15122461,0.48710823,0.011110783,-0.26386017,-0.2573415,-0.79614985,2017-04-04 08:33:02,62.20616583146564
6.0827637,0.14309692,7.723175,2445.0,6.172335,-0.35945627,7.6120596,0.30749846,0.07133973,-0.085054874,-0.30732992,-0.13206546,-0.84274113,2017-04-04 08:33:03,55.06059286171968
5.508026,0.9669037,7.68486,2720.0,5.465833,1.3554281,8.028566,0.23006392,-0.25105214,-0.021633625,-0.21297689,-0.21283306,-0.81693316,2017-04-04 08:33:04,42.78885119406599
6.753311,0.64120483,7.0717926,1689.0,6.8295207,0.21022144,7.034476,0.07232714,0.49185604,-0.040727615,-0.33973756,-0.16099676,-0.84918517,2017-04-04 08:33:05,34.812311630471115
6.006134,0.066467285,7.8572845,2970.0,6.555009,1.2463228,7.1867185,1.2542725,-0.9667964,0.3097477,-0.3031999,-0.20408127,-0.8556823,2017-04-04 08:33:06,35.97765780458524
5.795395,1.407547,7.493271,1848.0,7.3280807,0.1264818,6.5156446,0.12412214,0.29951316,0.07678652,-0.38523108,-0.13925372,-0.86314577,2017-04-04 08:33:07,36.622688276714854
7.634598,-0.7765045,7.454956,2106.0,7.215421,0.5239553,6.6206913,-0.03447771,-0.55840033,-0.34157753,-0.37883368,-0.13756354,-0.8805895,2017-04-04 08:33:08,35.05768957995963
6.504257,0.48794556,6.0947266,2831.0,6.6014667,0.6847061,7.219571,-0.2963395,0.52862906,-2.4047785,-0.33179805,-0.14769696,-0.8857412,2017-04-04 08:33:09,34.79623215597807
6.293503,-5.81514,6.8227386,1794.0,5.198997,-2.2242184,8.012095,-1.6824021,-1.1688741,1.0989313,-0.29285914,-0.075699106,-0.7546175,2017-04-04 08:33:10,31.901232568533683
7.308899,-1.4662018,6.5736847,2857.0,6.0813766,-0.73813504,7.6578326,0.5114894,-0.17049974,-0.18990898,-0.29506758,-0.14998105,-0.7835523,2017-04-04 08:33:11,33.44932656090792
3.9178772,-3.2862396,8.029709,2373.0,3.7460036,-3.7004483,8.273121,0.1402893,0.06364322,-0.0018291473,-0.27826893,0.027470848,-0.7460247,2017-04-04 08:33:12,33.97402236435439
9.5121,0.2388916,2.933609,1008.0,7.777143,-1.0508257,5.880663,1.5357838,1.6578609,-2.2462673,-0.34779954,-0.28143403,-0.6136415,2017-04-04 08:33:13,33.23648432197829
13.152176,-0.20175171,2.8186493,6049.0,9.313217,1.392438,2.7377908,-0.7740822,-1.9998466,1.299154,-0.5671887,-0.19674473,-0.7860258,2017-04-04 08:33:14,31.974291751507007
8.7074585,-2.5390625,-0.53404236,2253.0,9.769654,-0.7462061,-0.40916544,-0.41033173,-1.4262043,-0.11454162,-0.6709381,-0.26590177,-0.6222132,2017-04-04 08:33:15,34.26296704310936
11.083084,-1.0638733,-1.7218628,1286.0,8.58661,-4.723802,-0.3552704,-0.027331352,-0.2970085,-1.1723096,-0.6758436,-0.24768774,-0.45593518,2017-04-04 08:33:16,41.72043787580065
6.9065704,-0.910614,2.4546509,1760.0,9.713004,0.6944885,-1.1600103,1.1646509,0.1877966,2.7024784,-0.48427793,-0.5697534,-0.46499848,2017-04-04 08:33:17,47.979466553371836
9.799484,1.1010132,5.21344,3691.0,9.337425,0.0921186,2.9957294,-3.3139763,2.0422788,1.0018408,-0.48864493,-0.3293728,-0.6743621,2017-04-04 08:33:18,42.082790283627716
9.263046,-2.0217896,3.5658264,1975.0,9.660669,-1.4777362,0.811262,-2.4055529,0.72389305,-4.156734,-0.53854066,-0.4106228,-0.5109142,2017-04-04 08:33:19,43.4102458322194
4.454315,16.04448,2.2247467,48.0,7.61746,5.7335744,2.2958252,-3.1534758,6.701587,-1.345696,-0.13342787,-0.61606556,-0.6953031,2017-04-04 08:33:20,50.65305130631741
10.4700165,3.380844,0.38554382,1.0,8.918692,3.9129646,1.1471872,-0.6376171,0.15309143,-1.0063981,-0.4799629,-0.45950556,-0.70196843,2017-04-04 08:33:21,40.7430520181088
10.029373,5.62236,-1.0896301,0.0,8.748379,3.9699466,-1.9687002,1.1035337,1.9413567,1.6628313,-0.51374835,-0.5800331,-0.5772368,2017-04-04 08:33:22,31.70553225741844
5.1440125,3.7640076,1.7457886,0.0,9.30397,3.088146,-0.26435933,-2.9214926,1.6010206,-0.9495005,-0.4741298,-0.537289,-0.6027714,2017-04-04 08:33:23,43.55569051808489
8.803253,4.147171,1.1710358,25.0,8.964993,3.9000013,0.7676488,-0.14593697,0.2540443,0.4047401,-0.43510324,-0.52110076,-0.6563768,2017-04-04 08:33:24,54.709813561156594
7.9028015,3.898117,-1.0321655,16.0,9.068394,3.710016,-0.41278902,-1.3808537,0.40308714,-0.34312347,-0.40036288,-0.6071018,-0.57230866,2017-04-04 08:33:25,55.42027705288039
9.186417,3.4000092,1.2668304,0.0,9.244414,3.1720355,0.8058415,0.19251633,-0.068672895,0.085508466,-0.487,-0.47089756,-0.66613275,2017-04-04 08:33:26,57.8861410537681
8.841568,3.5149536,-0.53404236,9.0,8.514684,4.858385,-0.25816533,0.4502201,-0.03057766,-0.51242524,-0.4315624,-0.57176626,-0.64109254,2017-04-04 08:33:27,46.687175831914914
12.06015,4.108856,1.151886,10.0,9.385516,2.5747259,1.2055098,0.76978207,-0.1213181,-0.35242367,-0.49343956,-0.44164863,-0.6706447,2017-04-04 08:33:28,32.744952060179315
7.6729126,5.67984,0.44302368,8.0,8.382967,5.079964,-0.30037117,1.2043648,1.3271432,0.9611759,-0.4982865,-0.5295313,-0.65892106,2017-04-04 08:33:29,32.43415178225513
6.331833,3.8023224,0.9219818,8.0,9.330879,2.9268463,0.7339244,-1.1704226,0.20733476,-0.39118743,-0.46341625,-0.4978209,-0.6371984,2017-04-04 08:33:30,36.12437805981083
9.013992,4.0705414,3.9489899,1.0,8.207361,5.268107,1.0279441,-1.7142916,-2.354237,-0.29893768,-0.42658722,-0.5153763,-0.7081013,2017-04-04 08:33:31,57.843538314509324
6.580887,5.5648956,-0.07424927,8.0,8.102283,5.456738,0.86453116,-0.6930995,0.77116156,0.5716406,-0.36129025,-0.57043016,-0.67545104,2017-04-04 08:33:32,58.25714363967559
9.607895,3.419159,1.860733,9.0,8.840643,3.6288755,2.2010634,0.31658554,-0.058564425,-0.084374905,-0.45198235,-0.4283561,-0.72976166,2017-04-04 08:33:33,45.46025667280305
8.36261,4.185501,0.17480469,10.0,8.735273,4.447138,0.29724097,0.26292515,-0.22997522,0.2654206,-0.42847311,-0.54886764,-0.65027386,2017-04-04 08:33:34,53.341047931050404
10.259277,2.4804077,0.96029663,13.0,9.359415,2.6127765,1.3210381,0.19562721,-0.8452897,-0.28616393,-0.5112635,-0.41383025,-0.69133174,2017-04-04 08:33:35,44.742278317492115
5.737915,3.2850494,0.6537628,10.0,8.179844,5.3765793,0.5940769,-0.7277384,0.9987378,3.2007108,-0.39887023,-0.5573267,-0.6794201,2017-04-04 08:33:36,36.022352005898014
8.7074585,4.185501,1.0369263,1.0,8.952613,3.9891064,0.3288351,0.35567474,0.61659,-1.1152109,-0.39447406,-0.5723847,-0.6135251,2017-04-04 08:33:37,38.984514336024624
8.611664,2.7869415,1.5925293,11.0,8.7492485,3.8688152,2.1571536,-0.3003025,-0.88417053,-0.20348239,-0.40181726,-0.47807813,-0.70137876,2017-04-04 08:33:38,38.71486918187227
7.4046936,4.5878143,0.44302368,1.0,8.674592,4.5262365,0.65956724,-1.1013718,-0.12284994,-0.3763672,-0.28509718,-0.620557,-0.5774398,2017-04-04 08:33:39,37.645306972591044
9.128937,3.2850494,2.4929657,9.0,8.681524,3.6623104,2.718273,0.13833332,0.31944084,0.10557532,-0.34838316,-0.4899345,-0.67981553,2017-04-04 08:33:40,37.34674966973951
9.071457,3.898117,1.2859955,8.0,8.638153,4.631668,0.31676984,1.0047722,-0.24525356,-0.26495418,-0.3084982,-0.6234405,-0.58508897,2017-04-04 08:33:41,38.06391980081289
9.722839,2.2696686,1.3243103,12.0,9.095369,2.833606,2.3270862,0.22225475,-0.623579,-0.2991147,-0.37622514,-0.48970017,-0.64302194,2017-04-04 08:33:42,42.49598289919448
7.1939545,5.0284576,1.4775696,10.0,8.617889,4.673559,-0.24537745,0.6734657,1.1788821,2.0263627,-0.31855375,-0.64111954,-0.5711854,2017-04-04 08:33:43,40.83867569882286
7.328064,4.970978,-0.18919373,9.0,9.307132,2.9256017,0.99425095,-2.1637926,0.6423683,-0.0055356026,-0.3562585,-0.5677915,-0.5647584,2017-04-04 08:33:44,35.589478839248365
8.822403,1.9631348,2.416336,14.0,8.838403,3.7862868,1.9279691,0.3195057,0.072235346,1.0436478,-0.3530509,-0.5263611,-0.64901215,2017-04-04 08:33:45,39.97300767734254
7.5962677,5.162567,1.0560913,13.0,8.580747,4.6274023,1.0622263,-0.81971264,0.25741053,-0.5083155,-0.3398946,-0.5747288,-0.6376693,2017-04-04 08:33:46,46.18863235850401
9.282211,3.2084198,2.5504456,17.0,9.013174,3.0528874,2.3691688,0.34882927,0.2972045,0.12966585,-0.44620198,-0.42439345,-0.7149358,2017-04-04 08:33:47,45.069138301782615
8.688293,5.0284576,0.347229,13.0,8.4530735,4.95651,0.38592553,0.32690334,0.12570667,-0.034510702,-0.35942638,-0.59256727,-0.6342743,2017-04-04 08:33:48,46.86314198924987
9.243881,3.419159,2.4738007,17.0,9.013679,3.1668339,2.2124994,0.20799732,0.23210168,0.2222364,-0.43968594,-0.44030696,-0.70548594,2017-04-04 08:33:49,48.86678282609827
7.9219666,4.377075,-0.39993286,10.0,8.753373,4.421359,-0.020778192,-0.74512196,0.07671833,-0.2839439,-0.38108858,-0.59651566,-0.6078111,2017-04-04 08:33:50,45.822880017490675
9.416306,3.5532684,0.80703735,13.0,9.1689415,3.4267826,0.5983868,0.05804634,0.06288743,0.15923011,-0.46251497,-0.50553995,-0.6486726,2017-04-04 08:33:51,51.768831918627505
9.263046,3.438324,0.63461304,14.0,9.199935,3.3385236,0.62116754,0.028450966,0.071609735,-0.03367746,-0.46808076,-0.49922907,-0.6502653,2017-04-04 08:33:52,59.57569134236064
9.320526,3.380844,0.6537628,13.0,9.181663,3.365623,0.7348721,-0.028077126,0.013412237,-0.013225257,-0.47771198,-0.48406944,-0.6630878,2017-04-04 08:33:53,61.87218389234066
9.282211,3.4957886,0.82618713,13.0,9.171295,3.389437,0.7546203,-0.009461403,0.023548841,0.023347259,-0.46664724,-0.49372607,-0.6576661,2017-04-04 08:33:55,68.39081997857575
9.263046,3.5341187,0.7495575,14.0,9.15223,3.4463048,0.72805166,-0.015861511,0.020947933,0.011428714,-0.4625844,-0.49889413,-0.6557202,2017-04-04 08:33:56,63.32765281436544
9.263046,3.5724335,0.76872253,13.0,9.137358,3.4801886,0.7532453,-0.019748688,0.017686367,0.0034879446,-0.45981368,-0.50016654,-0.65634483,2017-04-04 08:33:57,67.51773648860808
9.282211,3.5915833,0.7112427,13.0,9.107942,3.563441,0.71949697,-0.01822853,0.025304556,-0.020433068,-0.45622125,-0.5051515,-0.6553553,2017-04-04 08:33:58,54.71770741079414
9.243881,3.668213,0.7112427,12.0,9.099204,3.5964193,0.6637991,-0.0040864944,0.0129954815,-0.0017237067,-0.45619595,-0.5079773,-0.6538354,2017-04-04 08:33:59,54.95142967401787
9.033142,3.5532684,2.7037048,14.0,8.859513,3.6018083,2.1694205,-0.028335571,-0.03189516,0.68189454,-0.3826069,-0.49295264,-0.6763227,2017-04-04 08:34:00,52.62041427929095
7.8836517,5.526581,-0.32330322,12.0,8.044144,5.6090426,-0.02786476,-0.35506964,0.35153294,-0.16224772,-0.15255421,-0.6914824,-0.5191636,2017-04-04 08:34:01,50.44059935396021
9.282211,2.2696686,2.7803345,17.0,9.145055,3.1533976,1.6107254,0.3798418,-0.84761,0.88111866,-0.12381646,-0.6344646,-0.3822665,2017-04-04 08:34:02,48.17645294781772
7.538803,5.2775116,0.002380371,15.0,8.137218,5.4507923,0.49490717,-0.20278597,0.41166258,-0.2652227,0.24799131,-0.6428585,-0.15959726,2017-04-04 08:34:03,45.83944382308922
9.243881,3.2467346,1.8990631,18.0,8.965999,3.3275921,2.1698809,0.16347027,-0.123319864,-0.29850698,0.09810747,-0.6162319,-0.15332885,2017-04-04 08:34:04,40.29431910168537
7.826172,5.73732,0.4813385,16.0,8.748714,4.4059896,0.46651864,-0.5623512,0.67955446,-0.0012229681,0.34434396,-0.5980313,0.04043275,2017-04-04 08:34:05,51.40544798995532
11.504562,2.7677765,1.6691589,13.0,9.157118,2.808902,2.1041992,0.81173325,-0.5532241,-0.6993079,0.096975334,-0.61912155,-0.110489145,2017-04-04 08:34:06,56.528618724884375
8.515869,1.8673401,2.9719238,16.0,8.123034,5.337002,1.3050404,-2.1446657,-0.63109875,0.34187114,0.21669625,-0.6216946,-0.18323055,2017-04-04 08:34:07,36.67572017312389
6.3701477,3.8598022,0.69207764,1.0,9.445817,2.393626,1.1033971,-1.0033064,-0.13571262,-0.1498698,0.20942923,-0.63236207,0.053381406,2017-04-04 08:34:08,38.92709330940186
8.496719,3.2275848,2.397171,18.0,8.673878,3.864442,2.4495544,0.031929016,0.090419054,0.21536922,0.06528824,-0.6089704,-0.24289864,2017-04-04 08:34:09,36.644999194644505
7.9028015,4.990143,-0.66815186,9.0,8.488745,4.9103384,0.013076889,0.034377098,0.26319265,-0.08642958,0.33360675,-0.6229284,-0.023166886,2017-04-04 08:34:10,37.80561669071109
9.454636,1.9631348,1.4967346,14.0,9.242975,2.6697326,1.9000852,0.25432682,-0.57687163,-0.4185803,0.32620198,-0.53950834,0.18501936,2017-04-04 08:34:11,34.54520208332789
