ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,LIGH_1,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,TIME,VOICE
-0.218,-4.159,8.3,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-24 08:29:42,6.604096385839852
0.209,-0.147,9.821,-0.008659739,-0.010791367,0.0067945644,80.0,-0.0039039627,-0.004882768,0.018949509,0.00358656,-0.0056594335,-0.3477055,2017-05-24 08:29:44,46.02048656687836
0.218,-0.141,9.824,-0.007460698,-0.0094591,0.007993605,80.0,-0.006693177,-0.0053120703,0.06024456,0.0042081624,0.005202441,0.9995297,2017-05-24 08:29:45,56.97975183917513
0.209,-0.154,9.849,-0.007460698,-0.010791367,0.007993605,80.0,-1.0908395E-4,-0.012494676,0.047676086,0.0042081624,0.005202441,0.9995297,2017-05-24 08:29:46,54.465841813041706
0.216,-0.192,9.879,-0.00985878,-0.010791367,0.0067945644,80.0,0.010066271,0.019827046,0.092567444,0.0042081624,0.005202441,0.9995297,2017-05-24 08:29:47,48.35519808135722
0.214,-0.161,9.851,-0.007460698,-0.010791367,0.004396483,80.0,-0.008488789,-0.020275831,0.12129784,0.0041904645,0.005216705,0.99962556,2017-05-24 08:29:48,49.56838621123112
0.215,-0.15,9.866,-0.008659739,-0.0119904075,0.007993605,80.0,-1.0908395E-4,-0.00650917,0.11591053,0.0041904645,0.005216705,0.99962556,2017-05-24 08:29:49,49.87925003137122
0.213,-0.162,9.884,-0.0062616575,-0.010791367,0.0055955234,80.0,0.0070735216,-0.0029178709,0.127882,0.0041904645,0.005216705,0.99962556,2017-05-24 08:29:50,48.15650859976839
0.212,-0.138,9.856,-0.008659739,-0.010791367,0.0067945644,80.0,-0.00489749,0.010250241,0.08538437,0.004186741,0.0052196933,0.9996443,2017-05-24 08:29:51,45.74874506680278
0.211,-0.153,9.87,-0.007460698,-0.0119904075,0.0067945644,80.0,-0.00549604,-0.02326858,0.13087463,0.004186741,0.0052196933,0.9996443,2017-05-24 08:29:52,53.443776040235605
0.213,-0.165,9.883,-0.008659739,-0.010791367,0.0055955234,80.0,-0.017467052,0.0072574914,0.11231899,0.004186741,0.0052196933,0.9996443,2017-05-24 08:29:53,48.2122819609177
0.211,-0.148,9.848,-0.007460698,-0.010791367,0.009325872,80.0,-0.0019047409,-0.0053120703,0.12608624,0.004186741,0.0052196933,0.9996443,2017-05-24 08:29:54,51.64459989882693
0.221,-0.157,9.868,-0.008659739,-0.010791367,0.007993605,80.0,-0.007890239,-0.0053120703,0.11890316,0.004176962,0.005227522,0.99969083,2017-05-24 08:29:55,48.68578164542064
0.221,-0.153,9.876,-0.008659739,-0.010791367,0.0067945644,80.0,-0.015072845,0.01084879,0.14164829,0.004176962,0.005227522,0.99969083,2017-05-24 08:29:56,49.723723114241814
0.226,-0.129,9.892,-0.008659739,-0.0119904075,0.0067945644,80.0,-0.03662066,-0.043020748,0.12189579,0.0041751396,0.005228977,0.9996991,2017-05-24 08:29:57,48.212534861915685
0.206,-0.163,9.802,-0.00985878,-0.0094591,0.0067945644,80.0,-0.022199597,-0.0017121211,0.24755573,0.0040416173,0.004987022,0.9997009,2017-05-24 08:29:58,49.026064221292
0.199,-0.168,9.891,-0.007460698,-0.0119904075,0.0067945644,80.0,-0.01621411,-0.01145231,0.12001133,0.003956018,0.0049747336,0.9997025,2017-05-24 08:29:59,57.45139676437685
0.257,-0.135,9.84,-0.008659739,-0.010791367,0.007993605,80.0,0.016706169,0.0035114512,0.1218071,0.0039301952,0.004963187,0.9997027,2017-05-24 08:30:00,50.91701592902815
0.193,-0.126,9.81,-0.008659739,-0.008260058,0.007993605,80.0,-0.0595508,0.06932877,-0.26670837,0.0038861958,0.004671165,0.99970424,2017-05-24 08:30:01,55.221592106615425
0.209,-0.138,9.937,-0.007460698,-0.010791367,0.010524914,80.0,-0.021033436,0.0066972747,0.09302616,0.0038861958,0.004671165,0.99970424,2017-05-24 08:30:02,73.4098856786064
0.213,-0.144,9.873,-0.007460698,-0.0094591,0.0067945644,80.0,-0.0012598857,0.012670845,0.15647316,0.0038861958,0.004671165,0.99970424,2017-05-24 08:30:03,49.53847992231897
0.213,-0.151,9.909,-0.00985878,-0.010791367,0.007993605,80.0,-0.006048292,0.024641842,0.15048695,0.003880516,0.0046758843,0.99973214,2017-05-24 08:30:04,49.155191638428015
0.206,-0.137,9.907,-0.007460698,-0.0119904075,0.007993605,80.0,-0.010836691,0.025240391,0.13612175,0.0038706379,0.004684064,0.999777,2017-05-24 08:30:05,47.940136835151336
0.192,-0.144,9.885,-0.007460698,-0.010791367,0.007993605,80.0,-0.001858443,0.034218647,0.101405144,0.0038691703,0.004685276,0.9997833,2017-05-24 08:30:06,49.918351761984134
