ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,LIGH_1,TIME,VOICE
0.0,0.0,9.653421,0.0021284502,-0.0010642251,-0.0031926755,5.0,2017-06-09 19:04:03,50.544033007618914
-0.15322891,0.0,9.653421,0.0010642251,-0.007449576,-0.0031926755,5.0,2017-06-09 19:04:04,13.446378459177794
0.0,0.0,9.653421,-0.009578027,0.0021284502,-0.0,5.0,2017-06-09 19:04:05,35.59685483340685
0.0,0.0,9.653421,-0.0021284502,-0.0010642251,-0.0021284502,5.0,2017-06-09 19:04:06,58.883197285879945
0.0,0.0,9.653421,-0.0031926755,0.0010642251,0.0010642251,5.0,2017-06-09 19:04:07,55.357713706216046
0.0,0.0,9.80665,0.0010642251,-0.0021284502,-0.0010642251,5.0,2017-06-09 19:04:08,45.40963140634834
0.0,0.0,9.80665,-0.0021284502,-0.005321126,-0.0010642251,5.0,2017-06-09 19:04:09,9.938034985803055
0.0,0.0,9.80665,0.0031926755,-0.0031926755,-0.0021284502,5.0,2017-06-09 19:04:10,11.747622166216338
0.0,0.0,9.80665,-0.0021284502,-0.008513801,0.0010642251,5.0,2017-06-09 19:04:11,12.854166468261706
0.0,0.0,9.653421,-0.0042569004,-0.0031926755,-0.0042569004,5.0,2017-06-09 19:04:12,18.260748027008265
0.0,0.0,9.80665,-0.005321126,-0.008513801,-0.0010642251,5.0,2017-06-09 19:04:13,26.39725069870126
0.0,0.0,9.80665,-0.007449576,-0.0010642251,-0.005321126,5.0,2017-06-09 19:04:14,24.232185589594785
0.0,0.0,9.653421,-0.0031926755,-0.0042569004,-0.0010642251,5.0,2017-06-09 19:04:15,41.443897749032686
0.0,0.0,9.653421,-0.0021284502,0.0,-0.0021284502,0.0,2017-06-09 19:04:16,28.550431597318937
0.0,0.0,9.653421,0.0010642251,-0.0031926755,-0.005321126,5.0,2017-06-09 19:04:17,45.70443159381091
0.0,0.0,9.80665,-0.007449576,-0.0031926755,-0.0031926755,5.0,2017-06-09 19:04:18,13.178893039117838
0.0,0.0,9.653421,-0.006385351,-0.007449576,-0.0031926755,5.0,2017-06-09 19:04:19,48.6480295996481
0.0,0.0,9.653421,-0.0010642251,0.0010642251,-0.0042569004,5.0,2017-06-09 19:04:20,49.5593244294014
0.0,0.0,9.653421,-0.0031926755,-0.0042569004,-0.0031926755,5.0,2017-06-09 19:04:21,33.5494355649173
0.0,0.0,9.653421,-0.0,-0.0021284502,-0.0021284502,5.0,2017-06-09 19:04:22,26.26990124979306
0.0,0.0,9.653421,0.0031926755,-0.0021284502,-0.0021284502,5.0,2017-06-09 19:04:23,49.00667320853014
0.0,0.0,9.653421,-0.0042569004,-0.008513801,-0.0021284502,5.0,2017-06-09 19:04:25,38.01763043489728
-0.15322891,0.0,9.653421,-0.0031926755,-0.0042569004,-0.0010642251,5.0,2017-06-09 19:04:26,45.96148963957897
0.0,0.0,9.653421,-0.0,-0.0021284502,-0.005321126,5.0,2017-06-09 19:04:27,30.853047035740907
0.0,0.0,9.80665,-0.0031926755,-0.0031926755,-0.006385351,5.0,2017-06-09 19:04:28,8.511308961922902
0.0,0.0,9.653421,-0.006385351,-0.008513801,-0.0021284502,5.0,2017-06-09 19:04:29,10.431984860214873
0.0,0.0,9.653421,0.0010642251,-0.006385351,-0.0031926755,5.0,2017-06-09 19:04:30,20.326355468003563
0.0,0.0,9.80665,0.0021284502,-0.005321126,-0.0,5.0,2017-06-09 19:04:31,38.46407993680479
0.0,0.0,9.653421,-0.0031926755,-0.008513801,-0.0,5.0,2017-06-09 19:04:32,21.577588860468637
-0.15322891,0.0,9.653421,0.0021284502,-0.005321126,-0.007449576,5.0,2017-06-09 19:04:33,40.162480809986015
0.0,0.0,9.80665,-0.0010642251,-0.0010642251,-0.005321126,5.0,2017-06-09 19:04:34,23.435070621144263
0.0,0.0,9.653421,-0.0042569004,-0.0010642251,-0.0,0.0,2017-06-09 19:04:35,50.03850821389883
0.0,0.0,9.653421,-0.0,-0.0021284502,-0.0010642251,5.0,2017-06-09 19:04:36,46.14398751974068
0.0,0.0,9.80665,0.0031926755,-0.005321126,-0.0031926755,0.0,2017-06-09 19:04:37,13.285494819787107
0.0,0.0,9.80665,-0.0010642251,-0.0021284502,-0.0010642251,0.0,2017-06-09 19:04:38,53.79946573199378
0.0,0.0,9.653421,-0.0021284502,-0.0042569004,-0.0042569004,0.0,2017-06-09 19:04:39,47.55460204976266
0.45968673,0.30645782,9.346964,-0.023412954,-0.011706477,-0.026605628,0.0,2017-06-09 19:04:40,14.698526854094743
0.0,0.0,9.80665,-0.005321126,-0.0042569004,-0.0031926755,0.0,2017-06-09 19:04:41,45.68609808217721
0.0,0.0,9.653421,-0.005321126,-0.0021284502,-0.0042569004,0.0,2017-06-09 19:04:42,38.38239444389814
0.0,0.0,9.653421,0.0010642251,-0.0031926755,-0.005321126,0.0,2017-06-09 19:04:43,51.41740714635807
0.0,0.0,9.653421,-0.0010642251,0.0010642251,-0.0,0.0,2017-06-09 19:04:44,15.463112660042775
0.0,0.0,9.80665,-0.0010642251,-0.005321126,-0.005321126,0.0,2017-06-09 19:04:45,51.280453447256356
0.0,0.0,9.80665,-0.0031926755,-0.0010642251,-0.005321126,0.0,2017-06-09 19:04:46,48.92345038579485
0.0,0.0,9.653421,-0.0031926755,-0.006385351,-0.0031926755,0.0,2017-06-09 19:04:47,51.74863886986082
0.0,0.0,9.80665,-0.0042569004,-0.0021284502,-0.0,0.0,2017-06-09 19:04:48,36.19039823503316
0.0,0.0,9.653421,0.0010642251,-0.0031926755,0.0031926755,0.0,2017-06-09 19:04:49,52.536217116827856
0.0,0.0,9.653421,-0.0,-0.005321126,-0.0042569004,0.0,2017-06-09 19:04:50,50.32036819061499
0.0,0.0,9.80665,0.0010642251,-0.0042569004,-0.0042569004,0.0,2017-06-09 19:04:51,51.812987651170786
0.0,0.0,9.653421,0.005321126,-0.005321126,-0.005321126,0.0,2017-06-09 19:04:52,48.185922437741155
0.0,0.0,9.653421,-0.0042569004,-0.0042569004,-0.0,0.0,2017-06-09 19:04:53,49.7015142298736
0.0,0.0,9.80665,0.0031926755,0.0021284502,0.0010642251,0.0,2017-06-09 19:04:54,49.54089102003031
0.0,0.0,9.653421,-0.0010642251,-0.005321126,-0.0021284502,0.0,2017-06-09 19:04:55,46.14367860680709
0.0,0.0,9.80665,-0.0021284502,-0.006385351,-0.006385351,5.0,2017-06-09 19:04:56,9.734165172739374
0.0,0.0,9.80665,-0.0010642251,-0.009578027,-0.0021284502,4.0,2017-06-09 19:04:57,46.876742405207565
0.0,0.0,9.80665,-0.0010642251,-0.0031926755,-0.0021284502,4.0,2017-06-09 19:04:58,61.2595525611672
0.0,0.15322891,9.653421,-0.0021284502,0.0010642251,0.0010642251,0.0,2017-06-09 19:05:00,54.83900823068831
0.0,0.0,9.80665,-0.0021284502,-0.0021284502,0.0031926755,0.0,2017-06-09 19:05:01,55.31026424367981
0.0,0.0,9.80665,-0.0021284502,-0.008513801,-0.0021284502,0.0,2017-06-09 19:05:02,52.56054495820525
0.0,0.0,9.80665,-0.0021284502,-0.006385351,-0.0,0.0,2017-06-09 19:05:03,56.167003925411976
0.0,0.0,9.653421,-0.0021284502,-0.0031926755,-0.0010642251,0.0,2017-06-09 19:05:04,48.946991673116145
0.0,0.0,9.80665,-0.0,-0.0031926755,-0.0010642251,0.0,2017-06-09 19:05:05,49.710231907941
0.0,0.0,9.80665,-0.005321126,-0.0031926755,-0.0042569004,0.0,2017-06-09 19:05:06,47.3784450637691
0.0,0.0,9.80665,-0.0042569004,-0.0031926755,-0.0010642251,0.0,2017-06-09 19:05:07,44.80757142340667
0.0,0.0,9.80665,-0.0042569004,-0.0031926755,0.0031926755,0.0,2017-06-09 19:05:08,51.89910245605664
0.0,0.0,9.80665,-0.006385351,-0.0042569004,-0.0042569004,0.0,2017-06-09 19:05:09,46.57780168750354
0.0,0.0,9.80665,-0.0010642251,0.0,-0.0021284502,0.0,2017-06-09 19:05:10,48.94536512269334
0.0,0.0,9.653421,-0.0021284502,-0.005321126,-0.0,0.0,2017-06-09 19:05:11,54.47519828212839
-0.15322891,0.0,9.653421,-0.006385351,-0.0042569004,-0.0010642251,0.0,2017-06-09 19:05:12,49.745891054684634
0.0,0.0,9.653421,-0.0021284502,-0.0042569004,-0.005321126,0.0,2017-06-09 19:05:13,49.54696431571442
-0.15322891,0.0,9.653421,-0.0021284502,-0.0031926755,-0.006385351,0.0,2017-06-09 19:05:14,51.02568944255394
0.0,0.0,9.80665,-0.0010642251,-0.009578027,-0.0042569004,0.0,2017-06-09 19:05:15,51.60829830152135
0.0,0.0,9.653421,-0.0042569004,-0.0042569004,-0.0031926755,0.0,2017-06-09 19:05:16,11.17133139305974
0.0,0.0,9.80665,-0.0031926755,-0.008513801,-0.0021284502,0.0,2017-06-09 19:05:17,48.277762872032575
-0.15322891,0.0,9.80665,0.0042569004,-0.006385351,-0.0031926755,0.0,2017-06-09 19:05:18,49.45195269896963
0.0,0.0,9.80665,0.0031926755,-0.0021284502,-0.0010642251,0.0,2017-06-09 19:05:19,45.363146095236644
0.0,0.0,9.653421,-0.0010642251,-0.0042569004,-0.006385351,0.0,2017-06-09 19:05:20,50.79140317896088
0.0,0.0,9.653421,-0.007449576,-0.0010642251,-0.0042569004,0.0,2017-06-09 19:05:21,22.491320867451634
0.0,0.0,9.80665,0.0021284502,-0.0042569004,-0.0021284502,0.0,2017-06-09 19:05:22,50.569197878890996
0.0,0.0,9.653421,-0.0,-0.005321126,-0.0010642251,0.0,2017-06-09 19:05:23,28.753434630999646
0.0,0.0,9.80665,0.0010642251,0.0,-0.0,0.0,2017-06-09 19:05:24,54.47404859539176
0.0,0.0,9.80665,-0.0021284502,-0.0042569004,-0.005321126,0.0,2017-06-09 19:05:25,49.64542593706529
0.0,0.0,9.80665,0.0010642251,-0.0031926755,-0.0042569004,0.0,2017-06-09 19:05:26,47.11466300584164
0.0,0.0,9.653421,-0.0010642251,0.0010642251,-0.0010642251,0.0,2017-06-09 19:05:27,53.47945532937912
0.0,0.0,9.653421,-0.0021284502,-0.0042569004,-0.0042569004,0.0,2017-06-09 19:05:28,52.69284470917527
0.0,0.0,9.653421,-0.0021284502,0.0,-0.0031926755,0.0,2017-06-09 19:05:29,13.486293266283653
0.0,0.0,9.653421,-0.0021284502,0.0021284502,-0.0021284502,0.0,2017-06-09 19:05:30,51.47300062532626
0.0,0.0,9.80665,0.0021284502,-0.006385351,0.0010642251,0.0,2017-06-09 19:05:31,9.179866253982091
0.0,0.0,9.80665,-0.0031926755,-0.008513801,-0.0042569004,0.0,2017-06-09 19:05:32,54.1888249631547
0.0,0.0,9.80665,-0.0,-0.0021284502,-0.0031926755,0.0,2017-06-09 19:05:33,45.044322624888686
0.0,0.0,9.80665,-0.0010642251,-0.0010642251,-0.005321126,0.0,2017-06-09 19:05:34,50.22578042259282
0.0,0.0,9.80665,-0.006385351,-0.008513801,-0.0031926755,0.0,2017-06-09 19:05:35,26.90598428446239
0.0,0.0,9.653421,-0.0031926755,-0.006385351,-0.006385351,0.0,2017-06-09 19:05:37,52.420044914801885
0.0,0.0,9.653421,-0.0031926755,-0.0021284502,-0.006385351,0.0,2017-06-09 19:05:38,14.070720782125095
0.0,0.0,9.653421,-0.0,-0.007449576,-0.0,0.0,2017-06-09 19:05:39,53.92827738403628
0.0,0.0,9.653421,-0.0021284502,0.0010642251,-0.0010642251,0.0,2017-06-09 19:05:40,53.398648015296956
-0.15322891,0.0,9.653421,-0.0010642251,-0.0021284502,-0.0042569004,0.0,2017-06-09 19:05:41,46.19199020448768
0.0,0.0,9.653421,-0.0,-0.0021284502,-0.0031926755,0.0,2017-06-09 19:05:42,48.83297786036443
0.0,0.0,9.653421,0.0010642251,-0.007449576,-0.0010642251,0.0,2017-06-09 19:05:43,47.994173915232835
0.0,0.0,9.653421,-0.0,-0.009578027,-0.0010642251,0.0,2017-06-09 19:05:44,50.647711174513084
0.0,0.0,9.80665,-0.0042569004,-0.007449576,-0.0021284502,0.0,2017-06-09 19:05:45,12.563769420182362
0.0,0.0,9.653421,-0.0021284502,-0.013834927,0.0010642251,0.0,2017-06-09 19:05:46,45.02051046648877
0.0,0.0,9.653421,-0.0,-0.0031926755,-0.0031926755,0.0,2017-06-09 19:05:47,50.986197034193914
0.0,0.0,9.80665,-0.0031926755,-0.005321126,-0.0031926755,0.0,2017-06-09 19:05:48,16.87751847789659
0.0,0.0,9.80665,-0.0021284502,0.0,-0.0031926755,0.0,2017-06-09 19:05:49,41.182139369060984
0.0,0.0,9.653421,-0.0021284502,-0.0042569004,-0.008513801,0.0,2017-06-09 19:05:50,52.049612349486615
-0.15322891,0.0,9.653421,-0.0,-0.0031926755,-0.005321126,0.0,2017-06-09 19:05:51,52.67140103961989
0.0,0.0,9.653421,0.0010642251,-0.0031926755,-0.0042569004,0.0,2017-06-09 19:05:52,54.76451249090101
0.0,0.0,9.653421,-0.0,-0.0042569004,-0.0031926755,0.0,2017-06-09 19:05:53,54.235055160167704
0.0,0.0,9.80665,-0.0042569004,-0.005321126,-0.0010642251,0.0,2017-06-09 19:05:54,44.35103393219464
0.0,0.0,9.80665,-0.0021284502,-0.0010642251,-0.0031926755,0.0,2017-06-09 19:05:55,14.509864233577805
0.0,0.0,9.80665,-0.0021284502,-0.005321126,-0.0042569004,0.0,2017-06-09 19:05:56,34.607312561221406
0.0,0.0,9.80665,-0.0010642251,-0.0010642251,-0.0042569004,0.0,2017-06-09 19:05:57,21.58726764628868
0.0,0.0,9.80665,-0.0,-0.0021284502,-0.0021284502,0.0,2017-06-09 19:05:58,12.38829886921937
0.0,0.0,9.653421,-0.0042569004,-0.0010642251,-0.0,0.0,2017-06-09 19:05:59,18.18761830676106
0.0,0.0,9.80665,-0.010642252,-0.0042569004,-0.006385351,0.0,2017-06-09 19:06:00,42.550971936988624
0.0,0.0,9.653421,-0.0010642251,0.0,-0.0031926755,0.0,2017-06-09 19:06:01,12.529035744168898
0.0,0.0,9.653421,0.0010642251,-0.0010642251,-0.0031926755,0.0,2017-06-09 19:06:02,40.23480267260577
0.0,0.0,9.80665,-0.005321126,-0.007449576,-0.0021284502,0.0,2017-06-09 19:06:03,9.347088142808138
-0.15322891,0.0,9.653421,-0.0021284502,-0.006385351,-0.0021284502,0.0,2017-06-09 19:06:04,40.393133009171116
0.0,0.0,9.80665,-0.0010642251,-0.006385351,-0.0042569004,0.0,2017-06-09 19:06:05,47.50841573245977
0.0,0.0,9.80665,-0.0,-0.007449576,-0.0031926755,0.0,2017-06-09 19:06:06,47.462548525885566
0.0,0.0,9.653421,-0.0042569004,-0.0021284502,-0.0010642251,0.0,2017-06-09 19:06:07,11.880491668338111
0.0,0.0,9.80665,-0.0,0.0031926755,-0.0031926755,0.0,2017-06-09 19:06:08,51.20678228867725
0.0,0.0,9.653421,0.0010642251,-0.0042569004,-0.005321126,0.0,2017-06-09 19:06:09,38.24478785325955
0.0,0.0,9.80665,-0.0,0.0010642251,-0.0031926755,0.0,2017-06-09 19:06:10,17.330467210591078
0.0,0.0,9.653421,-0.0010642251,0.0021284502,-0.0031926755,0.0,2017-06-09 19:06:11,47.86769798256003
0.0,0.0,9.80665,0.0021284502,-0.005321126,-0.005321126,0.0,2017-06-09 19:06:12,12.917942033113459
0.0,0.0,9.653421,-0.006385351,-0.0042569004,-0.005321126,0.0,2017-06-09 19:06:13,50.903323105861055
0.0,0.0,9.80665,-0.0,-0.007449576,0.0010642251,0.0,2017-06-09 19:06:15,14.24405175275649
0.0,0.0,9.653421,-0.006385351,-0.007449576,-0.0010642251,0.0,2017-06-09 19:06:16,22.93150697000556
0.0,0.0,9.653421,-0.0021284502,-0.005321126,-0.0042569004,0.0,2017-06-09 19:06:17,33.685247362566884
0.0,0.0,9.80665,0.0031926755,-0.0042569004,-0.0021284502,0.0,2017-06-09 19:06:18,47.63047429207701
0.0,0.0,9.653421,0.0010642251,0.0021284502,-0.0010642251,0.0,2017-06-09 19:06:19,15.366899314101934
0.0,0.0,9.80665,-0.0042569004,-0.006385351,-0.0010642251,0.0,2017-06-09 19:06:20,29.75992505858077
-0.15322891,0.0,9.80665,-0.0010642251,0.0,-0.006385351,0.0,2017-06-09 19:06:21,55.76438791537882
0.0,0.0,9.653421,-0.0042569004,-0.008513801,-0.0021284502,0.0,2017-06-09 19:06:22,50.118912533359506
0.0,0.0,9.80665,-0.008513801,-0.0021284502,-0.0042569004,0.0,2017-06-09 19:06:23,12.754553275190636
0.0,0.0,9.653421,-0.0031926755,-0.0031926755,-0.0010642251,0.0,2017-06-09 19:06:24,41.74421266325072
0.0,0.0,9.653421,-0.0010642251,-0.005321126,-0.0010642251,0.0,2017-06-09 19:06:25,37.15877526168603
0.0,0.0,9.653421,-0.0,-0.0031926755,-0.0031926755,0.0,2017-06-09 19:06:26,48.70790155079976
0.0,0.0,9.80665,-0.0031926755,-0.0042569004,-0.0,0.0,2017-06-09 19:06:27,8.893017025063102
-0.15322891,0.0,9.653421,-0.0042569004,-0.0042569004,-0.0021284502,0.0,2017-06-09 19:06:28,26.27762583615326
0.0,0.0,9.80665,-0.0,-0.0021284502,-0.0021284502,0.0,2017-06-09 19:06:29,41.444586787333776
0.0,0.0,9.80665,-0.0021284502,-0.0010642251,0.0021284502,0.0,2017-06-09 19:06:30,49.24182097489219
-0.15322891,0.0,9.80665,0.0031926755,-0.0010642251,-0.0021284502,0.0,2017-06-09 19:06:31,12.422618295665174
0.0,0.0,9.80665,-0.0042569004,-0.006385351,-0.0021284502,0.0,2017-06-09 19:06:32,50.226428533643606
0.0,0.0,9.80665,-0.0,-0.0010642251,-0.0031926755,0.0,2017-06-09 19:06:33,47.74649393188112
0.0,0.0,9.80665,-0.0010642251,-0.0021284502,-0.0010642251,0.0,2017-06-09 19:06:34,44.803149682685095
0.0,0.0,9.653421,-0.0,-0.007449576,0.0010642251,0.0,2017-06-09 19:06:35,11.206424697496525
0.0,0.0,9.653421,-0.0042569004,-0.0031926755,-0.0031926755,0.0,2017-06-09 19:06:36,16.59995385863105
0.0,0.0,9.653421,-0.0,0.0,-0.007449576,0.0,2017-06-09 19:06:37,43.679267997764285
0.0,0.0,9.653421,0.0010642251,-0.0042569004,-0.0,0.0,2017-06-09 19:06:38,47.15643614173233
0.0,0.0,9.80665,-0.0010642251,-0.0010642251,-0.0021284502,0.0,2017-06-09 19:06:39,38.550093024852934
0.0,0.0,9.80665,-0.0010642251,-0.0010642251,-0.0010642251,0.0,2017-06-09 19:06:40,31.625351588614286
0.0,0.0,9.80665,0.0021284502,-0.006385351,-0.0021284502,0.0,2017-06-09 19:06:41,16.658349586941473
0.0,0.0,9.80665,0.0010642251,0.0,-0.0042569004,0.0,2017-06-09 19:06:42,12.245546429922813
0.0,0.0,9.653421,-0.0021284502,-0.0042569004,-0.0031926755,0.0,2017-06-09 19:06:43,46.053926640268784
0.0,0.0,9.80665,0.0021284502,-0.0010642251,-0.0042569004,0.0,2017-06-09 19:06:44,11.381052467048656
