ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,LIGH_1,GRAV_X,GRAV_Y,GRAV_Z,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,HUMI_1,TEMP_2,TIME,VOICE
3.9396589,6.9677253,5.443816,0.47616947,-0.35277468,0.7131852,7.0,3.3173206,7.4329896,5.4695907,0.62293696,-0.45389175,-0.014401913,0.42746043,0.18977548,0.6520043,0.0,0.0,2017-05-31 10:52:22,54.056649408169726
5.077503,7.357382,4.07134,0.003970624,-0.00580322,-0.0030543262,4.0,4.61626,7.554105,4.218535,0.4121623,-0.16081,-0.19268465,0.49222353,0.20639718,0.6856855,63.188393,25.826782,2017-05-31 10:52:23,60.91373506766523
4.89315,7.3897038,4.5118732,-0.267559,-0.083383106,-0.087964594,4.0,5.05728,7.607224,3.5671325,-0.28623486,-0.15946102,0.80946827,0.52547467,0.20693985,0.6769319,63.188393,25.826782,2017-05-31 10:52:24,74.75279558052813
7.268198,2.5192988,5.5976434,-0.9245446,0.80848014,0.09712757,9.0,7.132044,3.0317812,6.0093803,0.08288288,-0.3047855,-0.5769367,0.44333252,0.03811521,0.8497139,62.94805,25.826782,2017-05-31 10:52:25,76.23942100020707
5.4019175,-0.23942018,9.163807,-0.1518,0.20616703,0.059864793,12.0,4.730425,-0.23659664,8.587054,0.6236086,-0.019582927,0.5994978,0.21102785,-0.13462932,0.83943015,62.94805,25.826782,2017-05-31 10:52:26,67.55207123428634
4.212598,-1.0175357,9.150639,-0.02565634,0.036651913,0.01160644,23.0,4.019393,-0.7938668,8.909806,0.16387606,-0.18655878,0.19893456,0.15599525,-0.14625938,0.82859063,62.57624,25.826782,2017-05-31 10:52:27,76.63678289923081
3.9917328,-1.1294646,9.254189,0.013744468,0.045814894,-0.0030543262,22.0,3.8495116,-0.9585607,8.968434,0.11349082,-0.17389667,0.27438164,0.14071985,-0.15172471,0.8188077,62.57624,25.826782,2017-05-31 10:52:28,69.12719902808556
4.050989,-1.3802572,9.268554,0.02107485,0.018020526,-0.01038471,20.0,3.8957355,-1.2004527,8.919224,0.16782355,-0.16663647,0.30743122,0.13486959,-0.16459322,0.8144583,62.57624,25.826782,2017-05-31 10:52:29,78.72525024565108
3.957017,-1.3772645,9.269152,0.0067195175,0.002443461,-0.01038471,21.0,3.8713288,-1.2658288,8.920812,0.09107494,-0.095274806,0.3160181,0.13178697,-0.16670847,0.814156,62.43332,25.839394,2017-05-31 10:52:30,76.96423826944253
3.8193502,-1.3724761,9.312247,0.0012217305,-0.021991149,0.004886922,24.0,3.6757197,-1.2800039,9.00117,0.1484189,-0.094267845,0.36015892,0.12269752,-0.1611167,0.8163971,62.43332,25.839394,2017-05-31 10:52:31,78.20284522095655
3.6391866,-1.448492,9.344569,0.007941248,0.022907447,-0.011911872,24.0,3.539632,-1.369851,9.042395,0.12469363,-0.0971961,0.33329964,0.11228182,-0.1624542,0.8107012,62.43332,25.839394,2017-05-31 10:52:32,75.0157403555014
3.6284127,-1.5933412,9.332599,-0.004276057,-0.0021380284,-0.0033597588,22.0,3.5077622,-1.539325,9.02754,0.13621283,-0.07556403,0.3361826,0.10572895,-0.16888496,0.8096955,62.155777,25.957771,2017-05-31 10:52:33,78.50761798215181
3.7415388,-1.7136499,9.392453,0.0076358155,0.015577064,-0.0033597588,22.0,3.5757613,-1.6169643,8.987199,0.15440488,-0.09010148,0.3340273,0.106132045,-0.17474206,0.8075453,62.155777,25.957771,2017-05-31 10:52:34,76.58061225143055
3.6332011,-1.7459716,9.244612,0.03145956,-9.162979E-4,-0.005192355,22.0,3.5007677,-1.6671456,9.007532,0.12345505,-0.0710448,0.23049545,0.09983248,-0.17545886,0.8034819,62.155777,25.957771,2017-05-31 10:52:35,76.0131941837181
3.6966474,-1.8483237,9.289502,0.01160644,0.0033597588,3.0543262E-4,23.0,3.4992628,-1.7273587,8.996765,0.2009759,-0.1221621,0.25981712,0.0976497,-0.17820327,0.8018872,61.807407,26.119549,2017-05-31 10:52:36,61.311141288516716
3.484162,-1.9387048,9.375694,0.01740966,0.013439035,-0.004581489,25.0,3.3328524,-1.8082094,9.043941,0.14412713,-0.108349085,0.29344654,0.08693272,-0.17706294,0.79933345,61.807407,26.119549,2017-05-31 10:52:37,75.70589655808892
3.4392707,-1.9847932,9.40203,0.00580322,0.013744468,-0.014660766,24.0,3.329411,-1.9117949,9.023883,0.12841487,-0.06402004,0.3853302,0.083281994,-0.18161537,0.79751843,61.807407,26.119549,2017-05-31 10:52:38,76.29921788784362
3.405752,-2.1057005,9.401431,0.004886922,-0.015577064,-0.0015271631,23.0,3.2407334,-2.008094,9.035242,0.1524489,-0.09940195,0.33147335,0.07640418,-0.18290098,0.7974664,62.03354,26.038734,2017-05-31 10:52:39,77.95875152943583
3.406949,-2.1212628,9.338584,0.027183503,-0.0012217305,-0.003970624,23.0,3.2824306,-2.029875,9.015301,0.12511683,-0.08061385,0.33824635,0.07544056,-0.18617865,0.7905269,62.03354,26.038734,2017-05-31 10:52:40,76.82963288629712
3.4715924,-2.1338322,9.323022,0.018936822,0.007941248,-0.0012217305,22.0,3.3397214,-2.0512607,8.989382,0.12408996,-0.087958574,0.3480053,0.07818671,-0.18859775,0.792666,62.03354,26.038734,2017-05-31 10:52:41,74.06686798185501
3.4452562,-2.123657,9.296685,0.01863139,-0.007941248,-0.00580322,22.0,3.326921,-2.0442073,8.995732,0.10456848,-0.035156727,0.30155182,0.07664355,-0.18829937,0.7893227,61.725914,26.198849,2017-05-31 10:52:42,75.07208398930645
3.4685998,-2.1505916,9.3104515,0.01985312,-3.0543262E-4,-0.008857546,22.0,3.3469324,-2.0598617,8.984732,0.124660015,-0.09132862,0.30536938,0.07824272,-0.18916671,0.79273313,61.725914,26.198849,2017-05-31 10:52:43,75.03720918590899
3.494936,-2.1470003,9.329605,0.024740042,0.021685716,-0.014966198,23.0,3.3895237,-2.0859785,8.962712,0.11558747,-0.054437876,0.3746748,0.07986568,-0.1915553,0.7937964,61.725914,26.198849,2017-05-31 10:52:44,69.53102683329527
3.453636,-2.1242554,9.3421755,0.011911872,0.0027488936,-0.0033597588,23.0,3.3288558,-2.0617104,8.991021,0.12597728,-0.05955243,0.3643217,0.07722875,-0.18872806,0.7921789,61.586327,26.306772,2017-05-31 10:52:45,75.23728442024597
3.4542346,-2.1380222,9.336788,0.02565634,0.0061086523,-0.00580322,23.0,3.325607,-2.0604067,8.992522,0.11306524,-0.07701683,0.36222267,0.07839724,-0.1880961,0.7961464,61.586327,26.306772,2017-05-31 10:52:46,73.38390703684513
