ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,LIGH_1,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,TIME,VOICE
6.034,1.274,8.019,-0.18869936,0.14072494,-0.030916844,30.0,-2.563002,5.461228,7.796596,-0.1519642,-0.7066859,0.160251,2017-03-13 22:39:35,46.715148852606475
7.14,0.753,7.204,-0.0010660981,-0.1705757,0.019189766,30.0,0.02129507,-0.107923865,0.04226017,0.048965108,-0.39686286,0.028610468,2017-03-13 22:39:36,55.54052529668152
8.854,-0.219,3.954,-0.102345414,0.046908315,-0.011727079,10.0,0.26404953,-0.3290081,-0.81981945,-0.028022928,-0.5199425,-0.017700318,2017-03-13 22:39:37,77.58431077056886
8.623,0.116,5.935,-0.043710023,0.10127932,0.14712153,0.0,1.0201187,0.23058544,-0.3478489,0.0029810402,-0.4649417,0.010490166,2017-03-13 22:39:38,55.60512699081678
7.819,0.256,6.029,-0.018123668,-0.118336886,-0.123667374,0.0,-0.35777712,0.1555047,-0.31582832,0.008473114,-0.44967797,0.016847728,2017-03-13 22:39:39,83.30151252408169
7.921,0.146,6.25,-0.019189766,0.0074626864,0.010660981,0.0,0.08434343,0.029040253,-0.13309097,0.008022818,-0.44819075,0.02272436,2017-03-13 22:39:40,79.18912658081166
7.955,0.24,6.208,0.043710023,0.052238807,-0.0063965884,0.0,0.09205437,0.013905179,-0.20862675,0.013282305,-0.44751385,0.022202797,2017-03-13 22:39:41,70.3030298824275
7.747,0.409,6.58,-0.04904051,0.024520256,-0.02771855,0.0,-0.066325665,0.046766862,0.080877304,0.021722572,-0.43534613,0.02788193,2017-03-13 22:39:42,74.9069943258666
8.185,0.356,6.352,0.021321962,-0.06609808,0.13752665,10.0,0.17602491,0.10328108,0.040687084,0.02470118,-0.45412472,0.03435088,2017-03-13 22:39:43,77.73900640991158
7.881,-0.073,6.691,-0.03411514,0.030916844,0.01705757,10.0,0.03230381,0.0071744323,0.099282265,-0.0017761146,-0.44587764,0.023695702,2017-03-13 22:39:44,46.37026815654306
7.689,-0.01,6.444,-0.019189766,-0.0063965884,-0.035181236,0.0,-0.0699625,-0.06784508,-0.064003944,0.0034956392,-0.44278902,0.022892931,2017-03-13 22:39:45,78.38027568760778
7.672,0.164,6.513,-0.0021321962,0.021321962,-0.0010660981,0.0,-0.0022659302,0.06683873,-0.11817598,0.0053933766,-0.4343268,0.021086805,2017-03-13 22:39:46,82.84906572606818
7.695,0.123,6.717,0.0021321962,0.009594883,-0.010660981,0.0,0.092801094,0.06119883,0.07730389,0.0038689827,-0.4322861,0.023637012,2017-03-13 22:39:47,52.39425118979309
7.552,0.267,6.72,0.020255864,0.0063965884,-0.0074626864,0.0,-0.0066833496,0.08239962,-0.0210433,0.012588544,-0.42679316,0.025647558,2017-03-13 22:39:48,72.6392598923359
7.488,0.365,6.793,0.015991472,0.0063965884,0.0042643924,0.0,-0.0151228905,0.09283224,0.0048127174,0.014346638,-0.4236349,0.021702327,2017-03-13 22:39:49,78.53299851643106
7.326,0.46,6.927,-0.12686567,0.4520256,-0.07569297,0.0,-0.12278843,0.3894691,0.183465,0.0051349867,-0.39934772,0.011213264,2017-03-13 22:39:50,64.94866859357904
4.049,-2.406,9.134,-0.09914712,0.14285715,-0.019189766,10.0,-0.26280355,-0.06858182,0.09782791,-0.15169069,-0.21041884,-0.08098418,2017-03-13 22:39:51,75.68624025943578
