ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,LIGH_1,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,TIME,VOICE
-0.685,0.029,9.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02-19 18:28:53,-0.2984206436371188
-0.685,0.045,9.851,0.0,-0.0010660981,-0.0010660981,0.0,-0.09134522,-0.029159427,-0.029945374,0.013137328,0.0034299684,0.9885247,2017-02-19 18:28:54,30.307024778267454
-0.672,0.035,9.863,0.0,-0.0010660981,0.0,0.0,-0.08057132,-0.04591884,-0.019769669,0.013137328,0.0034299684,0.9885247,2017-02-19 18:28:55,75.23172041585357
0.26,-0.428,9.887,0.0010660981,-0.0010660981,2.009595,10.0,0.26309025,-0.25992388,-0.023598671,-0.001040196,-0.0070108427,-0.95239896,2017-02-19 18:28:56,64.88218115783911
-0.596,0.046,9.823,0.0063965884,-0.069296375,-0.02238806,10.0,-0.06527378,0.04225061,0.048734665,-0.009340846,-0.007062446,-0.872706,2017-02-19 18:28:57,60.2854024229418
-0.527,0.006,9.847,0.0,-0.0021321962,0.0,10.0,0.05041188,0.027906101,0.0023822784,-0.013486563,-0.009712226,-0.8739973,2017-02-19 18:28:58,78.39363410919502
-0.555,0.052,9.868,0.0,0.008528785,-0.0010660981,10.0,0.016989201,0.059585124,-0.034208298,-0.012485056,-0.009266377,-0.8767913,2017-02-19 18:28:59,69.39182216739647
-1.066,0.069,9.865,-0.0031982942,-0.012793177,-0.37526652,10.0,0.0070937574,0.14959767,0.017139435,-0.009347866,-0.007499942,-0.880485,2017-02-19 18:29:00,48.990659362265376
-0.634,0.008,9.875,-0.0010660981,-0.0010660981,0.0,0.0,-0.0060566366,0.023881547,-0.038461685,-0.009440448,-0.0076021273,-0.8823274,2017-02-19 18:29:01,73.92853108727118
-0.612,0.015,9.888,0.0,0.0,-0.0010660981,0.0,0.0023230761,0.0029322803,-0.017512321,-0.009440448,-0.0076021273,-0.8823274,2017-02-19 18:29:02,64.49020638273487
-0.624,0.011,9.87,0.0,-0.0010660981,0.0,0.0,-0.015034884,0.0035308301,-0.018709183,-0.009440448,-0.0076021273,-0.8823274,2017-02-19 18:29:03,54.94733112871876
-0.615,0.02,9.86,0.0,-0.0010660981,0.0,0.0,-0.009647936,0.00472793,-0.016913414,-0.009440448,-0.0076021273,-0.8823274,2017-02-19 18:29:05,73.15931847649131
-0.618,0.015,9.877,-0.0010660981,0.0010660981,-0.0010660981,0.0,-0.012042135,-0.005447425,-0.0145196915,-0.009440448,-0.0076021273,-0.8823274,2017-02-19 18:29:06,72.003227500521
-0.618,0.017,9.848,0.0,-0.0021321962,0.0,0.0,-0.009049386,-0.009038728,4.4441223E-4,-0.009440448,-0.0076021273,-0.8823274,2017-02-19 18:29:07,59.20707888172038
