ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,LIGH_1,GRAV_X,GRAV_Y,GRAV_Z,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,HUMI_1,TEMP_2,TIME,VOICE
8.808268,-0.08080431,4.018069,0.04550946,0.044898596,-0.052839845,8.0,8.927932,-0.07019319,4.056783,-0.11966419,-0.010611124,-0.03871441,0.37603572,-0.3895623,0.5886337,56.31203,20.137411,2016-11-08 09:59:42,48.30218223551135
8.812458,-0.05626374,4.0144777,0.048563786,0.05009095,-0.04917465,8.0,8.930014,-0.06151304,4.0523405,-0.11755562,0.005249299,-0.037862778,0.37706184,-0.38886052,0.5893126,56.35719,20.103184,2016-11-08 09:59:43,51.469738509323435
8.84059,-0.06284779,3.9911342,0.047647487,0.048563786,-0.050701816,8.0,8.931067,-0.06089695,4.0500274,-0.09047794,-0.0019508414,-0.058893204,0.37692308,-0.3891466,0.58889097,56.35719,20.103184,2016-11-08 09:59:44,58.62251185881667
8.810662,-0.07182605,4.015076,0.04886922,0.04428773,-0.045814894,8.0,8.940881,-0.16012013,4.025594,-0.1302185,0.08829408,-0.010518074,0.3775439,-0.38952625,0.5931937,56.35719,20.103184,2016-11-08 09:59:45,63.42534998799298
8.817246,-0.0712275,3.9935284,0.043982297,0.04795292,-0.048563786,8.0,8.996808,-0.6649848,3.8452086,-0.17956161,0.59375733,0.14831972,0.38124046,-0.39738384,0.6188159,56.471527,20.060928,2016-11-08 09:59:46,54.393176259631005
8.825027,-0.05327099,4.015076,0.04734206,0.049785517,-0.05131268,8.0,9.0467205,-1.0615354,3.6332314,-0.22169304,1.0082644,0.38184476,0.38664424,-0.40563673,0.6357136,56.471527,20.060928,2016-11-08 09:59:47,52.815782595455204
8.833407,-0.05686229,3.9989154,0.04550946,0.046120327,-0.051923547,8.0,9.088329,-1.3023347,3.446245,-0.2549219,1.2454724,0.5526705,0.39233872,-0.4118357,0.6447294,56.471527,20.060928,2016-11-08 09:59:48,53.41887023036271
8.820838,-0.06404489,4.0043025,0.048258353,0.050396383,-0.051618114,8.0,9.134943,-1.3546617,3.299709,-0.31410503,1.2906168,0.7045934,0.39559317,-0.4175606,0.642535,56.471527,20.060928,2016-11-08 09:59:49,61.08395498100986
8.810662,-0.0664391,4.010288,0.049785517,0.04734206,-0.051923547,8.0,9.172322,-1.2616438,3.232203,-0.34849167,1.1952046,0.7715006,0.400383,-0.41726935,0.6390374,56.471527,20.060928,2016-11-08 09:59:50,55.82881920780997
8.820239,-0.05865794,4.0096893,0.04642576,0.04795292,-0.050396383,8.0,9.193344,-1.0856845,3.2363718,-0.37310505,1.0270267,0.7733176,0.39732474,-0.42086104,0.62549335,56.54001,20.029688,2016-11-08 09:59:51,57.9240870924722
8.831013,-0.05686229,4.0132804,0.041233405,0.04795292,-0.050701816,8.0,9.194241,-0.882266,3.2951362,-0.36322784,0.8254037,0.7181442,0.39720762,-0.41680315,0.61754125,56.54001,20.029688,2016-11-08 09:59:52,61.92874885452132
8.819042,-0.05805939,3.9947255,0.04153884,0.047036625,-0.05009095,8.0,9.17341,-0.6861448,3.3982527,-0.3543682,0.62808543,0.59647274,0.39359173,-0.41426086,0.6077679,56.54001,20.029688,2016-11-08 09:59:53,56.93202370736226
8.820838,-0.049679685,4.007295,0.046120327,0.044593163,-0.05100725,8.0,9.134533,-0.52375704,3.5293581,-0.31369495,0.47407734,0.47793698,0.3930184,-0.4067993,0.60576135,56.683548,19.994484,2016-11-08 09:59:54,62.99469709276207
8.8088665,-0.038905777,4.0043025,0.04550946,0.04520403,-0.050396383,8.0,9.093276,-0.3959002,3.6504755,-0.28440952,0.35699442,0.353827,0.3898213,-0.4024061,0.60148257,56.683548,19.994484,2016-11-08 09:59:55,52.02462043205025
8.839393,-0.077213004,3.9965212,0.047647487,0.047647487,-0.05009095,8.0,9.047785,-0.2972256,3.770894,-0.20839214,0.22001259,0.22562718,0.38476714,-0.39972186,0.5961768,56.683548,19.994484,2016-11-08 09:59:56,52.300881474829815
8.823232,-0.053869538,3.9959226,0.047647487,0.044593163,-0.05100725,8.0,9.002222,-0.23453562,3.882703,-0.17899036,0.18066609,0.1132195,0.38167113,-0.3955868,0.59541446,56.76187,19.959866,2016-11-08 09:59:57,54.459032582279285
