ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,LIGH_1,TIME,VOICE
0.0,0.0,9.653421,-0.0021284502,-0.0042569004,-0.005321126,0.0,2017-06-09 14:57:27,38.42770146271698
-0.15322891,0.0,9.80665,-0.0,-0.0021284502,-0.0010642251,0.0,2017-06-09 14:57:28,28.108077787087176
-0.15322891,0.0,9.80665,-0.0021284502,-0.006385351,0.0010642251,0.0,2017-06-09 14:57:29,49.73038386651959
0.0,0.0,9.80665,-0.0042569004,-0.0010642251,-0.0031926755,0.0,2017-06-09 14:57:30,29.101317205994622
0.0,0.0,9.80665,-0.0031926755,-0.010642252,-0.0042569004,0.0,2017-06-09 14:57:31,36.197192656117274
0.0,0.0,9.653421,-0.005321126,-0.0031926755,-0.0042569004,0.0,2017-06-09 14:57:33,48.87282015523945
0.0,0.0,9.653421,-0.0,-0.005321126,-0.005321126,0.0,2017-06-09 14:57:34,19.611144482898574
0.0,0.0,9.653421,0.0031926755,-0.007449576,-0.0,0.0,2017-06-09 14:57:35,38.955637654774556
-0.15322891,0.0,9.653421,-0.0031926755,-0.005321126,-0.0,0.0,2017-06-09 14:57:36,42.33883791947502
0.0,0.0,9.80665,-0.0031926755,-0.006385351,0.0021284502,0.0,2017-06-09 14:57:37,44.61550453183216
0.0,0.15322891,9.80665,-0.0042569004,-0.005321126,-0.005321126,0.0,2017-06-09 14:57:38,31.60501669695085
-0.30645782,0.30645782,9.80665,-0.0031926755,-0.008513801,0.009578027,0.0,2017-06-09 14:57:39,15.207836577284507
0.0,0.0,9.653421,-0.0,-0.006385351,-0.0010642251,0.0,2017-06-09 14:57:40,34.40921866814231
0.0,0.0,9.653421,0.0031926755,-0.005321126,0.0010642251,0.0,2017-06-09 14:57:41,49.17774256593148
0.0,0.0,9.80665,-0.0021284502,-0.0031926755,-0.0021284502,0.0,2017-06-09 14:57:42,44.100959884255644
0.0,0.0,9.80665,0.0031926755,-0.0031926755,-0.0031926755,0.0,2017-06-09 14:57:43,41.27409413370004
0.0,0.0,9.80665,-0.0042569004,-0.007449576,-0.0031926755,0.0,2017-06-09 14:57:44,37.85347781918735
0.0,0.0,9.80665,-0.006385351,-0.0010642251,-0.005321126,0.0,2017-06-09 14:57:45,13.215293907256065
0.0,0.0,9.80665,0.0010642251,-0.005321126,-0.0042569004,0.0,2017-06-09 14:57:46,11.53115875342818
0.0,0.0,9.653421,0.0010642251,-0.007449576,-0.005321126,0.0,2017-06-09 14:57:47,22.498554186399566
0.0,0.15322891,9.653421,-0.0010642251,-0.007449576,-0.0021284502,0.0,2017-06-09 14:57:48,49.2930273639937
0.0,0.0,9.653421,-0.0021284502,-0.0010642251,-0.0010642251,0.0,2017-06-09 14:57:49,11.38697331979808
0.0,0.0,9.653421,-0.005321126,-0.0021284502,-0.0021284502,0.0,2017-06-09 14:57:50,15.518564504891154
0.0,0.0,9.80665,0.0021284502,-0.0010642251,-0.0031926755,0.0,2017-06-09 14:57:51,22.605483726369794
0.0,0.0,9.653421,-0.0031926755,0.0,-0.0,0.0,2017-06-09 14:57:52,15.29772453228238
0.0,0.0,9.653421,-0.0042569004,-0.0031926755,-0.006385351,0.0,2017-06-09 14:57:53,47.35854408287934
0.0,0.0,9.653421,-0.0021284502,-0.0010642251,-0.006385351,0.0,2017-06-09 14:57:54,17.84141614072831
0.0,0.0,9.80665,-0.0021284502,-0.0042569004,-0.0042569004,0.0,2017-06-09 14:57:55,38.61992781665481
0.0,0.0,9.653421,-0.0,-0.0021284502,-0.0,0.0,2017-06-09 14:57:56,41.22837580401175
0.0,0.0,9.653421,-0.005321126,0.0,0.0031926755,0.0,2017-06-09 14:57:57,19.050534387695475
-0.15322891,0.0,9.80665,-0.0031926755,-0.007449576,-0.0042569004,0.0,2017-06-09 14:57:58,45.778038847087934
0.0,0.0,9.80665,-0.006385351,-0.008513801,0.0010642251,0.0,2017-06-09 14:57:59,14.150777331370225
0.0,0.0,9.653421,-0.0010642251,-0.005321126,-0.0021284502,0.0,2017-06-09 14:58:00,48.76598439437569
0.0,0.0,9.80665,-0.0021284502,-0.005321126,-0.0021284502,0.0,2017-06-09 14:58:01,38.26650104750195
0.0,0.15322891,9.653421,-0.0031926755,-0.005321126,-0.0021284502,0.0,2017-06-09 14:58:02,47.23867348524279
0.0,0.0,9.80665,-0.0031926755,-0.005321126,-0.0010642251,0.0,2017-06-09 14:58:03,38.066914389756064
0.0,0.0,9.653421,0.0021284502,-0.008513801,-0.0031926755,0.0,2017-06-09 14:58:04,27.816043024339372
0.0,0.0,9.80665,-0.0,-0.0042569004,-0.007449576,0.0,2017-06-09 14:58:05,18.970770032094205
-0.15322891,0.0,9.80665,-0.0031926755,-0.009578027,-0.0010642251,0.0,2017-06-09 14:58:06,15.939088107481483
0.0,0.0,9.80665,-0.0010642251,-0.006385351,-0.0031926755,0.0,2017-06-09 14:58:07,35.64762694870849
-0.15322891,0.15322891,9.653421,-0.0031926755,-0.005321126,-0.0021284502,0.0,2017-06-09 14:58:08,11.035186572884177
0.0,0.0,9.80665,-0.0,-0.0042569004,-0.0031926755,0.0,2017-06-09 14:58:09,14.960065988800363
-0.15322891,0.0,9.80665,-0.0042569004,-0.0031926755,-0.0,0.0,2017-06-09 14:58:10,28.528788286667076
0.0,0.0,9.80665,0.0010642251,-0.007449576,-0.0021284502,0.0,2017-06-09 14:58:11,9.834947311431177
0.0,0.0,9.80665,-0.0021284502,-0.005321126,-0.0010642251,0.0,2017-06-09 14:58:12,35.867607253082205
0.0,0.0,9.80665,-0.006385351,-0.0021284502,-0.0042569004,0.0,2017-06-09 14:58:13,17.260306660033176
0.0,0.0,9.80665,0.0010642251,0.0021284502,-0.0021284502,0.0,2017-06-09 14:58:14,18.48727800744936
0.0,0.0,9.80665,-0.0042569004,-0.0042569004,-0.0042569004,0.0,2017-06-09 14:58:15,46.70589881233689
0.0,0.0,9.80665,-0.0021284502,0.0021284502,-0.0021284502,0.0,2017-06-09 14:58:16,45.78593777600619
0.0,0.0,9.80665,-0.005321126,-0.009578027,-0.0031926755,0.0,2017-06-09 14:58:18,47.823098825512474
0.0,0.0,9.653421,-0.005321126,-0.009578027,0.0010642251,0.0,2017-06-09 14:58:19,31.720833448030774
-0.15322891,0.15322891,9.80665,-0.0,-0.0031926755,-0.006385351,0.0,2017-06-09 14:58:20,44.008920224174226
0.0,0.0,9.80665,-0.0010642251,-0.005321126,-0.006385351,0.0,2017-06-09 14:58:21,35.32658849172432
-0.15322891,0.0,9.653421,-0.0010642251,-0.0021284502,-0.0042569004,0.0,2017-06-09 14:58:22,11.496039549330243
