ACC_X,ACC_Y,ACC_Z,LIGH_1,GRAV_X,GRAV_Y,GRAV_Z,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,TIME,VOICE
-0.4885254,8.3619995,4.753647,0.0,-2.2207494,8.500425,4.3567686,2.4346347,0.542933,0.1531415,0.36089775,0.38421276,0.4522132,2017-05-20 23:44:33,54.89172907703071
0.009597778,8.821793,3.0102386,0.0,0.31478584,9.4132595,2.7316372,-0.1496745,0.06821442,0.08130956,0.22555678,0.55664116,0.75064313,2017-05-20 23:44:34,23.250632515120625
0.948349,4.434555,7.1292725,4.0,1.7079393,8.642357,4.30848,-0.49559367,-2.0527344,4.17472,0.4493152,-0.2800795,-0.3006717,2017-05-20 23:44:35,18.68754614155064
1.2357178,1.7715454,3.719101,1.0,-2.3480859,4.3546486,8.467226,1.8265243,-0.46700263,-2.7462635,0.24387117,0.09390674,-0.12221639,2017-05-20 23:44:36,17.273378880330803
0.39276123,-0.8722992,9.370789,31.0,-0.070915364,-1.2439122,9.7271805,0.461396,0.31245995,-0.06272316,-0.06069536,0.019180644,-0.24606633,2017-05-20 23:44:37,19.10999382160223
0.3735962,-0.85313416,9.389954,34.0,0.3917606,-0.8786142,9.759352,-0.0036468804,0.012070894,0.03057003,-0.048640937,-0.0067530074,-0.27743715,2017-05-20 23:44:38,16.726605744979143
0.39276123,-0.8722992,9.351639,35.0,0.41693035,-0.9116313,9.7552805,-0.0068107545,-0.017772257,0.04082203,-0.05063501,-0.0074332273,-0.27905044,2017-05-20 23:44:39,22.545367483280288
0.411911,-0.8722992,9.370789,34.0,0.4296807,-0.9194365,9.753994,0.001473844,-0.013190031,-0.022995949,-0.05121149,-0.007880453,-0.2802902,2017-05-20 23:44:40,15.66013745291847
0.3735962,-0.8722992,9.313309,35.0,0.3980111,-0.9103911,9.756186,-0.029090434,-8.8214874E-5,0.052168846,-0.050275214,-0.0066882214,-0.27794263,2017-05-20 23:44:41,18.584526011570407
0.39276123,-0.8722992,9.351639,35.0,0.4163291,-0.9046388,9.755957,-0.0047658086,-0.008515179,-0.0020542145,-0.050273657,-0.007564398,-0.27789113,2017-05-20 23:44:42,14.366098354947894
0.3735962,-0.85313416,9.389954,35.0,0.39098686,-0.8940263,9.757983,-0.001673758,0.0049539804,-0.014092445,-0.049390983,-0.0064700353,-0.27794647,2017-05-20 23:44:43,19.30654586126506
0.39276123,-0.8722992,9.351639,35.0,0.41080642,-0.900014,9.7566185,-4.9850345E-4,0.008437693,-0.007411957,-0.04996761,-0.0073589263,-0.2779004,2017-05-20 23:44:44,14.909674978173822
0.39276123,-0.85313416,9.351639,36.0,0.40210605,-0.8931288,9.757613,0.0074726343,0.021790743,-0.017043114,-0.049505204,-0.0070295283,-0.27791527,2017-05-20 23:44:45,15.020428452371348
0.39276123,-0.891449,9.313309,35.0,0.42707434,-0.9147651,9.754548,0.004048854,-0.01783508,-0.021574974,-0.050929267,-0.00791826,-0.27843636,2017-05-20 23:44:46,15.000090764165385
0.39276123,-0.85313416,9.274994,40.0,0.42225578,-0.90509635,9.755659,0.007917672,0.012817025,-0.020421028,-0.05039926,-0.0077282465,-0.28017896,2017-05-20 23:44:47,19.776950323435496
0.39276123,-0.85313416,9.370789,39.0,0.41249898,-0.91917354,9.754761,-0.0013254583,0.005846143,0.013126373,-0.050939176,-0.0071300734,-0.2786408,2017-05-20 23:44:48,15.420469817213608
0.39276123,-0.85313416,9.370789,34.0,0.39822853,-0.89271104,9.757811,-0.00767684,-0.017597377,-0.029040337,-0.04943457,-0.0068078027,-0.2786443,2017-05-20 23:44:49,11.422818960773963
0.411911,-0.891449,9.351639,35.0,0.411137,-0.8968775,9.756893,0.03723073,0.0060222745,-0.071541786,-0.049823634,-0.007382796,-0.27861166,2017-05-20 23:44:50,14.233226881011865
0.3735962,-0.85313416,9.332474,34.0,0.39514711,-0.8850942,9.75863,0.013296902,0.015981793,-5.3596497E-4,-0.049016204,-0.0067654895,-0.2786422,2017-05-20 23:44:51,11.139433523068368
0.3735962,-0.85313416,9.351639,36.0,0.41380996,-0.895596,9.756898,0.0153799355,0.005065739,-0.03618431,-0.04979879,-0.0075326036,-0.27860168,2017-05-20 23:44:52,10.082674045386003
0.411911,-0.85313416,9.294159,33.0,0.41213432,-0.90462846,9.756135,-0.0016134381,-0.0066528916,-0.0032510757,-0.0502189,-0.0073207207,-0.27862012,2017-05-20 23:44:53,9.967988813513745
0.411911,-0.85313416,9.332474,37.0,0.4220804,-0.9089303,9.755311,0.011095405,5.2314997E-4,0.014987946,-0.05077702,-0.0075580296,-0.2786109,2017-05-20 23:44:54,11.359769544836034
0.45022583,-0.8722992,9.294159,37.0,0.4168133,-0.9099684,9.75544,-0.0056284666,-0.0025524497,0.027400017,-0.05054821,-0.0074742585,-0.2786138,2017-05-20 23:44:55,12.451655253526518
0.39276123,-0.85313416,9.332474,39.0,0.40761063,-0.9051929,9.756273,0.002714932,-0.00611192,-0.022557259,-0.050182063,-0.0070901737,-0.27863467,2017-05-20 23:44:56,13.72221367549868
0.39276123,-0.8722992,9.332474,34.0,0.4206031,-0.90911025,9.755358,0.009500742,-0.02166152,-0.02008915,-0.050560124,-0.0076729413,-0.2786009,2017-05-20 23:44:57,8.578034806243796
0.3544464,-0.8722992,9.370789,32.0,0.40532508,-0.89624935,9.7571945,0.02389133,0.004849732,-0.046450615,-0.049709793,-0.007106013,-0.2786283,2017-05-20 23:44:58,14.838991781183143
