ACC_X,ACC_Y,ACC_Z,TIME,VOICE
8.456321,-0.2908955,4.3957543,2017-05-04 11:20:06,42.6463773934146
8.461109,-0.2813187,4.4196963,2017-05-04 11:20:07,46.07227159907332
8.4587145,-0.2837129,4.4101195,2017-05-04 11:20:08,44.11890634661268
8.479065,-0.25977087,4.406528,2017-05-04 11:20:09,34.170365580121775
8.471883,-0.2885013,4.406528,2017-05-04 11:20:10,23.72215607637907
8.469488,-0.2765303,4.4005427,2017-05-04 11:20:11,33.34931011684005
8.465898,-0.2741361,4.39336,2017-05-04 11:20:12,76.20099661888658
8.480263,-0.2813187,4.38498,2017-05-04 11:20:14,54.90427218738017
8.477868,-0.2825158,4.402937,2017-05-04 11:20:15,48.921780780379656
8.480263,-0.2813187,4.4017396,2017-05-04 11:20:16,43.30443706166275
8.441956,-0.2705448,4.406528,2017-05-04 11:20:17,41.677299215757216
8.476671,-0.2861071,4.4113164,2017-05-04 11:20:18,44.42350892262916
8.474277,-0.2693477,4.390966,2017-05-04 11:20:19,46.76008970737491
8.440758,-0.2645593,4.4113164,2017-05-04 11:20:20,39.94818342585883
8.450335,-0.2765303,4.408922,2017-05-04 11:20:21,76.72089834964082
8.462306,-0.28491,4.3837833,2017-05-04 11:20:22,63.36266535534452
8.441956,-0.2765303,4.4077253,2017-05-04 11:20:23,46.233893471703944
8.456321,-0.2717419,4.4196963,2017-05-04 11:20:24,47.33886090799706
8.453926,-0.2825158,4.414908,2017-05-04 11:20:25,44.48410007983222
8.467094,-0.2896984,4.406528,2017-05-04 11:20:26,43.96183921955043
8.461109,-0.2741361,4.413711,2017-05-04 11:20:27,45.36488171763925
8.469488,-0.2837129,4.405331,2017-05-04 11:20:28,36.9278525036811
8.465898,-0.2741361,4.4125137,2017-05-04 11:20:29,77.35871344165704
8.47308,-0.2861071,4.394557,2017-05-04 11:20:30,66.38502981005006
8.4647,-0.28491,4.4125137,2017-05-04 11:20:31,48.82961849474954
8.456321,-0.2777274,4.4161053,2017-05-04 11:20:32,44.914673651386295
8.446744,-0.25857377,4.425682,2017-05-04 11:20:33,41.43013433317873
8.447941,-0.2717419,4.3897686,2017-05-04 11:20:34,44.07406680292457
8.3868885,-0.2705448,4.3885717,2017-05-04 11:20:35,40.38966456148096
8.423999,-0.2813187,4.3993454,2017-05-04 11:20:36,40.21676572867322
8.475474,-0.2741361,4.3885717,2017-05-04 11:20:37,76.8123320047826
8.50181,-0.30286652,4.4101195,2017-05-04 11:20:38,64.77667752175468
