ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,LIGH_1,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,TIME,VOICE
0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,-0.079786316,-0.14321056,-0.5861766,2017-05-27 14:38:02,21.442913717273285
5.694,5.174,6.247,0.25479743,-0.42643923,0.23240939,80.0,0.18213415,0.23088455,-0.50508356,0.09880068,-0.39426365,-0.39756286,2017-05-27 14:38:03,55.218228034873924
5.758,4.814,6.683,-0.17697228,-0.029850746,0.07675906,80.0,0.6064944,-0.007508278,-0.13322496,0.1001999,-0.38573995,-0.36862585,2017-05-27 14:38:04,41.70159457084449
5.785,3.89,7.021,-0.061833687,0.07356077,-0.0042643924,80.0,0.026810646,-0.117124796,-0.08359146,0.059152137,-0.37597466,-0.37591848,2017-05-27 14:38:05,14.052909864474959
5.542,3.435,7.389,0.061833687,-0.052238807,0.0021321962,80.0,-0.02746439,-0.059237957,-0.14000654,0.03480305,-0.3533245,-0.38484305,2017-05-27 14:38:06,21.752761925382394
5.603,3.393,7.682,-0.2185501,0.1673774,0.03731343,80.0,0.22361898,-0.1837101,0.22029781,0.04098542,-0.34764177,-0.380011,2017-05-27 14:38:07,59.198793907562894
6.41,3.435,6.751,-0.030916844,-0.043710023,0.009594883,80.0,0.10095453,-0.028240204,-0.08748531,0.008307129,-0.39731476,-0.39265403,2017-05-27 14:38:08,48.50176331238265
4.424,4.336,-7.295,0.27292112,-0.05010661,-0.11513859,80.0,-0.5203371,-0.6995473,-0.9514303,0.41147122,-0.8108397,-0.11515592,2017-05-27 14:38:09,52.95060410349285
6.838,6.583,-3.398,-0.48933902,0.46055436,-0.120469086,80.0,0.339787,-0.030864239,0.7857294,0.79384005,-0.27234927,0.2774569,2017-05-27 14:38:10,25.29921869867168
4.683,3.855,10.636,-2.1108742,1.2590618,0.17910448,80.0,-0.37382317,-0.15959668,3.0272346,0.26496696,-0.19778156,0.33440173,2017-05-27 14:38:11,42.92630754395155
1.058,-0.955,9.716,-0.53731346,-0.6439232,1.2590618,80.0,-0.8209903,-2.702885,-3.316308,0.06608527,-0.09101975,0.16063112,2017-05-27 14:38:12,35.24560031858405
-0.332,0.246,10.036,0.0053304904,0.0,0.0,80.0,0.006625086,0.0011866894,0.06065941,-0.0033188886,0.011224554,0.20419462,2017-05-27 14:38:13,57.77676173309885
-0.323,0.252,10.021,0.0,-0.0042643924,0.0,80.0,-0.004216537,0.0064790836,0.056607246,-0.0031680644,0.011263778,0.19152305,2017-05-27 14:38:14,53.34264202721933
-0.335,0.256,10.024,0.0,-0.0042643924,-0.0010660981,80.0,-0.009603515,0.0022892375,0.059001923,-0.0030275185,0.011302365,0.17928375,2017-05-27 14:38:15,36.948902482086766
-0.315,0.261,10.035,-0.0063965884,0.0031982942,0.0,80.0,0.004761696,0.021442851,0.050621986,-0.0030275185,0.011302365,0.17928375,2017-05-27 14:38:16,45.63706804606525
-0.337,0.251,10.024,-0.0063965884,0.0053304904,0.0010660981,80.0,-0.004815161,0.0070776334,0.048228264,-0.0016684013,0.011581265,0.061581954,2017-05-27 14:38:17,44.5501765649803
