ACC_X,ACC_Y,ACC_Z,LIGH_1,GRAV_X,GRAV_Y,GRAV_Z,LINACC_X,LINACC_Y,LINACC_Z,TIME,VOICE
5.21936,0.1340753,8.532935,8.0,5.8431287,1.7025435,7.695496,-0.98066497,-1.838747,1.1849703,2017-06-27 20:55:30,65.1113943335477
5.6886234,-1.6950948,8.073248,11.0,5.2710743,-0.23154591,8.267551,0.7899802,-0.70825803,-0.35412902,2017-06-27 20:55:31,67.23428429900349
6.397307,-0.7757214,7.6614456,11.0,5.734166,-0.61291564,7.927042,0.6401563,-0.068101734,-0.4086104,2017-06-27 20:55:32,60.95085147478858
6.493075,-0.58418524,7.575254,11.0,6.2244987,-0.8036005,7.532052,0.17706451,0.10896278,0.040861044,2017-06-27 20:55:33,77.03044359211282
6.4739213,-0.6799533,7.517793,11.0,6.306221,-0.6946377,7.477571,0.12258312,-0.040861044,0.05448139,2017-06-27 20:55:34,75.62404346126664
6.397307,-0.7086837,7.565677,11.0,6.306221,-0.6946377,7.477571,0.095342435,-0.040861044,0.068101734,2017-06-27 20:55:35,79.35403218114037
6.3111157,-0.842759,7.680599,11.0,6.306221,-0.7218784,7.477571,0.013620348,-0.040861044,0.19068487,2017-06-27 20:55:36,58.84138309952838
6.2728086,-0.8619126,7.690176,11.0,6.26536,-0.7354987,7.518432,0.10896278,0.05448139,0.10896278,2017-06-27 20:55:37,73.22861188464661
5.6886234,-1.1204864,7.690176,11.0,6.1563973,-0.74911916,7.600154,-0.21792556,-0.38136974,0.12258312,2017-06-27 20:55:38,75.64360805547965
6.0046577,-0.2681506,8.00621,8.0,5.938472,-0.6537767,7.7772183,0.095342435,0.42223078,0.2043052,2017-06-27 20:55:39,77.43414477518715
6.0716953,-0.4213795,7.9487495,5.0,5.8703694,-0.42223078,7.8453197,0.17706451,-0.013620348,0.16344418,2017-06-27 20:55:40,55.0808324987311
5.947197,-0.08619126,8.015787,11.0,5.89761,-0.38136974,7.8180795,0.040861044,0.23154591,0.25878662,2017-06-27 20:55:41,55.74024751452044
6.0525417,-0.35434186,7.9008656,8.0,5.856749,-0.16344418,7.8725605,0.25878662,-0.12258312,-0.12258312,2017-06-27 20:55:42,55.78490866338099
5.90889,-0.39264908,8.025364,5.0,5.802268,-0.19068487,7.8998013,0.027240695,-0.23154591,0.23154591,2017-06-27 20:55:43,54.94399335504589
5.506664,-0.7469909,8.350976,8.0,5.693305,-0.42223078,7.9815235,-0.16344418,-0.29964766,0.35412902,2017-06-27 20:55:44,65.35683365776852
5.602432,-0.45968673,8.293514,8.0,5.5571017,-0.53119355,8.063246,0.16344418,0.14982383,0.10896278,2017-06-27 20:55:45,73.03479686931313
5.66947,-0.4213795,8.207323,8.0,5.5162406,-0.43585113,8.104107,0.13620347,-0.013620348,0.12258312,2017-06-27 20:55:46,69.37187483544464
5.583278,-0.45010993,8.303091,8.0,5.529861,-0.43585113,8.090487,0.027240695,-0.013620348,0.24516624,2017-06-27 20:55:47,72.51585548936144
5.5737014,-0.45010993,8.350976,8.0,5.50262,-0.4086104,8.117727,0.14982383,-0.013620348,0.05448139,2017-06-27 20:55:48,73.79381686175611
6.090849,-0.47884035,7.603985,8.0,5.529861,-0.4086104,8.090487,0.32688835,-0.040861044,0.10896278,2017-06-27 20:55:49,60.97272070160811
6.081272,-0.7374141,7.9104424,8.0,5.597963,-0.6810174,8.022385,0.44947144,0.040861044,-0.040861044,2017-06-27 20:55:50,63.66525034785924
6.1004257,-0.7086837,7.8912888,8.0,5.856749,-0.87170225,7.8180795,0.28602728,0.23154591,0.0,2017-06-27 20:55:51,71.93938344546922
6.1195793,-0.641646,7.843405,8.0,5.979333,-0.6810174,7.7499776,0.12258312,0.05448139,0.13620347,2017-06-27 20:55:53,73.29567366416775
6.0046577,-0.6991069,7.9391727,8.0,5.9657125,-0.6537767,7.7499776,-0.068101734,-0.16344418,0.3405087,2017-06-27 20:55:54,56.62209415959855
5.9759274,-0.7565677,7.967903,8.0,5.88399,-0.6946377,7.8180795,0.08172209,-0.040861044,0.16344418,2017-06-27 20:55:55,73.46716735258192
5.8322754,-0.79487497,8.111555,8.0,5.8431287,-0.7218784,7.8453197,0.08172209,0.0,0.13620347,2017-06-27 20:55:56,58.95416672698643
5.793968,-0.81402856,8.121132,8.0,5.761407,-0.74911916,7.8998013,0.0,-0.12258312,0.21792556,2017-06-27 20:55:57,71.36568846865487
5.7748146,-0.79487497,8.121132,8.0,5.720546,-0.7763598,7.927042,0.16344418,0.08172209,0.095342435,2017-06-27 20:55:58,63.921301074974465
5.9759274,-0.48841715,7.967903,8.0,5.7069254,-0.6946377,7.9542828,0.17706451,0.095342435,0.095342435,2017-06-27 20:55:59,74.43468307900466
6.1195793,-0.39264908,7.8529816,8.0,5.7477865,-0.57205456,7.927042,0.19068487,0.13620347,0.14982383,2017-06-27 20:56:00,77.25870734199387
5.9280434,-0.40222588,7.9966335,8.0,5.815888,-0.50395286,7.886181,-0.040861044,-0.068101734,0.31326798,2017-06-27 20:56:01,78.63911720835083
5.889736,-0.40222588,8.149862,8.0,5.815888,-0.4086104,7.886181,0.21792556,0.13620347,0.013620348,2017-06-27 20:56:02,59.75681522094905
5.9759274,-0.2873042,7.9583263,8.0,5.815888,-0.3405087,7.886181,0.10896278,0.040861044,0.19068487,2017-06-27 20:56:03,73.59729330504973
6.0621185,-0.20111294,7.8625584,8.0,5.802268,-0.31326798,7.8998013,0.13620347,0.05448139,0.14982383,2017-06-27 20:56:04,73.89129048988235
5.9567738,-0.79487497,7.97748,8.0,5.8295083,-0.31326798,7.8725605,0.05448139,-0.08172209,0.3949901,2017-06-27 20:56:05,73.67957857553093
6.0525417,-0.02873042,7.9583263,8.0,5.89761,-0.3405087,7.8317,0.10896278,0.24516624,0.19068487,2017-06-27 20:56:06,55.910379865340545
