ACC_X,ACC_Y,ACC_Z,LIGH_1,TIME,VOICE
0.78,-0.124,9.786,288.0,2017-04-02 09:39:27,13.783162643116436
0.804,-0.1,9.758,306.0,2017-04-02 09:39:28,13.132408894581998
0.818,-0.105,9.777,334.0,2017-04-02 09:39:29,18.207150991648998
0.794,-0.134,9.772,325.0,2017-04-02 09:39:30,10.452312684110863
0.784,-0.095,9.758,333.0,2017-04-02 09:39:31,31.005218203628488
0.808,-0.167,9.825,107.0,2017-04-02 09:39:32,32.038866563517004
0.77,-0.148,9.739,85.0,2017-04-02 09:39:33,34.39812373582885
0.765,-0.143,9.763,87.0,2017-04-02 09:39:34,37.85223167241689
0.832,-0.33,9.877,465.0,2017-04-02 09:39:35,52.625376516936555
0.818,0.0,9.332,467.0,2017-04-02 09:39:36,44.79621697549284
0.741,-0.047,9.763,500.0,2017-04-02 09:39:37,40.770512469426315
0.746,-0.095,9.786,534.0,2017-04-02 09:39:38,40.446231592543725
0.78,-0.1,9.777,573.0,2017-04-02 09:39:39,39.39176875823061
0.808,-0.114,9.753,613.0,2017-04-02 09:39:40,39.96492967051679
0.77,-0.105,9.767,677.0,2017-04-02 09:39:41,37.69729278802678
0.784,-0.114,9.863,729.0,2017-04-02 09:39:42,44.57258339095179
0.784,-0.09,9.777,802.0,2017-04-02 09:39:43,41.91011529476674
0.756,-0.134,9.791,880.0,2017-04-02 09:39:44,40.50522168562074
0.756,-0.119,9.763,973.0,2017-04-02 09:39:45,39.817254376642175
0.789,-0.033,9.782,1152.0,2017-04-02 09:39:46,46.32913234189349
0.904,-0.038,9.729,1221.0,2017-04-02 09:39:47,46.8392366765056
0.722,-0.119,9.796,1225.0,2017-04-02 09:39:48,35.1516558807626
0.737,-0.057,9.743,1258.0,2017-04-02 09:39:49,41.42940573662938
0.746,-0.057,9.772,1262.0,2017-04-02 09:39:50,38.91527494378047
0.737,-0.057,9.763,1240.0,2017-04-02 09:39:51,28.83128607599715
0.756,-0.095,9.767,1223.0,2017-04-02 09:39:52,27.18252256679447
0.746,-0.062,9.772,1195.0,2017-04-02 09:39:53,35.39593371128231
0.751,-0.067,9.782,1193.0,2017-04-02 09:39:55,21.259813389076125
0.737,-0.071,9.777,1172.0,2017-04-02 09:39:56,37.908048243596475
0.741,-0.052,9.777,1131.0,2017-04-02 09:39:57,45.59484383822226
0.746,-0.081,9.767,1101.0,2017-04-02 09:39:58,41.91679714716054
0.746,-0.071,9.777,1057.0,2017-04-02 09:39:59,45.4785861331958
0.737,-0.057,9.786,991.0,2017-04-02 09:40:00,32.60383187498496
0.756,-0.067,9.777,908.0,2017-04-02 09:40:01,36.95462864499083
0.76,-0.067,9.777,835.0,2017-04-02 09:40:02,33.93068282050436
0.746,-0.062,9.758,765.0,2017-04-02 09:40:03,39.91255827688387
0.856,-0.076,9.92,599.0,2017-04-02 09:40:04,41.56863678618218
0.842,-0.095,9.844,595.0,2017-04-02 09:40:05,46.78923282967724
0.818,-0.038,9.772,565.0,2017-04-02 09:40:06,42.90344616271906
