ACC_X,ACC_Y,ACC_Z,TIME,VOICE
-0.074818805,-5.985504E-4,10.056845,2016-11-06 12:10:27,-Infinity
-0.044891283,-0.047884032,10.049063,2016-11-06 12:10:28,-Infinity
-0.12629414,0.035913024,10.105926,2016-11-06 12:10:29,-Infinity
-0.05327099,0.0047884034,10.076596,2016-11-06 12:10:30,-Infinity
-0.018555064,0.015562311,10.0748005,2016-11-06 12:10:31,-Infinity
-0.060453594,0.002992752,10.059238,2016-11-06 12:10:32,-Infinity
-0.06823475,-0.006584055,10.049662,2016-11-06 12:10:33,-Infinity
-0.049081136,-0.006584055,10.065224,2016-11-06 12:10:34,47.649651901276
-0.050278235,0.005985504,10.061034,2016-11-06 12:10:35,36.43497399112282
-0.061650693,-0.013766659,10.032902,2016-11-06 12:10:36,38.36175909587357
-0.024540568,-0.010175358,10.080787,2016-11-06 12:10:37,35.690335691946146
-0.018555064,0.014963761,10.065823,2016-11-06 12:10:38,49.5763893326199
-0.076614454,0.0047884034,10.043077,2016-11-06 12:10:39,52.536849599630116
-0.037110128,-0.0023942017,10.001179,2016-11-06 12:10:40,51.255847337940246
-0.04369418,0.014963761,10.0825815,2016-11-06 12:10:41,50.856330812329844
-0.077213004,0.026934769,10.032304,2016-11-06 12:10:42,33.60399911582487
-0.04249708,0.011372458,10.052654,2016-11-06 12:10:43,33.26333300222606
-0.0796072,0.010773907,10.052056,2016-11-06 12:10:44,37.58034283745244
-0.035913024,-0.005985504,10.036493,2016-11-06 12:10:45,45.980053735980746
-0.051475335,0.0047884034,10.085575,2016-11-06 12:10:46,48.62054304591783
-0.05746084,-0.0011971008,10.058042,2016-11-06 12:10:47,53.75979105710697
-0.076614454,0.019752163,10.057443,2016-11-06 12:10:48,61.03538423225839
-0.065242,-0.017956512,10.156203,2016-11-06 12:10:49,66.808711498996
-0.04189853,-0.0011971008,10.090961,2016-11-06 12:10:50,63.623034085874906
-0.036511578,0.002992752,10.053253,2016-11-06 12:10:51,60.233570327695276
