ACC_X,ACC_Y,ACC_Z,LIGH_1,TIME,VOICE
6.506243,0.11851298,6.716933,1.0,2017-08-02 17:27:21,53.88536591036869
6.5589156,0.09935937,6.740875,1.0,2017-08-02 17:27:22,59.61689022863573
6.530185,0.11372458,6.7648168,1.0,2017-08-02 17:27:23,37.653802641070776
6.5110316,0.11372458,6.697779,1.0,2017-08-02 17:27:24,53.40016082393638
6.51582,0.061052144,6.793547,1.0,2017-08-02 17:27:25,60.11126733546782
6.530185,0.12330139,6.697779,1.0,2017-08-02 17:27:26,60.807784279012004
6.5110316,0.06584055,6.7983356,1.0,2017-08-02 17:27:27,53.87202629997226
6.482301,0.089782566,6.745663,1.0,2017-08-02 17:27:28,59.32552773813005
6.482301,0.11372458,6.7121444,1.0,2017-08-02 17:27:29,46.063247062753376
6.554127,0.108936176,6.740875,1.0,2017-08-02 17:27:30,55.61993568518844
6.501455,0.08499416,6.731298,1.0,2017-08-02 17:27:31,62.18123458689341
6.501455,0.08499416,6.745663,1.0,2017-08-02 17:27:32,62.11476660748822
6.5589156,0.108936176,6.7025676,1.0,2017-08-02 17:27:33,51.44109904566139
6.4966664,0.108936176,6.7265096,1.0,2017-08-02 17:27:34,37.79653862855244
6.51582,0.11851298,6.731298,1.0,2017-08-02 17:27:35,46.93777180549202
6.525397,0.09935937,6.721721,1.0,2017-08-02 17:27:36,48.567193957500464
6.530185,0.14724341,6.740875,1.0,2017-08-02 17:27:37,45.588488013143504
6.5206084,0.11851298,6.707356,1.0,2017-08-02 17:27:38,55.48274590573548
6.482301,0.06584055,6.817489,1.0,2017-08-02 17:27:39,55.022806339924855
6.5206084,0.17118542,6.692991,1.0,2017-08-02 17:27:40,48.75225042955732
6.525397,0.12808979,6.721721,0.0,2017-08-02 17:27:41,57.17106821998818
6.4104753,0.15682021,6.951565,1.0,2017-08-02 17:27:42,51.146089880823936
6.501455,0.12808979,6.7121444,1.0,2017-08-02 17:27:43,43.80540259111336
6.525397,0.08499416,6.7839704,1.0,2017-08-02 17:27:44,45.89154737886008
6.51582,0.142455,6.692991,1.0,2017-08-02 17:27:45,40.15939636985189
6.4966664,0.142455,6.7360864,1.0,2017-08-02 17:27:46,58.533925527524325
6.539762,0.075417355,6.7839704,1.0,2017-08-02 17:27:47,61.62996011545512
6.4870896,0.12808979,6.745663,1.0,2017-08-02 17:27:48,57.12641574310679
6.506243,0.089782566,6.779182,1.0,2017-08-02 17:27:49,53.8373750397603
6.5445504,0.075417355,6.779182,1.0,2017-08-02 17:27:50,46.05753724453589
6.4870896,0.1376666,6.7265096,1.0,2017-08-02 17:27:51,49.97737372784349
6.530185,0.108936176,6.75524,1.0,2017-08-02 17:27:52,49.28903917645937
6.4966664,0.10414778,6.7360864,1.0,2017-08-02 17:27:53,40.97455957886214
6.5349736,0.10414778,6.7360864,1.0,2017-08-02 17:27:54,39.33204056262739
6.491878,0.10414778,6.7743936,1.0,2017-08-02 17:27:55,52.98085549651444
6.477513,0.094570965,6.7887588,1.0,2017-08-02 17:27:56,61.34033548649053
6.5110316,0.142455,6.707356,1.0,2017-08-02 17:27:57,43.23313700371904
6.501455,0.089782566,6.7983356,1.0,2017-08-02 17:27:58,42.99153118785277
6.51582,0.108936176,6.793547,1.0,2017-08-02 17:27:59,43.05654745541862
6.5206084,0.142455,6.669049,1.0,2017-08-02 17:28:00,50.38587404857685
6.501455,0.08499416,6.7648168,1.0,2017-08-02 17:28:01,46.41854741461215
6.530185,0.142455,6.7121444,1.0,2017-08-02 17:28:02,63.6043954479127
6.4966664,0.09935937,6.793547,1.0,2017-08-02 17:28:03,61.37605061933782
6.491878,0.089782566,6.7839704,1.0,2017-08-02 17:28:04,63.50587258950051
6.539762,0.12808979,6.7265096,1.0,2017-08-02 17:28:05,55.93572297516901
6.491878,0.09935937,6.7887588,1.0,2017-08-02 17:28:06,37.406818773183105
6.4966664,0.108936176,6.7887588,1.0,2017-08-02 17:28:07,38.19392461266506
6.549339,0.11851298,6.721721,1.0,2017-08-02 17:28:08,38.05135819263521
6.501455,0.08020575,6.7839704,1.0,2017-08-02 17:28:09,55.94738394356202
6.539762,0.11372458,6.7360864,1.0,2017-08-02 17:28:10,60.59838482550202
6.4870896,0.08499416,6.7743936,1.0,2017-08-02 17:28:11,56.78854073506629
6.4870896,0.08020575,6.7839704,1.0,2017-08-02 17:28:12,63.12739826489732
6.501455,0.1376666,6.7504516,1.0,2017-08-02 17:28:13,56.028542846893956
6.5110316,0.08499416,6.740875,1.0,2017-08-02 17:28:14,54.613735473738544
6.5206084,0.10414778,6.745663,1.0,2017-08-02 17:28:15,38.836910612584894
6.5110316,0.11851298,6.75524,2.0,2017-08-02 17:28:16,57.123891954278534
6.530185,0.089782566,6.7360864,1.0,2017-08-02 17:28:17,46.89232473417842
6.4870896,0.11372458,6.7360864,1.0,2017-08-02 17:28:18,57.16216870583586
6.525397,0.142455,6.7648168,1.0,2017-08-02 17:28:19,46.75571696274676
6.506243,0.09935937,6.731298,1.0,2017-08-02 17:28:20,48.01994534621957
6.482301,0.11851298,6.7504516,1.0,2017-08-02 17:28:21,52.4071785175455
6.5445504,0.12808979,6.745663,1.0,2017-08-02 17:28:22,51.85799184194426
6.51582,0.09935937,6.75524,1.0,2017-08-02 17:28:23,40.510969050650935
6.5349736,0.10414778,6.7504516,1.0,2017-08-02 17:28:24,58.23896178455446
6.5445504,0.11372458,6.7600284,1.0,2017-08-02 17:28:25,63.39179244940511
6.4966664,0.108936176,6.745663,1.0,2017-08-02 17:28:26,58.74440007957616
6.539762,0.12808979,6.75524,1.0,2017-08-02 17:28:27,62.27009964795636
6.491878,0.09935937,6.745663,1.0,2017-08-02 17:28:28,59.47753202625496
6.477513,0.108936176,6.75524,1.0,2017-08-02 17:28:29,40.119049160414164
6.5349736,0.11851298,6.7600284,1.0,2017-08-02 17:28:30,44.2560928121754
6.491878,0.094570965,6.745663,1.0,2017-08-02 17:28:31,61.3790791536684
6.554127,0.10414778,6.7887588,1.0,2017-08-02 17:28:32,58.10286318269771
6.5445504,0.108936176,6.75524,1.0,2017-08-02 17:28:33,56.98202188228179
6.4870896,0.08499416,6.7265096,1.0,2017-08-02 17:28:34,60.38978362392449
6.525397,0.12808979,6.7648168,1.0,2017-08-02 17:28:35,57.15770066946134
6.501455,0.11372458,6.7504516,1.0,2017-08-02 17:28:36,64.45814785521576
6.539762,0.108936176,6.769605,1.0,2017-08-02 17:28:37,62.66290442528945
6.506243,0.1376666,6.769605,1.0,2017-08-02 17:28:38,56.52333617323319
6.5349736,0.10414778,6.75524,1.0,2017-08-02 17:28:39,59.95006867407212
6.506243,0.089782566,6.7648168,1.0,2017-08-02 17:28:40,55.471005068677364
