ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,GRAV_X,GRAV_Y,GRAV_Z,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,TIME,VOICE
0.10534488,0.29688102,9.883265,0.0047288267,2.9395422E-4,-0.0011805277,0.07118522,0.3126553,9.801407,0.024157219,6.1268284E-4,0.03248383,0.016139342,-0.002622587,0.0627249,2017-06-11 10:19:04,74.56273376540085
0.038307227,0.37349546,9.787497,0.0047248574,0.011688725,0.008914487,0.05060311,0.30660692,9.801726,0.017498627,-0.020579614,0.032164603,0.015765948,-0.0015911673,0.06293445,2017-06-11 10:19:05,59.84498755573745
0.05746084,0.29688102,9.854534,-0.006262723,0.0038517825,0.004179432,0.07217863,0.31297585,9.801389,-0.01769724,2.9213107E-4,0.046122465,0.01616139,-0.0026569308,0.06366339,2017-06-11 10:19:06,53.528352243819846
0.11492168,0.30645782,9.854534,0.0052370583,-0.008699038,-0.00936135,0.06375142,0.31759766,9.801299,0.031591013,-0.0043296707,0.0870733,0.016363118,-0.002257614,0.060946893,2017-06-11 10:19:07,58.65051191767532
0.02873042,0.29688102,9.864111,0.0,-0.0,0.0,0.05780095,0.33135477,9.80088,-0.030560253,-0.07256816,0.08749227,0.01704836,-0.0018825168,0.06267349,2017-06-11 10:19:08,52.51575337475651
0.06703765,0.31603462,9.864111,-7.474979E-4,-0.0034585127,-0.0033647872,0.05557358,0.31457353,9.801446,-0.014712539,0.03955551,0.01882441,0.016187832,-0.0018150103,0.063152865,2017-06-11 10:19:09,47.158888303482584
0.047884032,0.29688102,9.892841,-0.0073346775,-0.00522365,-0.014318463,0.063520946,0.31869286,9.801265,0.004580794,0.035436157,0.032625984,0.016421389,-0.0022193047,0.0623564,2017-06-11 10:19:10,50.07448951111404
0.095768064,0.2873042,9.864111,-0.0011418931,0.0030154733,-0.0036667234,0.057733584,0.3059405,9.801707,-0.0032521954,0.0073274886,0.08666511,0.015756734,-0.0019407828,0.06390866,2017-06-11 10:19:11,53.878925059442004
0.08619126,0.2873042,9.835381,0.0,-0.0,-0.0,0.0629614,0.315649,9.801367,0.018760685,0.011239343,0.05976526,0.016267305,-0.0021810539,0.06355,2017-06-11 10:19:12,60.15284608050266
0.05746084,0.36391866,9.854534,0.0041467575,0.004508564,-0.00760557,0.056183413,0.3169833,9.801365,0.03915902,-0.017335674,0.087006785,0.016309768,-0.0018615089,0.061731372,2017-06-11 10:19:13,56.12458566865052
0.095768064,0.2873042,9.844957,-0.0012632309,1.9492424E-4,0.0047125486,0.06662271,0.3200056,9.801201,0.028719716,0.02050308,0.032689996,0.01650145,-0.0023494104,0.0637824,2017-06-11 10:19:14,58.12341066107361
