ACC_X,ACC_Y,ACC_Z,LIGH_1,GRAV_X,GRAV_Y,GRAV_Z,LINACC_X,LINACC_Y,LINACC_Z,TIME,VOICE
3.9935284,1.0726024,8.791509,0.0,2.5197642,0.12258312,9.479762,0.7627395,0.7627395,0.040861044,2017-07-06 20:45:10,55.18746757596298
2.566584,1.3790601,9.691729,0.0,3.0781987,0.83084124,9.275456,-0.42223078,0.53119355,0.28602728,2017-07-06 20:45:11,57.5169663612464
3.86903,0.90021986,8.868123,0.0,2.73769,1.3620348,9.329938,0.8853226,0.08172209,0.14982383,2017-07-06 20:45:12,54.084464658598755
3.8402996,-0.009576807,9.998186,2.0,3.0237172,1.2122109,9.261836,1.1713499,-0.8989429,0.08172209,2017-07-06 20:45:13,55.53431942779366
4.0414124,0.9959879,9.346964,0.0,3.8273177,0.8580819,8.989429,0.17706451,-0.095342435,0.4086104,2017-07-06 20:45:14,55.919343220423954
3.8019924,1.0055647,9.414001,0.0,4.3993726,0.92618364,8.717022,-0.3405087,0.05448139,0.58567494,2017-07-06 20:45:15,57.03679895158248
4.0797195,1.1204864,9.059659,0.0,4.2086873,1.0487667,8.798745,-0.17706451,-0.12258312,0.6810174,2017-07-06 20:45:16,53.505125284083064
4.414908,1.5610195,8.868123,0.0,3.9226599,1.1713499,8.921328,0.35412902,0.17706451,0.08172209,2017-07-06 20:45:17,53.48559896600345
4.7022123,1.3790601,9.337387,0.0,4.2904096,1.293933,8.730643,0.36774936,0.24516624,-0.10896278,2017-07-06 20:45:18,55.353130428571916
5.0182467,1.8770541,8.015787,0.0,4.5491962,1.4573771,8.567199,0.32688835,-0.013620348,-0.040861044,2017-07-06 20:45:20,57.32598139264553
5.257667,1.934515,8.283937,2.0,4.835223,1.5527196,8.390134,0.46309182,0.53119355,-0.24516624,2017-07-06 20:45:21,59.95315004439723
5.2289367,0.90979666,8.8777,0.0,5.1621118,1.5799603,8.185829,0.068101734,-0.3949901,0.10896278,2017-07-06 20:45:22,60.89880796998471
5.985504,-0.12449849,8.389283,0.0,5.2165933,1.1032481,8.22669,0.23154591,-1.7706451,-0.068101734,2017-07-06 20:45:23,53.53304990256867
5.6407394,1.2162545,7.9583263,0.0,5.407278,0.7627395,8.144968,-0.040861044,0.13620347,0.24516624,2017-07-06 20:45:24,55.75178822900294
5.1906295,0.9768343,8.542512,0.0,5.407278,1.0351465,8.117727,0.095342435,-0.32688835,0.068101734,2017-07-06 20:45:25,56.86524714251158
4.865018,1.0055647,8.7532015,0.0,5.3119354,1.0079057,8.185829,-0.44947144,-0.040861044,0.667397,2017-07-06 20:45:26,55.356049392668545
4.6160207,0.8619126,9.030929,0.0,4.767122,0.95342433,8.512717,-0.12258312,-0.013620348,0.38136974,2017-07-06 20:45:27,58.56283542364385
4.6255975,0.8619126,8.983045,0.0,4.6172976,0.92618364,8.608059,0.095342435,-0.068101734,0.17706451,2017-07-06 20:45:28,56.200668972494014
3.1124623,2.0590134,9.471462,0.0,4.4129925,0.87170225,8.717022,-0.53119355,1.4165161,-0.27240694,2017-07-06 20:45:29,55.96602699500907
1.5610195,-0.47884035,10.821792,0.0,3.2007816,1.2803127,9.180114,-0.50395286,-0.5448139,0.08172209,2017-07-06 20:45:30,56.60530108233633
0.6512229,0.5267244,9.710882,0.0,2.233737,0.62653595,9.534244,-1.4709975,-0.31326798,0.23154591,2017-07-06 20:45:31,58.818674588817935
