ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,LIGH_1,TEMP_1,GRAV_X,GRAV_Y,GRAV_Z,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,TIME,VOICE
0.45324707,0.33036804,9.270996,-3.3569336E-4,-0.001663208,9.3078613E-4,0.27999878,33.291702,0.47689706,0.320502,9.789803,-0.03691247,0.04714507,-0.03502369,0.028119564,-0.0075643146,0.6625474,2018-01-30 01:02:10,72.20864097103086
0.42959595,0.30847168,9.271225,-0.0036773682,-0.0013885498,9.1552734E-4,0.27999878,33.40164,0.4730054,0.31703925,9.790104,-0.05309972,0.030637532,0.018187523,0.028454203,-0.0062729805,0.6923292,2018-01-30 01:02:11,57.576885700792545
0.44856262,0.27980042,9.261307,4.5776367E-4,-0.0013275146,0.0015258789,0.27999878,33.481598,0.4752715,0.31233573,9.790146,0.003763914,-0.02364105,-0.017588615,0.02858229,-0.0055305264,0.71581805,2018-01-30 01:02:12,37.76814758386111
0.4145813,0.29437256,9.289581,-0.0024414063,-0.0015258789,7.6293945E-5,0.27999878,33.541565,0.4643291,0.30616,9.790866,-0.0055329204,-0.017825067,-0.09744835,0.027870325,-0.0052939993,0.717175,2018-01-30 01:02:13,46.67740621469705
0.4338684,0.27087402,9.288086,-2.1362305E-4,-0.0013122559,0.0031738281,0.27999878,33.581543,0.46050608,0.31316245,9.790825,-0.022109002,-0.044454515,-0.011412621,0.028006358,-0.0050297785,0.71606946,2018-01-30 01:02:14,63.040068854907865
0.4459839,0.32940674,9.232956,-0.0013885498,-0.0019226074,-0.0031280518,0.27999878,33.611526,0.47529185,0.3125275,9.790138,-0.016188145,0.054409176,0.014933586,0.028467663,-0.0055028996,0.7160646,2018-01-30 01:02:15,65.04313526071412
0.44851685,0.28459167,9.233978,-0.0013275146,-2.2888184E-4,-0.0011444092,0.27999878,33.631516,0.4558795,0.31537467,9.79097,-0.036988914,0.012529582,0.035146713,0.027877726,-0.004720295,0.71558326,2018-01-30 01:02:16,35.82788771774274
0.34272766,0.25050354,9.020569,0.008987427,-0.022338867,-0.025100708,0.27999878,33.651505,0.42319158,0.31924734,9.792312,-0.022539437,-0.14567369,-0.3838873,0.026693318,-0.0032173216,0.72101647,2018-01-30 01:02:17,45.27914068602321
0.2132721,0.4477234,9.33757,0.013076782,0.06825256,-0.14247131,0.27999878,33.651505,0.25433278,0.40700978,9.794899,0.015957579,0.023270756,0.01586914,0.023659635,0.006274323,0.7293823,2018-01-30 01:02:18,59.10792544738563
1.3005829,-0.23963928,9.115234,-0.042526245,0.0158844,-0.032592773,0.27999878,33.651505,1.1594559,-0.26606932,9.734231,0.11935985,-0.0058205724,-0.025016785,0.033833463,-0.050157398,0.7340418,2018-01-30 01:02:19,64.05924825216063
-0.20228577,0.98184204,9.381073,-0.0054626465,0.09786987,0.25050354,0.27999878,33.64151,-0.075114325,0.6891576,9.782117,-0.064226024,0.24703616,0.058441162,0.024030909,0.025538152,0.6387189,2018-01-30 01:02:20,37.85117641896115
0.1748352,0.5562439,9.409302,-0.016052246,-0.1388092,0.059677124,0.27999878,33.64151,0.3731399,0.545788,9.784338,-0.11749545,0.06644195,0.16899586,0.034921154,-0.0018535005,0.63449657,2018-01-30 01:02:21,60.645680406198636
-0.098587036,0.559433,9.137619,0.037231445,0.045166016,1.007782,0.27999878,33.62152,-0.16208634,0.7723432,9.774845,0.17494577,-0.20412499,-0.049610138,0.027688382,0.0292395,0.5689395,2018-01-30 01:02:22,63.81575326028891
2.3889618,-0.4094391,9.36554,-1.0374298,-0.45568848,0.03944397,0.27999878,33.611526,2.1445465,-0.9202821,9.524935,0.59555197,0.34058702,0.49543858,0.01402133,-0.1275881,0.54039925,2018-01-30 01:02:23,50.428415618070304
5.7161713,-3.9125366,4.383133,-0.7400055,1.0027618,0.5656891,0.27999878,33.601532,5.6288595,-4.8472795,6.402359,0.15443182,0.013598442,-2.3971915,0.02166053,-0.41588482,0.65281874,2018-01-30 01:02:24,54.228347359186735
6.2935486,-5.4993286,4.578293,-0.14678955,-0.09806824,0.114715576,1.4100037,33.601532,6.334024,-5.5505667,5.024115,0.27867746,-0.3180952,-0.30251837,0.29271796,-0.39769036,0.8492336,2018-01-30 01:02:25,60.07946189490889
7.431946,-3.301529,3.6311798,0.37283325,0.1914978,-1.8896179,3.9600067,33.611526,7.6940193,-4.593432,3.9840734,-0.50438404,1.1026006,-0.18833399,0.39696783,-0.37047192,0.8123752,2018-01-30 01:02:26,52.59655981034926
9.382874,2.95076,1.3419495,-0.023254395,-0.009399414,-0.003768921,3.9600067,33.6615,9.379007,2.5767071,1.2510785,0.55585194,0.3778255,-0.12671089,0.6532513,-0.10138646,0.6842801,2018-01-30 01:02:27,44.053028623718845
8.755356,3.0814667,1.9653931,0.26029968,0.5486145,-0.014511108,2.5399933,33.71147,9.103616,2.7406867,2.4048288,0.30778027,0.2736194,-0.20092416,0.61281365,-0.0429803,0.7377947,2018-01-30 01:02:28,38.53148152604638
9.440369,2.697403,0.0766449,-0.0048217773,0.06428528,-0.023910522,0.27999878,33.741455,9.469092,2.547735,0.12542321,0.16989899,0.18152523,-7.385835E-4,0.6919947,-0.124047615,0.6443643,2018-01-30 01:02:29,36.698676817559566
