ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,LIGH_1,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,TIME,VOICE
2.232,6.06,7.62,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-22 10:04:59,-1.572104267879464
2.225,5.994,7.57,-0.013859275,0.008528785,0.0031982942,225.0,-0.034986734,-0.10863638,-0.04038334,0.29153362,-0.17756881,-0.16067313,2017-08-22 10:05:00,25.378768693117955
1.466,5.767,8.925,-0.06289978,0.32622603,0.07675906,225.0,0.38015664,0.20925856,-0.314353,0.28485692,-0.14808553,-0.14101538,2017-08-22 10:05:01,40.51782809737638
2.281,-4.185,8.754,-2.04371,0.2153518,-0.36886993,1250.0,0.9985943,-1.5552192,7.85791,-0.12976144,-0.19988136,0.19829276,2017-08-22 10:05:02,45.263835674530704
9.387,1.537,4.474,-0.7910448,0.32302773,-0.07569297,80.0,0.46989918,-0.519712,1.4318073,0.21111137,-0.5706871,0.12689795,2017-08-22 10:05:03,42.546545768030214
6.967,-2.666,6.305,-0.05970149,-0.047974415,-0.18763326,30.0,-0.050502777,-0.120517015,0.21403027,-0.12914756,-0.41979814,0.0491479,2017-08-22 10:05:04,36.25124874936917
7.773,-1.644,6.926,0.5565032,-0.4488273,-0.07675906,30.0,-0.33328772,0.101605654,0.31426382,-0.10211419,-0.44593018,0.038372815,2017-08-22 10:05:05,45.88911021432977
9.325,-1.114,0.42,-0.052238807,0.8848614,-0.08315565,80.0,-4.6088257,-3.087658,2.9401054,0.003963378,-0.46493262,0.12595093,2017-08-22 10:05:06,36.41137980118814
2.286,-6.009,9.505,-4.084222,0.53411514,-1.7739872,80.0,1.3768545,-2.9152327,-2.3422484,-0.090914816,0.26606315,-0.67604905,2017-08-22 10:05:07,50.34907061778035
-1.602,-8.548,4.088,-0.39872068,-0.041577823,-0.2782516,5.0,-1.3092782,-6.570816E-4,-0.40203238,-0.27827683,0.4327339,-0.7509711,2017-08-22 10:05:08,67.87223896539204
-0.24,-8.57,4.606,-0.0053304904,0.0,0.0,5.0,-0.0018593669,-0.0063152313,0.053460598,-0.5060818,-0.1484882,0.25103563,2017-08-22 10:05:09,63.74222581994732
