ACC_X,ACC_Y,ACC_Z,TIME,VOICE
0.7661445,0.30645782,-9.80665,2017-03-14 12:47:19,36.45170413618046
0.7661445,0.30645782,-9.80665,2017-03-14 12:47:20,44.555626144041426
0.61291564,0.30645782,-9.80665,2017-03-14 12:47:21,48.565303541408305
0.7661445,0.30645782,-9.959879,2017-03-14 12:47:22,49.70285352390957
0.61291564,0.30645782,-9.80665,2017-03-14 12:47:23,45.31732040338868
0.7661445,0.30645782,-9.80665,2017-03-14 12:47:24,50.009602637067744
0.7661445,0.30645782,-9.80665,2017-03-14 12:47:26,47.552069628214795
0.7661445,0.30645782,-9.959879,2017-03-14 12:47:27,58.00334493005522
0.61291564,0.30645782,-9.80665,2017-03-14 12:47:28,56.429849161491
0.61291564,0.30645782,-9.80665,2017-03-14 12:47:29,36.79714036065727
0.61291564,0.30645782,-9.80665,2017-03-14 12:47:30,34.558033447265885
0.61291564,0.30645782,-9.80665,2017-03-14 12:47:31,64.30429040616046
0.61291564,0.30645782,-9.80665,2017-03-14 12:47:32,67.68150490056757
0.61291564,0.30645782,-9.80665,2017-03-14 12:47:33,61.687841475051954
0.61291564,0.30645782,-9.80665,2017-03-14 12:47:35,41.0334362904313
0.7661445,0.30645782,-9.959879,2017-03-14 12:47:36,39.24062428019394
0.7661445,0.30645782,-9.80665,2017-03-14 12:47:37,39.13606606904461
0.7661445,0.30645782,-9.80665,2017-03-14 12:47:38,49.95433551461523
0.61291564,0.30645782,-9.80665,2017-03-14 12:47:39,46.204205769542526
0.7661445,0.30645782,-9.959879,2017-03-14 12:47:41,42.13128797170067
0.61291564,0.30645782,-9.80665,2017-03-14 12:47:42,53.74146651431261
0.61291564,0.30645782,-9.80665,2017-03-14 12:47:43,52.53107558486927
0.7661445,0.30645782,-9.80665,2017-03-14 12:47:44,52.53024614671013
0.7661445,0.30645782,-9.959879,2017-03-14 12:47:45,49.5713999411237
0.61291564,0.30645782,-9.80665,2017-03-14 12:47:46,41.836519081165555
0.7661445,0.30645782,-9.959879,2017-03-14 12:47:48,35.24136376592568
0.61291564,0.30645782,-9.80665,2017-03-14 12:47:50,34.48167766690658
0.61291564,0.30645782,-9.80665,2017-03-14 12:47:51,36.358923549497476
0.7661445,0.30645782,-9.959879,2017-03-14 12:47:53,41.39456424675872
0.61291564,0.30645782,-9.80665,2017-03-14 12:47:54,51.805992876150384
0.61291564,0.30645782,-9.80665,2017-03-14 12:47:55,55.179671111082094
0.61291564,0.30645782,-9.80665,2017-03-14 12:47:56,45.49165929051743
0.7661445,0.30645782,-9.80665,2017-03-14 12:47:57,46.510840134742324
0.7661445,0.30645782,-9.959879,2017-03-14 12:47:58,38.943515484671025
0.61291564,0.30645782,-9.80665,2017-03-14 12:47:59,42.06251544078054
0.7661445,0.30645782,-9.959879,2017-03-14 12:48:01,39.445836770535145
0.7661445,0.30645782,-9.80665,2017-03-14 12:48:02,38.079745118774035
0.61291564,0.30645782,-9.80665,2017-03-14 12:48:03,51.13508429055155
0.61291564,0.30645782,-9.80665,2017-03-14 12:48:04,46.92557908289594
0.7661445,0.30645782,-9.959879,2017-03-14 12:48:05,43.35092517782265
0.61291564,0.30645782,-9.80665,2017-03-14 12:48:08,49.5168249048638
0.61291564,0.30645782,-9.80665,2017-03-14 12:48:10,50.99949011951398
0.61291564,0.30645782,-9.80665,2017-03-14 12:48:13,41.85440333017284
0.7661445,0.30645782,-9.959879,2017-03-14 12:48:14,45.22652038686196
0.7661445,0.30645782,-9.959879,2017-03-14 12:48:15,39.12277390503084
0.61291564,0.30645782,-9.80665,2017-03-14 12:48:17,37.707569705719784
0.61291564,0.30645782,-9.80665,2017-03-14 12:48:18,48.63327438222018
0.7661445,0.30645782,-9.80665,2017-03-14 12:48:19,49.66180392030484
0.61291564,0.30645782,-9.80665,2017-03-14 12:48:20,51.471088520973666
0.7661445,0.30645782,-9.959879,2017-03-14 12:48:22,51.58547590930762
0.7661445,0.30645782,-9.959879,2017-03-14 12:48:24,38.27253635640522
0.7661445,0.30645782,-9.959879,2017-03-14 12:48:25,43.41332608920233
0.7661445,0.30645782,-9.959879,2017-03-14 12:48:27,46.51923855583235
0.7661445,0.30645782,-9.959879,2017-03-14 12:48:28,41.48231214036571
0.7661445,0.30645782,-9.959879,2017-03-14 12:48:29,36.0821253446453
0.7661445,0.30645782,-9.959879,2017-03-14 12:48:31,39.094791384056265
0.7661445,0.30645782,-9.959879,2017-03-14 12:48:33,39.00229896210313
0.7661445,0.30645782,-9.959879,2017-03-14 12:48:35,44.26908509401279
0.7661445,0.30645782,-9.959879,2017-03-14 12:48:39,50.3711280364023
0.7661445,0.30645782,-9.959879,2017-03-14 12:48:41,49.55447032002625
0.7661445,0.30645782,-9.959879,2017-03-14 12:48:44,52.232098766786606
0.7661445,0.30645782,-9.959879,2017-03-14 12:48:46,52.64106492010627
0.61291564,0.30645782,-9.80665,2017-03-14 12:48:48,48.197581896342314
0.7661445,0.30645782,-9.959879,2017-03-14 12:48:50,42.11938683842419
0.7661445,0.30645782,-9.80665,2017-03-14 12:48:51,56.591529009775
0.7661445,0.30645782,-9.80665,2017-03-14 12:48:52,60.997518988383476
0.7661445,0.30645782,-9.959879,2017-03-14 12:48:55,55.88296594880495
0.7661445,0.30645782,-9.959879,2017-03-14 12:48:56,48.97383677307975
0.61291564,0.30645782,-9.80665,2017-03-14 12:48:58,39.624017097080014
0.61291564,0.30645782,-9.80665,2017-03-14 12:48:59,55.513100529851364
0.61291564,0.30645782,-9.80665,2017-03-14 12:49:02,55.74086727210934
0.61291564,0.30645782,-9.80665,2017-03-14 12:49:03,52.12096834157979
0.7661445,0.30645782,-9.959879,2017-03-14 12:49:06,51.14239114690007
0.7661445,0.30645782,-9.959879,2017-03-14 12:49:07,45.10720433010882
0.61291564,0.30645782,-9.80665,2017-03-14 12:49:09,49.255283064565674
0.7661445,0.30645782,-9.80665,2017-03-14 12:49:10,52.53847676878106
0.7661445,0.30645782,-9.80665,2017-03-14 12:49:11,43.96064460763284
0.61291564,0.30645782,-9.959879,2017-03-14 12:49:12,53.66369575563621
0.7661445,0.30645782,-9.959879,2017-03-14 12:49:13,47.13543697863511
0.7661445,0.30645782,-9.80665,2017-03-14 12:49:14,51.81639624110015
0.61291564,0.30645782,-9.80665,2017-03-14 12:49:15,41.606183380004026
0.7661445,0.30645782,-9.80665,2017-03-14 12:49:16,42.07922134319617
0.61291564,0.30645782,-9.80665,2017-03-14 12:49:18,37.893760418867814
0.7661445,0.45968673,-9.80665,2017-03-14 12:49:19,44.125570086835886
0.7661445,0.30645782,-9.959879,2017-03-14 12:49:20,45.0284068922022
0.91937345,0.30645782,-9.80665,2017-03-14 12:49:21,43.64439923294077
0.91937345,0.30645782,-9.80665,2017-03-14 12:49:23,48.819685739977395
0.7661445,0.30645782,-9.80665,2017-03-14 12:49:24,47.21990686215306
0.61291564,0.30645782,-9.80665,2017-03-14 12:49:25,44.845840012223384
0.7661445,0.30645782,-9.959879,2017-03-14 12:49:26,48.27839130858468
0.7661445,0.30645782,-9.959879,2017-03-14 12:49:28,48.37973312924411
0.7661445,0.30645782,-9.959879,2017-03-14 12:49:29,50.225861796071634
0.7661445,0.30645782,-9.959879,2017-03-14 12:49:30,53.26469480830223
0.7661445,0.30645782,-9.959879,2017-03-14 12:49:31,46.8720245229904
0.7661445,0.15322891,-9.80665,2017-03-14 12:49:32,41.699745399871865
0.7661445,0.30645782,-9.959879,2017-03-14 12:49:33,45.455955401806925
0.7661445,0.30645782,-9.959879,2017-03-14 12:49:35,42.51557904277905
0.7661445,0.30645782,-9.959879,2017-03-14 12:49:37,40.81176502589777
0.7661445,0.30645782,-9.959879,2017-03-14 12:49:38,45.98536796522323
0.91937345,0.30645782,-9.80665,2017-03-14 12:49:39,44.68112503025853
0.7661445,0.30645782,-9.959879,2017-03-14 12:49:40,42.698956198028775
0.61291564,0.30645782,-9.80665,2017-03-14 12:49:45,39.18804528252204
0.61291564,0.30645782,-9.80665,2017-03-14 12:49:46,46.06022944458492
0.61291564,0.30645782,-9.80665,2017-03-14 12:49:47,43.51011361240089
1.0726024,0.30645782,-9.959879,2017-03-14 12:49:48,39.837065225799165
0.7661445,0.45968673,-9.80665,2017-03-14 12:49:49,53.474667477550696
0.91937345,0.30645782,-9.959879,2017-03-14 12:49:50,53.3836885234096
0.61291564,0.30645782,-9.80665,2017-03-14 12:49:51,49.619256237290315
0.7661445,0.30645782,-9.959879,2017-03-14 12:49:52,53.08458048574364
0.7661445,0.30645782,-9.80665,2017-03-14 12:49:53,49.38320853425576
0.91937345,0.15322891,-9.80665,2017-03-14 12:49:55,46.43398849012014
0.7661445,0.30645782,-9.959879,2017-03-14 12:49:56,44.26818517402189
0.61291564,0.30645782,-9.80665,2017-03-14 12:49:57,46.97327849066737
0.7661445,0.30645782,-9.80665,2017-03-14 12:49:58,48.261503646835195
0.61291564,0.30645782,-9.80665,2017-03-14 12:49:59,45.09306582342538
0.7661445,0.30645782,-9.80665,2017-03-14 12:50:00,44.92406251254906
0.61291564,0.30645782,-9.80665,2017-03-14 12:50:01,44.40765350672278
0.61291564,0.30645782,-9.80665,2017-03-14 12:50:02,52.033431300175934
0.61291564,0.30645782,-9.80665,2017-03-14 12:50:04,52.090498037550304
0.7661445,0.30645782,-9.959879,2017-03-14 12:50:05,47.35725336378599
0.7661445,0.30645782,-9.959879,2017-03-14 12:50:06,48.18797943988812
0.61291564,0.30645782,-9.80665,2017-03-14 12:50:09,46.922973720026285
0.7661445,0.30645782,-9.959879,2017-03-14 12:50:10,37.729529795094855
0.61291564,0.30645782,-9.80665,2017-03-14 12:50:12,42.73273570751863
0.7661445,0.30645782,-9.80665,2017-03-14 12:50:13,41.468225451163
0.45968673,0.30645782,-9.80665,2017-03-14 12:50:14,39.13355772809305
0.61291564,0.30645782,-9.80665,2017-03-14 12:50:15,39.341007840506734
0.7661445,0.30645782,-9.80665,2017-03-14 12:50:16,39.35970692077399
0.61291564,0.30645782,-9.80665,2017-03-14 12:50:17,37.320066996217356
0.61291564,0.30645782,-9.959879,2017-03-14 12:50:18,39.18468778065326
0.7661445,0.30645782,-9.80665,2017-03-14 12:50:19,42.58001626168867
0.61291564,0.30645782,-9.80665,2017-03-14 12:50:20,41.66096012315877
0.61291564,0.30645782,-9.80665,2017-03-14 12:50:21,49.08658191107901
0.7661445,0.30645782,-9.80665,2017-03-14 12:50:23,48.2748563683237
0.7661445,0.30645782,-9.80665,2017-03-14 12:50:24,42.891213026998194
0.61291564,0.30645782,-9.80665,2017-03-14 12:50:25,50.417486576214
0.61291564,0.30645782,-9.959879,2017-03-14 12:50:26,59.7812075309421
0.7661445,0.30645782,-9.959879,2017-03-14 12:50:27,61.36692847679112
0.7661445,0.30645782,-9.80665,2017-03-14 12:50:28,43.30545189695631
0.7661445,0.30645782,-9.80665,2017-03-14 12:50:29,45.91457204163265
0.61291564,0.30645782,-9.80665,2017-03-14 12:50:31,53.28042505748975
0.61291564,0.30645782,-9.80665,2017-03-14 12:50:32,53.03393097805981
0.7661445,0.30645782,-9.80665,2017-03-14 12:50:33,51.82538598026365
0.7661445,0.30645782,-9.80665,2017-03-14 12:50:34,48.27060695012811
0.61291564,0.30645782,-9.80665,2017-03-14 12:50:35,45.716667593121855
0.7661445,0.30645782,-9.80665,2017-03-14 12:50:36,54.88207148816028
0.61291564,0.30645782,-9.80665,2017-03-14 12:50:37,48.628527552947844
0.61291564,0.30645782,-9.80665,2017-03-14 12:50:38,40.048134051064004
0.61291564,0.30645782,-9.959879,2017-03-14 12:50:39,39.12388971344606
0.7661445,0.30645782,-9.959879,2017-03-14 12:50:41,43.753240100769794
0.61291564,0.30645782,-9.80665,2017-03-14 12:50:42,43.198452422795405
0.7661445,0.30645782,-9.80665,2017-03-14 12:50:43,53.80051614105063
0.7661445,0.30645782,-9.80665,2017-03-14 12:50:44,56.30484726646114
0.7661445,0.30645782,-9.80665,2017-03-14 12:50:45,54.275599934025685
0.7661445,0.30645782,-9.959879,2017-03-14 12:50:46,57.8151147399724
0.61291564,0.30645782,-9.80665,2017-03-14 12:50:48,44.23348001793024
0.7661445,0.30645782,-9.80665,2017-03-14 12:50:49,42.85392817656775
0.61291564,0.30645782,-9.80665,2017-03-14 12:50:50,42.28854967231018
0.7661445,0.30645782,-9.80665,2017-03-14 12:50:51,44.44886596768257
0.61291564,0.30645782,-9.80665,2017-03-14 12:50:52,50.83300915077875
0.7661445,0.30645782,-9.80665,2017-03-14 12:50:53,55.46434117259654
0.7661445,0.30645782,-9.80665,2017-03-14 12:50:54,52.91756868693806
0.61291564,0.30645782,-9.80665,2017-03-14 12:50:55,43.065560333624745
0.7661445,0.30645782,-9.80665,2017-03-14 12:50:56,50.22970119880811
0.7661445,0.30645782,-9.80665,2017-03-14 12:50:57,58.568982499948234
0.61291564,0.30645782,-9.80665,2017-03-14 12:50:58,49.93120289341259
0.7661445,0.30645782,-9.959879,2017-03-14 12:51:00,39.124488498914985
0.7661445,0.30645782,-9.80665,2017-03-14 12:51:01,43.5793596309298
0.61291564,0.30645782,-9.80665,2017-03-14 12:51:02,52.43433028527911
0.61291564,0.30645782,-9.80665,2017-03-14 12:51:03,51.17589550698035
0.7661445,0.30645782,-9.80665,2017-03-14 12:51:04,51.62391709845722
0.7661445,0.30645782,-9.959879,2017-03-14 12:51:05,50.261002112802025
0.7661445,0.30645782,-9.80665,2017-03-14 12:51:06,52.20896849945191
0.7661445,0.30645782,-9.80665,2017-03-14 12:51:07,55.98702159924687
0.7661445,0.30645782,-9.80665,2017-03-14 12:51:08,41.14725695311278
0.7661445,0.30645782,-9.80665,2017-03-14 12:51:09,39.96934726667531
0.7661445,0.30645782,-9.959879,2017-03-14 12:51:11,38.5279927349437
0.7661445,0.30645782,-9.80665,2017-03-14 12:51:12,43.52924407006662
0.7661445,0.30645782,-9.80665,2017-03-14 12:51:13,42.82264974366736
0.61291564,0.30645782,-9.80665,2017-03-14 12:51:14,43.45278174342322
0.7661445,0.30645782,-9.80665,2017-03-14 12:51:15,42.15095141468754
0.61291564,0.30645782,-9.80665,2017-03-14 12:51:16,43.580542526379304
0.61291564,0.30645782,-9.80665,2017-03-14 12:51:17,45.434022057129354
0.7661445,0.30645782,-9.80665,2017-03-14 12:51:18,49.2300454487014
0.61291564,0.30645782,-9.959879,2017-03-14 12:51:19,42.135348769258556
0.61291564,0.30645782,-9.80665,2017-03-14 12:51:21,50.92731785286544
0.61291564,0.30645782,-9.80665,2017-03-14 12:51:22,51.26501660689647
0.61291564,0.30645782,-9.80665,2017-03-14 12:51:23,46.019850224068236
0.61291564,0.30645782,-9.959879,2017-03-14 12:51:24,36.875665813479344
0.7661445,0.30645782,-9.80665,2017-03-14 12:51:25,39.86653053100656
0.61291564,0.30645782,-9.959879,2017-03-14 12:51:26,43.798852217962
0.61291564,0.30645782,-9.80665,2017-03-14 12:51:27,40.386080552759296
0.7661445,0.30645782,-9.80665,2017-03-14 12:51:28,47.29467373106327
0.61291564,0.30645782,-9.80665,2017-03-14 12:51:29,51.881176305939825
0.61291564,0.30645782,-9.80665,2017-03-14 12:51:30,43.138836905696564
0.7661445,0.30645782,-9.80665,2017-03-14 12:51:32,40.61286482645522
0.7661445,0.30645782,-9.80665,2017-03-14 12:51:33,40.69862265257087
0.61291564,0.30645782,-9.80665,2017-03-14 12:51:34,42.11216673944082
0.7661445,0.30645782,-9.959879,2017-03-14 12:51:35,41.66629203102581
0.7661445,0.30645782,-9.80665,2017-03-14 12:51:36,41.53173544790668
0.7661445,0.30645782,-9.959879,2017-03-14 12:51:37,46.283041185870104
0.61291564,0.30645782,-9.959879,2017-03-14 12:51:38,47.34066732912992
0.7661445,0.30645782,-9.80665,2017-03-14 12:51:39,47.23113278131767
0.61291564,0.30645782,-9.80665,2017-03-14 12:51:40,45.564203418204194
0.7661445,0.30645782,-9.80665,2017-03-14 12:51:41,41.68220713083355
0.7661445,0.30645782,-9.80665,2017-03-14 12:51:42,42.235425835799944
0.61291564,0.30645782,-9.959879,2017-03-14 12:51:44,54.234197905655286
0.61291564,0.30645782,-9.80665,2017-03-14 12:51:45,54.30547259231949
0.7661445,0.30645782,-9.80665,2017-03-14 12:51:46,55.08602842198299
0.61291564,0.30645782,-9.80665,2017-03-14 12:51:47,52.063379427345275
0.61291564,0.30645782,-9.80665,2017-03-14 12:51:48,44.60136938167503
0.7661445,0.30645782,-9.80665,2017-03-14 12:51:49,45.892855326957054
0.7661445,0.30645782,-9.80665,2017-03-14 12:51:51,42.54086567799728
0.7661445,0.30645782,-9.80665,2017-03-14 12:51:52,44.856064010503474
0.61291564,0.30645782,-9.80665,2017-03-14 12:51:53,44.32693731714066
0.7661445,0.30645782,-9.80665,2017-03-14 12:51:54,43.98144079125731
0.61291564,0.30645782,-9.80665,2017-03-14 12:51:55,48.63585581321602
0.61291564,0.30645782,-9.80665,2017-03-14 12:51:56,40.86869929906136
0.61291564,0.30645782,-9.959879,2017-03-14 12:51:57,46.67793024350597
0.7661445,0.30645782,-9.80665,2017-03-14 12:51:59,48.47248752550201
0.61291564,0.30645782,-9.80665,2017-03-14 12:52:00,45.36734193101882
0.61291564,0.30645782,-9.80665,2017-03-14 12:52:01,47.99835795681353
0.61291564,0.30645782,-9.80665,2017-03-14 12:52:02,47.247936062031464
0.61291564,0.30645782,-9.80665,2017-03-14 12:52:03,52.67108697943058
0.7661445,0.30645782,-9.80665,2017-03-14 12:52:04,52.04613849554774
0.7661445,0.30645782,-9.80665,2017-03-14 12:52:05,36.051098880265364
0.7661445,0.30645782,-9.80665,2017-03-14 12:52:06,44.4977040598058
0.7661445,0.30645782,-9.80665,2017-03-14 12:52:07,42.607152866517175
0.7661445,0.30645782,-9.80665,2017-03-14 12:52:08,45.68062362506425
0.7661445,0.30645782,-9.80665,2017-03-14 12:52:09,39.06320097520651
0.7661445,0.30645782,-9.80665,2017-03-14 12:52:10,38.599246920132906
0.61291564,0.30645782,-9.959879,2017-03-14 12:52:12,39.914396390028045
0.7661445,0.30645782,-9.959879,2017-03-14 12:52:13,38.5791032294097
0.61291564,0.30645782,-9.80665,2017-03-14 12:52:14,42.423896615307754
0.61291564,0.30645782,-9.653421,2017-03-14 12:52:15,45.57764203406397
0.7661445,0.45968673,-9.959879,2017-03-14 12:52:16,46.29092830459189
1.685518,0.0,-9.80665,2017-03-14 12:52:17,45.71516584119988
1.8387469,0.30645782,-9.653421,2017-03-14 12:52:18,46.47517940201213
1.8387469,0.30645782,-9.653421,2017-03-14 12:52:19,50.656642962412526
1.685518,0.30645782,-9.80665,2017-03-14 12:52:20,54.616182885160654
1.8387469,0.30645782,-9.653421,2017-03-14 12:52:21,52.64594288785284
1.9919758,0.45968673,-9.653421,2017-03-14 12:52:22,53.98637295370669
2.1452048,0.30645782,-9.653421,2017-03-14 12:52:24,51.08934547398523
1.9919758,0.30645782,-9.653421,2017-03-14 12:52:25,45.89674525892781
1.9919758,0.45968673,-9.653421,2017-03-14 12:52:26,50.88799950514871
2.1452048,0.45968673,-9.653421,2017-03-14 12:52:27,58.31865618051629
1.9919758,0.30645782,-9.653421,2017-03-14 12:52:28,50.482395769524395
