ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,GRAV_X,GRAV_Y,GRAV_Z,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,TIME,VOICE
-0.11492168,0.10534488,9.825804,0.0031567414,-0.0033704443,-0.06785288,-0.08536347,0.12150472,9.805527,-0.009978965,-0.012541943,0.069225684,8.902998E-4,0.0075187506,0.7449536,2017-06-15 16:27:17,71.07965844302373
-0.11492168,0.19153613,9.825804,0.004708852,-0.0011649006,0.010932561,-0.10253478,0.119917445,9.805381,0.0071923533,-0.038195364,-0.03959245,2.0848078E-4,0.008041945,0.74292296,2017-06-15 16:27:18,56.73572694224434
-0.076614454,0.12449849,9.825804,0.0038315393,0.0047074826,-0.07788906,-0.07764944,0.11691769,9.805646,-0.01769299,-0.007954915,0.08272632,0.0010130856,0.007084162,0.74629205,2017-06-15 16:27:19,64.22986677465623
-0.076614454,0.15322891,9.710882,-0.0,0.0,0.0,-0.08683435,0.10955316,9.805654,0.005112261,0.040270664,0.041857798,4.397152E-4,0.007114066,0.7438488,2017-06-15 16:27:20,59.85520286940206
-0.12449849,0.11492168,9.873688,0.00508149,-0.0057700076,0.022651495,-0.091617405,0.10909874,9.805616,-0.05820642,0.040725082,0.041895203,2.4915187E-4,0.0072596115,0.743265,2017-06-15 16:27:21,62.77491580771819
-0.11492168,0.10534488,9.864111,0.0,-0.0,0.0,-0.08511176,0.10837186,9.805682,-0.010230673,-0.013029428,0.06906939,4.3837147E-4,0.00701226,0.7463627,2017-06-15 16:27:22,54.649294222143155
-0.06703765,0.10534488,9.883265,-1.9992363E-5,-0.005189842,-0.01609868,-0.087794565,0.11882268,9.805537,-0.0075478666,0.00376045,0.06921487,7.3188904E-4,0.007497149,0.74271154,2017-06-15 16:27:23,56.61848434709797
-0.02873042,0.15322891,9.892841,0.0043327487,0.0034350986,-0.027062286,-0.09399987,0.11677415,9.805505,-0.042203605,-0.021431716,0.055626947,4.060445E-4,0.007632572,0.7445429,2017-06-15 16:27:24,60.041600569066546
-0.095768064,0.15322891,9.883265,0.005175382,-0.0035210089,-0.025067713,-0.09548782,0.11178514,9.805549,1.4538359E-4,0.03803867,0.069203235,1.8247536E-4,0.0074937427,0.7443007,2017-06-15 16:27:25,60.037586383167856
-0.076614454,0.11492168,9.864111,0.0017177685,0.0021745989,0.02375974,-0.084459186,0.116643295,9.805593,0.0027371016,0.01956018,0.08277953,7.900162E-4,0.007300064,0.7421416,2017-06-15 16:27:26,65.87844672346374
-0.10534488,0.095768064,9.825804,-0.0031558967,0.0034992653,0.10324264,-0.090346135,0.11018774,9.805615,-0.0049962983,-0.028465658,0.05551638,3.1818118E-4,0.007258253,0.7447649,2017-06-15 16:27:27,61.21714786307895
-0.10534488,0.1436521,9.825804,-0.003051133,-0.0057278937,-0.021963675,-0.066534504,0.110243924,9.805806,-0.028807929,-0.0012811421,0.05532601,0.0012280303,0.006449484,0.7443846,2017-06-15 16:27:28,61.21961388075307
-0.095768064,0.11492168,9.864111,-0.0037941525,0.0030588962,-0.008462563,-0.07842575,0.112387,9.805693,-0.016916687,0.010196128,0.041818723,8.551539E-4,0.0069350153,0.743854,2017-06-15 16:27:29,64.26742835028631
-0.11492168,0.1340753,9.883265,0.0042154505,-0.0024712025,-0.054591246,-0.09300932,0.10624625,9.805634,0.011287241,0.02995722,0.055498097,9.336184E-5,0.0071990583,0.74379873,2017-06-15 16:27:30,66.89028050875703
-0.06703765,0.08619126,9.844957,0.0014813382,0.003127418,-0.0077168955,-0.07818861,0.12184974,9.805582,0.02370722,-0.026507301,0.02830894,0.0011789191,0.007287102,0.74455595,2017-06-15 16:27:31,66.5036292948887
-0.10534488,0.1340753,9.844957,3.607276E-4,-0.0047220904,-0.014696613,-0.077017955,0.11738381,9.805646,-0.031944823,0.01881967,0.055485625,0.0010773342,0.007076795,0.7439933,2017-06-15 16:27:32,63.12109413245891
-0.095768064,0.095768064,9.892841,0.007625046,9.2978985E-4,-0.054048438,-0.081661634,0.12605181,9.805501,0.013559902,-0.030709391,0.08287097,0.0011858928,0.0075655133,0.7449251,2017-06-15 16:27:33,63.96003945843888
-0.076614454,0.12449849,9.844957,-0.0044381456,-0.0020344954,-7.448998E-5,-0.080986194,0.12850279,9.805475,-0.02797659,-0.019540008,0.028416181,0.0013242263,0.0076306085,0.7423576,2017-06-15 16:27:34,58.941281595566466
-0.05746084,0.12449849,9.950302,-0.0014961244,-0.009334322,0.012208631,-0.09308182,0.11298408,9.805559,0.038600422,0.009599045,0.06919326,2.8559737E-4,0.007458483,0.7468931,2017-06-15 16:27:35,63.49619888823915
-0.038307227,0.11492168,9.902418,1.9345804E-4,-0.0044557895,-0.001987554,-0.07475249,0.11368912,9.805706,0.020271102,-0.018346688,0.2052496,0.0010196428,0.006862111,0.74572164,2017-06-15 16:27:36,59.14784523898055
-0.11492168,0.1340753,9.873688,0.00481142,0.0031301805,0.035419114,-0.094880834,0.12049694,9.80545,0.026779098,-0.02515451,0.08292168,4.943024E-4,0.0078042154,0.74497014,2017-06-15 16:27:37,58.306144120586666
-0.076614454,0.095768064,9.940725,0.003985294,-0.004168603,0.039549295,-0.09080889,0.13189901,9.805343,0.0635682,-0.009315889,0.083029754,0.0010430657,0.008098047,0.744451,2017-06-15 16:27:38,52.47206954967055
-0.095768064,0.095768064,9.873688,-0.0053922655,-0.0010322196,0.0041882847,-0.091496825,0.12316921,9.8054495,0.05063579,-5.8608066E-4,0.110163204,7.210297E-4,0.007789953,0.7443452,2017-06-15 16:27:39,60.59031002848714
-0.095768064,0.095768064,9.864111,-2.8207578E-4,-0.002865141,0.003943762,-0.08394771,0.11606864,9.805604,0.0022256256,0.02013483,0.06914754,7.68333E-4,0.0072631342,0.7441136,2017-06-15 16:27:40,60.02076776434287
-0.08619126,0.1340753,9.883265,0.0037966361,-0.004407855,-0.003720227,-0.0823874,0.12720971,9.80548,0.02790601,-0.004626582,0.028411193,0.001213695,0.007631658,0.7435261,2017-06-15 16:27:41,60.85119191914676
-0.11492168,0.15322891,9.864111,-0.0,-0.0,0.0,-0.08641576,0.114854015,9.805597,-0.008926669,0.021349454,0.082774535,6.498097E-4,0.0072996668,0.7426029,2017-06-15 16:27:42,58.40271178920456
-0.095768064,0.11492168,9.864111,-0.004764103,-0.0065872767,0.026397938,-0.077659465,0.12218968,9.805582,-0.01768297,0.014013795,0.13727172,0.0011880569,0.0072857067,0.7466163,2017-06-15 16:27:43,61.18076578234926
-0.08619126,0.12449849,9.816227,0.005390297,-5.916357E-4,-0.012701558,-0.084813565,0.120369166,9.805545,-0.01052887,0.002213961,0.05558705,8.759665E-4,0.00745651,0.7446494,2017-06-15 16:27:44,63.39022156572589
-0.08619126,0.12449849,9.883265,0.0,0.0,0.0,-0.06746077,0.12416474,9.805633,-0.05512236,-0.0015816124,0.109980315,0.0016706708,0.0070084953,0.7440148,2017-06-15 16:27:45,60.5134352658169
-0.095768064,0.1340753,9.825804,-0.0015211465,0.009078639,0.012396898,-0.08880237,0.1190685,9.805527,-0.061021455,-0.010105721,0.08284603,6.7434576E-4,0.0075434027,0.7451718,2017-06-15 16:27:46,60.23370550835986
-0.076614454,0.1436521,9.864111,-0.004486149,-0.005867425,0.025704164,-0.09504216,0.12125838,9.80544,0.040560775,-0.025915949,0.055690963,5.459666E-4,0.007836472,0.7422494,2017-06-15 16:27:47,55.77058132650387
-0.10534488,0.11492168,9.864111,-0.011621933,-0.0011132613,-0.0073774117,-0.070018224,0.12398644,9.805616,-0.011703862,-0.028644003,0.0691359,0.0015848004,0.0070850262,0.7423885,2017-06-15 16:27:48,55.83341079895404
-0.11492168,0.10534488,9.883265,-4.5446568E-4,0.007366268,0.06509287,-0.07271027,0.124889545,9.805586,-0.036252514,0.024934275,0.08278617,0.0014962194,0.0072148326,0.7440138,2017-06-15 16:27:49,65.17512013856715
-0.08619126,0.11492168,9.844957,-0.0037670787,-0.003095689,0.01691656,-0.07605845,0.12168748,9.805601,-0.032904334,0.014516004,0.08277121,0.0012519937,0.007208832,0.74476665,2017-06-15 16:27:50,65.44469272302362
-0.095768064,0.11492168,9.844957,-0.0060783937,0.0026387987,0.0052550407,-0.07999021,0.11806707,9.8056135,-0.00173188,0.0045160553,0.10999943,9.823998E-4,0.007204725,0.74449885,2017-06-15 16:27:51,63.63233751082595
-0.1436521,0.1340753,9.749189,0.010525732,0.016299563,0.03172322,-0.104909025,0.12839492,9.80525,0.009566597,-0.033052493,0.055882163,4.1930412E-4,0.00844358,0.7420133,2017-06-15 16:27:52,61.73356239393972
