ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,LIGH_1,GRAV_X,GRAV_Y,GRAV_Z,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,HUMI_1,TEMP_2,TIME,VOICE
7.302315,-0.12090719,6.7708025,5.326322E-4,-0.014913702,-0.0039947415,7.642,7.1973314,-0.10591566,6.6601386,0.10498381,-0.014991529,0.11066389,0.259494,-0.305107,0.603837,43.339405,25.597246,2017-05-12 21:16:57,-Infinity
7.301717,-0.09935937,6.7624226,0.0018642128,-0.01438107,-0.0053263223,7.6296,7.19402,-0.10336627,6.6637564,0.11727381,-0.005569905,0.13637495,0.177231,-0.358932,0.417483,43.339405,25.597246,2017-05-12 21:16:58,49.98687362793682
7.3166804,-0.11611878,6.7450647,0.0026631611,-0.013848438,-0.0029294773,7.6886,7.2006025,-0.11171178,6.65651,0.11966896,-0.00739976,0.108306885,0.17523,-0.360426,0.413323,43.339405,25.597246,2017-05-12 21:16:59,74.29680710635738
7.3208704,-0.12150574,6.7731967,-2.663161E-4,-0.015978966,-0.004261058,7.642,7.1996264,-0.10806524,6.657624,0.12124395,-0.013440497,0.11557293,0.170836,-0.362451,0.403021,42.90444,25.73176,2017-05-12 21:17:00,64.44335121573363
7.291541,-0.11851298,6.7600284,0.0013315806,-0.013848438,-0.005060006,7.6296,7.1974316,-0.111766726,6.6599374,0.10428524,0.0010349005,0.115055084,0.168934,-0.363179,0.3993,42.90444,25.73176,2017-05-12 21:17:01,44.48776732496853
7.303512,-0.11552023,6.7749925,-2.663161E-4,-0.016245283,-0.004261058,7.642,7.200577,-0.11253858,6.6565185,0.102935314,-0.0029816478,0.11847401,0.16905,-0.363365,0.399396,42.90444,25.73176,2017-05-12 21:17:02,63.24641556406678
7.3112936,-0.107140526,6.751649,-2.663161E-4,-0.01571265,-0.0034621095,7.6296,7.196752,-0.104924016,6.660784,0.11394262,-0.012391865,0.10044193,0.168453,-0.363343,0.397486,42.90444,25.73176,2017-05-12 21:17:03,72.69693310001722
7.3047094,-0.107739076,6.739678,7.9894834E-4,-0.013848438,-0.0039947415,7.642,7.1978984,-0.11505291,6.659377,0.11818361,-0.014233977,0.11262226,0.167695,-0.363792,0.396822,42.90444,25.73176,2017-05-12 21:17:04,50.84433075658023
7.3148847,-0.12330139,6.716933,2.663161E-4,-0.014114754,-0.0026631611,7.642,7.197294,-0.10381021,6.660212,0.12956142,-0.005125962,0.09742212,0.170164,-0.362585,0.401203,42.90444,25.73176,2017-05-12 21:17:05,55.05152511696995
7.3083005,-0.11851298,6.7869635,5.326322E-4,-0.013582122,-0.0029294773,7.6296,7.197818,-0.11314707,6.659497,0.11407423,-0.0041688085,0.081976414,0.173947,-0.360836,0.410805,42.90444,25.73176,2017-05-12 21:17:06,65.5645141637524
