ACC_X,ACC_Y,ACC_Z,LIGH_1,TIME,VOICE
9.107,4.089,3.342,35.0,2017-07-12 18:02:36,-2.2213158549864427
8.178,4.683,2.068,12.0,2017-07-12 18:02:37,32.486154344769
7.757,5.334,2.403,17.0,2017-07-12 18:02:38,33.71227011853003
8.763,1.417,5.305,26.0,2017-07-12 18:02:39,33.916324414195465
6.225,-0.201,8.102,41.0,2017-07-12 18:02:40,37.07569261337609
5.028,-0.948,7.508,119.0,2017-07-12 18:02:41,34.15743413582531
3.562,-0.239,9.117,106.0,2017-07-12 18:02:42,40.173152439489535
3.083,-0.162,9.347,101.0,2017-07-12 18:02:43,41.86385720932524
3.074,-0.153,9.337,103.0,2017-07-12 18:02:44,36.64976916131867
3.064,-0.172,9.337,101.0,2017-07-12 18:02:45,34.9190613589239
3.16,-0.143,9.376,102.0,2017-07-12 18:02:46,37.139022405353316
3.055,-0.181,9.318,106.0,2017-07-12 18:02:47,34.713630597995156
3.055,-0.134,9.289,102.0,2017-07-12 18:02:48,35.96557259134528
3.102,-0.134,9.404,102.0,2017-07-12 18:02:49,35.6996954929006
3.102,-0.162,9.318,103.0,2017-07-12 18:02:50,35.36889718231696
3.064,-0.162,9.318,101.0,2017-07-12 18:02:51,34.28134477524416
3.093,-0.143,9.289,105.0,2017-07-12 18:02:52,35.81027263453845
3.055,-0.153,9.299,106.0,2017-07-12 18:02:53,35.72659379103859
3.083,-0.172,9.328,102.0,2017-07-12 18:02:54,36.03014685963608
3.102,-0.201,9.366,102.0,2017-07-12 18:02:55,36.24345960345618
3.055,-0.162,9.347,102.0,2017-07-12 18:02:56,36.44399734499658
3.064,-0.172,9.347,101.0,2017-07-12 18:02:57,36.909844788572016
3.102,-0.153,9.328,103.0,2017-07-12 18:02:58,36.89525893148085
3.064,-0.162,9.328,101.0,2017-07-12 18:02:59,37.640106884568056
3.045,-0.172,9.395,103.0,2017-07-12 18:03:00,36.54657566779847
3.064,-0.172,9.308,104.0,2017-07-12 18:03:01,35.638526649627245
3.093,-0.143,9.366,103.0,2017-07-12 18:03:02,36.95708553324329
3.217,0.612,9.615,94.0,2017-07-12 18:03:03,35.99364766319026
6.636,-0.047,6.368,47.0,2017-07-12 18:03:04,46.97255368036028
6.062,-0.086,8.456,51.0,2017-07-12 18:03:05,38.14225738912474
8.322,-0.162,4.673,40.0,2017-07-12 18:03:06,45.367540095720436
8.696,-0.162,4.558,37.0,2017-07-12 18:03:07,35.311555956045524
9.117,0.028,3.179,25.0,2017-07-12 18:03:08,37.18195861095221
9.107,1.925,2.145,13.0,2017-07-12 18:03:09,35.105141167293255
9.088,0.316,3.457,25.0,2017-07-12 18:03:10,32.498093707993725
9.059,0.162,3.955,22.0,2017-07-12 18:03:11,33.936660145114075
8.581,0.287,4.798,32.0,2017-07-12 18:03:13,37.40300378571731
8.581,0.229,4.731,31.0,2017-07-12 18:03:14,34.81029934466382
8.724,1.628,3.648,25.0,2017-07-12 18:03:15,33.83932069744771
7.805,1.733,5.123,19.0,2017-07-12 18:03:16,35.99228076218991
8.456,1.925,4.482,28.0,2017-07-12 18:03:17,37.63445177221373
8.169,2.26,4.424,14.0,2017-07-12 18:03:18,37.97193804728028
8.188,1.944,4.731,15.0,2017-07-12 18:03:19,36.85200282040423
8.016,1.637,4.922,14.0,2017-07-12 18:03:20,38.51235648975442
8.083,2.011,4.74,26.0,2017-07-12 18:03:21,40.46659749482566
8.178,2.001,4.817,23.0,2017-07-12 18:03:22,36.49847203862858
7.977,1.79,5.095,33.0,2017-07-12 18:03:23,38.043580931497154
8.063,2.097,5.018,35.0,2017-07-12 18:03:24,38.12205746985987
8.083,2.241,5.2,35.0,2017-07-12 18:03:25,38.87877350424369
8.035,2.049,4.96,35.0,2017-07-12 18:03:26,37.913237950490924
8.035,2.212,4.989,35.0,2017-07-12 18:03:27,39.94340871562871
8.083,2.135,4.846,19.0,2017-07-12 18:03:28,38.07192164995092
8.159,2.116,4.817,25.0,2017-07-12 18:03:29,38.41791743271072
8.063,2.384,4.893,25.0,2017-07-12 18:03:30,38.352518700747574
8.025,2.298,4.826,29.0,2017-07-12 18:03:31,35.8673901490332
8.111,2.164,4.807,32.0,2017-07-12 18:03:32,35.05128241846079
8.13,2.097,4.673,32.0,2017-07-12 18:03:33,36.52986731292247
8.025,1.896,5.439,35.0,2017-07-12 18:03:34,34.33139842664878
7.767,1.254,5.171,32.0,2017-07-12 18:03:35,37.13551490068446
7.853,1.829,5.832,34.0,2017-07-12 18:03:36,37.568516778344936
7.881,1.666,5.449,32.0,2017-07-12 18:03:37,37.73057268089409
7.106,1.58,6.062,22.0,2017-07-12 18:03:38,38.247881445474256
8.188,-0.086,2.317,35.0,2017-07-12 18:03:39,35.931159546553324
8.772,1.168,3.304,31.0,2017-07-12 18:03:40,33.24862563494332
9.174,0.411,4.52,31.0,2017-07-12 18:03:41,33.00467466139872
8.849,0.928,3.591,30.0,2017-07-12 18:03:42,33.726964771564916
8.322,0.498,5.506,41.0,2017-07-12 18:03:43,34.2227396236749
7.853,-0.038,5.832,41.0,2017-07-12 18:03:44,37.263814927541844
8.159,-0.057,5.707,41.0,2017-07-12 18:03:45,36.73027840599937
8.504,-0.325,7.0,37.0,2017-07-12 18:03:46,51.60571511318915
7.728,-0.747,6.129,32.0,2017-07-12 18:03:47,36.651341114677734
7.747,-0.766,5.698,37.0,2017-07-12 18:03:48,36.32353969659195
7.46,-0.421,7.968,31.0,2017-07-12 18:03:49,36.36678168018825
7.881,-0.66,5.995,25.0,2017-07-12 18:03:50,40.531767671441855
7.91,-0.612,5.755,23.0,2017-07-12 18:03:51,40.97790534010269
7.929,-0.593,5.727,22.0,2017-07-12 18:03:52,33.83345780853909
7.996,-0.651,5.679,24.0,2017-07-12 18:03:53,35.80070115012256
7.929,-0.679,5.755,24.0,2017-07-12 18:03:54,38.02381759057856
7.949,-0.526,5.775,25.0,2017-07-12 18:03:55,35.19594987972602
7.441,-0.162,5.497,25.0,2017-07-12 18:03:56,35.460254646202905
7.949,-0.421,5.794,31.0,2017-07-12 18:03:58,34.89505441363547
7.862,-0.402,5.861,33.0,2017-07-12 18:03:59,37.34398960739762
7.891,-0.383,5.87,35.0,2017-07-12 18:04:00,35.622591662849075
7.901,-0.392,5.842,33.0,2017-07-12 18:04:01,36.322866237579085
7.949,-0.392,5.822,35.0,2017-07-12 18:04:02,34.20396411671801
7.891,-0.392,5.851,37.0,2017-07-12 18:04:03,34.61188902834656
7.862,-0.373,5.87,39.0,2017-07-12 18:04:04,34.9861217705479
7.881,-0.229,5.612,40.0,2017-07-12 18:04:05,35.74725696510913
7.901,-0.373,5.842,39.0,2017-07-12 18:04:06,35.341531981592354
8.571,-0.143,6.426,35.0,2017-07-12 18:04:07,36.70441282937357
6.579,0.612,6.828,43.0,2017-07-12 18:04:08,40.67083939109128
7.326,0.249,6.579,44.0,2017-07-12 18:04:09,67.54099315506448
7.585,0.201,6.138,43.0,2017-07-12 18:04:10,50.03935815885471
7.585,0.287,6.177,42.0,2017-07-12 18:04:11,36.41645853085183
8.83,0.086,5.449,42.0,2017-07-12 18:04:12,33.011993968454604
9.174,-0.191,3.792,40.0,2017-07-12 18:04:13,49.312594842481445
9.51,0.095,2.633,28.0,2017-07-12 18:04:14,36.42461718557585
