ACC_X,ACC_Y,ACC_Z,LIGH_1,GRAV_X,GRAV_Y,GRAV_Z,LINACC_X,LINACC_Y,LINACC_Z,TIME,VOICE
3.7196317,2.1586123,8.699851,163.0,4.658159,2.941995,8.117727,-0.47671217,-0.83084124,0.28602728,2017-01-29 12:49:09,67.8704728192582
3.9877822,1.5073894,8.719919,179.0,4.140586,2.2201166,8.608059,-0.08172209,-0.4086104,0.095342435,2017-01-29 12:49:10,68.9553108451234
4.351701,1.5935807,8.760058,130.0,3.881799,1.8932283,8.812365,0.58567494,-0.3405087,-0.19068487,2017-01-29 12:49:11,70.51810739854639
4.303817,1.6606183,8.790161,128.0,4.1814466,1.7025435,8.717022,-0.08172209,-0.068101734,0.095342435,2017-01-29 12:49:12,68.9720768145086
4.409162,2.6853366,8.228233,106.0,4.263169,1.6889231,8.676161,0.13620347,0.8172208,-0.13620347,2017-01-29 12:49:13,77.15449277688164
4.591121,2.570415,8.6195755,108.0,4.31765,2.2609777,8.512717,0.47671217,0.3949901,-0.027240695,2017-01-29 12:49:14,77.96571339447294
4.6773124,2.034114,8.348646,110.0,4.5491962,2.5061438,8.322032,0.05448139,-0.55843425,-0.08172209,2017-01-29 12:49:15,70.34867053409
4.897579,2.3788788,7.957303,86.0,4.671779,2.3290794,8.294791,0.10896278,-0.24516624,-0.25878662,2017-01-29 12:49:16,68.91061319645553
5.0603848,1.976653,8.438955,90.0,4.739881,2.2745981,8.281172,0.10896278,0.27240694,-0.27240694,2017-01-29 12:49:17,65.92979256543386
4.95504,1.8234241,8.298473,89.0,4.739881,2.2745981,8.281172,0.10896278,0.27240694,-0.27240694,2017-01-29 12:49:18,67.2805485018831
4.9741936,2.0532675,8.980816,91.0,4.739881,2.2745981,8.281172,0.10896278,0.27240694,-0.27240694,2017-01-29 12:49:19,68.43892674474026
4.9837704,2.216073,8.178061,91.0,4.739881,2.2745981,8.281172,0.10896278,0.27240694,-0.27240694,2017-01-29 12:49:20,70.4111907020285
4.95504,2.4554932,8.308508,90.0,4.739881,2.2745981,8.281172,0.10896278,0.27240694,-0.27240694,2017-01-29 12:49:21,70.21934216547622
4.859272,2.1873426,7.977372,89.0,4.739881,2.2745981,8.281172,0.10896278,0.27240694,-0.27240694,2017-01-29 12:49:22,69.13807414383729
4.964617,2.2639573,8.258336,87.0,4.739881,2.2745981,8.281172,0.10896278,0.27240694,-0.27240694,2017-01-29 12:49:23,69.28139536808442
