ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,LIGH_1,GRAV_X,GRAV_Y,GRAV_Z,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,HUMI_1,TEMP_2,TIME,VOICE
7.689577,-0.3250129,6.5786676,0.0015271631,0.006414085,-0.005192355,26.0,7.439511,-0.22624388,6.385365,0.24228525,-0.112535655,0.18971157,0.3042317,-0.28618968,0.6804508,60.427227,26.702507,2017-05-29 11:00:19,74.1123997939205
7.671621,-0.25079262,6.612785,0.022296581,-0.008552114,-0.0061086523,26.0,7.4372826,-0.097417004,6.391222,0.24810505,-0.175522,0.22156286,0.30702707,-0.28256196,0.6768539,60.427227,26.702507,2017-05-29 11:00:20,76.76921900732152
7.715315,-0.30226797,6.5655,0.024740042,-0.002443461,-0.01160644,24.0,7.4510856,-0.08070815,6.3753595,0.26602507,-0.22874242,0.18235874,0.3079841,-0.28299117,0.6756571,60.427227,26.702507,2017-05-29 11:00:21,82.62769111683045
7.7494326,-0.2621651,6.5499372,0.02565634,0.009773844,-0.007941248,23.0,7.4858317,-0.056593116,6.3347855,0.26360083,-0.20078355,0.21994019,0.3110392,-0.28338507,0.6753312,62.231525,26.702507,2017-05-29 11:00:22,81.5997190714395
7.751827,-0.3405752,6.5247984,0.0027488936,-0.0106901415,-0.0018325958,25.0,7.499666,-0.16154052,6.3165903,0.26353264,-0.16945787,0.18845558,0.30810058,-0.28805253,0.6754777,62.231525,26.702507,2017-05-29 11:00:23,77.8341219303014
7.7572136,-0.39504328,6.491878,0.020158553,-6.1086525E-4,-0.002443461,24.0,7.508227,-0.23130116,6.3042383,0.24060678,-0.13920155,0.20679331,0.30509326,-0.2923829,0.6734057,62.231525,26.702507,2017-05-29 11:00:24,80.91453260523474
7.748235,-0.3824737,6.463746,0.009162978,-0.010995574,-0.0012217305,25.0,7.503569,-0.25083297,6.309036,0.2446661,-0.117275536,0.18643332,0.3048425,-0.292154,0.6750208,63.009464,26.842245,2017-05-29 11:00:25,64.24267149156042
7.754221,-0.38606504,6.477513,0.016187929,0.0015271631,-0.01038471,23.0,7.522191,-0.30984014,6.284189,0.25417614,-0.08999154,0.20888567,0.3051395,-0.29408792,0.6775349,63.009464,26.842245,2017-05-29 11:00:26,80.30095208205572
7.7637978,-0.40462008,6.465542,0.029932396,9.162979E-4,-0.005497787,23.0,7.518782,-0.31909254,6.2878036,0.24082565,-0.08552754,0.20287704,0.30349153,-0.2954727,0.6752696,63.871956,26.842245,2017-05-29 11:00:27,84.06550054527445
7.829638,-0.3854665,6.4499793,0.006414085,-0.008552114,-0.005192355,22.0,7.570592,-0.35056964,6.2236342,0.2524619,-0.062430143,0.2173667,0.30786923,-0.2964785,0.6795082,63.871956,26.842245,2017-05-29 11:00:28,82.50663906558314
