ACC_X,ACC_Y,ACC_Z,LIGH_1,TIME,VOICE
-0.181,4.98,8.571,80.0,2017-06-03 14:12:47,-Infinity
0.086,5.439,8.226,74.0,2017-06-03 14:12:47,-Infinity
0.047,5.286,8.418,74.0,2017-06-03 14:12:47,-Infinity
0.009,5.401,8.111,62.0,2017-06-03 14:12:47,-Infinity
0.928,6.895,6.311,49.0,2017-06-03 14:12:47,-Infinity
2.039,7.508,6.119,41.0,2017-06-03 14:12:47,-Infinity
1.388,7.968,5.621,49.0,2017-06-03 14:12:47,-Infinity
3.572,6.091,7.0,54.0,2017-06-03 14:12:47,-Infinity
3.61,7.202,6.464,61.0,2017-06-03 14:12:47,-Infinity
2.576,7.048,6.732,61.0,2017-06-03 14:12:47,-Infinity
2.844,6.55,6.847,62.0,2017-06-03 14:12:47,-Infinity
1.963,6.972,6.349,62.0,2017-06-03 14:12:47,-Infinity
