ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,LIGH_1,TEMP_1,GRAV_X,GRAV_Y,GRAV_Z,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,TEMP_2,TIME,VOICE
4.0438066,-0.45968673,8.586804,-0.21059746,0.24806146,-0.031498004,1.42,25.5,4.3749547,-0.43724108,8.765621,-0.33114803,-0.022445641,-0.17881694,0.1663996,-0.15931912,0.7663136,0.0,2016-12-29 19:08:25,55.72071723196017
3.4799721,-0.48362875,8.439561,0.024827585,-0.025728267,0.048393898,1.42,25.5,3.869479,-0.57999533,8.992172,-0.3895067,0.09636662,-0.5526117,0.138145,-0.14979915,0.7630356,0.0,2016-12-29 19:08:26,70.68707218758925
3.728969,-0.32202014,8.508993,-0.013520069,0.013665212,-0.049614426,1.42,25.5,3.9555204,-0.3911527,8.964938,-0.22655134,0.069132574,-0.4559458,0.15039703,-0.14246309,0.77298385,0.0,2016-12-29 19:08:27,70.8899162239655
3.7612908,-0.29568392,8.499416,0.0056568203,0.0061870557,0.00897139,1.42,25.6,3.9419034,-0.3486556,8.97272,-0.1806126,0.052971713,-0.47330374,0.15055194,-0.14089999,0.770545,0.0,2016-12-29 19:08:28,68.96149578762927
3.7792473,-0.4261679,8.514978,-0.0060592243,-0.01726767,-0.03896897,1.42,25.5,3.9770682,-0.37349546,8.95611,-0.19782092,-0.05267244,-0.44113165,0.15095629,-0.14343823,0.7689138,0.0,2016-12-29 19:08:29,68.82001740657367
3.810372,-0.35194764,8.446744,0.0035286883,0.0146838715,0.0057710703,1.42,25.6,4.0644565,-0.35194764,8.917653,-0.25408465,0.0,-0.47090954,0.15282303,-0.14821672,0.757444,0.0,2016-12-29 19:08:30,70.45967667072672
4.045004,-0.007182605,8.295909,0.03868295,0.0018943065,0.07714272,1.42,25.6,4.131195,-0.29254153,8.889072,-0.08619126,0.2853589,-0.5931635,0.15453956,-0.15131795,0.7441,0.0,2016-12-29 19:08:31,68.88746851467616
3.845088,0.80804306,11.238382,0.51592165,-0.27614185,-0.046428483,1.42,25.6,3.989189,0.43364978,8.9480295,-0.14410101,0.37439328,2.2903533,0.174152,-0.11596488,0.75057274,0.0,2016-12-29 19:08:32,70.0126335220593
3.843891,2.0709844,8.7125,-0.30752718,0.083913274,-0.1508252,1.42,25.6,3.8733695,1.3488334,8.907627,-0.029478608,0.7221511,-0.19512744,0.1895119,-0.09960081,0.667117,0.0,2016-12-29 19:08:33,67.10434228608564
3.9240966,0.19752164,8.66701,0.30606538,-0.30278197,0.1570357,20.38,25.6,3.4240077,0.025737667,9.189395,0.5000889,0.17178397,-0.5223849,0.13383214,-0.11643793,0.7375753,0.0,2016-12-29 19:08:34,66.7666656252236
3.0933087,2.9364884,8.231265,-0.3320288,-0.24205337,-0.52473223,1.13,25.6,3.5342906,1.5140333,9.021352,-0.440982,1.4224551,-0.79008657,0.16999038,-0.1055374,0.5616529,0.0,2016-12-29 19:08:35,66.77617200339863
3.6032736,0.11492168,8.67539,0.2549319,0.12652811,0.3104351,28.3,25.6,3.801244,0.30092123,9.03482,-0.19797055,-0.18599954,-0.35942954,0.11477565,-0.16178755,0.5022324,0.0,2016-12-29 19:08:36,66.08617380790793
4.5166616,0.59017074,7.6410947,-0.23615634,0.02108185,-0.13590777,1.42,25.6,4.620061,0.6959645,8.621969,-0.10339958,-0.10579379,-0.98087454,0.16762298,-0.17971428,0.54817027,0.0,2016-12-29 19:08:38,66.88541509821312
4.6938324,0.2873042,8.152257,-0.024168985,-0.020459203,-0.03683764,14.72,25.5,4.8874636,0.21398178,8.499117,-0.19363107,0.07332243,-0.34685996,0.15160193,-0.20899683,0.53250396,0.0,2016-12-29 19:08:39,67.90889243599527
4.537012,0.4309563,7.8158712,-0.21059026,0.43653923,0.01429505,14.72,25.5,4.5570636,0.08319851,8.683022,-0.020051438,0.3477578,-0.86714995,0.13369338,-0.19852309,0.5275548,0.0,2016-12-29 19:08:40,68.22882798354524
2.5222914,-1.0319009,8.811859,0.013115269,-0.24309947,0.02388243,33.11,25.5,2.674024,-1.0383353,9.377639,-0.15173253,0.006434417,-0.5657798,0.026629444,-0.14546238,0.51811904,0.0,2016-12-29 19:08:41,68.32133620258743
4.0342298,-0.6548142,8.256405,0.16438203,-0.096086584,0.075016454,33.11,25.5,4.098574,-0.6428431,8.88578,-0.06434417,-0.011971008,-0.62937576,0.08407453,-0.19969907,0.513615,0.0,2016-12-29 19:08:42,68.51878819750122
4.811148,0.33877954,7.905654,0.0013962954,0.044532582,-0.026182868,16.41,25.5,4.9224787,0.3196259,8.475624,-0.11133038,0.019153614,-0.56996965,0.1561756,-0.20850094,0.527508,0.0,2016-12-29 19:08:43,69.06775893257331
4.999093,0.5386954,7.8829093,0.026962642,-0.0012737899,0.022819296,16.41,25.5,5.2281885,0.6015432,8.27481,-0.22909518,-0.06284779,-0.3919009,0.17871983,-0.2148373,0.5256453,0.0,2016-12-29 19:08:44,71.27356446406444
5.0038815,0.712275,7.8027034,0.0024607608,0.028562136,-0.0027454528,3.96,25.5,5.23986,0.7309797,8.257003,-0.2359785,-0.018704701,-0.45429978,0.1850709,-0.21155763,0.52599597,0.0,2016-12-29 19:08:45,72.12756649911881
4.9164934,0.7062895,7.9272017,-0.013516874,0.005111405,-0.014466025,7.36,25.5,5.2002063,0.7368156,8.281544,-0.2837129,-0.030526072,-0.35434186,0.18387532,-0.20962988,0.525715,0.0,2016-12-29 19:08:46,69.80776066370508
4.847061,0.46926352,8.002619,-0.0017981663,0.039193474,0.008968461,11.6,25.6,5.0899234,0.58777654,8.3616,-0.24286184,-0.11851298,-0.35898063,0.17239562,-0.20965847,0.5219669,0.0,2016-12-29 19:08:47,29.396342848614836
4.912902,0.6356605,7.964312,0.0099200085,-0.0023560985,4.4554684E-4,11.6,25.6,5.138256,0.64718264,8.327482,-0.22535424,-0.011522096,-0.36317047,0.1770352,-0.20992531,0.523177,0.0,2016-12-29 19:08:48,60.76075226429492
4.894945,0.60812724,7.839813,-0.01671027,0.018934542,0.008964999,11.6,25.7,5.1413984,0.6485294,8.325537,-0.24645314,-0.040402155,-0.48572367,0.17747606,-0.20979606,0.52423286,0.0,2016-12-29 19:08:49,58.66983878715559
4.794389,0.46088383,7.97748,-0.017773138,0.013582654,-0.010214288,11.6,25.7,5.0394955,0.58074355,8.392574,-0.2451064,-0.119859725,-0.41509473,0.17040011,-0.20751008,0.5220654,0.0,2016-12-29 19:08:50,31.517922639300394
