ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,LIGH_1,TIME,VOICE
0.0,0.0,9.80665,-0.0031926755,-0.006385351,-0.005321126,1.0,2017-06-10 14:56:45,18.119657844011464
-0.15322891,-0.15322891,9.80665,0.0021284502,-0.0042569004,-0.0021284502,1.0,2017-06-10 14:56:46,52.35213095458982
-0.15322891,-0.15322891,9.80665,-0.0042569004,-0.0042569004,-0.0031926755,1.0,2017-06-10 14:56:47,38.557280755568726
-0.15322891,0.0,9.80665,-0.0,0.0021284502,-0.006385351,1.0,2017-06-10 14:56:48,42.58775820675627
-0.15322891,0.0,9.80665,0.0010642251,-0.006385351,-0.0031926755,1.0,2017-06-10 14:56:49,17.40017090502173
-0.15322891,0.0,9.653421,-0.0,-0.0021284502,-0.0031926755,1.0,2017-06-10 14:56:50,12.30235979730515
0.0,0.0,9.80665,-0.0010642251,-0.0010642251,-0.0010642251,1.0,2017-06-10 14:56:51,52.449686365785425
0.0,-0.15322891,9.80665,-0.0042569004,-0.0021284502,-0.007449576,1.0,2017-06-10 14:56:52,49.915834460381916
0.0,0.0,9.80665,-0.0010642251,0.0010642251,-0.005321126,1.0,2017-06-10 14:56:53,50.32700141475128
-0.15322891,0.0,9.80665,-0.0031926755,-0.0031926755,-0.0042569004,1.0,2017-06-10 14:56:54,45.334349777279314
0.0,0.0,9.80665,-0.0021284502,-0.0010642251,-0.0021284502,1.0,2017-06-10 14:56:55,47.904986220900064
-0.15322891,0.0,9.80665,-0.005321126,-0.0042569004,-0.0010642251,1.0,2017-06-10 14:56:56,52.65515644193658
0.0,0.0,9.80665,-0.006385351,-0.0042569004,-0.0010642251,1.0,2017-06-10 14:56:57,48.714800397115766
0.0,0.0,9.80665,-0.0042569004,0.0,-0.0021284502,1.0,2017-06-10 14:56:58,49.92729854333842
0.0,-0.15322891,9.80665,-0.006385351,0.0010642251,-0.0021284502,1.0,2017-06-10 14:56:59,35.69587736268985
-0.15322891,0.0,9.653421,-0.0010642251,-0.006385351,-0.0021284502,1.0,2017-06-10 14:57:00,11.954960597650771
-0.15322891,-0.15322891,9.80665,-0.005321126,-0.0031926755,-0.0010642251,1.0,2017-06-10 14:57:01,50.307431645357774
-0.15322891,0.0,9.80665,0.0010642251,-0.0021284502,-0.0031926755,1.0,2017-06-10 14:57:02,52.752178617279824
-0.15322891,0.0,9.653421,-0.009578027,-0.005321126,-0.007449576,1.0,2017-06-10 14:57:04,49.52057062636628
-0.15322891,0.0,9.80665,-0.0021284502,-0.0021284502,-0.005321126,1.0,2017-06-10 14:57:05,30.823746602127002
-0.15322891,0.0,9.80665,-0.0010642251,-0.005321126,-0.0031926755,1.0,2017-06-10 14:57:06,11.708726234741743
-0.15322891,0.0,9.80665,-0.0021284502,-0.006385351,-0.0031926755,1.0,2017-06-10 14:57:07,48.409310139446376
-0.15322891,-0.15322891,9.80665,-0.0,-0.006385351,-0.005321126,1.0,2017-06-10 14:57:08,51.7436502890725
-0.15322891,0.0,9.80665,-0.0010642251,-0.0031926755,-0.0,1.0,2017-06-10 14:57:09,50.453647270865936
-0.15322891,0.0,9.80665,-0.0031926755,0.0021284502,-0.007449576,1.0,2017-06-10 14:57:10,55.63308294870508
-0.15322891,0.0,9.80665,-0.006385351,0.0021284502,0.0010642251,1.0,2017-06-10 14:57:11,51.00599229123453
-0.15322891,0.0,9.653421,-0.0010642251,-0.0042569004,-0.0031926755,1.0,2017-06-10 14:57:12,52.180240964247645
-0.15322891,0.0,9.653421,-0.0021284502,-0.007449576,-0.0021284502,1.0,2017-06-10 14:57:13,52.215682839852235
-0.15322891,0.0,9.653421,0.006385351,-0.0042569004,-0.0010642251,1.0,2017-06-10 14:57:14,54.235921880988165
-0.15322891,-0.15322891,9.80665,-0.0042569004,-0.0031926755,-0.0031926755,1.0,2017-06-10 14:57:15,50.732152914686196
-0.15322891,0.0,9.653421,-0.0042569004,-0.0042569004,-0.0042569004,1.0,2017-06-10 14:57:16,43.74111784903954
-0.15322891,0.0,9.80665,-0.0010642251,-0.005321126,-0.0021284502,1.0,2017-06-10 14:57:17,49.698986141040905
-0.15322891,0.0,9.80665,-0.0,0.0010642251,-0.0031926755,1.0,2017-06-10 14:57:18,11.333392786347314
-0.15322891,0.0,9.80665,0.0021284502,-0.0031926755,-0.0042569004,1.0,2017-06-10 14:57:19,47.99865421140932
-0.15322891,0.0,9.80665,-0.0031926755,-0.0031926755,-0.0,1.0,2017-06-10 14:57:20,49.4696723393184
-0.15322891,0.0,9.653421,-0.0,-0.0031926755,-0.0010642251,1.0,2017-06-10 14:57:21,46.49803711743539
-0.15322891,0.0,9.80665,-0.0031926755,-0.0042569004,-0.0021284502,1.0,2017-06-10 14:57:22,50.69318359550973
0.0,0.0,9.80665,-0.005321126,-0.006385351,-0.0042569004,1.0,2017-06-10 14:57:23,48.631441974605075
-0.15322891,0.0,9.80665,0.0010642251,-0.006385351,-0.0021284502,1.0,2017-06-10 14:57:24,48.29690149804038
0.0,0.0,9.80665,-0.006385351,-0.005321126,-0.006385351,1.0,2017-06-10 14:57:25,42.48099201679438
-0.15322891,0.0,9.80665,0.0031926755,-0.0031926755,-0.0031926755,1.0,2017-06-10 14:57:26,14.329025122962927
-0.15322891,0.0,9.80665,0.0010642251,0.0021284502,-0.0042569004,1.0,2017-06-10 14:57:27,48.962941161078376
-0.15322891,-0.15322891,9.80665,-0.006385351,-0.007449576,-0.0031926755,1.0,2017-06-10 14:57:28,48.81589628488675
-0.15322891,0.0,9.80665,0.0042569004,-0.0010642251,-0.0031926755,1.0,2017-06-10 14:57:29,49.16995667094251
-0.15322891,0.0,9.653421,-0.010642252,-0.008513801,0.0010642251,1.0,2017-06-10 14:57:30,50.59344006540013
0.0,0.0,9.653421,-0.0,-0.0031926755,-0.0042569004,1.0,2017-06-10 14:57:31,11.652814310406995
-0.15322891,0.0,9.653421,-0.0,-0.0021284502,-0.0,1.0,2017-06-10 14:57:32,49.97141059618495
-0.15322891,0.0,9.80665,-0.0010642251,0.0010642251,-0.0021284502,1.0,2017-06-10 14:57:33,16.692781302219505
-0.15322891,0.0,9.80665,0.0042569004,-0.005321126,0.0021284502,1.0,2017-06-10 14:57:34,26.587326330525222
-0.15322891,0.0,9.653421,-0.0,-0.0031926755,-0.0010642251,1.0,2017-06-10 14:57:35,48.15041258753256
-0.15322891,0.0,9.653421,-0.0031926755,-0.0021284502,-0.005321126,1.0,2017-06-10 14:57:36,49.5328425594047
0.0,0.0,9.80665,-0.0042569004,-0.0031926755,-0.0042569004,1.0,2017-06-10 14:57:37,51.344088275757926
-0.15322891,0.0,9.80665,-0.006385351,-0.006385351,-0.0021284502,1.0,2017-06-10 14:57:38,15.010878032411181
-0.15322891,0.0,9.80665,-0.005321126,-0.0031926755,-0.0021284502,1.0,2017-06-10 14:57:40,42.39137475012
-0.15322891,0.0,9.80665,-0.0,-0.007449576,-0.005321126,1.0,2017-06-10 14:57:41,52.900036435771234
0.0,-0.15322891,9.80665,-0.0042569004,-0.0021284502,-0.0031926755,1.0,2017-06-10 14:57:42,47.34160547849847
-0.15322891,0.0,9.80665,-0.005321126,-0.0010642251,-0.0031926755,1.0,2017-06-10 14:57:43,51.58932700880647
0.0,0.0,9.80665,-0.005321126,-0.0021284502,-0.0010642251,1.0,2017-06-10 14:57:44,50.37200459904079
-0.15322891,0.0,9.80665,-0.0031926755,-0.005321126,-0.0031926755,1.0,2017-06-10 14:57:45,51.85863377590203
0.0,0.0,9.80665,-0.005321126,-0.005321126,-0.0010642251,1.0,2017-06-10 14:57:46,49.41872573375867
-0.15322891,0.0,9.80665,0.0010642251,-0.0031926755,-0.0031926755,1.0,2017-06-10 14:57:47,37.39194611673202
-0.15322891,0.0,9.653421,-0.0010642251,0.0010642251,-0.0042569004,1.0,2017-06-10 14:57:48,30.402058027971087
-0.15322891,0.0,9.80665,-0.0031926755,-0.009578027,0.0021284502,1.0,2017-06-10 14:57:49,45.676208581747915
-0.15322891,0.0,9.80665,-0.005321126,-0.008513801,-0.0021284502,1.0,2017-06-10 14:57:50,53.26680343088153
-0.15322891,0.0,9.80665,-0.0010642251,-0.007449576,-0.0021284502,1.0,2017-06-10 14:57:51,48.88379927281487
-0.15322891,0.0,9.80665,-0.0,0.0,-0.006385351,1.0,2017-06-10 14:57:52,46.22915060971593
-0.15322891,0.0,9.80665,-0.0031926755,-0.007449576,-0.0,1.0,2017-06-10 14:57:53,49.59559373199819
-0.15322891,0.0,9.80665,-0.0021284502,-0.0031926755,-0.008513801,1.0,2017-06-10 14:57:54,49.273552189366676
0.0,0.0,9.80665,-0.0031926755,-0.005321126,-0.0,1.0,2017-06-10 14:57:55,41.48513452827936
-0.15322891,0.0,9.653421,-0.0010642251,-0.005321126,-0.0021284502,1.0,2017-06-10 14:57:56,49.00230764276004
0.0,0.0,9.80665,-0.0010642251,0.0,-0.0042569004,1.0,2017-06-10 14:57:57,53.065086390615846
-0.15322891,0.0,9.653421,-0.0031926755,-0.0042569004,-0.0021284502,1.0,2017-06-10 14:57:58,54.59112679196004
-0.15322891,0.0,9.653421,-0.0031926755,-0.005321126,-0.0010642251,1.0,2017-06-10 14:57:59,44.612845970751934
-0.15322891,0.0,9.80665,0.0010642251,-0.0021284502,-0.0031926755,1.0,2017-06-10 14:58:00,30.843349361765764
-0.15322891,0.0,9.80665,0.0010642251,-0.0031926755,-0.0010642251,1.0,2017-06-10 14:58:01,51.11062848892766
-0.15322891,0.0,9.653421,0.0031926755,0.0010642251,-0.0021284502,1.0,2017-06-10 14:58:02,45.884392281420254
-0.15322891,0.0,9.80665,0.0031926755,-0.0031926755,0.0010642251,1.0,2017-06-10 14:58:03,49.75252471822816
0.0,0.0,9.80665,-0.0010642251,0.0010642251,-0.0031926755,1.0,2017-06-10 14:58:04,47.57112923832274
0.0,0.0,9.80665,-0.0010642251,-0.0021284502,-0.005321126,1.0,2017-06-10 14:58:05,47.85699717711336
-0.15322891,0.0,9.80665,-0.0042569004,-0.0031926755,-0.0031926755,1.0,2017-06-10 14:58:06,52.79001573248854
-0.15322891,0.0,9.80665,-0.0,-0.0031926755,-0.0010642251,1.0,2017-06-10 14:58:07,40.3824152897242
-0.15322891,0.0,9.80665,0.0031926755,-0.0021284502,-0.005321126,1.0,2017-06-10 14:58:08,49.64046989191786
-0.15322891,0.0,9.80665,-0.0021284502,-0.007449576,-0.006385351,1.0,2017-06-10 14:58:10,49.82848861891719
0.0,0.0,9.80665,0.0031926755,0.0,-0.0042569004,1.0,2017-06-10 14:58:11,22.65677496217686
0.0,-0.15322891,9.80665,-0.006385351,0.0,-0.0010642251,1.0,2017-06-10 14:58:12,35.48420898734781
