ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,LIGH_1,TEMP_1,GRAV_X,GRAV_Y,GRAV_Z,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,TIME,VOICE
0.9218292,-1.1375732,9.924332,-0.15379333,-0.8482361,0.21479797,67.0,31.401917,1.085581,-1.6479201,9.606053,-0.14351428,0.4796263,0.4973545,-0.06637295,-0.0763035,0.26764557,2017-07-18 15:23:09,55.02525954548474
0.9806671,-1.9809418,9.453613,0.054855347,0.15509033,-0.004486084,27.0,31.401917,0.9126884,-2.338168,9.479998,0.07423055,0.3412099,0.038552284,-0.09385174,-0.0885804,0.37182787,2017-07-18 15:23:10,59.90900036749732
-0.37265015,-2.1574554,9.826263,0.35229492,0.43223572,0.27392578,4.0,31.401917,-0.42278975,-1.4114511,9.695331,0.047350854,-0.75531435,0.19488335,-0.073699124,-0.015624984,0.47802287,2017-07-18 15:23:11,58.92476694901141
0.09806824,-0.019607544,9.826263,-0.004135132,-0.0017852783,-8.8500977E-4,9.0,31.401917,0.121235184,-0.21280017,9.803592,-0.024148136,0.19491488,-0.056671143,-0.006391601,-0.010728365,0.4930559,2017-07-18 15:23:12,55.36639270845254
0.15690613,0.039230347,9.787033,0.0025787354,-3.8146973E-4,-3.9672852E-4,9.0,31.501923,0.106937766,-0.09125109,9.805642,0.049582712,0.13081051,-0.05397129,-0.0013503563,-0.007039368,0.49416256,2017-07-18 15:23:13,48.59669927448828
0.09806824,-0.05883789,9.885101,-0.0039520264,-0.003189087,0.0019836426,9.0,31.501923,0.13181716,-0.076168425,9.805469,-0.033751532,0.01733204,0.07943916,-3.3252305E-5,-0.007762305,0.4965854,2017-07-18 15:23:14,61.65573528936312
0.09806824,-0.05883789,9.845871,-0.0035858154,-0.003982544,0.0018615723,9.0,31.501923,0.12270852,-0.08468704,9.805516,-0.0246417,0.025850125,0.04024124,-6.369483E-4,-0.0075752106,0.497037,2017-07-18 15:23:15,35.23265366661494
0.13729858,-0.09806824,9.787033,-0.003768921,-5.0354004E-4,-0.001373291,9.0,31.501923,0.11392622,-0.08402512,9.805629,0.023550205,-0.014174275,-0.0032892227,-8.3184487E-4,-0.0071696746,0.49684337,2017-07-18 15:23:16,35.34226857355182
0.039230347,-0.13729858,9.826263,-0.006942749,-0.0022125244,0.0018005371,9.0,31.501923,0.09027295,-0.09907822,9.805734,-0.051106103,-0.03815067,0.013631821,-0.002096769,-0.0065045008,0.4968927,2017-07-18 15:23:17,54.95725362802155
0.13729858,-0.039230347,9.826263,-0.0062713623,-0.0021514893,2.1362305E-4,11.0,31.601929,0.10692206,-0.08354982,9.805712,0.030522145,0.04420568,0.033906937,-9.894654E-4,-0.0068475213,0.49669036,2017-07-18 15:23:18,53.803692441329254
