ACC_X,ACC_Y,ACC_Z,LIGH_1,GRAV_X,GRAV_Y,GRAV_Z,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,TIME,VOICE
5.2171326,-5.0602264,-0.21574402,22.0,9.114061,-3.619968,-0.010572792,-0.35584354,-0.8890791,-0.22209686,-0.60750115,-0.36260366,-0.4302835,2017-05-25 22:55:24,38.88278856207418
1.5886841,-7.5903473,5.138687,11.0,3.450598,-8.0605135,4.392253,-2.3885686,-0.47779036,2.619988,-0.51167315,-0.23803838,-0.0035351806,2017-05-25 22:55:25,48.79184212080884
1.1964111,-0.60801697,10.179306,1.0,1.0570197,-1.3647238,9.653529,-0.036029935,0.34042943,0.2110796,0.012642475,-0.08744807,0.86667293,2017-05-25 22:55:26,54.61515676311813
0.8825989,-1.0198975,9.885101,0.0,0.9536493,-0.9998756,9.70882,0.0024929047,0.014062643,0.016402245,0.019111793,-0.067990296,0.8812,2017-05-25 22:55:27,49.8594808180481
0.6276245,-0.86299133,9.904724,0.0,0.7247419,-0.9543738,9.733155,-0.118649006,0.015144706,0.008980751,0.0103330575,-0.060336024,0.8853911,2017-05-25 22:55:28,50.65583886577427
0.5295563,-0.9022064,9.904724,0.0,0.6138832,-0.9281906,9.743305,-0.024445653,-0.0639624,-0.022763252,0.0062029716,-0.056490842,0.8878718,2017-05-25 22:55:29,50.02892977349018
0.5687866,-0.94143677,9.865494,1.0,0.57926047,-0.91861415,9.746332,-0.04282385,-5.066395E-6,-0.0014038086,0.0039357212,-0.05531606,0.8802351,2017-05-25 22:55:30,42.094755542814404
0.60801697,-0.94143677,9.865494,0.0,0.577943,-0.9171018,9.746552,0.001973927,-0.0017842054,0.008055687,0.0035736223,-0.055238903,0.8773287,2017-05-25 22:55:31,53.654924600197646
0.58839417,-0.9610443,9.963562,0.0,0.58039415,-0.92394626,9.745761,-0.008657694,0.01718235,0.0033473969,0.0034988348,-0.055608027,0.8771568,2017-05-25 22:55:32,42.61345369470896
0.5491791,-0.94143677,9.904724,1.0,0.57048565,-0.91607934,9.747088,-0.0019531846,0.014765084,0.0059375763,0.003251846,-0.055011187,0.87723625,2017-05-25 22:55:33,48.47943235953498
0.5687866,-0.94143677,9.904724,0.0,0.57873416,-0.9238632,9.745868,-0.006700814,-0.008158207,-0.0153265,0.0034231832,-0.055563845,0.8771317,2017-05-25 22:55:34,37.45454194109511
0.58839417,-0.9022064,9.865494,0.0,0.5839693,-0.91487384,9.746403,0.0064949393,0.022476017,0.012038231,0.003918409,-0.055284645,0.8774983,2017-05-25 22:55:35,45.19367028875785
