ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,LIGH_1,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,TIME,VOICE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22971104,-0.08553725,0.12585755,2017-01-12 22:15:29,-8.429826218916359
1.554,3.442,8.614,0.009594883,0.0031982942,0.0,0.0,0.06003833,-0.09464836,-0.074780464,0.22816789,-0.083081,0.1264078,2017-01-12 22:15:30,7.869675841909045
1.517,3.398,8.636,0.0,0.0063965884,-0.0042643924,0.0,0.032840014,-0.10057235,-0.06504059,0.22687294,-0.0812825,0.12630345,2017-01-12 22:15:31,19.960933405400333
1.483,3.463,8.658,0.0010660981,0.010660981,0.0042643924,0.0,0.0024328232,-0.043706417,-0.031475067,0.22736402,-0.08074334,0.1255292,2017-01-12 22:15:32,28.956507315575006
1.378,3.509,8.745,0.0063965884,-0.024520256,0.0053304904,0.0,-0.0047006607,0.011785984,0.03839779,0.22514659,-0.07790479,0.12582381,2017-01-12 22:15:33,14.808935906548744
1.478,3.484,8.677,-0.015991472,0.013859275,0.0042643924,0.0,0.02682662,-0.0069031715,0.0094509125,0.2253798,-0.07968631,0.12535127,2017-01-12 22:15:34,8.232296251188318
1.392,3.507,8.676,-0.009594883,0.012793177,0.0053304904,0.0,-0.05850303,0.04253483,-0.1281023,0.22379504,-0.07936766,0.12529056,2017-01-12 22:15:35,19.984066468054966
1.478,3.55,8.706,-0.025586354,-0.021321962,0.0053304904,0.0,0.02634883,0.025816917,0.027244568,0.2262826,-0.08108466,0.12589489,2017-01-12 22:15:36,14.399953507628227
1.528,3.535,8.73,0.0,0.013859275,0.0053304904,0.0,0.023124218,0.023442268,0.04734707,0.22712089,-0.08185821,0.12762125,2017-01-12 22:15:37,20.420861387495627
1.577,3.546,8.508,0.02238806,-0.012793177,-0.0042643924,0.0,0.02988553,8.6927414E-4,-0.049333572,0.22926208,-0.08286806,0.1262976,2017-01-12 22:15:38,9.098233696509121
1.486,3.601,8.59,0.009594883,-0.019189766,-0.0021321962,0.0,0.023463964,0.03496027,-0.046268463,0.22959262,-0.08136668,0.12628554,2017-01-12 22:15:39,8.19003816191213
1.579,3.562,8.438,0.009594883,-0.029850746,0.0063965884,0.0,0.0416317,0.0246377,-0.052280426,0.23063643,-0.08385021,0.12544715,2017-01-12 22:15:40,9.375746982578862
1.65,3.565,8.574,-0.0021321962,0.028784648,-0.0053304904,0.0,0.10743594,0.005707741,-0.11612892,0.22942363,-0.08359754,0.12532839,2017-01-12 22:15:41,7.9831607878718005
1.585,3.52,8.542,0.0053304904,-0.01705757,0.0010660981,0.0,-0.015347719,-8.72612E-4,-0.11001682,0.22966862,-0.084959805,0.12500727,2017-01-12 22:15:42,15.084639596201468
2.104,3.204,8.555,-0.26972282,0.1108742,0.13752665,0.0,0.2825246,-0.059378386,-0.33256817,0.21259272,-0.10242628,0.13619709,2017-01-12 22:15:43,7.4929235200616295
1.907,3.394,8.552,0.026652452,0.03837953,-0.0042643924,0.0,0.08833146,-0.054540396,-0.042692184,0.22425722,-0.10488837,0.120010346,2017-01-12 22:15:44,24.004604106047758
1.899,3.513,8.494,-0.0053304904,0.0063965884,0.0042643924,0.0,0.01089263,0.06441212,-0.081305504,0.22805785,-0.10315048,0.12094217,2017-01-12 22:15:45,16.24157160177131
1.837,3.443,8.621,-0.0063965884,0.0053304904,0.0053304904,0.0,0.009294033,0.002207756,0.026741028,0.22736275,-0.10176716,0.12022151,2017-01-12 22:15:46,9.436046367736477
2.002,3.483,8.457,0.011727079,0.014925373,-0.0021321962,0.0,0.14763331,-0.020235538,-0.16482544,0.22868297,-0.10212643,0.120013885,2017-01-12 22:15:47,12.985631317254887
1.845,3.457,8.502,-0.009594883,-0.0021321962,0.0063965884,0.0,0.052271605,-0.012456417,-0.106022835,0.22724843,-0.100874655,0.119844034,2017-01-12 22:15:48,13.825552127497232
1.807,3.482,8.521,-0.010660981,0.021321962,-0.0031982942,0.0,-0.012726545,0.0010709763,-0.122984886,0.22734477,-0.10023718,0.11944036,2017-01-12 22:15:49,17.905407954979907
1.826,3.613,8.578,0.0,-0.0074626864,0.0010660981,0.0,-0.00656271,0.05359888,0.02064228,0.23187357,-0.102443665,0.11988236,2017-01-12 22:15:50,16.640467041980425
1.922,3.689,8.382,-0.19189766,0.07569297,-0.012793177,0.0,0.07836223,0.0792079,1.0239019,0.22756962,-0.10237321,0.12763622,2017-01-12 22:15:51,9.139793294220697
1.977,3.408,8.5,0.0,-0.0074626864,0.014925373,0.0,0.034105778,-0.07418561,-0.09158707,0.22952718,-0.104053825,0.12981954,2017-01-12 22:15:52,13.917549793768643
1.969,3.623,8.447,0.041577823,-0.053304903,-0.07995736,0.0,0.007862091,-0.0048775673,-0.032375336,0.23998937,-0.10402337,0.13293421,2017-01-12 22:15:53,15.289769255508558
2.259,3.785,8.255,0.1652452,-0.04904051,0.03304904,0.0,-0.041172743,0.021910667,-1.1399035,0.25647736,-0.12050334,0.11092205,2017-01-12 22:15:54,13.684793744208797
2.035,3.97,8.235,-0.012793177,0.0042643924,-0.008528785,0.0,-0.006034851,0.06469059,-0.13225842,0.25260743,-0.10935545,0.12199526,2017-01-12 22:15:55,24.024461064410293
2.059,3.838,8.181,-0.018123668,0.015991472,-0.013859275,0.0,0.0035948753,-0.028259277,-0.09520435,0.24729592,-0.10891028,0.12174115,2017-01-12 22:15:56,10.514163365200853
