ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,GRAV_X,GRAV_Y,GRAV_Z,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,TIME,VOICE
-0.10534488,0.20111294,9.902418,-0.0010717823,-0.0013148475,-0.01078572,-0.08925955,0.21183537,9.803956,-0.03332358,-0.007530162,0.0571757,0.0029736143,0.01133758,0.79281807,2017-06-14 14:15:45,75.9887640594825
-0.08619126,0.19153613,9.931149,0.0019141965,0.0080191605,0.0473782,-0.09491257,0.20063743,9.804139,-0.027670559,-0.009952564,0.029752111,0.0023486405,0.011070866,0.79548365,2017-06-14 14:15:46,60.43853026073486
-0.05746084,0.19153613,9.911995,-0.0011339856,-0.005898255,0.0142247435,-0.09047912,0.19964124,9.8042,0.008757034,-0.008956395,0.05693129,0.0025210765,0.010888084,0.7941824,2017-06-14 14:15:47,60.5302901445159
-0.05746084,0.20111294,9.959879,-0.010590735,8.823456E-4,0.010081398,-0.08980184,0.19002417,9.804398,0.035320457,-0.02657999,0.13845636,0.0022544295,0.010476746,0.79396063,2017-06-14 14:15:48,62.547784932402095
-0.095768064,0.22026655,9.682152,-1.105005E-4,-0.031679094,0.08227345,-0.10534827,0.18560055,9.804328,0.05086688,0.032325007,0.043182917,-6.242982E-4,0.01086384,0.89650565,2017-06-14 14:15:49,60.91092669769758
-0.06703765,0.16280572,9.940725,-0.0033864542,-0.003289246,0.014701409,-0.06911007,0.18990485,9.804567,0.028249033,-0.026460668,0.05656385,0.0011112572,0.010244132,0.8972991,2017-06-14 14:15:50,55.35056641336948
-0.038307227,0.20111294,9.844957,0.0010871392,-9.770392E-4,-0.008330012,-0.056518905,0.19374909,9.804574,0.0020375135,-0.016684566,0.070178375,0.0017786381,0.010135851,0.89709127,2017-06-14 14:15:51,52.71046593604279
-0.095768064,0.17238252,9.864111,-0.0068741753,0.0014012804,-0.016869154,-0.061295837,0.18008608,9.804806,-0.020426247,0.010598784,0.056326088,0.00122847,0.009621475,0.8981913,2017-06-14 14:15:52,56.374629949373094
-0.019153614,0.1340753,9.892841,-0.04509548,-0.048755985,1.08853346E-4,-0.08211566,0.21147132,9.804027,0.06849532,-0.061647512,0.11158642,-9.352486E-4,0.011529277,0.9583389,2017-06-14 14:15:53,61.4416257402635
0.047884032,0.17238252,9.825804,1.0975941E-4,-0.0065966654,-0.002038549,-0.027762111,0.17486319,9.805053,0.014141764,0.01582167,0.08331988,0.0011225003,0.0089575155,0.96042985,2017-06-14 14:15:54,58.92562996563367
-0.009576807,0.1436521,9.844957,6.8470056E-4,-0.005490358,-0.03611832,-0.031849694,0.16170883,9.805266,0.031849694,0.015355689,0.04224519,7.55704E-4,0.008369499,0.9597637,2017-06-14 14:15:55,57.93384451315958
-0.019153614,0.19153613,9.835381,-0.0025968924,-0.0056964974,0.0029137235,-0.02231795,0.16256921,9.805278,-0.0049227444,0.02811566,0.06947425,0.001238341,0.008274607,0.9596328,2017-06-14 14:15:56,59.74093346146545
-0.009576807,0.18195933,9.892841,-0.0061525675,-0.0013679569,0.023586461,-0.015127226,0.16040683,9.805327,-0.025733817,-0.010583016,0.06942437,0.0015706284,0.008063495,0.9592345,2017-06-14 14:15:57,59.04739657620561
0.095768064,-0.038307227,9.911995,-0.09840029,0.05352905,-0.12989841,-0.03536499,0.08212232,9.806243,0.03536499,0.36734915,-0.36734203,-4.609299E-4,0.004535502,0.9537298,2017-06-14 14:15:58,62.79162574445428
-0.038307227,0.22984336,9.816227,-0.08846306,-0.011495613,0.035286933,-0.061435245,0.2818,9.802409,0.061435245,-0.06387445,0.058722783,0.0026498188,0.0144661805,0.9225823,2017-06-14 14:15:59,58.83375173055196
-0.06703765,0.21068975,9.873688,0.002539571,-0.0049364986,0.018077876,-0.040888093,0.19833119,9.80456,-0.013593297,-0.007646339,0.05657133,0.0020178773,0.010126188,0.9210086,2017-06-14 14:16:01,60.89488239195945
-0.019153614,0.17238252,10.1226845,0.0047648484,0.0071329135,-0.010823708,-0.027392657,0.19823462,9.804607,1.5196271E-4,0.074172325,0.5332361,0.0025881801,0.009870021,0.9234226,2017-06-14 14:16:02,59.620147075227976
-0.038307227,0.22984336,9.921572,-0.0018433196,-0.0034893244,-0.021477057,-0.036514048,0.20181012,9.804505,-0.004346995,0.0024951033,0.083866894,0.002200771,0.010222881,0.92446303,2017-06-14 14:16:03,59.485052893924426
-0.038307227,0.19153613,9.883265,0.0080907475,6.353393E-4,-0.0054317187,-0.03771747,0.20159037,9.804506,-0.016763918,0.016335191,-0.025096722,0.0022012715,0.010222861,0.92215496,2017-06-14 14:16:04,68.61039439411553
-0.038307227,0.20111294,9.892841,-0.0023029095,-0.0037128413,-0.032092895,-0.031023633,0.20909697,9.804372,0.017403286,0.022448927,0.056760035,0.0026108162,0.010457323,0.92410946,2017-06-14 14:16:05,64.14977855318644
-0.02873042,0.21068975,9.883265,0.0,0.0,0.0,-0.030626586,0.19130008,9.804736,0.030626586,0.013005132,0.16535786,0.0023186062,0.009602316,0.92269045,2017-06-14 14:16:06,61.93713051322922
-0.095768064,0.21068975,9.768343,-0.0,0.0,0.0,-0.034713,0.20042354,9.804541,-0.019768387,0.00388168,-0.065992676,0.0023024068,0.010112658,0.9228097,2017-06-14 14:16:07,63.77625672023251
-0.038307227,0.21068975,9.77792,0.0017420201,0.0016482385,0.051619213,-0.03714442,0.19670126,9.804606,0.009903723,-0.0060163927,0.056524776,0.002130061,0.009982015,0.92222506,2017-06-14 14:16:08,66.30504428571899
-0.019153614,0.23942018,9.883265,-0.005027855,-0.0011491321,-0.030447911,-0.029282544,0.19629648,9.804642,0.0020418486,0.048869774,0.0973509,0.0024578446,0.009816582,0.9235575,2017-06-14 14:16:09,64.82511985193115
-0.05746084,0.21068975,9.844957,0.0010171852,0.0044397865,-0.005190121,-0.035678968,0.19487666,9.804648,-0.0051820753,-0.0041917753,0.0837239,0.0021230604,0.00987599,0.9237828,2017-06-14 14:16:10,64.58621269045261
-0.047884032,0.20111294,9.864111,-0.005848146,-0.0026551872,-0.014866395,-0.02562861,0.20072058,9.804563,-0.0016120854,-0.037276417,0.07018918,0.0027232731,0.009951647,0.92329067,2017-06-14 14:16:11,66.93977819979249
