ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,LIGH_1,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,TIME,VOICE
0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-22 10:59:00,-2.739034543631695
0.0,0.0,0.0,-1.3038379,0.2835821,0.7249467,320.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-22 10:59:00,37.78256701019062
5.174,-2.179,7.587,-0.18230277,0.008528785,0.028784648,225.0,-0.10576868,-0.035632133,-0.09149265,-0.31528753,0.06791831,-0.9240329,2017-08-22 10:59:01,50.451880202497044
7.301,-0.422,7.588,0.880597,-0.58208954,0.0010660981,225.0,-0.20391512,0.5228766,1.0079699,-0.41266206,0.05224832,-0.9091406,2017-08-22 10:59:02,42.354772047896006
4.848,0.588,6.36,0.18869936,-0.5181237,-1.3283582,225.0,-0.846179,-0.26725858,-0.84508514,0.3434258,0.0057757823,0.92928934,2017-08-22 10:59:03,37.7285961354907
3.622,1.974,9.289,-0.15884861,-0.46375266,-0.26652452,320.0,-0.9472108,0.7927977,1.3872447,0.32580668,0.016169975,0.93091893,2017-08-22 10:59:04,50.61574086074139
2.044,0.526,10.687,-0.78038377,-0.0010660981,-0.21641791,225.0,-2.9259,0.014714271,2.1059036,0.26199284,-0.061964925,0.9237748,2017-08-22 10:59:05,39.4819660333073
4.741,-0.202,8.841,0.3219616,0.6119403,0.14712153,225.0,-0.89339113,-0.65524334,0.9388647,0.2761045,-0.103943326,0.9023688,2017-08-22 10:59:06,39.6019359707633
-0.336,-2.645,15.085,1.8144989,0.52878463,1.8688699,80.0,-1.6639576,0.09884906,1.3947258,-0.01062698,0.07221188,-0.9963246,2017-08-22 10:59:07,58.311776865362035
-0.963,-0.098,9.982,0.0021321962,0.042643923,-0.10021322,5.0,-0.3859965,0.04956299,0.091114044,2.5531367E-4,0.015529638,-0.99586314,2017-08-22 10:59:08,67.02245642392326
-0.08,-0.056,10.068,0.0042643924,-0.0021321962,-0.0010660981,0.0,0.035829045,0.0037493706,0.07097626,3.0915126E-5,0.01488545,-0.999563,2017-08-22 10:59:09,58.80750256026934
-0.094,-0.065,10.061,0.0053304904,-0.0042643924,0.0,0.0,0.020466566,-0.008545905,0.053396225,-4.1137217E-4,-0.014891149,0.99988425,2017-08-22 10:59:10,44.11122268817217
-0.083,-0.065,10.067,-0.0074626864,0.0031982942,0.0,0.0,0.031240474,-0.008545905,0.05938053,-5.1229785E-4,-0.014888018,0.9998403,2017-08-22 10:59:11,52.82495552206366
-0.102,-0.069,10.072,-0.0042643924,-0.0021321962,0.0,0.0,0.007897006,-0.01887387,0.049236298,-0.0010739367,-0.014911463,0.9987624,2017-08-22 10:59:12,41.89746982736758
-0.103,-0.07,10.061,0.0063965884,-0.0031982942,0.0,0.0,0.033634666,-0.011691213,0.06659317,-0.0016649611,-0.014857086,0.9960926,2017-08-22 10:59:13,46.652756761380985
-0.098,-0.075,10.07,0.0053304904,-0.0031982942,0.0,0.0,0.016276695,-0.01767674,0.061805725,-0.002016606,-0.014813452,0.9937499,2017-08-22 10:59:14,52.22324078333034
-0.094,-0.07,10.07,0.0031982942,0.0031982942,0.0,0.0,0.022860764,-0.0045086443,0.06479931,-0.002095731,-0.014802464,0.99314463,2017-08-22 10:59:15,59.30593595132879
-0.089,-0.056,10.06,0.0042643924,0.0,0.0,0.0,0.029444791,-0.0033115745,0.053426743,-0.0025402019,-0.014732697,0.9892064,2017-08-22 10:59:16,33.5098769718573
-0.083,-0.07,10.061,-0.0010660981,0.0,0.0010660981,0.0,0.028247751,-0.01064685,0.050465584,-0.002916266,-0.014717186,0.9852586,2017-08-22 10:59:17,41.06146490709924
-0.087,-0.065,10.063,0.0,0.0010660981,0.0,0.0,0.023459354,-0.023814917,0.060640335,-0.0029395882,-0.014712546,0.98498726,2017-08-22 10:59:18,41.36444525623337
-0.09,-0.064,10.075,0.0,0.0010660981,0.0010660981,0.0,0.014481131,-0.0010699332,0.077399254,-0.0030090073,-0.014698507,0.9841645,2017-08-22 10:59:19,51.3886234288531
-0.09,-0.064,10.064,0.0,0.0,0.0021321962,0.0,0.006699983,1.2713671E-4,0.058844566,-0.003027149,-0.014694781,0.9839457,2017-08-22 10:59:20,38.81141432719759
-0.093,-0.069,10.071,0.0010660981,0.0010660981,0.0,0.0,0.0031086924,-0.004661262,0.060041428,-0.0029999681,-0.014700354,0.98427296,2017-08-22 10:59:21,55.71324625709175
-0.092,-0.063,10.08,0.0,0.0,0.0010660981,0.0,0.027050735,-0.01124534,0.048669815,-0.0030774295,-0.014684334,0.98333126,2017-08-22 10:59:22,45.281923267479016
-0.095,-0.073,10.07,-0.0010660981,0.0010660981,0.0,0.0,0.012086974,-4.7141314E-4,0.052259445,-0.0030947973,-0.014680684,0.98311627,2017-08-22 10:59:23,38.083885639176415
-0.101,-0.076,10.085,0.0,0.0010660981,0.0010660981,0.0,0.039620295,-0.014238089,0.057047844,-0.0030947973,-0.014680684,0.98311627,2017-08-22 10:59:24,31.481502902653954
-0.077,-0.064,10.076,0.0,0.0010660981,0.0,0.0,0.021663781,-0.0064569414,0.06243515,-0.0030947973,-0.014680684,0.98311627,2017-08-22 10:59:25,33.63122594203244
-0.094,-0.064,10.06,0.0010660981,0.0,0.0,0.0,0.007298572,-0.009449691,0.06063938,-0.0030947973,-0.014680684,0.98311627,2017-08-22 10:59:26,31.239543094749234
-0.086,-0.074,10.056,-0.0021321962,0.0,0.0010660981,0.0,0.022262331,-0.01124534,0.06063938,-0.0030947973,-0.014680684,0.98311627,2017-08-22 10:59:27,32.87251123708768
-0.091,-0.059,10.082,0.0,0.0010660981,0.0,0.0,0.023459433,-4.7141314E-4,0.07380772,-0.0030947973,-0.014680684,0.98311627,2017-08-22 10:59:28,29.357035348864322
-0.093,-0.076,10.044,-0.0021321962,0.0010660981,0.0,0.0,0.014481177,-0.01064679,0.042084694,-0.0030947973,-0.014680684,0.98311627,2017-08-22 10:59:29,38.58810437133015
-0.096,-0.061,10.065,-0.0010660981,0.0,0.0010660981,0.0,0.022860883,-0.0136395395,0.06303406,-0.0030947973,-0.014680684,0.98311627,2017-08-22 10:59:30,56.1565675519023
-0.073,-0.072,10.069,-0.0021321962,0.0,0.0010660981,0.0,0.042014495,-0.0136395395,0.06063938,-0.0030947973,-0.014680684,0.98311627,2017-08-22 10:59:31,55.06775350428788
-0.09,-0.064,10.071,0.0,0.0021321962,0.0,0.0,0.01867103,-0.001069963,0.06602669,-0.0030947973,-0.014680684,0.98311627,2017-08-22 10:59:32,62.34287921440156
-0.08,-0.081,10.078,0.0,0.0,0.0010660981,0.0,0.025255084,-0.01304099,0.06662464,-0.0030947973,-0.014680684,0.98311627,2017-08-22 10:59:33,48.74531145952978
-0.088,-0.065,10.077,0.0,0.0010660981,0.0010660981,0.0,0.025853634,-0.007654041,0.047471046,-0.0030947973,-0.014680684,0.98311627,2017-08-22 10:59:34,34.40462762989674
-0.087,-0.067,10.07,-0.0010660981,0.0021321962,0.0010660981,0.0,0.027050735,-0.008851141,0.06243515,-0.0030947973,-0.014680684,0.98311627,2017-08-22 10:59:35,50.55694492339933
-0.077,-0.07,10.075,0.0,0.0,0.0010660981,0.0,0.00490437,-0.009449691,0.06423092,-0.0030947973,-0.014680684,0.98311627,2017-08-22 10:59:36,55.130964421940064
-0.087,-0.062,10.072,0.0,0.0,0.0010660981,0.0,0.027050735,-0.007654041,0.061836243,-0.0030947973,-0.014680684,0.98311627,2017-08-22 10:59:37,32.79420512816949
-0.098,-0.07,10.066,-0.0010660981,0.0,0.0,0.0,0.01926958,-0.01304099,0.06782246,-0.0030947973,-0.014680684,0.98311627,2017-08-22 10:59:38,50.07448773510533
-0.089,-0.067,10.068,0.0,0.0010660981,0.0,0.0,0.01986813,-0.014238089,0.06423092,-0.0030947973,-0.014680684,0.98311627,2017-08-22 10:59:39,50.128882267708605
-0.095,-0.071,10.078,0.0,0.0,0.0010660981,0.0,0.029444937,-0.014238089,0.047471046,-0.0030947973,-0.014680684,0.98311627,2017-08-22 10:59:40,42.26786148966329
-0.101,-0.059,10.062,0.0,0.0,0.0010660981,0.0,0.010889874,-0.0034641623,0.06482983,-0.0030947973,-0.014680684,0.98311627,2017-08-22 10:59:41,58.46533307110378
-0.095,-0.068,10.082,0.0,0.0010660981,0.0,0.0,0.021065231,-0.01064679,0.058843613,-0.0030947973,-0.014680684,0.98311627,2017-08-22 10:59:42,52.302300275097295
-0.093,-0.071,10.054,-0.0010660981,0.0021321962,0.0,0.0,0.024656534,7.2568655E-4,0.06063938,-0.0030947973,-0.014680684,0.98311627,2017-08-22 10:59:43,53.08217613166411
-0.083,-0.08,10.072,0.0074626864,-0.0021321962,0.0,0.0,0.028813371,-0.08140659,0.09653759,-0.0033865133,-0.014588733,0.98311585,2017-08-22 10:59:44,43.44977695951706
-0.083,-0.063,10.072,0.0,0.0,0.0010660981,0.0,0.030010473,-0.007186353,0.045062065,-0.0033865133,-0.014588733,0.98311585,2017-08-22 10:59:45,63.466938449541
-0.084,-0.048,10.079,-0.0010660981,0.0,0.0010660981,0.0,0.037791625,0.006580323,0.074391365,-0.0033865133,-0.014588733,0.98311585,2017-08-22 10:59:46,49.20470911062641
-0.095,-0.063,10.062,0.0,0.0,0.0010660981,0.0,0.025222069,-0.001200825,0.048054695,-0.0033865133,-0.014588733,0.98311585,2017-08-22 10:59:47,35.89427046915083
