ACC_X,ACC_Y,ACC_Z,LIGH_1,GRAV_X,GRAV_Y,GRAV_Z,LINACC_X,LINACC_Y,LINACC_Z,TIME,VOICE
7.550115,-0.18555063,6.1327477,13.0,7.598985,-0.1973631,6.1957135,-0.03929329,0.030966073,-7.1668625E-4,2017-09-24 19:30:28,55.11886749715384
7.5692687,-0.20949265,6.1662664,13.0,7.600162,-0.20383689,6.1940618,-0.030893326,-8.673519E-4,-0.00864172,2017-09-24 19:30:29,68.75965435198437
7.559692,-0.22385786,6.1662664,13.0,7.605485,-0.21054073,6.1872983,-0.050581455,0.0010480732,-0.059339046,2017-09-24 19:30:30,71.59049882292267
7.5692687,-0.18555063,6.1566896,15.0,7.605951,-0.20730354,6.1868353,-0.03189373,0.002599299,-0.030145645,2017-09-24 19:30:31,77.25771249351455
7.5788455,-0.20470424,6.1662664,16.0,7.6042676,-0.20317633,6.1890416,-0.025422096,-0.0015279055,-0.022775173,2017-09-24 19:30:32,55.14338415772103
7.559692,-0.20470424,6.1662664,16.0,7.6048255,-0.1998699,6.1884637,-0.040345192,0.009530872,-0.012620449,2017-09-24 19:30:33,75.8054748001871
7.559692,-0.19033903,6.161478,13.0,7.600665,-0.20740433,6.193325,-0.012242794,-0.006876722,-0.0366354,2017-09-24 19:30:34,75.5327579951167
7.559692,-0.17597382,6.1519012,12.0,7.6001215,-0.20752844,6.193987,-0.006910801,-0.016329423,-0.0037784576,2017-09-24 19:30:35,58.280778928304215
7.53575,-0.22385786,6.137536,11.0,7.5999713,-0.2086945,6.194133,-0.059432983,-0.010374948,-0.013501167,2017-09-24 19:30:36,55.80200925896907
7.583634,-0.20949265,6.1566896,13.0,7.6071777,-0.20723146,6.185329,-0.028332233,0.016892433,9.10759E-5,2017-09-24 19:30:37,77.5929018767554
7.5644803,-0.20470424,6.1519012,13.0,7.6007395,-0.20502652,6.193312,-0.036259174,0.005110681,-0.003103733,2017-09-24 19:30:38,75.02269289559402
7.574057,-0.20470424,6.1806316,11.0,7.60015,-0.21566793,6.1936746,-0.035669804,-0.0081899315,-0.03219652,2017-09-24 19:30:39,79.51314472841459
7.5692687,-0.23343466,6.161478,13.0,7.603416,-0.21684176,6.189625,-0.034147263,-0.016592905,-0.028146744,2017-09-24 19:30:40,74.66420781564707
7.559692,-0.19991584,6.1327477,16.0,7.5980544,-0.20692943,6.1965427,-0.038362503,0.007013589,-0.06379509,2017-09-24 19:30:41,80.2015016720354
7.6171527,-0.20949265,6.1279593,3.0,7.618158,-0.2813701,6.1688643,-0.0010051727,0.07187745,-0.040905,2017-09-24 19:30:42,76.79430976341348
7.439982,-0.20470424,6.3003416,8.0,7.494723,-0.22995408,6.3203363,-0.026010513,0.010884628,-0.03914833,2017-09-24 19:30:43,69.66234481240024
7.454347,-0.22385786,6.223727,8.0,7.438087,-0.21399392,6.3874454,0.025836945,0.009289682,-0.18766022,2017-09-24 19:30:44,77.8067198403455
