ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,LIGH_1,GRAV_X,GRAV_Y,GRAV_Z,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,HUMI_1,TEMP_2,TIME,VOICE
5.073912,5.3803697,6.2913637,0.035124753,-0.16310102,0.13225232,64.0,3.3326907,5.9971,7.007022,1.7651634,-0.51557493,-0.64981794,0.24151345,-0.2898782,-0.33622223,62.990204,27.833866,2017-06-03 11:17:41,62.08765380307288
5.66947,4.8937483,6.935404,-0.12858713,0.039095376,0.10629055,59.0,4.4477844,5.408483,6.86556,1.1588373,-0.48899698,0.025550842,0.19935188,-0.33264697,-0.3110843,62.990204,27.833866,2017-06-03 11:17:42,71.37905304357328
4.335301,2.2625206,8.831013,-0.8790351,0.872621,0.3830125,149.0,4.347965,2.6557877,8.379283,-0.041394234,-0.34897447,0.3511734,0.042380158,-0.27228734,-0.37662467,62.990204,27.833866,2017-06-03 11:17:43,71.33072852942901
0.87807345,-1.5777789,10.040085,-0.007330383,0.06505715,-0.0076358155,199.0,0.49688837,-1.1559327,9.7256,0.43026623,-0.42124772,0.1235466,-0.064222395,-0.0039149895,-0.3418245,62.664265,27.833866,2017-06-03 11:17:44,67.78498238446464
0.95349085,-1.520318,9.9951935,0.01282817,0.013133603,-0.0033597588,224.0,0.668303,-1.29696,9.697508,0.13375455,-0.33468843,0.3210287,-0.07394309,-0.01003727,-0.3334915,62.664265,27.833866,2017-06-03 11:17:45,70.1582508267636
0.83497787,-1.5951369,10.011354,0.019547688,0.008552114,-0.005192355,227.0,0.7983061,-1.3852242,9.6754465,0.0270949,-0.20632136,0.3371048,-0.08040374,-0.015133981,-0.32901675,62.159946,27.833866,2017-06-03 11:17:46,71.52667048079988
0.7170634,-1.6244658,10.010756,0.0076358155,0.0021380284,-0.005192355,222.0,0.85397756,-1.4449158,9.661952,-0.18360108,0.07483387,0.5020323,-0.08415423,-0.016939234,-0.32752022,62.159946,27.833866,2017-06-03 11:17:47,72.87949413945921
0.830788,-1.5951369,10.010158,0.018020526,-6.1086525E-4,-0.004581489,225.0,0.87353116,-1.472732,9.656002,-0.039750397,-0.113426685,0.3595419,-0.08585883,-0.017499536,-0.32635406,62.159946,27.833866,2017-06-03 11:17:48,71.70289667082754
0.830788,-1.5885528,10.043676,0.021380283,0.0076358155,-0.0021380284,226.0,0.8700506,-1.5059391,9.651195,-0.065000296,-0.20531654,0.34280205,-0.08751059,-0.016468763,-0.3300861,61.719254,27.833866,2017-06-03 11:17:49,72.06082797118238
0.87328506,-1.5855601,10.002377,0.015271631,0.003970624,-0.0021380284,230.0,0.8656651,-1.5114181,9.650732,0.010612726,-0.06815648,0.33308887,-0.08772399,-0.015848422,-0.33346593,61.719254,27.833866,2017-06-03 11:17:50,67.55094332653718
0.8355764,-1.5969325,10.0029745,0.019242255,0.0027488936,-0.0027488936,225.0,0.8582146,-1.5261235,9.649083,-0.025032401,-0.077393055,0.35628605,-0.08828314,-0.015477787,-0.33082446,61.719254,27.833866,2017-06-03 11:17:51,63.64570294980511
0.82899237,-1.6244658,9.998785,0.027488936,0.004886922,-0.009468411,226.0,0.8534711,-1.5276277,9.649266,-0.016099036,-0.065713525,0.34652615,-0.08836258,-0.014962787,-0.33354238,61.263096,27.910484,2017-06-03 11:17:52,75.60625185689133
0.8355764,-1.596334,9.9951935,0.015271631,-0.0015271631,-0.0036651916,224.0,0.8409377,-1.5419334,9.64809,-0.0041641593,-0.054400563,0.34770203,-0.08868825,-0.014634513,-0.3280092,61.263096,27.910484,2017-06-03 11:17:53,74.25206926152501
0.83856916,-1.602918,10.017939,0.01863139,-3.0543262E-4,-0.0027488936,228.0,0.83429664,-1.5384922,9.649217,-0.011888385,-0.065622926,0.3477726,-0.08851587,-0.013812767,-0.33398652,61.263096,27.910484,2017-06-03 11:17:54,67.70959012139573
0.8050503,-1.6023195,10.006566,0.018936822,0.003970624,-0.005192355,225.0,0.8237558,-1.531902,9.651171,-0.063596785,-0.09376097,0.3547964,-0.087948814,-0.013910687,-0.3289397,61.076973,27.910484,2017-06-03 11:17:55,68.16342878693925
0.8559271,-1.5987282,9.979631,0.009162978,0.0027488936,-0.004581489,226.0,0.820958,-1.5386437,9.650336,0.052925587,-0.048712015,0.33528042,-0.08827916,-0.013029368,-0.33579478,61.076973,27.910484,2017-06-03 11:17:56,74.12232287939621
0.8002619,-1.6160861,10.017939,0.016187929,-0.006414085,-0.0012217305,227.0,0.8184855,-1.5311035,9.651746,-0.0038583875,-0.08558118,0.3655939,-0.08795173,-0.012544494,-0.340553,61.076973,27.910484,2017-06-03 11:17:57,68.51035446145447
0.8355764,-1.5897499,10.01734,0.01160644,0.0012217305,-0.005497787,224.0,0.81080616,-1.5418525,9.650682,0.017587662,-0.047897458,0.34451103,-0.08823563,-0.012693355,-0.33347008,61.076973,27.910484,2017-06-03 11:17:58,68.22453710976896
0.84216046,-1.5945383,10.004171,0.025350908,3.0543262E-4,-0.0018325958,224.0,0.8124353,-1.5463839,9.64982,0.035112083,-0.051745772,0.34058475,-0.08864947,-0.011932504,-0.34126914,61.076973,27.910484,2017-06-03 11:17:59,75.80748435467142
0.85772276,-1.5951369,10.014347,0.0125227375,-9.162979E-4,-0.004886922,229.0,0.80734247,-1.5460206,9.650306,0.04259914,-0.052109003,0.3466835,-0.08839221,-0.01235584,-0.33439887,61.076973,27.910484,2017-06-03 11:18:00,75.00751609431296
0.8295909,-1.5849615,9.996989,0.02565634,0.0033597588,-0.0036651916,222.0,0.8069708,-1.523049,9.65399,0.023817241,-0.08645308,0.35377312,-0.08732818,-0.012800331,-0.3336818,60.553326,27.869436,2017-06-03 11:18:01,73.93903171993219
0.84216046,-1.5951369,10.001778,0.019242255,-0.0018325958,-0.0012217305,224.0,0.8037244,-1.5143218,9.655633,0.027662158,-0.07782233,0.35272884,-0.08683669,-0.012579212,-0.33588538,60.553326,27.869436,2017-06-03 11:18:02,70.62552915312297
0.8379706,-1.5939398,10.013748,0.009468411,-3.0543262E-4,-0.004276057,227.0,0.8031952,-1.5322764,9.652843,0.029987037,-0.05507934,0.3375616,-0.08761321,-0.01255813,-0.33273092,60.553326,27.869436,2017-06-03 11:18:03,73.44572945989785
0.84575176,-1.5861586,10.006566,0.0125227375,0.006414085,-0.005497787,225.0,0.8052751,-1.5408852,9.6513,0.026710033,-0.038090825,0.3498783,-0.088114105,-0.01239142,-0.3342646,60.318012,27.869436,2017-06-03 11:18:04,71.54166925003103
0.8230068,-1.6059108,9.993997,0.016187929,-6.1086525E-4,-0.002443461,221.0,0.804073,-1.5394357,9.651631,0.02791214,-0.063482285,0.35673046,-0.08806619,-0.012046172,-0.33719853,60.318012,27.869436,2017-06-03 11:18:05,70.51552136005819
0.8206126,-1.6041151,10.003573,0.015577064,0.0015271631,-0.006414085,223.0,0.8015375,-1.5407337,9.651635,0.03942585,-0.053206086,0.34714985,-0.0880662,-0.012056358,-0.3356258,60.318012,27.869436,2017-06-03 11:18:06,73.69598774554161
