ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,LIGH_1,TEMP_1,GRAV_X,GRAV_Y,GRAV_Z,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,TEMP_2,TIME,VOICE
2.255338,6.2823853,5.7520695,0.19067834,0.54362625,0.042684346,1.13,36.9,2.0106804,7.1279874,6.427833,0.24465749,-0.8456021,-0.6757634,0.41502947,-0.004655297,0.23716193,0.0,2016-12-29 13:38:31,-Infinity
0.02633622,6.6427126,5.6431336,0.42291638,0.26654515,2.2221951,0.57,37.0,0.5282208,7.6660843,6.0926447,-0.5018845,-1.0233716,-0.44951138,0.38980725,0.19341865,0.45468816,0.0,2016-12-29 13:38:32,57.21583925366437
4.7417164,2.815581,7.5680714,-0.251392,-0.16173378,0.12361648,0.57,37.0,5.0679264,3.2670379,7.7337203,-0.32621,-0.45145667,-0.16564883,0.3073287,-0.10598627,0.58435714,0.0,2016-12-29 13:38:33,62.30750448268637
6.6774287,1.6795325,6.2967505,-0.1182321,-0.14044952,-0.05002535,0.57,37.0,6.9714665,1.884985,6.6341834,-0.2940379,-0.20545243,-0.3374328,0.3416732,-0.21214168,0.6248044,0.0,2016-12-29 13:38:34,64.99847938702237
6.7827735,1.2294226,6.338649,-0.0063780043,-0.048849564,0.060759753,0.57,37.1,7.090129,1.3254899,6.64391,-0.30735564,-0.09606735,-0.30526072,0.32380298,-0.23749653,0.62636507,0.0,2016-12-29 13:38:35,63.603626166672214
6.14831,1.1827357,6.742072,0.03303891,0.09067664,-0.124600515,0.57,37.1,6.586,1.3248913,7.1439986,-0.43769,-0.14215572,-0.4019266,0.29650152,-0.21871826,0.62459195,0.0,2016-12-29 13:38:37,66.17915507511647
6.1411276,-0.23582886,9.895236,-0.1065086,-1.0012425,-1.2037174,0.57,37.1,5.4246626,0.9376292,8.115596,0.7164649,-1.1734581,1.7796401,0.22223997,-0.19190899,0.60652417,0.0,2016-12-29 13:38:38,66.10301278864507
4.9679685,-0.0011971008,7.374141,-0.84367,0.6243339,-1.3379439,0.57,37.1,4.0497923,0.9804256,8.877251,0.91817635,-0.9816227,-1.5031098,0.14364529,-0.16354711,0.45344716,0.0,2016-12-29 13:38:39,67.47517321731846
6.293159,4.1814733,7.204153,-0.3600386,1.035511,-0.77761745,0.57,37.1,4.642357,4.0206127,7.6452847,1.650802,0.16086042,-0.44113165,0.2787325,-0.18027791,0.26333874,0.0,2016-12-29 13:38:40,65.12435317564473
