ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,GRAV_X,GRAV_Y,GRAV_Z,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,TIME,VOICE
-0.095768064,0.08619126,9.873688,0.0043412177,8.656959E-4,-0.005299824,-0.09633376,0.1117119,9.805541,0.041852366,-0.016369458,0.09645141,0.0053704474,0.0052655777,0.063877635,2017-06-11 09:45:48,72.28533484159
-0.06703765,0.08619126,9.873688,-0.0,0.0,-0.0,-0.0942971,0.091950394,9.805766,0.0125750145,0.0033920323,0.028125219,0.004367926,0.005100664,0.06458634,2017-06-11 09:45:49,54.5889799374078
-0.1340753,0.06703765,9.931149,1.0639403E-4,-9.051381E-4,-0.009723005,-0.10903208,0.10061806,9.805529,6.929832E-5,0.008344726,0.082843535,0.0047633173,0.005876645,0.06409886,2017-06-11 09:45:50,62.833473707478205
-0.095768064,0.095768064,9.883265,0.0,-0.0,-0.0,-0.09017443,0.097378,9.805752,-0.018788345,0.0115847755,0.02813852,0.0046580937,0.0049083787,0.064499706,2017-06-11 09:45:51,62.23844451070944
-0.076614454,0.12449849,9.873688,-0.006135371,-0.008397876,-0.00332298,-0.08695587,0.10336543,9.805719,0.0052337833,-0.008022998,0.06903198,0.004970681,0.004767107,0.06505749,2017-06-11 09:45:52,63.80086226077363
-0.11492168,0.10534488,9.911995,-0.014374871,0.0019312416,-0.0072037373,-0.088286325,0.071989805,9.805988,-0.020676455,0.036972977,0.12324486,0.0033764266,0.0047260425,0.06367954,2017-06-11 09:45:53,59.81087934325751
-0.06703765,0.06703765,9.959879,-0.001914665,-5.0534634E-4,-0.021191373,-0.10548042,0.104143925,9.80553,0.010137981,-0.049662538,0.014740966,0.004958229,0.00570409,0.0634191,2017-06-11 09:45:54,58.75499382986996
-0.047884032,0.076614454,9.998186,-0.0014710274,0.0024163364,0.006299295,-0.10258915,0.09476207,9.805656,0.020867068,0.027821062,0.055474818,0.004485358,0.005530469,0.06428334,2017-06-11 09:45:55,56.916925266993026
-0.11492168,0.10534488,9.873688,0.0029193365,0.0019213079,-0.021555124,-0.10907651,0.10358753,9.805496,1.13734975E-4,0.0053752437,0.014774219,0.004907632,0.0058941985,0.06522761,2017-06-11 09:45:56,53.51429933774645
-0.06703765,0.1340753,9.873688,0.0018933351,-0.001024693,0.0065611745,-0.0899175,0.0978158,9.80575,-0.0054249284,0.011146976,0.069002055,0.004680863,0.004897092,0.06457234,2017-06-11 09:45:57,51.43585120589155
-0.11492168,0.12449849,9.883265,0.0044299974,-3.755651E-4,-0.0020188924,-0.09497543,0.09445501,9.805736,0.026873691,-0.012732926,0.09625688,0.004496261,0.005140727,0.063982286,2017-06-11 09:45:58,53.45473506341949
-0.10534488,0.08619126,9.911995,-0.0021364514,0.004389945,7.62777E-5,-0.08796495,0.10483395,9.805696,-0.0073774783,-0.009491525,0.10991797,0.0050443276,0.004820891,0.064581156,2017-06-11 09:45:59,50.310054818383605
-0.12449849,0.11492168,9.873688,3.9446854E-4,-0.011613031,0.0056457883,-0.097240545,0.10368174,9.80562,0.015518459,-0.008339316,0.08275126,0.004956614,0.005287752,0.06431366,2017-06-11 09:46:00,49.585603895023056
-0.08619126,0.1340753,9.873688,5.826083E-4,0.011773024,0.012130904,-0.103797264,0.102645166,9.805564,0.00845483,0.006317617,0.069188274,0.0048823114,0.0056180134,0.06432333,2017-06-11 09:46:01,57.54603919826452
-0.08619126,0.10534488,9.883265,0.0011261528,0.0012347796,0.006700061,-0.10329422,0.10486357,9.805546,-0.019288898,-0.009521141,0.11006677,0.0049957065,0.0056006876,0.064523384,2017-06-11 09:46:02,59.53509142306168
-0.10534488,0.10534488,9.854534,0.0015661035,-0.0041812016,0.005267694,-0.09439862,0.10275319,9.805657,0.053537574,-0.03465145,0.014612944,0.004918414,0.0051403544,0.0643656,2017-06-11 09:46:03,57.790971759855395
-0.12449849,0.11492168,9.911995,-0.008617393,-0.0047978023,-0.0067655584,-0.0868713,0.10470496,9.805706,-0.008471126,-0.009362527,0.09628682,0.005044548,0.0047614933,0.06391903,2017-06-11 09:46:04,60.73090662119163
-0.1340753,0.1340753,9.835381,0.0022804877,0.0019419915,-0.020498333,-0.089118436,0.103207506,9.805703,0.0073963515,0.01937562,0.06904944,0.0049565313,0.00487552,0.064839005,2017-06-11 09:46:05,58.98221602346553
-0.10534488,0.08619126,9.864111,0.0,-0.0,-0.0,-0.100620866,0.095612735,9.805668,-0.00834192,-2.703089E-4,0.041842833,0.0045355908,0.005432728,0.06419539,2017-06-11 09:46:06,52.746767217730444
-0.10534488,0.095768064,9.854534,0.002435669,0.0033174178,-0.0026275672,-0.09007579,0.0996876,9.80573,0.021974048,-0.017965514,0.05540166,0.004777201,0.0049097436,0.06424411,2017-06-11 09:46:07,50.53926638757005
-0.095768064,0.1340753,9.883265,0.006102432,-0.009874702,0.008934614,-0.09407677,0.11115491,9.805569,-0.0012656588,-0.0021921261,-0.080641374,0.0053399247,0.0051588197,0.06572468,2017-06-11 09:46:08,54.614735164257844
-0.06703765,0.095768064,9.911995,5.9698924E-4,-0.0042125485,-0.011178068,-0.101124465,0.09901341,9.80563,0.033022735,-0.030911682,0.05550225,0.004700744,0.005474867,0.06533415,2017-06-11 09:46:09,57.08944712115209
-0.095768064,0.10534488,9.921572,-0.0010277969,5.173341E-4,-0.012867363,-0.09964215,0.10259244,9.805608,-0.009320631,0.019990694,0.08276456,0.0048910496,0.00540841,0.064729914,2017-06-11 09:46:10,55.1122455462437
-0.10534488,0.10534488,9.892841,0.006527937,0.0032183928,-0.015268607,-0.08943806,0.10602354,9.80567,-0.033145066,0.016559584,0.069081865,0.0050996407,0.0049001416,0.06465526,2017-06-11 09:46:11,52.78381727138761
-0.08619126,0.10534488,9.883265,-0.008007879,6.381181E-4,-0.005552846,-0.089763515,0.09594006,9.805771,-0.019199265,-5.976282E-4,0.068981275,0.004584049,0.004884849,0.064957075,2017-06-11 09:46:12,48.5982621105603
