ACC_X,ACC_Y,ACC_Z,LIGH_1,GRAV_X,GRAV_Y,GRAV_Z,LINACC_X,LINACC_Y,LINACC_Z,TIME,VOICE
0.13790601,1.6318879,9.67319,4.0,0.14982383,1.5935806,9.684067,-0.013620348,0.05448139,0.040861044,2017-02-01 10:16:58,46.21897012898697
0.1091756,1.6127343,9.703294,5.0,0.14982383,1.607201,9.684067,-0.013620348,0.013620348,0.040861044,2017-02-01 10:16:59,49.589508551543695
0.16663644,1.6797719,9.713328,5.0,0.13620347,1.6208212,9.684067,-0.027240695,0.040861044,-0.068101734,2017-02-01 10:17:00,47.867988650730986
0.1091756,1.6893487,9.6631565,5.0,0.13620347,1.6208212,9.684067,0.013620348,0.05448139,-0.013620348,2017-02-01 10:17:01,42.73353848409451
0.08044518,1.6797719,9.793605,4.0,0.12258312,1.6616825,9.670446,-0.013620348,-0.013620348,0.0,2017-02-01 10:17:02,56.38470747565861
0.18579005,1.6414647,9.693259,5.0,0.10896278,1.6889231,9.670446,0.027240695,-0.068101734,0.0,2017-02-01 10:17:03,76.90795960305314
0.12832922,1.6989255,9.713328,5.0,0.10896278,1.6889231,9.670446,0.0,0.027240695,0.0,2017-02-01 10:17:04,74.40182879609264
0.118752405,1.6797719,9.683225,5.0,0.10896278,1.6889231,9.670446,0.027240695,-0.040861044,0.013620348,2017-02-01 10:17:05,37.210479218378566
0.118752405,1.6606183,9.612984,5.0,0.095342435,1.6889231,9.670446,0.027240695,-0.040861044,-0.10896278,2017-02-01 10:17:06,52.3187224593276
0.13790601,1.6510415,9.914018,5.0,0.08172209,1.6753027,9.670446,0.05448139,0.013620348,0.095342435,2017-02-01 10:17:07,69.7463065299684
0.118752405,1.6701951,9.753466,5.0,0.095342435,1.6753027,9.670446,0.0,0.0,-0.10896278,2017-02-01 10:17:08,72.53384381530515
0.09002198,1.6606183,9.301917,4.0,0.095342435,1.6753027,9.670446,0.05448139,-0.013620348,0.19068487,2017-02-01 10:17:10,74.23009452250992
0.099598795,1.6989255,9.67319,5.0,0.095342435,1.6753027,9.670446,0.040861044,0.040861044,-0.013620348,2017-02-01 10:17:11,71.0252437812954
0.14748283,1.7085024,10.074569,5.0,0.095342435,1.6753027,9.670446,0.068101734,0.040861044,0.29964766,2017-02-01 10:17:12,68.85381232883654
0.118752405,1.6701951,9.723363,7.0,0.095342435,1.6753027,9.670446,0.040861044,-0.013620348,0.095342435,2017-02-01 10:17:13,69.78337812666607
0.13790601,1.6606183,9.703294,5.0,0.10896278,1.6889231,9.670446,0.05448139,-0.05448139,0.31326798,2017-02-01 10:17:14,67.66962289657067
0.14748283,1.6797719,9.974224,6.0,0.10896278,1.6889231,9.670446,0.027240695,-0.027240695,0.10896278,2017-02-01 10:17:15,72.33148354714575
0.15705964,1.727656,9.572846,5.0,0.12258312,1.6616825,9.670446,-0.027240695,0.040861044,-0.08172209,2017-02-01 10:17:16,69.42072270268801
0.1091756,1.7180792,9.6631565,5.0,0.12258312,1.6616825,9.670446,-0.027240695,0.027240695,0.027240695,2017-02-01 10:17:17,70.95429815716165
0.13790601,1.6701951,9.121297,6.0,0.095342435,1.7297841,9.656826,0.08172209,0.013620348,0.50395286,2017-02-01 10:17:18,69.72590638781112
