ACC_X,ACC_Y,ACC_Z,LIGH_1,TIME,VOICE
0.842,-0.153,10.85,84.0,2017-02-22 13:07:54,NaN
0.143,-0.632,9.759,77.0,2017-02-22 13:07:55,NaN
0.057,-1.043,9.787,90.0,2017-02-22 13:07:56,NaN
0.153,-1.072,9.787,26.0,2017-02-22 13:07:57,NaN
0.134,-1.043,9.787,81.0,2017-02-22 13:07:58,NaN
0.105,-1.043,9.759,97.0,2017-02-22 13:07:59,NaN
0.134,-1.082,9.807,95.0,2017-02-22 13:08:00,NaN
0.114,-1.082,9.778,96.0,2017-02-22 13:08:01,NaN
0.124,-1.053,9.826,103.0,2017-02-22 13:08:03,NaN
0.114,-1.063,9.768,101.0,2017-02-22 13:08:03,NaN
0.153,-1.082,9.768,101.0,2017-02-22 13:08:04,NaN
0.143,-1.072,9.778,105.0,2017-02-22 13:08:05,NaN
0.124,-1.043,9.787,39.0,2017-02-22 13:08:06,NaN
0.124,-1.091,9.816,37.0,2017-02-22 13:08:07,NaN
-0.967,-1.101,9.615,3.0,2017-02-22 13:08:08,NaN
0.143,-1.063,9.816,80.0,2017-02-22 13:08:09,NaN
0.134,-1.063,9.816,97.0,2017-02-22 13:08:11,NaN
0.124,-1.043,9.807,75.0,2017-02-22 13:08:12,NaN
0.105,-1.063,9.768,65.0,2017-02-22 13:08:13,NaN
0.114,-1.091,9.778,67.0,2017-02-22 13:08:14,NaN
0.095,-1.063,9.749,62.0,2017-02-22 13:08:15,NaN
0.143,-1.101,9.807,83.0,2017-02-22 13:08:16,NaN
0.143,-1.063,9.807,60.0,2017-02-22 13:08:17,NaN
0.153,-1.024,9.787,85.0,2017-02-22 13:08:18,NaN
0.095,-1.053,9.778,90.0,2017-02-22 13:08:19,NaN
0.134,-1.024,9.787,88.0,2017-02-22 13:08:20,NaN
0.124,-1.072,9.749,86.0,2017-02-22 13:08:21,NaN
0.095,-1.091,9.807,89.0,2017-02-22 13:08:22,NaN
0.124,-1.043,9.778,89.0,2017-02-22 13:08:23,NaN
0.095,-1.082,9.778,86.0,2017-02-22 13:08:24,NaN
0.114,-1.072,9.778,90.0,2017-02-22 13:08:25,NaN
0.134,-1.015,9.768,89.0,2017-02-22 13:08:26,NaN
0.114,-1.053,9.787,17.0,2017-02-22 13:08:27,NaN
0.124,-1.082,9.787,39.0,2017-02-22 13:08:28,NaN
0.134,-1.082,9.845,15.0,2017-02-22 13:08:29,NaN
0.105,-1.063,9.807,8.0,2017-02-22 13:08:30,NaN
0.134,-1.053,9.807,14.0,2017-02-22 13:08:31,NaN
0.105,-1.091,9.816,39.0,2017-02-22 13:08:32,NaN
0.105,-1.063,9.768,15.0,2017-02-22 13:08:33,NaN
0.114,-1.072,9.787,3.0,2017-02-22 13:08:34,NaN
0.134,-1.043,9.797,60.0,2017-02-22 13:08:35,NaN
0.124,-1.082,9.759,60.0,2017-02-22 13:08:36,NaN
0.095,-1.053,9.787,59.0,2017-02-22 13:08:37,NaN
0.095,-1.053,9.768,61.0,2017-02-22 13:08:38,NaN
0.105,-1.063,9.778,57.0,2017-02-22 13:08:39,NaN
0.114,-1.043,9.797,24.0,2017-02-22 13:08:40,NaN
0.134,-1.091,9.787,13.0,2017-02-22 13:08:41,NaN
0.114,-1.072,9.797,52.0,2017-02-22 13:08:42,NaN
0.134,-1.063,9.807,51.0,2017-02-22 13:08:43,NaN
0.105,-1.072,9.797,50.0,2017-02-22 13:08:44,NaN
0.114,-1.082,9.797,52.0,2017-02-22 13:08:45,NaN
0.143,-1.072,9.787,52.0,2017-02-22 13:08:46,NaN
0.114,-1.053,9.768,51.0,2017-02-22 13:08:47,NaN
0.095,-1.082,9.759,52.0,2017-02-22 13:08:48,NaN
0.095,-1.101,9.778,52.0,2017-02-22 13:08:49,NaN
0.086,-1.082,9.787,52.0,2017-02-22 13:08:50,NaN
0.114,-1.053,9.826,52.0,2017-02-22 13:08:51,NaN
0.124,-1.082,9.759,52.0,2017-02-22 13:08:52,NaN
0.124,-1.072,9.835,53.0,2017-02-22 13:08:53,NaN
0.105,-1.053,9.759,52.0,2017-02-22 13:08:55,NaN
0.105,-1.082,9.787,55.0,2017-02-22 13:08:56,NaN
0.143,-1.072,9.778,52.0,2017-02-22 13:08:57,NaN
0.105,-1.11,9.807,53.0,2017-02-22 13:08:58,NaN
0.114,-1.072,9.778,53.0,2017-02-22 13:08:59,NaN
