ACC_X,ACC_Y,ACC_Z,LIGH_1,GRAV_X,GRAV_Y,GRAV_Z,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,TIME,VOICE
5.075238,7.7744474,1.0308112,47.0,3.5681624,9.110935,0.6553295,1.0947092,-1.0911474,0.5912051,0.2485343,-0.63625324,-0.5365402,2017-07-30 14:07:12,29.76343529888704
10.737103,-2.1390197,2.133088,46.0,9.425259,1.5396894,2.2280571,0.8781929,-3.2354908,-0.795629,-0.5661411,-0.25836828,-0.77440655,2017-07-30 14:07:13,29.149395056718454
9.512097,-3.435849,1.2151465,16.0,9.262277,-2.6890574,1.7747089,0.035295486,-0.74086356,-0.31213188,-0.6443248,-0.021370437,-0.7238281,2017-07-30 14:07:14,-9.866360384420185
9.575437,-3.256253,1.6581374,18.0,9.1615095,-3.0616848,1.6921036,-0.007493973,0.046891212,0.0030448437,-0.2801273,-0.578876,-0.096729934,2017-07-30 14:07:15,39.65777932138954
9.747449,-2.8413055,1.4230001,16.0,9.212264,-2.9171312,1.6718031,0.098566055,0.26613975,-0.17117739,-0.23236248,-0.60064083,-0.04774968,2017-07-30 14:07:16,37.64792611445144
