ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,GRAV_X,GRAV_Y,GRAV_Z,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,TIME,VOICE
-0.047884032,0.12449849,9.80665,-0.0024714428,-0.006936011,0.03191658,-0.095938385,0.1112508,9.805551,0.095938385,0.10667475,-0.20320538,1.934036E-4,0.007487754,0.7401646,2017-06-15 17:01:38,73.16292990234209
-0.11492168,0.12449849,9.864111,-0.0010901607,-0.0026610352,-0.0062780706,-0.09988754,0.11217802,9.805501,-0.02269559,-0.0032152343,0.110112496,8.561888E-5,0.00765805,0.7393318,2017-06-15 17:01:39,55.96108187704888
-0.06703765,0.1340753,9.883265,0.12279202,-0.0066681253,-0.0920954,0.015383648,-0.046859592,9.806526,-0.042624343,0.16944271,0.027364561,-0.0010118397,-0.0023020809,0.74428976,2017-06-15 17:01:40,55.308376559091066
-0.019153614,0.1436521,9.902418,-0.0040731537,-0.002672065,0.01465224,-0.033350173,0.1148965,9.805921,-0.021131216,0.0076866318,0.082451984,0.0026795866,0.0054799393,0.740277,2017-06-15 17:01:41,54.64639965149077
-0.05746084,0.15322891,9.854534,1.1069072E-4,0.009791473,-0.006867749,-0.023526324,0.11380015,9.805962,-0.030955065,-0.0048373733,0.055169724,0.0030089496,0.0051040887,0.7407856,2017-06-15 17:01:42,55.651769250223296
-0.019153614,0.076614454,9.892841,-9.796044E-4,-0.0075991987,0.01728932,-0.042271014,0.10757112,9.805969,0.028650668,0.0150120165,0.014301198,0.0021059962,0.005503799,0.73853856,2017-06-15 17:01:43,55.0615711080177
-0.019153614,0.1340753,9.816227,5.940796E-4,7.644543E-4,0.0068371342,-0.033943966,0.1151574,9.805917,0.020323617,0.0074257273,0.055215444,0.0026554707,0.00551528,0.74157387,2017-06-15 17:01:44,50.51856955546042
-0.038307227,0.1340753,9.892841,-0.0037015365,-0.0017596863,0.010119854,-0.032440178,0.11959526,9.805868,0.0051994813,-0.024252828,0.082504354,0.0028724894,0.005627392,0.74057597,2017-06-15 17:01:45,55.71614765721176
-0.047884032,0.17238252,9.921572,-0.0013291751,4.8130378E-4,0.060182847,-0.037371654,0.118986,9.805858,0.023751307,0.0035971217,0.15061608,0.002694131,0.005759995,0.7372193,2017-06-15 17:01:46,53.06794047845804
-0.06703765,0.15322891,9.921572,-0.004561381,-0.0040920484,-0.031045256,-0.03209802,0.11490078,9.805924,0.0048573283,-0.01955835,0.041586787,0.0027209376,0.005440215,0.7410257,2017-06-15 17:01:47,57.822649297013015
